season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,1,17,69,usa,Bobby_Gill,Bobby Gill,Aqua Tech Int'l Contracting,,Chevrolet,250,8000,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,2,7,80,usa,Toby_Porter,Toby Porter,First Class,,Chevrolet,250,4000,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,3,12,4,usa,Jay_Fogleman,Jay Fogleman,WQYK 99.5 FM,,Ford,250,2500,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,4,9,27,usa,Johnny_Rumley,Johnny Rumley,Race Scan / Bob Huff Chevrolet,,Chevrolet,250,2000,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,5,16,21,usa,Derrick_Kelley,Derrick Kelley,Discount Auto Parts,,Chevrolet,250,1750,running,73,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,6,36,0,usa,Steven_Christian,Steven Christian,Lucas Oil Products,,Chevrolet,250,1500,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,7,21,77,usa,Jerry_Rector,Jerry Rector,Red's Grill,,Chevrolet,249,1400,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,8,20,05,usa,Mardy_Lindley,Mardy Lindley,Meineke,,Pontiac,249,1300,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,9,18,65,usa,Blaise_Alexander,Blaise Alexander,Lisa Express Trucking,,Chevrolet,249,1200,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,10,23,1,usa,Don_Satterfield,Don Satterfield,Hawk Saw Blades / Phil Johnson Contracting,,Chevrolet,249,1100,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,11,34,94,usa,Scott_Sutherland,Scott Sutherland,Sutherland Motorsports,,Chevrolet,249,1050,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,12,26,36,usa,Trent_Owens,Trent Owens,1-800-Be-Petty,,Pontiac,249,1050,running,0,
1999,US,1999_Jackaroo_Sauces_250_%28March%29,1999_01_US,13,28,12,usa,Tim_Edwards,Tim Edwards,Edwards Racing,,Chevrolet,248,1050,running,0,
