season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1959,V,1,02/20/59,1959_01,Daytona,Daytona_International_Speedway,21,Shorty Rollins,rollish01,8,Ford ,2.500,P,100,3735,128.810,0,129.218,9,https://www.racing-reference.info/race-results/1959-01/V, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/rollish01/
1959,V,2,03/08/59,1959_02,Fayetteville,Champion_Speedway,20,Joe Lee Johnson,johnsjo01,7,Chevrolet ,0.333,P,50,3835,63.462,,60.688,2,https://www.racing-reference.info/race-results/1959-02/V, https://www.racing-reference.info/tracks/Champion_Speedway,https://www.racing-reference.info/driver/johnsjo01/
1959,V,3,03/15/59,1959_03,Richmond,Richmond_Fairgrounds_Raceway,18,Joe Lee Johnson,johnsjo01,11,Chevrolet ,0.500,D,100,3585,59.583,0,59.761,5,https://www.racing-reference.info/race-results/1959-03/V, https://www.racing-reference.info/tracks/Richmond_Fairgrounds_Raceway,https://www.racing-reference.info/driver/johnsjo01/
1959,V,4,03/22/59,1959_04,Hickory,Hickory_Speedway,31,Curtis Turner,turnecu01,21,T-Bird ,0.400,D,100,3985,71.358,6,61.700,,https://www.racing-reference.info/race-results/1959_Catawba_250/V, https://www.racing-reference.info/tracks/Hickory_Speedway,https://www.racing-reference.info/driver/turnecu01/
1959,V,5,04/05/59,1959_05,Marlboro,Marlboro_Motor_Speedway,17,Rex White,whitere01,1,Chevrolet ,0.333,P,83,3635,64.141,,62.243,2,https://www.racing-reference.info/race-results/1959-05/V, https://www.racing-reference.info/tracks/Marlboro_Motor_Speedway,https://www.racing-reference.info/driver/whitere01/
1959,V,6,04/24/59,1959_06,Charlotte,Charlotte_Fairgrounds,36,Joe Weatherly,weathjo01,15,T-Bird ,0.500,D,100,3885,NTT,,42.105,,https://www.racing-reference.info/race-results/1959-06/V, https://www.racing-reference.info/tracks/Charlotte_Fairgrounds,https://www.racing-reference.info/driver/weathjo01/
1959,V,7,04/26/59,1959_07,Hillsboro,Orange_Speedway,27,Joe Weatherly,weathjo01,1,T-Bird ,0.900,D,99,3885,88.500,1,82.290,2,https://www.racing-reference.info/race-results/1959-07/V, https://www.racing-reference.info/tracks/Orange_Speedway,https://www.racing-reference.info/driver/weathjo01/
1959,V,8,05/09/59,1959_08,Darlington,Darlington_Raceway,34,Fireball Roberts,roberfi01,10,Chevrolet ,1.375,P,301,22125,120.820,0,115.817,6,https://www.racing-reference.info/race-results/1959_Rebel_300/V, https://www.racing-reference.info/tracks/Darlington_Raceway,https://www.racing-reference.info/driver/roberfi01/
1959,V,9,05/16/59,1959_09,Columbia,Columbia_Speedway,30,Bob Welborn,welbobo01,9,Chevrolet ,0.500,D,100,3785,64.390,,56.746,,https://www.racing-reference.info/race-results/1959-09/V, https://www.racing-reference.info/tracks/Columbia_Speedway,https://www.racing-reference.info/driver/welbobo01/
1959,V,10,05/17/59,1959_10,Weaverville,Asheville-Weaverville_Speedway,30,Bob Welborn,welbobo01,1,Chevrolet ,0.500,P,100,3885,77.020,0,75.488,,https://www.racing-reference.info/race-results/1959-10/V, https://www.racing-reference.info/tracks/Asheville-Weaverville_Speedway,https://www.racing-reference.info/driver/welbobo01/
1959,V,11,05/23/59,1959_11,Winston-Salem,Bowman_Gray_Stadium,22,Glen Wood,woodgl01,1,Ford ,0.250,P,50,3785,47.140,,43.300,2,https://www.racing-reference.info/race-results/1959-11/V, https://www.racing-reference.info/tracks/Bowman_Gray_Stadium,https://www.racing-reference.info/driver/woodgl01/
1959,V,12,06/07/59,1959_12,Martinsville,Martinsville_Speedway,36,Tom Pistone,pistoto01,7,T-Bird ,0.500,P,250,10350,68.545,,61.597,,https://www.racing-reference.info/race-results/1959_Old_Dominion_500/V, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/pistoto01/
1959,V,13,07/18/59,1959_13,Columbia,Columbia_Speedway,29,Richard Petty,pettyri01,7,Plymouth ,0.500,D,100,3885,66.080,,56.382,,https://www.racing-reference.info/race-results/1959-13/V, https://www.racing-reference.info/tracks/Columbia_Speedway,https://www.racing-reference.info/driver/pettyri01/
1959,V,14,07/31/59,1959_14,Greenville,Greenville-Pickens_Speedway,22,Lee Petty,pettyle01,4,Plymouth ,0.500,D,100,3885,60.380,,53.788,5,https://www.racing-reference.info/race-results/1959-14/V, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/pettyle01/
1959,V,15,08/23/59,1959_15,Charlotte,Charlotte_Fairgrounds,22,Ned Jarrett,jarrene01,8,Ford ,0.500,D,100,3985,63.600,,48.135,,https://www.racing-reference.info/race-results/1959-15/V, https://www.racing-reference.info/tracks/Charlotte_Fairgrounds,https://www.racing-reference.info/driver/jarrene01/
