season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1958,V,1958-01,1958_01_V,1,12,26,usa,Curtis_Turner,Curtis Turner,Holman-Moody,,'58 Ford,39,4100,running,29,
1958,V,1958-01,1958_01_V,2,1,42,usa,Lee_Petty,Lee Petty,Newton & Chappell Motors,,'57 Oldsmobile,39,2650,running,8,
1958,V,1958-01,1958_01_V,3,14,12,usa,Joe_Weatherly,Joe Weatherly,Holman-Moody,,'58 Ford,39,1625,running,0,
1958,V,1958-01,1958_01_V,4,4,87,usa,Buck_Baker,Buck Baker,Buck Baker,,'58 Chevrolet,39,950,running,0,
1958,V,1958-01,1958_01_V,5,27,73,usa,Bob_Pronger,Bob Pronger,Bob Pronger,,'57 Ford,39,725,running,0,
1958,V,1958-01,1958_01_V,6,7,21,usa,Glen_Wood,Glen Wood,Wood Brothers,,'57 Ford,39,625,running,0,
1958,V,1958-01,1958_01_V,7,11,47,usa,Tiny_Lund,Tiny Lund,Dillon Auto Parts,,'57 Chevrolet,38,500,running,0,
1958,V,1958-01,1958_01_V,8,23,38,usa,Gwyn_Staley,Gwyn Staley,Julian Petty,,'57 Chevrolet,38,400,running,0,
1958,V,1958-01,1958_01_V,9,13,126,usa,Ken_Rush,Ken Rush,J.S. Rice,,'57 Ford,38,250,running,0,
1958,V,1958-01,1958_01_V,10,10,25,usa,Roz_Howard,Roz Howard,Roz Howard,,'57 Chevrolet,38,200,running,0,
1958,V,1958-01,1958_01_V,11,28,62,usa,Frankie_Schneider,Frankie Schneider,Frankie Schneider,,'57 Chevrolet,38,150,running,0,
1958,V,1958-01,1958_01_V,12,3,999,usa,Wilbur_Rakestraw,Wilbur Rakestraw,Joe Jones,,'57 Ford,38,135,running,0,
1958,V,1958-01,1958_01_V,13,9,49,usa,Bob_Welborn,Bob Welborn,Bob Welborn,,'57 Chevrolet,37,110,running,0,
1958,V,1958-01,1958_01_V,14,21,66,usa,Roy_Tyner,Roy Tyner,Spook Crawford,,'58 Plymouth,37,100,running,0,
1958,V,1958-01,1958_01_V,15,16,48,usa,Possum_Jones,Possum Jones,Possum Jones,,'57 Chevrolet,36,100,running,0,
