race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,0,,,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,1,36.673,151.174,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,2,32.539,170.380,5
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,3,32.474,170.721,5
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,4,32.127,172.565,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,5,32.241,171.955,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,6,32.059,172.931,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,7,31.886,173.869,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,8,31.816,174.252,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,9,31.702,174.879,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,10,31.952,173.510,5
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,11,31.736,174.691,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,12,31.641,175.216,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,13,31.437,176.353,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,14,31.467,176.185,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,15,31.585,175.526,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,16,31.583,175.537,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,17,31.46,176.224,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,18,31.601,175.437,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,19,31.755,174.587,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,20,31.357,176.803,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,21,31.345,176.870,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,22,31.32,177.011,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,23,31.264,177.329,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,24,31.137,178.052,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,25,31.283,177.221,4
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,26,31.494,176.034,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,27,31.348,176.853,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,28,32.301,171.636,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,29,50.691,109.369,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,30,94.449,58.698,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,31,100.084,55.393,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,32,99.473,55.734,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,33,100.031,55.423,3
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,34,102.112,54.293,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,35,35.473,156.288,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,36,31.503,175.983,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,37,31.414,176.482,2
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,38,31.834,174.153,7
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,39,31.759,174.565,9
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,40,31.942,173.565,14
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,41,53.043,104.519,12
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,42,91.788,60.400,14
5326,2,2023,20,John Hunter Nemechek,Tyt,1,4092,43,101.895,54.409,20
