race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5537,2,2025,21,Austin Hill (P),Chv,1,4133,0,,,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,1,55.654,172.063,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,2,51.113,187.350,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,3,50.977,187.849,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,4,50.699,188.879,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,5,50.628,189.144,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,6,50.992,187.794,7
5537,2,2025,21,Austin Hill (P),Chv,1,4133,7,50.921,188.056,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,8,50.823,188.419,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,9,51.255,186.831,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,10,50.936,188.001,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,11,51.022,187.684,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,12,51.018,187.698,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,13,51.416,186.246,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,14,51.444,186.144,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,15,51.217,186.969,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,16,82.959,115.431,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,17,156.406,61.225,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,18,1198.733,7.988,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,19,138.327,69.227,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,20,166.278,57.590,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,21,55.355,172.993,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,22,51.604,185.567,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,23,51.062,187.537,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,24,51.097,187.408,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,25,51.432,186.188,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,26,69.331,138.120,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,27,131.567,72.784,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,28,152.374,62.845,12
5537,2,2025,21,Austin Hill (P),Chv,1,4133,29,126.532,75.680,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,30,138.839,68.972,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,31,130.934,73.136,8
5537,2,2025,21,Austin Hill (P),Chv,1,4133,32,55.311,173.130,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,33,51.549,185.765,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,34,51.39,186.340,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,35,51.798,184.872,8
5537,2,2025,21,Austin Hill (P),Chv,1,4133,36,51.358,186.456,8
5537,2,2025,21,Austin Hill (P),Chv,1,4133,37,51.596,185.596,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,38,51.706,185.201,7
5537,2,2025,21,Austin Hill (P),Chv,1,4133,39,51.351,186.481,6
5537,2,2025,21,Austin Hill (P),Chv,1,4133,40,51.466,186.065,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,41,51.288,186.710,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,42,51.402,186.296,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,43,51.479,186.018,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,44,51.408,186.275,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,45,71.859,133.261,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,46,829.505,11.544,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,47,141.023,67.904,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,48,132.601,72.217,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,49,55.596,172.243,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,50,51.548,185.769,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,51,72.932,131.300,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,52,129.114,74.167,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,53,153.228,62.495,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,54,123.961,77.250,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,55,146.024,65.578,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,56,55.962,171.116,4
5537,2,2025,21,Austin Hill (P),Chv,1,4133,57,51.995,184.172,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,58,51.521,185.866,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,59,51.545,185.779,3
5537,2,2025,21,Austin Hill (P),Chv,1,4133,60,51.723,185.140,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,61,51.885,184.562,5
5537,2,2025,21,Austin Hill (P),Chv,1,4133,62,51.64,185.438,2
5537,2,2025,21,Austin Hill (P),Chv,1,4133,63,51.501,185.938,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,64,51.824,184.779,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,65,51.797,184.876,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,66,51.852,184.679,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,67,51.996,184.168,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,68,52.071,183.903,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,69,52.396,182.762,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,70,52.797,181.374,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,71,52.916,180.966,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,72,52.871,181.120,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,73,52.777,181.443,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,74,53.015,180.628,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,75,52.45,182.574,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,76,51.883,184.569,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,77,51.963,184.285,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,78,51.934,184.388,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,79,51.671,185.326,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,80,51.818,184.801,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,81,52.384,182.804,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,82,52.392,182.776,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,83,52.347,182.933,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,84,52.551,182.223,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,85,52.875,181.106,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,86,52.773,181.456,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,87,52.066,183.920,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,88,51.849,184.690,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,89,51.881,184.576,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,90,51.929,184.406,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,91,52.308,183.070,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,92,52.396,182.762,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,93,66.866,143.212,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,94,132.323,72.368,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,95,142.071,67.403,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,96,144.035,66.484,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,97,139.303,68.742,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,98,136.568,70.119,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,99,56.413,169.748,1
5537,2,2025,21,Austin Hill (P),Chv,1,4133,100,52.203,183.438,1
5537,2,2025,1,Carson Kvapil # (P),Chv,2,4467,0,,,4
