race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5354,3,2023,23,Grant Enfinger,Chv,1,3978,0,,,11
5354,3,2023,23,Grant Enfinger,Chv,1,3978,1,33.925,159.175,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,2,31.763,170.009,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,3,32.293,167.219,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,4,32.248,167.452,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,5,32.048,168.497,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,6,31.964,168.940,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,7,31.887,169.348,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,8,32.05,168.487,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,9,32.175,167.832,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,10,32.242,167.483,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,11,32.444,166.441,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,12,32.494,166.185,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,13,32.701,165.133,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,14,33.185,162.724,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,15,33.173,162.783,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,16,33.15,162.896,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,17,33.121,163.039,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,18,33.092,163.181,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,19,33.135,162.970,6
5354,3,2023,23,Grant Enfinger,Chv,1,3978,20,32.871,164.279,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,21,39.024,138.376,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,22,89.977,60.015,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,23,103.116,52.368,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,24,101.256,53.330,4
5354,3,2023,23,Grant Enfinger,Chv,1,3978,25,108.447,49.794,10
5354,3,2023,23,Grant Enfinger,Chv,1,3978,26,101.88,53.004,10
5354,3,2023,23,Grant Enfinger,Chv,1,3978,27,104.257,51.795,10
5354,3,2023,23,Grant Enfinger,Chv,1,3978,28,91.678,58.902,10
5354,3,2023,23,Grant Enfinger,Chv,1,3978,29,34.17,158.033,5
5354,3,2023,23,Grant Enfinger,Chv,1,3978,30,31.698,170.358,4
5354,3,2023,23,Grant Enfinger,Chv,1,3978,31,52.947,101.989,4
5354,3,2023,23,Grant Enfinger,Chv,1,3978,32,93.073,58.019,4
5354,3,2023,23,Grant Enfinger,Chv,1,3978,33,102.56,52.652,4
5354,3,2023,23,Grant Enfinger,Chv,1,3978,34,102.114,52.882,3
5354,3,2023,23,Grant Enfinger,Chv,1,3978,35,103.106,52.373,3
5354,3,2023,23,Grant Enfinger,Chv,1,3978,36,98.22,54.979,2
5354,3,2023,23,Grant Enfinger,Chv,1,3978,37,33.776,159.877,2
5354,3,2023,23,Grant Enfinger,Chv,1,3978,38,31.523,171.303,2
5354,3,2023,23,Grant Enfinger,Chv,1,3978,39,31.843,169.582,2
5354,3,2023,23,Grant Enfinger,Chv,1,3978,40,31.918,169.184,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,41,31.932,169.109,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,42,32.191,167.749,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,43,32.295,167.209,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,44,32.349,166.929,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,45,32.217,167.613,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,46,32.345,166.950,1
5354,3,2023,23,Grant Enfinger,Chv,1,3978,47,32.398,166.677,1
