race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5288,1,2023,8,Kyle Busch,Chv,1,454,0,,,1
5288,1,2023,8,Kyle Busch,Chv,1,454,1,35.47,126.868,2
5288,1,2023,8,Kyle Busch,Chv,1,454,2,48.465,92.851,1
5288,1,2023,8,Kyle Busch,Chv,1,454,3,83.772,53.717,1
5288,1,2023,8,Kyle Busch,Chv,1,454,4,90.397,49.780,1
5288,1,2023,8,Kyle Busch,Chv,1,454,5,104.754,42.958,1
5288,1,2023,8,Kyle Busch,Chv,1,454,6,6558.979,0.686,1
5288,1,2023,8,Kyle Busch,Chv,1,454,7,92.047,48.888,1
5288,1,2023,8,Kyle Busch,Chv,1,454,8,90.671,49.630,1
5288,1,2023,8,Kyle Busch,Chv,1,454,9,35.001,128.568,1
5288,1,2023,8,Kyle Busch,Chv,1,454,10,33.726,133.428,1
5288,1,2023,8,Kyle Busch,Chv,1,454,11,33.43,134.610,1
5288,1,2023,8,Kyle Busch,Chv,1,454,12,33.364,134.876,1
5288,1,2023,8,Kyle Busch,Chv,1,454,13,33.388,134.779,1
5288,1,2023,8,Kyle Busch,Chv,1,454,14,33.38,134.811,1
5288,1,2023,8,Kyle Busch,Chv,1,454,15,33.482,134.401,1
5288,1,2023,8,Kyle Busch,Chv,1,454,16,33.385,134.791,1
5288,1,2023,8,Kyle Busch,Chv,1,454,17,33.387,134.783,1
5288,1,2023,8,Kyle Busch,Chv,1,454,18,33.412,134.682,1
5288,1,2023,8,Kyle Busch,Chv,1,454,19,33.428,134.618,1
5288,1,2023,8,Kyle Busch,Chv,1,454,20,33.486,134.385,1
5288,1,2023,8,Kyle Busch,Chv,1,454,21,33.419,134.654,1
5288,1,2023,8,Kyle Busch,Chv,1,454,22,33.479,134.413,1
5288,1,2023,8,Kyle Busch,Chv,1,454,23,33.558,134.096,1
5288,1,2023,8,Kyle Busch,Chv,1,454,24,33.484,134.393,1
5288,1,2023,8,Kyle Busch,Chv,1,454,25,33.55,134.128,1
5288,1,2023,8,Kyle Busch,Chv,1,454,26,33.63,133.809,1
5288,1,2023,8,Kyle Busch,Chv,1,454,27,33.721,133.448,1
