race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5322,2,2023,7,Justin Allgaier,Chv,1,34,0,,,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,1,32.377,166.785,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,2,30.316,178.124,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,3,30.516,176.956,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,4,30.705,175.867,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,5,30.843,175.080,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,6,30.931,174.582,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,7,31.142,173.399,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,8,31.283,172.618,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,9,31.422,171.854,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,10,31.488,171.494,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,11,31.755,170.052,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,12,32.005,168.724,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,13,31.869,169.444,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,14,31.894,169.311,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,15,31.79,169.865,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,16,31.829,169.657,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,17,31.904,169.258,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,18,31.892,169.321,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,19,32.02,168.645,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,20,31.948,169.025,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,21,46.406,116.364,1
5322,2,2023,7,Justin Allgaier,Chv,1,34,22,111.979,48.223,21
5322,2,2023,7,Justin Allgaier,Chv,1,34,23,78.435,68.847,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,24,98.092,55.050,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,25,116.26,46.448,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,26,1899.701,2.843,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,27,134.66,40.101,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,28,131.473,41.073,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,29,129.15,41.812,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,30,111.9,48.257,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,31,96.979,55.682,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,32,32.914,164.064,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,33,31.237,172.872,6
5322,2,2023,7,Justin Allgaier,Chv,1,34,34,30.687,175.970,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,35,30.557,176.719,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,36,30.787,175.399,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,37,31.098,173.645,5
5322,2,2023,7,Justin Allgaier,Chv,1,34,38,31.235,172.883,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,39,30.946,174.498,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,40,31.218,172.977,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,41,31.349,172.254,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,42,31.31,172.469,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,43,31.619,170.783,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,44,31.729,170.191,4
5322,2,2023,7,Justin Allgaier,Chv,1,34,45,32.064,168.413,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,46,49.306,109.520,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,47,90.585,59.613,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,48,116.224,46.462,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,49,9999.999,0.540,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,50,97.193,55.560,3
5322,2,2023,7,Justin Allgaier,Chv,1,34,51,117.339,46.021,22
5322,2,2023,7,Justin Allgaier,Chv,1,34,52,76.985,70.144,4
