race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5439,2,2024,7,Justin Allgaier,Chv,1,34,0,,,7
5439,2,2024,7,Justin Allgaier,Chv,1,34,1,32.469,151.455,9
5439,2,2024,7,Justin Allgaier,Chv,1,34,2,31.03,158.479,9
5439,2,2024,7,Justin Allgaier,Chv,1,34,3,31.016,158.550,8
5439,2,2024,7,Justin Allgaier,Chv,1,34,4,31.274,157.242,8
5439,2,2024,7,Justin Allgaier,Chv,1,34,5,31.316,157.032,8
5439,2,2024,7,Justin Allgaier,Chv,1,34,6,31.591,155.665,7
5439,2,2024,7,Justin Allgaier,Chv,1,34,7,31.802,154.632,7
5439,2,2024,7,Justin Allgaier,Chv,1,34,8,32.041,153.478,5
5439,2,2024,7,Justin Allgaier,Chv,1,34,9,31.99,153.723,5
5439,2,2024,7,Justin Allgaier,Chv,1,34,10,32.1,153.196,5
5439,2,2024,7,Justin Allgaier,Chv,1,34,11,32.728,150.257,5
5439,2,2024,7,Justin Allgaier,Chv,1,34,12,32.427,151.651,5
5439,2,2024,7,Justin Allgaier,Chv,1,34,13,32.948,149.253,4
5439,2,2024,7,Justin Allgaier,Chv,1,34,14,32.742,150.192,4
5439,2,2024,7,Justin Allgaier,Chv,1,34,15,32.76,150.110,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,16,32.681,150.473,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,17,32.865,149.630,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,18,32.759,150.114,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,19,33.413,147.176,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,20,33.055,148.770,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,21,44.409,110.734,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,22,80.522,61.072,3
5439,2,2024,7,Justin Allgaier,Chv,1,34,23,88.149,55.787,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,24,92.368,53.239,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,25,91.231,53.903,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,26,31.659,155.330,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,27,31.041,158.423,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,28,31.379,156.716,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,29,31.559,155.822,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,30,31.674,155.257,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,31,31.632,155.463,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,32,31.771,154.783,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,33,32.008,153.637,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,34,32.023,153.565,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,35,32.074,153.320,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,36,32.075,153.316,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,37,32.175,152.839,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,38,32.095,153.220,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,39,32.409,151.736,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,40,32.211,152.668,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,41,32.364,151.947,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,42,32.51,151.264,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,43,32.7,150.385,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,44,32.723,150.280,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,45,33.122,148.469,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,46,49.179,99.994,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,47,76.077,64.640,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,48,85.567,57.471,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,49,86.495,56.854,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,50,88.315,55.683,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,51,99.726,49.311,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,52,89.587,54.892,2
5439,2,2024,7,Justin Allgaier,Chv,1,34,53,31.735,154.958,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,54,30.999,158.637,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,55,31.183,157.701,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,56,31.462,156.303,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,57,31.556,155.837,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,58,31.618,155.532,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,59,31.727,154.997,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,60,31.72,155.032,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,61,31.764,154.817,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,62,31.939,153.969,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,63,32.01,153.627,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,64,32.204,152.702,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,65,32.128,153.063,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,66,32.092,153.234,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,67,32.311,152.196,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,68,32.206,152.692,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,69,32.321,152.149,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,70,32.532,151.162,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,71,32.577,150.953,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,72,32.733,150.234,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,73,32.71,150.339,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,74,33.027,148.896,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,75,33.075,148.680,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,76,32.868,149.617,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,77,33.047,148.806,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,78,32.986,149.081,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,79,33.026,148.901,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,80,33.283,147.751,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,81,33.423,147.132,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,82,33.604,146.340,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,83,34.313,143.316,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,84,33.896,145.079,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,85,33.741,145.746,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,86,33.545,146.597,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,87,33.629,146.231,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,88,34.19,143.832,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,89,33.779,145.582,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,90,34.166,143.933,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,91,49.739,98.868,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,92,75.261,65.341,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,93,85.727,57.363,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,94,85.188,57.726,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,95,87.665,56.095,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,96,84.017,58.531,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,97,85.711,57.374,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,98,96.939,50.729,1
5439,2,2024,7,Justin Allgaier,Chv,1,34,99,31.729,154.988,1
