race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,0,,,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,1,74.783,94.834,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,2,74.552,95.128,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,3,74.593,95.076,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,4,74.567,95.109,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,5,74.609,95.056,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,6,74.982,94.583,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,7,75.181,94.332,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,8,75.177,94.337,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,9,75.237,94.262,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,10,75.343,94.130,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,11,75.458,93.986,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,12,75.426,94.026,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,13,75.784,93.582,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,14,75.756,93.616,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,15,75.95,93.377,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,16,75.909,93.428,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,17,75.885,93.457,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,18,75.993,93.324,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,19,76.241,93.021,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,20,76.343,92.897,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,21,76.523,92.678,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,22,76.357,92.880,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,23,76.278,92.976,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,24,77.042,92.054,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,25,82.481,85.983,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,26,182.659,38.826,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,27,652.784,10.864,1
5522,2,2025,88,Connor Zilisch #,Chv,1,4481,28,171.528,41.346,1
