race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5298,1,2023,24,William Byron,Chv,1,4184,0,,,2
5298,1,2023,24,William Byron,Chv,1,4184,1,74.65,118.151,3
5298,1,2023,24,William Byron,Chv,1,4184,2,72.278,122.029,3
5298,1,2023,24,William Byron,Chv,1,4184,3,72.131,122.278,3
5298,1,2023,24,William Byron,Chv,1,4184,4,72.593,121.499,2
5298,1,2023,24,William Byron,Chv,1,4184,5,72.268,122.046,2
5298,1,2023,24,William Byron,Chv,1,4184,6,72.148,122.249,2
5298,1,2023,24,William Byron,Chv,1,4184,7,72.455,121.731,2
5298,1,2023,24,William Byron,Chv,1,4184,8,72.358,121.894,2
5298,1,2023,24,William Byron,Chv,1,4184,9,72.671,121.369,2
5298,1,2023,24,William Byron,Chv,1,4184,10,72.439,121.758,2
5298,1,2023,24,William Byron,Chv,1,4184,11,72.568,121.541,2
5298,1,2023,24,William Byron,Chv,1,4184,12,72.785,121.179,2
5298,1,2023,24,William Byron,Chv,1,4184,13,72.919,120.956,2
5298,1,2023,24,William Byron,Chv,1,4184,14,72.99,120.838,2
5298,1,2023,24,William Byron,Chv,1,4184,15,72.834,121.097,2
5298,1,2023,24,William Byron,Chv,1,4184,16,72.888,121.008,2
5298,1,2023,24,William Byron,Chv,1,4184,17,72.944,120.915,2
5298,1,2023,24,William Byron,Chv,1,4184,18,72.894,120.998,2
5298,1,2023,24,William Byron,Chv,1,4184,19,72.936,120.928,2
5298,1,2023,24,William Byron,Chv,1,4184,20,73.101,120.655,2
5298,1,2023,24,William Byron,Chv,1,4184,21,73.005,120.814,1
5298,1,2023,24,William Byron,Chv,1,4184,22,82.783,106.544,2
5298,1,2023,24,William Byron,Chv,1,4184,23,95.553,92.305,2
5298,1,2023,24,William Byron,Chv,1,4184,24,72.004,122.493,1
5298,1,2023,24,William Byron,Chv,1,4184,25,72.113,122.308,1
5298,1,2023,24,William Byron,Chv,1,4184,26,71.993,122.512,1
5298,1,2023,24,William Byron,Chv,1,4184,27,72.085,122.356,1
5298,1,2023,24,William Byron,Chv,1,4184,28,72.13,122.279,1
5298,1,2023,24,William Byron,Chv,1,4184,29,72.224,122.120,1
5298,1,2023,24,William Byron,Chv,1,4184,30,72.26,122.059,1
5298,1,2023,24,William Byron,Chv,1,4184,31,72.733,121.265,1
5298,1,2023,24,William Byron,Chv,1,4184,32,72.522,121.618,1
5298,1,2023,24,William Byron,Chv,1,4184,33,72.539,121.590,1
5298,1,2023,24,William Byron,Chv,1,4184,34,72.418,121.793,1
5298,1,2023,24,William Byron,Chv,1,4184,35,72.424,121.783,1
5298,1,2023,24,William Byron,Chv,1,4184,36,72.431,121.771,1
5298,1,2023,24,William Byron,Chv,1,4184,37,72.517,121.627,1
5298,1,2023,24,William Byron,Chv,1,4184,38,72.534,121.598,1
5298,1,2023,24,William Byron,Chv,1,4184,39,72.963,120.883,1
5298,1,2023,24,William Byron,Chv,1,4184,40,72.813,121.132,1
5298,1,2023,24,William Byron,Chv,1,4184,41,73.106,120.647,1
5298,1,2023,24,William Byron,Chv,1,4184,42,72.93,120.938,1
5298,1,2023,24,William Byron,Chv,1,4184,43,72.909,120.973,1
5298,1,2023,24,William Byron,Chv,1,4184,44,73.642,119.769,1
5298,1,2023,24,William Byron,Chv,1,4184,45,72.935,120.930,1
5298,1,2023,24,William Byron,Chv,1,4184,46,73.59,119.853,1
5298,1,2023,24,William Byron,Chv,1,4184,47,73.177,120.530,1
5298,1,2023,24,William Byron,Chv,1,4184,48,73.437,120.103,1
5298,1,2023,24,William Byron,Chv,1,4184,49,72.762,121.217,1
5298,1,2023,24,William Byron,Chv,1,4184,50,73.223,120.454,1
5298,1,2023,24,William Byron,Chv,1,4184,51,73.259,120.395,1
5298,1,2023,24,William Byron,Chv,1,4184,52,73.569,119.887,1
5298,1,2023,24,William Byron,Chv,1,4184,53,73.325,120.286,1
5298,1,2023,24,William Byron,Chv,1,4184,54,73.276,120.367,1
5298,1,2023,24,William Byron,Chv,1,4184,55,83.329,105.846,1
5298,1,2023,24,William Byron,Chv,1,4184,56,134.609,65.523,4
5298,1,2023,24,William Byron,Chv,1,4184,57,187.527,47.033,4
5298,1,2023,24,William Byron,Chv,1,4184,58,193.225,45.646,1
5298,1,2023,24,William Byron,Chv,1,4184,59,194.234,45.409,1
5298,1,2023,24,William Byron,Chv,1,4184,60,191.459,46.067,1
5298,1,2023,24,William Byron,Chv,1,4184,61,73.119,120.625,1
5298,1,2023,24,William Byron,Chv,1,4184,62,72.292,122.005,1
5298,1,2023,24,William Byron,Chv,1,4184,63,72.448,121.742,1
5298,1,2023,24,William Byron,Chv,1,4184,64,72.264,122.052,1
5298,1,2023,24,William Byron,Chv,1,4184,65,71.986,122.524,1
5298,1,2023,24,William Byron,Chv,1,4184,66,71.861,122.737,1
5298,1,2023,24,William Byron,Chv,1,4184,67,72.013,122.478,1
5298,1,2023,24,William Byron,Chv,1,4184,68,72.162,122.225,1
5298,1,2023,24,William Byron,Chv,1,4184,69,72.044,122.425,1
