race_id,race_level,race_season,driver_number,driver_full_name,manufacturer,finishing_position,NASCAR_driver_id,lap_num,lap_time,lap_speed,lap_running_position
5433,2,2024,21,Austin Hill,Chv,1,4133,0,,,2
5433,2,2024,21,Austin Hill,Chv,1,4133,1,35.896,154.446,2
5433,2,2024,21,Austin Hill,Chv,1,4133,2,32.223,172.051,3
5433,2,2024,21,Austin Hill,Chv,1,4133,3,31.798,174.351,3
5433,2,2024,21,Austin Hill,Chv,1,4133,4,31.817,174.246,4
5433,2,2024,21,Austin Hill,Chv,1,4133,5,31.979,173.364,7
5433,2,2024,21,Austin Hill,Chv,1,4133,6,31.591,175.493,8
5433,2,2024,21,Austin Hill,Chv,1,4133,7,31.407,176.521,8
5433,2,2024,21,Austin Hill,Chv,1,4133,8,31.634,175.254,8
5433,2,2024,21,Austin Hill,Chv,1,4133,9,31.385,176.645,7
5433,2,2024,21,Austin Hill,Chv,1,4133,10,31.397,176.577,7
5433,2,2024,21,Austin Hill,Chv,1,4133,11,31.372,176.718,6
5433,2,2024,21,Austin Hill,Chv,1,4133,12,32.032,173.077,7
5433,2,2024,21,Austin Hill,Chv,1,4133,13,31.083,178.361,7
5433,2,2024,21,Austin Hill,Chv,1,4133,14,31.595,175.471,6
5433,2,2024,21,Austin Hill,Chv,1,4133,15,31.618,175.343,6
5433,2,2024,21,Austin Hill,Chv,1,4133,16,31.471,176.162,6
5433,2,2024,21,Austin Hill,Chv,1,4133,17,31.58,175.554,6
5433,2,2024,21,Austin Hill,Chv,1,4133,18,31.638,175.232,6
5433,2,2024,21,Austin Hill,Chv,1,4133,19,31.492,176.045,4
5433,2,2024,21,Austin Hill,Chv,1,4133,20,31.286,177.204,4
5433,2,2024,21,Austin Hill,Chv,1,4133,21,32.354,171.354,8
5433,2,2024,21,Austin Hill,Chv,1,4133,22,32.375,171.243,11
5433,2,2024,21,Austin Hill,Chv,1,4133,23,31.11,178.206,11
5433,2,2024,21,Austin Hill,Chv,1,4133,24,31.638,175.232,11
5433,2,2024,21,Austin Hill,Chv,1,4133,25,31.436,176.358,9
5433,2,2024,21,Austin Hill,Chv,1,4133,26,31.484,176.089,9
5433,2,2024,21,Austin Hill,Chv,1,4133,27,31.495,176.028,9
5433,2,2024,21,Austin Hill,Chv,1,4133,28,31.445,176.308,8
5433,2,2024,21,Austin Hill,Chv,1,4133,29,31.696,174.912,10
5433,2,2024,21,Austin Hill,Chv,1,4133,30,32.318,171.545,14
5433,2,2024,21,Austin Hill,Chv,1,4133,31,31.815,174.257,15
5433,2,2024,21,Austin Hill,Chv,1,4133,32,31.596,175.465,15
5433,2,2024,21,Austin Hill,Chv,1,4133,33,31.428,176.403,15
5433,2,2024,21,Austin Hill,Chv,1,4133,34,31.379,176.679,15
5433,2,2024,21,Austin Hill,Chv,1,4133,35,31.363,176.769,15
5433,2,2024,21,Austin Hill,Chv,1,4133,36,31.453,176.263,15
5433,2,2024,21,Austin Hill,Chv,1,4133,37,31.382,176.662,15
5433,2,2024,21,Austin Hill,Chv,1,4133,38,31.211,177.630,15
5433,2,2024,21,Austin Hill,Chv,1,4133,39,31.146,178.000,15
5433,2,2024,21,Austin Hill,Chv,1,4133,40,31.241,177.459,15
5433,2,2024,21,Austin Hill,Chv,1,4133,41,51.396,107.868,15
5433,2,2024,21,Austin Hill,Chv,1,4133,42,91.533,60.568,15
5433,2,2024,21,Austin Hill,Chv,1,4133,43,100.107,55.381,10
5433,2,2024,21,Austin Hill,Chv,1,4133,44,92.617,59.859,4
5433,2,2024,21,Austin Hill,Chv,1,4133,45,100.179,55.341,4
5433,2,2024,21,Austin Hill,Chv,1,4133,46,101.223,54.770,4
5433,2,2024,21,Austin Hill,Chv,1,4133,47,101.206,54.779,5
5433,2,2024,21,Austin Hill,Chv,1,4133,48,35.354,156.814,5
5433,2,2024,21,Austin Hill,Chv,1,4133,49,31.331,176.949,4
5433,2,2024,21,Austin Hill,Chv,1,4133,50,31.124,178.126,3
5433,2,2024,21,Austin Hill,Chv,1,4133,51,31.203,177.675,3
5433,2,2024,21,Austin Hill,Chv,1,4133,52,31.091,178.315,3
5433,2,2024,21,Austin Hill,Chv,1,4133,53,31.203,177.675,3
5433,2,2024,21,Austin Hill,Chv,1,4133,54,31.222,177.567,3
5433,2,2024,21,Austin Hill,Chv,1,4133,55,31.234,177.499,3
5433,2,2024,21,Austin Hill,Chv,1,4133,56,31.303,177.108,3
5433,2,2024,21,Austin Hill,Chv,1,4133,57,31.333,176.938,3
5433,2,2024,21,Austin Hill,Chv,1,4133,58,36.33,152.601,3
5433,2,2024,21,Austin Hill,Chv,1,4133,59,88.958,62.322,3
5433,2,2024,21,Austin Hill,Chv,1,4133,60,100.177,55.342,3
5433,2,2024,21,Austin Hill,Chv,1,4133,61,100.333,55.256,3
5433,2,2024,21,Austin Hill,Chv,1,4133,62,100.534,55.146,3
5433,2,2024,21,Austin Hill,Chv,1,4133,63,107.906,51.378,2
5433,2,2024,21,Austin Hill,Chv,1,4133,64,35.368,156.752,3
5433,2,2024,21,Austin Hill,Chv,1,4133,65,31.603,175.426,5
5433,2,2024,21,Austin Hill,Chv,1,4133,66,31.3,177.125,6
5433,2,2024,21,Austin Hill,Chv,1,4133,67,31.41,176.504,7
5433,2,2024,21,Austin Hill,Chv,1,4133,68,31.541,175.771,8
5433,2,2024,21,Austin Hill,Chv,1,4133,69,31.616,175.354,9
5433,2,2024,21,Austin Hill,Chv,1,4133,70,31.729,174.730,12
5433,2,2024,21,Austin Hill,Chv,1,4133,71,31.464,176.201,13
5433,2,2024,21,Austin Hill,Chv,1,4133,72,31.315,177.040,13
5433,2,2024,21,Austin Hill,Chv,1,4133,73,31.642,175.210,12
5433,2,2024,21,Austin Hill,Chv,1,4133,74,31.401,176.555,11
5433,2,2024,21,Austin Hill,Chv,1,4133,75,31.492,176.045,11
5433,2,2024,21,Austin Hill,Chv,1,4133,76,31.465,176.196,10
5433,2,2024,21,Austin Hill,Chv,1,4133,77,31.693,174.928,10
