season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2003,NW,1,03/29/03,2003_01,Evergreen,Evergreen_Speedway,26,Pete Harding,hardipe01,10,Chevrolet ,0.646,P,81,,101.732,8,67.801,4,https://www.racing-reference.info/race-results/2003_Big_O_Tires_125/NW, https://www.racing-reference.info/tracks/Evergreen_Speedway,https://www.racing-reference.info/driver/hardipe01/
2003,NW,2,04/26/03,2003_02,Tri-City,Tri-City_Raceway,26,Jason Jefferson,jeffeja01,6,Dodge ,0.500,P,63,,99.299,12,60.484,2,https://www.racing-reference.info/race-results/2003_Speck_And_Moore_125/NW, https://www.racing-reference.info/tracks/Tri-City_Raceway,https://www.racing-reference.info/driver/jeffeja01/
2003,NW,3,05/10/03,2003_03,Evergreen,Evergreen_Speedway,24,John Bender,bendejo01,1,Chevrolet ,0.375,P,48,,77.805,5,,0,https://www.racing-reference.info/race-results/2003_NUPRECON_125/NW, https://www.racing-reference.info/tracks/Evergreen_Speedway,https://www.racing-reference.info/driver/bendejo01/
2003,NW,4,05/24/03,2003_04,Wenatchee,Wenatchee_Valley_Super_Oval,22,Jeff Jefferson,jeffeje01,2,Chevrolet ,0.250,P,31,,68.037,8,39.089,1,https://www.racing-reference.info/race-results/2003_Cellular_One_125/NW, https://www.racing-reference.info/tracks/Wenatchee_Valley_Super_Oval,https://www.racing-reference.info/driver/jeffeje01/
2003,NW,5,05/31/03,2003_05,Yakima,Yakima_Speedway,28,John Bender,bendejo01,4,Chevrolet ,0.500,P,63,,93.134,3,66.098,1,https://www.racing-reference.info/race-results/2003_Franks_Chevrolet_125_%28May%29/NW, https://www.racing-reference.info/tracks/Yakima_Speedway,https://www.racing-reference.info/driver/bendejo01/
2003,NW,6,06/14/03,2003_06,Twin Falls,Magic_Valley_Speedway,25,Gary Lewis,lewisga01,4,Pontiac ,0.250,P,31,,83.932,5,53.570,1,https://www.racing-reference.info/race-results/2003_Pepsi_125/NW, https://www.racing-reference.info/tracks/Magic_Valley_Speedway,https://www.racing-reference.info/driver/lewisga01/
2003,NW,7,07/05/03,2003_07,Wenatchee,Wenatchee_Valley_Super_Oval,22,Chris Hart,hartch01,2,Chevrolet ,0.250,P,32,,69.018,9,41.330,1,https://www.racing-reference.info/race-results/2003_Keglers_125/NW, https://www.racing-reference.info/tracks/Wenatchee_Valley_Super_Oval,https://www.racing-reference.info/driver/hartch01/
2003,NW,8,07/12/03,2003_08,Evergreen,Evergreen_Speedway,32,Chris Hart,hartch01,4,Chevrolet ,0.646,P,82,,101.316,7,71.233,3,https://www.racing-reference.info/race-results/2003_Parts_Plus_125/NW, https://www.racing-reference.info/tracks/Evergreen_Speedway,https://www.racing-reference.info/driver/hartch01/
2003,NW,9,07/19/03,2003_09,Yakima,Yakima_Speedway,22,Chris Hart,hartch01,3,Chevrolet ,0.500,P,63,,93.351,6,68.024,2,https://www.racing-reference.info/race-results/2003_Franks_Chevrolet_125_%28July%29/NW, https://www.racing-reference.info/tracks/Yakima_Speedway,https://www.racing-reference.info/driver/hartch01/
2003,NW,10,08/09/03,2003_10,Kalispell,Montana_Raceway_Park,24,Wes Rhodes,rhodewe01,9,Chevrolet ,0.250,P,32,,69.364,5,68.024,3,https://www.racing-reference.info/race-results/2003_Coors_Light_125/NW, https://www.racing-reference.info/tracks/Montana_Raceway_Park,https://www.racing-reference.info/driver/rhodewe01/
2003,NW,11,08/24/03,2003_11,Kent,Pacific_Raceways,29,Jeff Jefferson,jeffeje01,1,Chevrolet ,2.250,R,142,,96.949,5,68.890,5,https://www.racing-reference.info/race-results/2003_Northwest_Chevy_Dealers_150/NW, https://www.racing-reference.info/tracks/Pacific_Raceways,https://www.racing-reference.info/driver/jeffeje01/
2003,NW,12,08/31/03,2003_12,Tri-City,Tri-City_Raceway,21,Jeff Jefferson,jeffeje01,7,Chevrolet ,0.500,P,63,,99.184,5,78.331,3,https://www.racing-reference.info/race-results/2003_Ranch_And_Home_125/NW, https://www.racing-reference.info/tracks/Tri-City_Raceway,https://www.racing-reference.info/driver/jeffeje01/
2003,NW,13,09/13/03,2003_13,Twin Falls,Magic_Valley_Speedway,24,Jeff Jefferson,jeffeje01,6,Chevrolet ,0.333,P,50,,84.239,7,64.331,3,https://www.racing-reference.info/race-results/2003_NAPA_Auto_Parts_150/NW, https://www.racing-reference.info/tracks/Magic_Valley_Speedway,https://www.racing-reference.info/driver/jeffeje01/
2003,NW,14,09/27/03,2003_14,Wenatchee,Wenatchee_Valley_Super_Oval,20,Gary Lewis,lewisga01,8,Pontiac ,0.250,P,38,,70.318,7,56.331,1,https://www.racing-reference.info/race-results/2003_Wenatchee_150/NW, https://www.racing-reference.info/tracks/Wenatchee_Valley_Super_Oval,https://www.racing-reference.info/driver/lewisga01/
