season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2007,AC,1,04/28/07,2007_01,Oxford,Oxford_Plains_Speedway,33,Randy Potter,pottera01,2,Chevrolet ,0.375,P,56,,,2,62.500,1,https://www.racing-reference.info/race-results/2007_New_England_Dodge_Dealers_150/AC, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/pottera01/
2007,AC,2,05/06/07,2007_02,Thunder Road,Thunder_Road_International_Speedbowl,32,Scott Payea,payeasc01,7,Ford ,0.250,P,38,,,5,31.915,4,https://www.racing-reference.info/race-results/2007_Merchants_Bank_150/AC, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/payeasc01/
2007,AC,3,05/12/07,2007_03,Plattsburgh,Airborne_Speedway,25,Ryan Nolin,nolinry01,2,Chevrolet ,0.500,P,50,,,8,52.801,3,https://www.racing-reference.info/race-results/2007_Furniture_World_of_Vermont_Spring_Green/AC, https://www.racing-reference.info/tracks/Airborne_Speedway,https://www.racing-reference.info/driver/nolinry01/
2007,AC,4,06/02/07,2007_04,Sainte-Croix,Circuit_Riverside_Speedway,28,Donald Theetge,theetdo01,5,Chevrolet ,0.625,P,63,,,1,89.428,1,https://www.racing-reference.info/race-results/2007_Challenge_ACT_100/AC, https://www.racing-reference.info/tracks/Circuit_Riverside_Speedway,https://www.racing-reference.info/driver/theetdo01/
2007,AC,5,06/30/07,2007_05,White Mountain,White_Mountain_Motorsports_Park,30,Brent Dragon,dragobr01,2,Dodge ,0.250,P,38,,,5,43.103,2,https://www.racing-reference.info/race-results/2007_White_Mountain_150/AC, https://www.racing-reference.info/tracks/White_Mountain_Motorsports_Park,https://www.racing-reference.info/driver/dragobr01/
2007,AC,6,07/28/07,2007_06,St. Eustache,Autodrome_St._Eustache,30,Patrick Laperle,laperpa01,12,Chevrolet ,0.400,P,80,,,18,34.225,5,https://www.racing-reference.info/race-results/2007_ACTion_Super_Series_200/AC, https://www.racing-reference.info/tracks/Autodrome_St._Eustache,https://www.racing-reference.info/driver/laperpa01/
2007,AC,7,08/04/07,2007_07,Seekonk,Seekonk_Speedway,25,"Joey Polewarczyk, Jr.",polewjo01,5,Chevrolet ,0.333,P,33,,,5,50.013,1,https://www.racing-reference.info/race-results/2007_Phils_Propane_Bay_State_100/AC, https://www.racing-reference.info/tracks/Seekonk_Speedway,https://www.racing-reference.info/driver/polewjo01/
2007,AC,8,08/11/07,2007_08,Oxford,Oxford_Plains_Speedway,33,Eddie MacDonald,macdoed02,3,Pontiac ,0.375,P,38,,,0,78.216,2,https://www.racing-reference.info/race-results/2007_Time_Warner_Cable_100/AC, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/macdoed02/
2007,AC,9,08/18/07,2007_09,White Mountain,White_Mountain_Motorsports_Park,29,Scott Payea,payeasc01,5,Ford ,0.250,P,25,,,4,30.907,3,https://www.racing-reference.info/race-results/2007_Kancamaugus_100/AC, https://www.racing-reference.info/tracks/White_Mountain_Motorsports_Park,https://www.racing-reference.info/driver/payeasc01/
2007,AC,10,09/02/07,2007_10,Thunder Road,Thunder_Road_International_Speedbowl,30,John Donahue,donahjo01,3,Ford ,0.250,P,50,,,4,46.973,5,https://www.racing-reference.info/race-results/2007_Bond_Auto_Labor_Day_Classic_200/AC, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/donahjo01/
2007,AC,11,09/15/07,2007_11,Kawartha,Kawartha_Speedway,29,Patrick Laperle,laperpa01,13,Chevrolet ,0.375,P,75,,,6,48.842,3,https://www.racing-reference.info/race-results/2007_Summer_Sizzler_200/AC, https://www.racing-reference.info/tracks/Kawartha_Speedway,https://www.racing-reference.info/driver/laperpa01/
2007,AC,12,09/30/07,2007_12,Thunder Road,Thunder_Road_International_Speedbowl,29,Patrick Laperle,laperpa01,6,Chevrolet ,0.250,P,38,,,7,35.220,10,https://www.racing-reference.info/race-results/2007_Chittenden_Bank_Milk_Bowl/AC, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/laperpa01/
2007,AC,13,10/06/07,2007_13,Oxford,Oxford_Plains_Speedway,34,Travis Adams,adamstr01,5,Chevrolet ,0.375,P,56,,,6,41.293,5,https://www.racing-reference.info/race-results/2007_New_England_Dodge_Dealers_150_%28October%29/AC, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/adamstr01/
