season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2019,AC,1,04/28/19,Oxford,Oxford_Plains_Speedway,36,Bryan Kruczek,kruczbr01,3,Chevrolet ,0.375,P,47,,,13,32.799,9,https://www.racing-reference.info/race-results/2019_Oxford_125/AC, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/kruczbr01/
2019,AC,2,05/05/19,Thunder Road,Thunder_Road_International_Speedbowl,26,Jason Corliss,corlija01,3,Ford ,0.250,P,38,,,4,46.280,8,https://www.racing-reference.info/race-results/2019_Community_Bank_150/AC, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/corlija01/
2019,AC,3,05/11/19,White Mountain,White_Mountain_Motorsports_Park,30,Scott Payea,payeasc01,7,Dodge ,0.250,P,30,,,5,30.954,6,https://www.racing-reference.info/race-results/2019_Caron_Fabrication_Spring_Green/AC, https://www.racing-reference.info/tracks/White_Mountain_Motorsports_Park,https://www.racing-reference.info/driver/payeasc01/
2019,AC,4,06/01/19,Chaudiere,Autodrome_Chaudiere,26,Rich Dubeau,dubeari01,15,Toyota ,0.250,P,38,,,15,19.565,5,https://www.racing-reference.info/race-results/2019_Claude_Leclerc_150/AC, https://www.racing-reference.info/tracks/Autodrome_Chaudiere,https://www.racing-reference.info/driver/dubeari01/
2019,AC,5,06/15/19,Thompson,Thompson_Speedway,28,Jimmy Hebert,heberji01,2,Chevrolet ,0.625,P,47,,,7,52.833,7,https://www.racing-reference.info/race-results/2019_Thompson_75/AC, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/heberji01/
2019,AC,6,06/29/19,Epping,Star_Speedway,23,"Joey Polewarczyk, Jr",polewjo01,2,Ford ,0.250,P,38,,,4,45.015,2,https://www.racing-reference.info/race-results/2019_Dream_Ride_150/AC, https://www.racing-reference.info/tracks/Star_Speedway,https://www.racing-reference.info/driver/polewjo01/
2019,AC,7,08/03/19,White Mountain,White_Mountain_Motorsports_Park,26,"Wayne Helliwell, Jr.",helliwa01,15,Ford ,0.250,P,63,,,12,31.486,9,https://www.racing-reference.info/race-results/2019_Midsummer_250/AC, https://www.racing-reference.info/tracks/White_Mountain_Motorsports_Park,https://www.racing-reference.info/driver/helliwa01/
2019,AC,8,08/24/19,Oxford,Oxford_Plains_Speedway,36,Bryan Kruczek,kruczbr01,13,Chevrolet ,0.375,P,56,,,9,40.218,3,https://www.racing-reference.info/race-results/2019_Oxford_Plains_150/AC, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/kruczbr01/
2019,AC,9,09/14/19,Thunder Road,Thunder_Road_International_Speedbowl,28,Rich Dubeau,dubeari01,11,Toyota ,0.250,P,50,,,6,33.040,5,https://www.racing-reference.info/race-results/2019_Coca-Cola_Labor_Day_Classic_200/AC, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/dubeari01/
2019,AC,10,10/12/19,Thompson,Thompson_Speedway,34,Jonathan Bouvrette,bouvrjo01,6,Cadillac ,0.625,P,47,,,8,40.477,1,https://www.racing-reference.info/race-results/2019_World_Series_75/AC, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/bouvrjo01/
