season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2000,MW,1,04/02/20,2000_01,Rockford,Rockford_Speedway,26,Steve Carlson,carlsst01,7,Chevrolet ,0.250,P,50,,,5,56.513,3,https://www.racing-reference.info/race-results/2000_Coca-Cola_200/MW, https://www.racing-reference.info/tracks/Rockford_Speedway,https://www.racing-reference.info/driver/carlsst01/
2000,MW,2,05/07/00,2000_02,Gateway,Gateway_International_Raceway,32,Brian Hoppe,hoppebr01,1,Chevrolet ,1.250,P,54,,NTT,2,86.771,3,https://www.racing-reference.info/race-results/2000_Madison_50_%28May%29/MW, https://www.racing-reference.info/tracks/Gateway_International_Raceway,https://www.racing-reference.info/driver/hoppebr01/
2000,MW,3,05/28/00,2000_03,Madison,Madison_International_Speedway,28,Steve Carlson,carlsst01,1,Chevrolet ,0.500,P,100,,,5,81.338,7,https://www.racing-reference.info/race-results/2000_Miller_Lite_200/MW, https://www.racing-reference.info/tracks/Madison_International_Speedway,https://www.racing-reference.info/driver/carlsst01/
2000,MW,4,05/29/00,2000_04,Kaukauna,Wisconsin_International_Raceway,28,Eddie Hoffman,hoffmed01,10,Chevrolet ,0.500,P,100,,93.526,4,70.574,7,https://www.racing-reference.info/race-results/2000_Game_Day_200/MW, https://www.racing-reference.info/tracks/Wisconsin_International_Raceway,https://www.racing-reference.info/driver/hoffmed01/
2000,MW,5,06/03/00,2000_05,Colorado,Colorado_National_Speedway,26,Steve Carlson,carlsst01,4,Chevrolet ,0.375,P,56,,,3,65.092,1,https://www.racing-reference.info/race-results/2000_Sachs_Lawlor_150/MW, https://www.racing-reference.info/tracks/Colorado_National_Speedway,https://www.racing-reference.info/driver/carlsst01/
2000,MW,6,06/14/00,2000_06,La Crosse,La_Crosse_Fairgrounds_Speedway,24,Jeff Kendall,kendaje01,15,Chevrolet ,0.625,P,119,,102.406,1,,6,https://www.racing-reference.info/race-results/2000_United_Auto_Supply_250/MW, https://www.racing-reference.info/tracks/La_Crosse_Fairgrounds_Speedway,https://www.racing-reference.info/driver/kendaje01/
2000,MW,7,07/02/00,2000_07,Lake Geneva,Lake_Geneva_Raceway,24,"Al Schill, Sr.",schilal02,9,Chevrolet ,0.333,P,50,,,4,60.484,1,https://www.racing-reference.info/race-results/2000_Al_Schill_Jr_Memorial_150/MW, https://www.racing-reference.info/tracks/Lake_Geneva_Raceway,https://www.racing-reference.info/driver/schilal02/
2000,MW,8,07/11/00,2000_08,Madison,Madison_International_Speedway,25,Jason Schuler,schulja01,6,Ford ,0.500,P,125,,,5,82.599,6,https://www.racing-reference.info/race-results/2000_Pepsi_250/MW, https://www.racing-reference.info/tracks/Madison_International_Speedway,https://www.racing-reference.info/driver/schulja01/
2000,MW,9,07/15/00,2000_09,I-70,I-70_Speedway,25,Brian Hoppe,hoppebr01,12,Chevrolet ,0.540,P,83,,,5,80.449,3,https://www.racing-reference.info/race-results/2000_Price_Chopper_150/MW, https://www.racing-reference.info/tracks/I-70_Speedway,https://www.racing-reference.info/driver/hoppebr01/
2000,MW,10,07/22/00,2000_10,Pikes Peak,Pikes_Peak_International_Raceway,38,Travis Kvapil,kvapitr01,6,Chevrolet ,1.000,P,150,,,3,110.565,7,https://www.racing-reference.info/race-results/2000_Jensen_Audio_150/MW, https://www.racing-reference.info/tracks/Pikes_Peak_International_Raceway,https://www.racing-reference.info/driver/kvapitr01/
