season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2015,W,2015_Daytona_500,1,5,22,usa,Joey_Logano,Joey Logano,Shell / Pennzoil,Roger_Penske,Ford,203,1586503,running,31,47
2015,W,2015_Daytona_500,2,11,4,usa,Kevin_Harvick,Kevin Harvick,Budweiser,Stewart_Haas_Racing,Chevrolet,203,1157195,running,0,42
2015,W,2015_Daytona_500,3,3,88,usa,Dale_Earnhardt_Jr,"Dale Earnhardt, Jr.",Nationwide Insurance,Rick_Hendrick,Chevrolet,203,855720,running,32,42
2015,W,2015_Daytona_500,4,42,11,usa,Denny_Hamlin,Denny Hamlin,FedEx Express,Joe_Gibbs,Toyota,203,680483,running,4,41
2015,W,2015_Daytona_500,5,2,48,usa,Jimmie_Johnson,Jimmie Johnson,Lowe's,Rick_Hendrick,Chevrolet,203,615932,running,39,40
2015,W,2015_Daytona_500,6,41,13,usa,Casey_Mears,Casey Mears,GEICO,Germain_Racing,Chevrolet,203,470178,running,1,39
2015,W,2015_Daytona_500,7,9,15,usa,Clint_Bowyer,Clint Bowyer,5-hour Energy,Michael_Waltrip,Toyota,203,437178,running,0,37
2015,W,2015_Daytona_500,8,10,78,usa,Martin_Truex_Jr,"Martin Truex, Jr.",Furniture Row / Denver Mattress,Barney_Visser,Chevrolet,203,404153,running,1,37
2015,W,2015_Daytona_500,9,13,5,usa,Kasey_Kahne,Kasey Kahne,Farmers Insurance,Rick_Hendrick,Chevrolet,203,375045,running,0,35
2015,W,2015_Daytona_500,10,8,16,usa,Greg_Biffle,Greg Biffle,Ortho Bug-B-Gon,Jack_Roush,Ford,203,387991,running,2,35
2015,W,2015_Daytona_500,11,26,38,usa,David_Gilliland,David Gilliland,Love's Travel Stops,Bob_Jenkins,Ford,203,364341,running,0,33
2015,W,2015_Daytona_500,12,38,9,usa,Sam_Hornish_Jr,"Sam Hornish, Jr.",Twisted Tea,Richard_Petty_Motorsports,Ford,203,366678,running,0,32
2015,W,2015_Daytona_500,13,27,46,usa,Michael_Annett,Michael Annett,Pilot / Flying J,Harry_Scott_Jr,Chevrolet,203,330945,running,1,32
2015,W,2015_Daytona_500,14,30,3,usa,Austin_Dillon,Austin Dillon,Dow / WeatherTech,Richard_Childress,Chevrolet,203,364944,running,0,30
2015,W,2015_Daytona_500,15,33,43,usa,Aric_Almirola,Aric Almirola,Smithfield / Cheney Brothers,Richard_Petty_Motorsports,Ford,203,363106,running,0,29
2015,W,2015_Daytona_500,16,24,41,usa,Regan_Smith,Regan Smith,Haas Automation,Stewart_Haas_Racing,Chevrolet,203,340283,running,0,0
2015,W,2015_Daytona_500,17,28,34,usa,David_Ragan,David Ragan,KFC,Bob_Jenkins,Ford,203,321108,running,0,27
2015,W,2015_Daytona_500,18,4,18,usa,Matt_Crafton,Matt Crafton,M&M's Crispy,Joe_Gibbs,Toyota,203,382849,running,0,0
2015,W,2015_Daytona_500,19,36,83,usa,Johnny_Sauter,Johnny Sauter,Dustless Blasting,BK_Racing,Toyota,203,333128,running,0,0
2015,W,2015_Daytona_500,20,40,47,usa,A_J_Allmendinger,A.J. Allmendinger,Kroger / USO,JTG-Daugherty_Racing,Chevrolet,203,348803,running,1,25
2015,W,2015_Daytona_500,21,20,10,usa,Danica_Patrick,Danica Patrick,GoDaddy,Stewart_Haas_Racing,Chevrolet,203,331453,running,0,23
2015,W,2015_Daytona_500,22,19,35,usa,Cole_Whitt,Cole Whitt,Speed Stick Gear,Bob_Jenkins,Ford,203,331312,running,0,22
2015,W,2015_Daytona_500,23,6,19,usa,Carl_Edwards,Carl Edwards,Arris,Joe_Gibbs,Toyota,203,335603,running,3,22
2015,W,2015_Daytona_500,24,43,32,usa,Bobby_Labonte,Bobby Labonte,C&J Energy Services,Archie_St._Hilaire,Ford,203,321103,running,0,20
2015,W,2015_Daytona_500,25,21,27,usa,Paul_Menard,Paul Menard,Peak / Menards,Richard_Childress,Chevrolet,203,327565,running,0,19
2015,W,2015_Daytona_500,26,34,55,usa,Michael_Waltrip,Michael Waltrip,Aaron's Dream Machine,Michael_Waltrip,Toyota,203,346942,running,0,18
