season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1994,W,1994_Daytona_500,1,4,4,usa,Sterling_Marlin,Sterling Marlin,Kodak Film,Larry_McClure,Chevrolet,200,258275,running,30,180
1994,W,1994_Daytona_500,2,3,28,usa,Ernie_Irvan,Ernie Irvan,Texaco / Havoline,Yates_Racing,Ford,200,190750,running,84,180
1994,W,1994_Daytona_500,3,9,5,usa,Terry_Labonte,Terry Labonte,Kellogg's,Rick_Hendrick,Chevrolet,200,138475,running,1,170
1994,W,1994_Daytona_500,4,6,24,usa,Jeff_Gordon,Jeff Gordon,DuPont,Rick_Hendrick,Chevrolet,200,112525,running,7,165
1994,W,1994_Daytona_500,5,12,21,usa,Morgan_Shepherd,Morgan Shepherd,Citgo,Wood_Brothers,Ford,200,92805,running,7,160
1994,W,1994_Daytona_500,6,31,77,usa,Greg_Sacks,Greg Sacks,USAir,D.K._Ulrich,Ford,200,70480,running,0,150
1994,W,1994_Daytona_500,7,2,3,usa,Dale_Earnhardt,Dale Earnhardt,GM Goodwrench,Richard_Childress,Chevrolet,200,110340,running,45,151
1994,W,1994_Daytona_500,8,20,10,usa,Ricky_Rudd,Ricky Rudd,Tide,Ricky_Rudd,Ford,200,56465,running,0,142
1994,W,1994_Daytona_500,9,8,11,usa,Bill_Elliott,Bill Elliott,Budweiser,Junior_Johnson,Ford,200,65615,running,0,138
1994,W,1994_Daytona_500,10,13,25,usa,Ken_Schrader,Ken Schrader,Kodiak,Rick_Hendrick,Chevrolet,200,59565,running,0,134
1994,W,1994_Daytona_500,11,39,7,usa,Geoffrey_Bodine,Geoffrey Bodine,Exide Batteries,Geoffrey_Bodine,Ford,200,52065,running,1,135
1994,W,1994_Daytona_500,12,23,40,usa,Bobby_Hamilton,Bobby Hamilton,Kendall,Felix_Sabates,Pontiac,200,51265,running,2,132
1994,W,1994_Daytona_500,13,7,6,usa,Mark_Martin,Mark Martin,Valvoline / Reese's,Jack_Roush,Ford,199,65670,out of gas,5,129
1994,W,1994_Daytona_500,14,22,15,usa,Lake_Speed,Lake Speed,Quality Care,Bud_Moore,Ford,199,50530,running,0,121
1994,W,1994_Daytona_500,15,25,55,usa,Jimmy_Hensley,Jimmy Hensley,Petron Plus,Ray_DeWitt,Ford,199,42315,running,0,118
1994,W,1994_Daytona_500,16,42,22,usa,Bobby_Labonte,Bobby Labonte,Maxwell House,Bill_Davis,Pontiac,199,43195,running,0,115
1994,W,1994_Daytona_500,17,18,43,usa,Wally_Dallenbach_Jr,"Wally Dallenbach, Jr.",STP,Petty_Enterprises,Pontiac,199,39175,running,0,112
1994,W,1994_Daytona_500,18,34,9,usa,Joe_Ruttman,Joe Ruttman,Melling Engine Parts,Harry_Melling,Ford,199,34005,running,0,109
1994,W,1994_Daytona_500,19,28,80,usa,Jimmy_Horton,Jimmy Horton,Fina Lube,Stan_Hover,Ford,199,33485,running,0,106
1994,W,1994_Daytona_500,20,29,32,usa,Dick_Trickle,Dick Trickle,Meineke / ATS Wood Recycling,Dean_Myers,Chevrolet,198,33475,running,0,103
1994,W,1994_Daytona_500,21,16,98,usa,Derrike_Cope,Derrike Cope,Fingerhut,Cale_Yarborough,Ford,198,36220,running,7,105
