season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1967,W,1967_Augusta_300,1,3,43,usa,Richard_Petty,Richard Petty,Plymouth GTX,Petty_Enterprises,'66 Plymouth,300,1735,running,223,
1967,W,1967_Augusta_300,2,6,1,usa,Paul_Lewis,Paul Lewis,Paul Lewis,Paul_Lewis,'65 Plymouth,297,1170,running,0,
1967,W,1967_Augusta_300,3,2,6,usa,David_Pearson,David Pearson,Cotton Owens,Cotton_Owens,'66 Dodge,297,1050,running,0,
1967,W,1967_Augusta_300,4,10,48,usa,James_Hylton,James Hylton,Econo Wash,Bud_Hartje,'65 Dodge,296,645,running,0,
1967,W,1967_Augusta_300,5,11,55,usa,Tiny_Lund,Tiny Lund,Lyle Stelter,Lyle_Stelter,'64 Ford,289,605,running,0,
1967,W,1967_Augusta_300,6,7,59,usa,Tom_Pistone,Tom Pistone,Tom Pistone,Tom_Pistone,'64 Ford,278,345,running,0,
1967,W,1967_Augusta_300,7,22,75,usa,Earl_Brooks,Earl Brooks,Gene Black,Gene_Black,'66 Ford,276,275,running,0,
1967,W,1967_Augusta_300,8,13,64,usa,Elmo_Langley,Elmo Langley,Elmo Langley / Henry Woodfield,Elmo_Langley_Henry_Woodfield,'64 Ford,276,375,running,0,
1967,W,1967_Augusta_300,9,18,73,usa,Curly_Mills,Curly Mills,Joan Petre,Joan_Petre,'64 Ford,274,230,running,0,
1967,W,1967_Augusta_300,10,19,25,usa,Jabe_Thomas,Jabe Thomas,Jeff Handy,Jeff_Handy,'64 Ford,269,200,running,0,
1967,W,1967_Augusta_300,11,20,34,usa,Wendell_Scott,Wendell Scott,Wendell Scott,Wendell_Scott,'65 Ford,269,125,running,0,
1967,W,1967_Augusta_300,12,21,94,canada,Don_Biederman,Don Biederman,Ron Stotten,Ron_Stotten,'64 Chevrolet,266,100,running,0,
1967,W,1967_Augusta_300,13,17,97,usa,Henley_Gray,Henley Gray,Henley Gray,Henley_Gray,'66 Ford,246,140,engine,0,
1967,W,1967_Augusta_300,14,8,2,usa,Bobby_Allison,Bobby Allison,Donald Brackins,Donald_Brackins,'66 Chevrolet,241,120,running,0,
1967,W,1967_Augusta_300,15,5,14,usa,Jim_Paschal,Jim Paschal,Friedkin Enterprises,Tom_Friedkin,'66 Plymouth,151,125,oil pan,0,
1967,W,1967_Augusta_300,16,9,4,usa,John_Sears,John Sears,L.G. DeWitt,L.G._DeWitt,'64 Ford,146,120,engine,0,
1967,W,1967_Augusta_300,17,1,29,usa,Dick_Hutcherson,Dick Hutcherson,Holman-Moody Racing,Holman_Moody,'66 Ford,142,175,engine,77,
1967,W,1967_Augusta_300,18,16,70,usa,J_D_McDuffie,J.D. McDuffie,J.D. McDuffie,J.D._McDuffie,'64 Ford,137,150,engine,0,
1967,W,1967_Augusta_300,19,23,61,usa,Joel_Davis,Joel Davis,Toy Bolton,Toy_Bolton,'66 Chevrolet,129,100,differential,0,
