season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2011,W,2011_Daytona_500,1,32,21,usa,Trevor_Bayne,Trevor Bayne,Motorcraft / Quick Lane Tire & Auto Center,Wood_Brothers,Ford,208,1463813,running,6,0
2011,W,2011_Daytona_500,2,22,99,usa,Carl_Edwards,Carl Edwards,Aflac,Jack_Roush,Ford,208,1108404,running,0,42
2011,W,2011_Daytona_500,3,39,34,usa,David_Gilliland,David Gilliland,Taco Bell,Bob_Jenkins,Ford,208,818171,running,0,41
2011,W,2011_Daytona_500,4,31,47,usa,Bobby_Labonte,Bobby Labonte,Kroger / USO,JTG-Daugherty_Racing,Toyota,208,654233,running,2,41
2011,W,2011_Daytona_500,5,3,22,usa,Kurt_Busch,Kurt Busch,Shell / Pennzoil,Roger_Penske,Dodge,208,573576,running,19,40
2011,W,2011_Daytona_500,6,13,42,colombia,Juan_Pablo_Montoya,Juan Pablo Montoya,Target,Earnhardt_Ganassi_Racing,Chevrolet,208,443271,running,5,39
2011,W,2011_Daytona_500,7,5,78,usa,Regan_Smith,Regan Smith,Furniture Row / Denver Mattress,Barney_Visser,Chevrolet,208,400933,running,7,38
2011,W,2011_Daytona_500,8,10,18,usa,Kyle_Busch,Kyle Busch,M&M's,Joe_Gibbs,Toyota,208,388729,running,3,37
2011,W,2011_Daytona_500,9,19,27,usa,Paul_Menard,Paul Menard,Menards / Peak,Richard_Childress,Chevrolet,208,332913,running,11,36
2011,W,2011_Daytona_500,10,17,5,usa,Mark_Martin,Mark Martin,GoDaddy.com,Rick_Hendrick,Chevrolet,208,318038,running,0,34
2011,W,2011_Daytona_500,11,15,43,usa,A_J_Allmendinger,A.J. Allmendinger,Best Buy,Richard_Petty_Motorsports,Ford,208,338399,running,4,34
2011,W,2011_Daytona_500,12,29,09,usa,Bill_Elliott,Bill Elliott,Security Benefit / Rydex / Billboard.com,James_Finch,Chevrolet,208,312171,running,0,32
2011,W,2011_Daytona_500,13,25,14,usa,Tony_Stewart,Tony Stewart,Office Depot / Mobil 1,Stewart_Haas_Racing,Chevrolet,208,333271,running,0,31
2011,W,2011_Daytona_500,14,34,6,usa,David_Ragan,David Ragan,"UPS ""We Love Logistics""",Jack_Roush,Ford,208,350188,running,7,31
2011,W,2011_Daytona_500,15,43,32,usa,Terry_Labonte,Terry Labonte,U.S. Chrome,Frank_Stoddard,Ford,208,334263,running,2,30
2011,W,2011_Daytona_500,16,30,7,usa,Robby_Gordon,Robby Gordon,Speed Energy,Robby_Gordon,Dodge,208,299446,running,7,29
2011,W,2011_Daytona_500,17,6,33,usa,Clint_Bowyer,Clint Bowyer,Cheerios / Hamburger Helper,Richard_Childress,Chevrolet,208,342121,running,31,28
2011,W,2011_Daytona_500,18,14,1,usa,Jamie_McMurray,Jamie McMurray,Bass Pro Shops / Tracker Boats,Earnhardt_Ganassi_Racing,Chevrolet,208,321502,running,11,27
2011,W,2011_Daytona_500,19,20,56,usa,Martin_Truex_Jr,"Martin Truex, Jr.",NAPA,Michael_Waltrip,Toyota,208,341963,running,17,26
2011,W,2011_Daytona_500,20,36,77,usa,Steve_Wallace,Steve Wallace,5-hour Energy / Aspen Dental,Rusty_Wallace,Toyota,208,291638,running,0,0
2011,W,2011_Daytona_500,21,18,11,usa,Denny_Hamlin,Denny Hamlin,FedEx Express,Joe_Gibbs,Toyota,207,328363,running,7,24
2011,W,2011_Daytona_500,22,21,39,usa,Ryan_Newman,Ryan Newman,U.S. Army,Stewart_Haas_Racing,Chevrolet,206,321088,running,37,24
2011,W,2011_Daytona_500,23,38,20,usa,Joey_Logano,Joey Logano,The Home Depot,Joe_Gibbs,Toyota,206,290363,running,0,21
2011,W,2011_Daytona_500,24,1,88,usa,Dale_Earnhardt_Jr,"Dale Earnhardt, Jr.",AMP Energy / National Guard,Rick_Hendrick,Chevrolet,202,350813,crash,9,21
2011,W,2011_Daytona_500,25,11,4,usa,Kasey_Kahne,Kasey Kahne,Red Bull / Walgreen's,Dietrich_Mateschitz,Toyota,199,296496,running,0,19
2011,W,2011_Daytona_500,26,42,36,usa,Dave_Blaney,Dave Blaney,Golden Corral,Tommy_Baldwin,Chevrolet,198,289485,crash,3,19
2011,W,2011_Daytona_500,27,23,48,usa,Jimmie_Johnson,Jimmie Johnson,Lowe's / Kobalt Tools,Rick_Hendrick,Chevrolet,189,329649,running,0,17
2011,W,2011_Daytona_500,28,2,24,usa,Jeff_Gordon,Jeff Gordon,Drive to End Hunger / AARP,Rick_Hendrick,Chevrolet,173,316524,running,1,17
2011,W,2011_Daytona_500,29,16,2,usa,Brad_Keselowski,Brad Keselowski,Miller Lite,Roger_Penske,Dodge,166,286638,crash,9,16
2011,W,2011_Daytona_500,30,24,00,usa,David_Reutimann,David Reutimann,Aaron's Dream Machine,Michael_Waltrip,Toyota,164,304996,running,0,14
2011,W,2011_Daytona_500,31,27,83,usa,Brian_Vickers,Brian Vickers,Red Bull / Walgreen's,Dietrich_Mateschitz,Toyota,160,300777,running,0,13
2011,W,2011_Daytona_500,32,40,38,usa,Travis_Kvapil,Travis Kvapil,Long John Silver's,Bob_Jenkins,Ford,153,275138,crash,0,0
2011,W,2011_Daytona_500,33,37,71,usa,Andy_Lally,Andy Lally,Super Eco-Fuel Saver,Kevin_Buckler,Chevrolet,149,282863,running,0,11
2011,W,2011_Daytona_500,34,9,17,usa,Matt_Kenseth,Matt Kenseth,Crown Royal Black,Jack_Roush,Ford,133,315774,crash,0,10
2011,W,2011_Daytona_500,35,26,16,usa,Greg_Biffle,Greg Biffle,3M,Jack_Roush,Ford,126,289713,crash,0,9
2011,W,2011_Daytona_500,36,4,31,usa,Jeff_Burton,Jeff Burton,Caterpillar,Richard_Childress,Chevrolet,92,311076,engine,5,9
