season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1960,W,1960-01,1,3,47,usa,Jack_Smith_(1),Jack Smith,Jack Smith,Jack_Smith,'59 Chevrolet,200,800,running,67,
1960,W,1960-01,2,8,22,usa,Bob_Welborn,Bob Welborn,Ogden-Ridgeway,W.J._Ridgeway,'59 Chevrolet,199,525,running,76,
1960,W,1960-01,3,1,87,usa,Buck_Baker,Buck Baker,Lynton Tyson,Lynton_Tyson,'59 Chevrolet,198,375,running,35,
1960,W,1960-01,4,14,9,usa,Roy_Tyner,Roy Tyner,Roy Tyner,Roy_Tyner,'57 Chevrolet,196,275,running,0,
1960,W,1960-01,5,19,2,usa,Speedy_Thompson,Speedy Thompson,Bruce Thompson,Bruce_Thompson,'57 Chevrolet,193,250,running,0,
1960,W,1960-01,6,18,31,usa,Brownie_King,Brownie King,Jess Potter,Jess_Potter,'57 Chevrolet,189,215,running,0,
1960,W,1960-01,7,10,42,usa,Lee_Petty,Lee Petty,Petty Enterprises,Petty_Enterprises,'59 Plymouth,188,175,running,0,
1960,W,1960-01,8,23,62,usa,Buck_Brigance,Buck Brigance,Buck Brigance,,'57 Chevrolet,187,150,running,0,
1960,W,1960-01,9,7,20,usa,Tiny_Lund,Tiny Lund,Spook Crawford,Spook_Crawford,'58 Ford,187,140,running,0,
1960,W,1960-01,10,4,59,usa,Tom_Pistone,Tom Pistone,Rupert Safety Belt,Carl_Rupert,'59 T-Bird,183,130,engine,0,
1960,W,1960-01,11,20,34,usa,G_C_Spencer,G.C. Spencer,G.C. Spencer,G.C._Spencer,'57 Chevrolet,177,125,running,0,
1960,W,1960-01,12,13,43,usa,Richard_Petty,Richard Petty,Petty Enterprises,Petty_Enterprises,'59 Plymouth,174,110,axle,0,
1960,W,1960-01,13,15,77,usa,Joe_Lee_Johnson,Joe Lee Johnson,Honest Charley,Joe_Lee_Johnson,'59 Chevrolet,172,100,rear end,0,
1960,W,1960-01,14,27,15,usa,Rex_White,Rex White,Beau Morgan,Beau_Morgan,'57 Ford,172,85,running,0,
1960,W,1960-01,15,24,32,usa,Richard_Riley,Richard Riley,Jess Potter,Jess_Potter,'57 Chevrolet,172,70,running,0,
1960,W,1960-01,16,17,64,usa,Shep_Langdon,Shep Langdon,Shep Langdon,Shep_Langdon,'58 Ford,168,60,engine,0,
1960,W,1960-01,17,11,45,usa,Bobby_Waddell,Bobby Waddell,Bobby Waddell,Bobby_Waddell,'57 Pontiac,168,50,running,0,
1960,W,1960-01,18,21,3,usa,Scotty_Cain,Scotty Cain,Scotty Cain,Scotty_Cain,'59 T-Bird,99,50,engine fire,0,
1960,W,1960-01,19,28,49,usa,Jim_Paschal,Jim Paschal,Bob Welborn,Bob_Welborn,'57 Chevrolet,98,50,overheating,0,
1960,W,1960-01,20,25,46,usa,Barney_Shore,Barney Shore,Barney Shore,Barney_Shore,'57 Chevrolet,93,50,crash,0,
1960,W,1960-01,21,6,36,usa,Tommy_Irwin,Tommy Irwin,Tommy Irwin,Tommy_Irwin,'59 T-Bird,84,50,rear end,0,
1960,W,1960-01,22,2,98,usa,Marvin_Panch,Marvin Panch,Tom Vernon,Tom_Vernon,'59 Ford,66,50,crash,22,
1960,W,1960-01,23,16,5,usa,Bunk_Moore,Bunk Moore,Tiny Lund,Tiny_Lund,'57 Chevrolet,66,,engine,0,
1960,W,1960-01,24,26,68,usa,Bud_Parnell,Bud Parnell,R.L. Baird,R.L._Baird,'58 Plymouth,57,,axle,0,
1960,W,1960-01,25,22,17,usa,Fred_Harb,Fred Harb,Fred Harb,Fred_Harb,'57 Ford,56,,crash,0,
1960,W,1960-01,26,9,38,usa,Ned_Jarrett,Ned Jarrett,Ned Jarrett,Ned_Jarrett,'57 Ford,50,,rear end,0,
1960,W,1960-01,27,12,88,usa,Buddy_Baker,Buddy Baker,Lynton Tyson,Lynton_Tyson,'59 Chevrolet,34,,fuel tank,0,
1960,W,1960-01,28,5,11,usa,Junior_Johnson,Junior Johnson,Paul Spaulding,Paul_Spaulding,'59 Dodge,11,,overheating,0,
1960,W,1960-02,1,3,38,usa,Ned_Jarrett,Ned Jarrett,Ned Jarrett,Ned_Jarrett,'57 Ford,200,800,running,–,
