season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1977,W,1977_Winston_Western_500,1,2,21,usa,David_Pearson,David Pearson,Purolator,Wood_Brothers,Mercury,119,15400,running,17,180
1977,W,1977_Winston_Western_500,2,1,11,usa,Cale_Yarborough,Cale Yarborough,Holly Farms,Junior_Johnson,Chevrolet,119,16220,running,102,180
1977,W,1977_Winston_Western_500,3,9,43,usa,Richard_Petty,Richard Petty,STP,Petty_Enterprises,Dodge,118,11095,running,0,165
1977,W,1977_Winston_Western_500,4,5,2,usa,Dave_Marcis,Dave Marcis,CAM 2,Roger_Penske,Chevrolet,116,8645,running,0,160
1977,W,1977_Winston_Western_500,5,7,67,usa,Sonny_Easley,Sonny Easley,Haddick's Towing / San Fernando Valley Lumber,Jerry_Lankford,Ford,115,6290,running,0,155
1977,W,1977_Winston_Western_500,6,10,3,usa,Richard_Childress,Richard Childress,Kansas Jack / McDonald's,Richard_Childress,Chevrolet,114,4890,running,0,150
1977,W,1977_Winston_Western_500,7,28,69,usa,Hershel_McGriff,Hershel McGriff,Bridal Veil Lumber,Hershel_McGriff,Chevrolet,114,2690,running,0,146
1977,W,1977_Winston_Western_500,8,23,76,usa,Hugh_Pearson,Hugh Pearson,Buzby,Hugh_Pearson,Chevrolet,114,2490,running,0,142
1977,W,1977_Winston_Western_500,9,3,88,usa,Darrell_Waltrip,Darrell Waltrip,Gatorade,Di_Gard,Chevrolet,114,5540,running,0,138
1977,W,1977_Winston_Western_500,10,12,09,usa,Eddie_Bradshaw,Eddie Bradshaw,C & M Racing,Chester_Papienski,Chevrolet,114,2190,running,0,134
1977,W,1977_Winston_Western_500,11,24,24,usa,Cecil_Gordon,Cecil Gordon,Cecil Gordon,Cecil_Gordon,Chevrolet,114,3720,running,0,130
1977,W,1977_Winston_Western_500,12,6,15,usa,Buddy_Baker,Buddy Baker,Norris Industries,Bud_Moore,Ford,113,5040,running,0,127
1977,W,1977_Winston_Western_500,13,27,01,usa,Chuck_Bown,Chuck Bown,Lake's Drywall,Gerald_Craker,Chevrolet,112,3760,running,0,124
1977,W,1977_Winston_Western_500,14,14,48,usa,James_Hylton,James Hylton,Hylton Engineering,James_Hylton,Chevrolet,112,3100,running,0,121
1977,W,1977_Winston_Western_500,15,17,40,usa,D_K_Ulrich,D.K. Ulrich,Red Fox Lounge,J.R._DeLotto,Chevrolet,110,2880,running,0,118
1977,W,1977_Winston_Western_500,16,15,5,usa,Jim_Thirkettle,Jim Thirkettle,Allied Box & Crate,Jim_Thirkettle,Chevrolet,107,1440,running,0,115
1977,W,1977_Winston_Western_500,17,22,71,usa,Neil_Bonnett,Neil Bonnett,1st National City Travelers Checks,Nord_Krauskopf,Dodge,107,4590,running,0,112
1977,W,1977_Winston_Western_500,18,18,36,usa,Bobby_Wawak,Bobby Wawak,Gwinn-Wawak,John_Gwinn,Chevrolet,105,2570,running,0,109
1977,W,1977_Winston_Western_500,19,20,73,usa,Bill_Schmitt,Bill Schmitt,Old Milwaukee,Bill_Schmitt,Chevrolet,102,1910,running,0,106
1977,W,1977_Winston_Western_500,20,11,44,usa,Gary_Johnson,Gary Johnson,Noble Auto Parts,Al_Clark,Chevrolet,96,1745,running,0,103
1977,W,1977_Winston_Western_500,21,26,72,usa,Benny_Parsons,Benny Parsons,1st National City Travelers Checks,L.G._DeWitt,Chevrolet,95,4370,transmission,0,100
1977,W,1977_Winston_Western_500,22,16,29,canada,Roy_Smith,Roy Smith,Mercury Marine,Dick_Midgley,Chevrolet,95,1495,clutch,0,97
1977,W,1977_Winston_Western_500,23,13,93,usa,Norm_Palmer,Norm Palmer,Peaches Records,Norm_Palmer,Dodge,92,1260,running,0,94
1977,W,1977_Winston_Western_500,24,30,32,usa,Gary_Matthews,Gary Matthews,Midland Motor Homes,Dave_Hill,Plymouth,91,1225,running,0,91
1977,W,1977_Winston_Western_500,25,21,79,usa,Frank_Warren,Frank Warren,Native Tan / KPRO Radio,Frank_Warren,Dodge,69,1665,rear end,0,88
1977,W,1977_Winston_Western_500,26,29,37,usa,Chuck_Wahl,Chuck Wahl,Excel Trailer,DuWayne_Wahl,Chevrolet,68,1095,running,0,85
1977,W,1977_Winston_Western_500,27,25,8,usa,Ed_Negre,Ed Negre,"10,000 RPM Speed Equipment",Ed_Negre,Dodge,59,1445,engine,0,82
1977,W,1977_Winston_Western_500,28,33,55,usa,Bill_Baker,Bill Baker,R.W. Scott Construction,Bill_Baker,Chevrolet,54,895,clutch,0,79
1977,W,1977_Winston_Western_500,29,34,70,usa,J_D_McDuffie,J.D. McDuffie,McDuffie Racing,J.D._McDuffie,Chevrolet,25,1345,engine,0,76
1977,W,1977_Winston_Western_500,30,31,13,usa,Don_Puskarich,Don Puskarich,Cravens Performance Automotive,Matt_Puskarich,Chevrolet,16,795,engine,0,73
1977,W,1977_Winston_Western_500,31,19,26,usa,Carl_Joiner,Carl Joiner,Marquardt Racing,Carl_Joiner,Chevrolet,10,740,transmission,0,70
1977,W,1977_Winston_Western_500,32,32,19,usa,Henley_Gray,Henley Gray,Belden Asphalt,Henley_Gray,Chevrolet,9,1190,oil pump,0,67
1977,W,1977_Winston_Western_500,33,35,33,usa,Glenn_Francis,Glenn Francis,Auto Alarms,Trent_Francis,Chevrolet,9,640,oil leak,0,64
1977,W,1977_Winston_Western_500,34,4,50,usa,Jimmy_Insolo,Jimmy Insolo,Stock Car Products,Michael_Brockman,Chevrolet,4,590,engine,0,61
1977,W,1977_Winston_Western_500,35,8,12,usa,Bobby_Allison,Bobby Allison,1st National City Travelers Checks,Bobby_Allison,Matador,3,540,engine,0,58
