season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1992,W,1992_Daytona_500_By_STP,1,6,28,usa,Davey_Allison,Davey Allison,Havoline,Yates_Racing,Ford,200,244050,running,127,185
1992,W,1992_Daytona_500_By_STP,2,4,21,usa,Morgan_Shepherd,Morgan Shepherd,Citgo,Wood_Brothers,Ford,200,181300,running,7,175
1992,W,1992_Daytona_500_By_STP,3,16,15,usa,Geoffrey_Bodine,Geoffrey Bodine,Motorcraft,Bud_Moore,Ford,200,116250,running,0,165
1992,W,1992_Daytona_500_By_STP,4,41,7,usa,Alan_Kulwicki,Alan Kulwicki,Hooters,Alan_Kulwicki,Ford,200,87500,running,0,160
1992,W,1992_Daytona_500_By_STP,5,28,75,usa,Dick_Trickle,Dick Trickle,RahMoc,Rahmoc_Enterprises,Oldsmobile,200,78800,running,0,155
1992,W,1992_Daytona_500_By_STP,6,33,42,usa,Kyle_Petty,Kyle Petty,Mello Yello,Felix_Sabates,Pontiac,199,67700,running,0,150
1992,W,1992_Daytona_500_By_STP,7,34,94,usa,Terry_Labonte,Terry Labonte,Sunoco,Billy_Hagan,Oldsmobile,199,58575,running,0,146
1992,W,1992_Daytona_500_By_STP,8,40,55,usa,Ted_Musgrave,Ted Musgrave,Jasper Engines,Ray_DeWitt,Chevrolet,199,52750,running,0,142
1992,W,1992_Daytona_500_By_STP,9,3,3,usa,Dale_Earnhardt,Dale Earnhardt,GM Goodwrench,Richard_Childress,Chevrolet,199,87000,running,0,138
1992,W,1992_Daytona_500_By_STP,10,19,9,usa,Phil_Parsons,Phil Parsons,Melling Performance,Harry_Melling,Ford,199,49150,running,0,134
1992,W,1992_Daytona_500_By_STP,11,24,47,usa,Buddy_Baker,Buddy Baker,Close Racing,Derick_Close,Oldsmobile,199,38275,running,0,130
1992,W,1992_Daytona_500_By_STP,12,11,33,usa,Harry_Gant,Harry Gant,Skoal Bandit,Leo_Jackson,Oldsmobile,199,51100,running,0,127
1992,W,1992_Daytona_500_By_STP,13,13,1,usa,Rick_Mast,Rick Mast,Skoal Classic,Richard_Jackson,Oldsmobile,199,40355,running,0,124
1992,W,1992_Daytona_500_By_STP,14,9,41,usa,Greg_Sacks,Greg Sacks,Kellogg's,Larry_Hedrick,Chevrolet,199,36790,running,0,121
1992,W,1992_Daytona_500_By_STP,15,37,16,usa,Wally_Dallenbach_Jr,"Wally Dallenbach, Jr.",Keystone Beer,Jack_Roush,Ford,198,29700,running,0,118
1992,W,1992_Daytona_500_By_STP,16,32,43,usa,Richard_Petty,Richard Petty,STP,Petty_Enterprises,Pontiac,198,32530,running,0,115
1992,W,1992_Daytona_500_By_STP,17,25,73,usa,Phil_Barkdoll,Phil Barkdoll,X-1R,Phil_Barkdoll,Oldsmobile,198,27960,running,0,112
1992,W,1992_Daytona_500_By_STP,18,10,30,usa,Michael_Waltrip,Michael Waltrip,Pennzoil,Chuck_Rider,Pontiac,197,37140,flagged,3,114
1992,W,1992_Daytona_500_By_STP,19,31,90,usa,Dorsey_Schroeder,Dorsey Schroeder,Whistler Radar,Junie_Donlavey,Ford,196,25750,running,0,106
1992,W,1992_Daytona_500_By_STP,20,23,71,usa,Dave_Marcis,Dave Marcis,Abilene Boots,Dave_Marcis,Chevrolet,195,26210,running,0,103
1992,W,1992_Daytona_500_By_STP,21,39,14,usa,A_J_Foyt,A.J. Foyt,Copenhagen,Don_Bierschwale,Oldsmobile,195,23055,running,0,100
1992,W,1992_Daytona_500_By_STP,22,30,49,usa,Stanley_Smith,Stanley Smith,Ameritron Batteries,Stanley_Smith,Chevrolet,195,24150,running,0,97
1992,W,1992_Daytona_500_By_STP,23,38,8,usa,Rick_Wilson,Rick Wilson,Snickers,Stavola_Brothers,Ford,195,24045,running,0,94
1992,W,1992_Daytona_500_By_STP,24,42,12,usa,Hut_Stricklin,Hut Stricklin,Raybestos Brakes,Bobby_Allison,Chevrolet,188,27740,running,0,91
1992,W,1992_Daytona_500_By_STP,25,27,0,usa,Delma_Cowart,Delma Cowart,Master's Economy Inn,H.L._Waters,Ford,188,23285,running,0,88
1992,W,1992_Daytona_500_By_STP,26,12,17,usa,Darrell_Waltrip,Darrell Waltrip,Western Auto,Darrell_Waltrip,Chevrolet,180,33580,running,1,90
1992,W,1992_Daytona_500_By_STP,27,2,11,usa,Bill_Elliott,Bill Elliott,Budweiser,Junior_Johnson,Ford,178,60255,running,23,87
1992,W,1992_Daytona_500_By_STP,28,7,4,usa,Ernie_Irvan,Ernie Irvan,Kodak Film,Larry_McClure,Chevrolet,166,43370,handling,0,79
1992,W,1992_Daytona_500_By_STP,29,5,6,usa,Mark_Martin,Mark Martin,Valvoline,Jack_Roush,Ford,162,49675,running,0,76
1992,W,1992_Daytona_500_By_STP,30,29,77,usa,Mike_Potter,Mike Potter,Kenova Construction / Underground Ind.,Steve_Balogh,Chevrolet,151,21710,fuel pump,0,73
1992,W,1992_Daytona_500_By_STP,31,17,2,usa,Rusty_Wallace,Rusty Wallace,Miller Genuine Draft,Roger_Penske,Pontiac,150,30455,running,0,70
1992,W,1992_Daytona_500_By_STP,32,22,68,usa,Bobby_Hamilton,Bobby Hamilton,Country Time,Mark_Smith,Oldsmobile,125,27350,piston,0,67
1992,W,1992_Daytona_500_By_STP,33,21,03,usa,Kerry_Teague,Kerry Teague,Team USA,Kerry_Teague,Oldsmobile,122,22445,crash,0,64
1992,W,1992_Daytona_500_By_STP,34,20,10,usa,Derrike_Cope,Derrike Cope,Purolator,Bob_Whitcomb,Chevrolet,120,23115,radiator,0,61
1992,W,1992_Daytona_500_By_STP,35,1,22,usa,Sterling_Marlin,Sterling Marlin,Maxwell House Coffee,Junior_Johnson,Ford,91,34435,crash,33,63
1992,W,1992_Daytona_500_By_STP,36,35,18,usa,Dale_Jarrett,Dale Jarrett,Interstate Batteries,Joe_Gibbs,Chevrolet,91,19780,crash,0,55
1992,W,1992_Daytona_500_By_STP,37,15,25,usa,Ken_Schrader,Ken Schrader,Kodiak,Rick_Hendrick,Chevrolet,91,30500,crash,6,57
