season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2017,W,2017_Daytona_500,1,8,41,usa,Kurt_Busch,Kurt Busch,Haas Automation / Monster Energy,Stewart_Haas_Racing,Ford,200,running,1,48,5
2017,W,2017_Daytona_500,2,36,21,usa,Ryan_Blaney,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center,Wood_Brothers,Ford,200,running,2,44,0
2017,W,2017_Daytona_500,3,38,47,usa,A_J_Allmendinger,A.J. Allmendinger,Kroger ClickList / Stouffer's / Cheez-It,JTG-Daugherty_Racing,Chevrolet,200,running,2,39,0
2017,W,2017_Daytona_500,4,13,43,usa,Aric_Almirola,Aric Almirola,Smithfield Foods,Richard_Petty_Motorsports,Ford,200,running,2,33,0
2017,W,2017_Daytona_500,5,33,27,usa,Paul_Menard,Paul Menard,Menards / Peak,Richard_Childress,Chevrolet,200,running,0,32,0
2017,W,2017_Daytona_500,6,15,22,usa,Joey_Logano,Joey Logano,Shell / Pennzoil,Roger_Penske,Ford,200,running,16,40,0
2017,W,2017_Daytona_500,7,26,5,usa,Kasey_Kahne,Kasey Kahne,Farmers Insurance,Rick_Hendrick,Chevrolet,200,running,7,30,0
2017,W,2017_Daytona_500,8,30,15,usa,Michael_Waltrip,Michael Waltrip,"Aaron's ""Thanks, Mikey!""",Jay_Robinson,Toyota,200,running,0,29,0
2017,W,2017_Daytona_500,9,25,32,usa,Matt_DiBenedetto,Matt DiBenedetto,E.J. Wade Foundation,Archie_St._Hilaire,Ford,200,running,0,28,0
2017,W,2017_Daytona_500,10,11,6,usa,Trevor_Bayne,Trevor Bayne,AdvoCare,Jack_Roush,Ford,200,running,0,27,0
2017,W,2017_Daytona_500,11,39,75,usa,Brendan_Gaughan,Brendan Gaughan,Beard Oil Distributing,Beard_Motorsports,Chevrolet,200,running,0,0,0
2017,W,2017_Daytona_500,12,16,42,usa,Kyle_Larson,Kyle Larson,Target / Cottonelle,Chip_Ganassi,Chevrolet,200,running,16,33,0
2017,W,2017_Daytona_500,13,35,78,usa,Martin_Truex_Jr,"Martin Truex, Jr.",Bass Pro Shops / Tracker Boats,Barney_Visser,Toyota,200,running,2,24,0
2017,W,2017_Daytona_500,14,1,24,usa,Chase_Elliott,Chase Elliott,NAPA Auto Parts,Rick_Hendrick,Chevrolet,200,running,39,23,0
2017,W,2017_Daytona_500,15,22,95,usa,Michael_McDowell,Michael McDowell,K-LOVE Radio,Leavine_Family_Racing,Chevrolet,200,running,0,22,0
2017,W,2017_Daytona_500,16,27,34,usa,Landon_Cassill,Landon Cassill,Love's Travel Stops,Bob_Jenkins,Ford,199,running,0,21,0
2017,W,2017_Daytona_500,17,4,11,usa,Denny_Hamlin,Denny Hamlin,FedEx Express,Joe_Gibbs,Toyota,199,running,0,23,0
2017,W,2017_Daytona_500,18,17,72,usa,Cole_Whitt,Cole Whitt,Florida Lottery,Mark_Smith,Ford,199,running,3,19,0
2017,W,2017_Daytona_500,19,10,3,usa,Austin_Dillon,Austin Dillon,Dow,Richard_Childress,Chevrolet,199,running,7,18,0
2017,W,2017_Daytona_500,20,40,7,usa,Elliott_Sadler,Elliott Sadler,Golden Corral,Tommy_Baldwin,Chevrolet,199,running,5,0,0
2017,W,2017_Daytona_500,21,14,31,usa,Ryan_Newman,Ryan Newman,Caterpillar,Richard_Childress,Chevrolet,198,running,0,18,0
2017,W,2017_Daytona_500,22,5,4,usa,Kevin_Harvick,Kevin Harvick,Jimmy John's,Stewart_Haas_Racing,Ford,197,running,50,34,1
2017,W,2017_Daytona_500,23,29,23,usa,Joey_Gase,Joey Gase,Best Home Furnishings,BK_Racing,Toyota,196,running,0,0,0
2017,W,2017_Daytona_500,24,31,83,usa,Corey_LaJoie,Corey LaJoie,Dustless Blasting,BK_Racing,Toyota,193,running,0,13,0
2017,W,2017_Daytona_500,25,20,38,usa,David_Ragan,David Ragan,Camping World / Good Sam,Bob_Jenkins,Ford,188,running,0,12,0
2017,W,2017_Daytona_500,26,32,33,usa,Jeffrey_Earnhardt,Jeffrey Earnhardt,Starter,Joe_Falk,Chevrolet,145,crash,0,11,0
2017,W,2017_Daytona_500,27,7,2,usa,Brad_Keselowski,Brad Keselowski,Miller Lite,Roger_Penske,Ford,143,crash,2,24,0
2017,W,2017_Daytona_500,28,3,1,usa,Jamie_McMurray,Jamie McMurray,Cessna / McDonald's,Chip_Ganassi,Chevrolet,141,crash,13,13,0
2017,W,2017_Daytona_500,29,19,19,mexico,Daniel_Suarez,Daniel Suarez,Arris High-Speed Modems,Joe_Gibbs,Toyota,141,crash,0,8,0
2017,W,2017_Daytona_500,30,18,13,usa,Ty_Dillon,Ty Dillon,GEICO,Germain_Racing,Chevrolet,140,crash,0,7,0
2017,W,2017_Daytona_500,31,23,17,usa,Ricky_Stenhouse_Jr,"Ricky Stenhouse, Jr.",Fastenal / Wypall,Jack_Roush,Ford,133,crash,0,6,0
2017,W,2017_Daytona_500,32,6,14,usa,Clint_Bowyer,Clint Bowyer,Mobil 1,Stewart_Haas_Racing,Ford,128,crash,0,9,0
2017,W,2017_Daytona_500,33,12,10,usa,Danica_Patrick,Danica Patrick,Aspen Dental,Stewart_Haas_Racing,Ford,128,crash,0,11,0
2017,W,2017_Daytona_500,34,24,48,usa,Jimmie_Johnson,Jimmie Johnson,Lowe's,Rick_Hendrick,Chevrolet,127,crash,7,5,0
2017,W,2017_Daytona_500,35,37,37,usa,Chris_Buescher,Chris Buescher,Cottonelle MegaRoll / Scott Products,JTG-Daugherty_Racing,Chevrolet,127,crash,0,2,0
2017,W,2017_Daytona_500,36,28,96,canada,DJ_Kennington,D.J. Kennington,Lordco Auto Parts / Castrol,Gaunt_Brothers,Toyota,127,crash,0,1,0
2017,W,2017_Daytona_500,37,2,88,usa,Dale_Earnhardt_Jr,"Dale Earnhardt, Jr.",Nationwide Insurance,Rick_Hendrick,Chevrolet,106,crash,8,7,0
2017,W,2017_Daytona_500,38,21,18,usa,Kyle_Busch,Kyle Busch,M&M's,Joe_Gibbs,Toyota,103,crash,18,11,1
2017,W,2017_Daytona_500,39,34,77,usa,Erik_Jones,Erik Jones,5-hour Energy Extra Strength,Barney_Visser,Toyota,103,crash,0,1,0
2017,W,2017_Daytona_500,40,9,20,usa,Matt_Kenseth,Matt Kenseth,DeWalt FlexVolt,Joe_Gibbs,Toyota,103,crash,0,1,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,1,5,2,usa,Brad_Keselowski,Brad Keselowski,Autotrader.com,Roger_Penske,Ford,325,running,21,53,5
2017,W,2017_Folds_of_Honor_QuikTrip_500,2,8,42,usa,Kyle_Larson,Kyle Larson,Target / Cottonelle,Chip_Ganassi,Chevrolet,325,running,7,43,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,3,16,20,usa,Matt_Kenseth,Matt Kenseth,DeWalt FlexVolt,Joe_Gibbs,Toyota,325,running,0,34,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,4,29,5,usa,Kasey_Kahne,Kasey Kahne,Farmers Insurance,Rick_Hendrick,Chevrolet,325,running,0,33,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,5,11,24,usa,Chase_Elliott,Chase Elliott,NAPA Auto Parts,Rick_Hendrick,Chevrolet,325,running,0,49,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,6,6,22,usa,Joey_Logano,Joey Logano,Shell / Pennzoil,Roger_Penske,Ford,325,running,0,37,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,7,13,41,usa,Kurt_Busch,Kurt Busch,Monster Energy / Haas Automation,Stewart_Haas_Racing,Ford,325,running,0,30,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,8,9,78,usa,Martin_Truex_Jr,"Martin Truex, Jr.",Bass Pro Shops / Tracker Boats,Barney_Visser,Toyota,325,running,0,43,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,9,1,4,usa,Kevin_Harvick,Kevin Harvick,Jimmy John's,Stewart_Haas_Racing,Ford,325,running,292,48,2
2017,W,2017_Folds_of_Honor_QuikTrip_500,10,7,1,usa,Jamie_McMurray,Jamie McMurray,McDonald's,Chip_Ganassi,Chevrolet,325,running,0,27,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,11,25,14,usa,Clint_Bowyer,Clint Bowyer,Haas Automation,Stewart_Haas_Racing,Ford,325,running,0,28,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,12,15,6,usa,Trevor_Bayne,Trevor Bayne,Liberty National Life Insurance,Jack_Roush,Ford,325,running,0,26,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,13,4,17,usa,Ricky_Stenhouse_Jr,"Ricky Stenhouse, Jr.",Sunny D,Jack_Roush,Ford,325,running,0,28,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,14,23,77,usa,Erik_Jones,Erik Jones,SiriusXM / 5-hour Energy Extra Strength,Barney_Visser,Toyota,325,running,0,26,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,15,26,13,usa,Ty_Dillon,Ty Dillon,GEICO,Germain_Racing,Chevrolet,325,running,0,22,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,16,3,18,usa,Kyle_Busch,Kyle Busch,Snickers Crisper,Joe_Gibbs,Toyota,325,running,0,21,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,17,24,10,usa,Danica_Patrick,Danica Patrick,Aspen Dental,Stewart_Haas_Racing,Ford,325,running,0,20,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,18,14,21,usa,Ryan_Blaney,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center,Wood_Brothers,Ford,324,running,0,19,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,19,18,48,usa,Jimmie_Johnson,Jimmie Johnson,Lowe's,Rick_Hendrick,Chevrolet,324,running,2,19,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,20,37,72,usa,Cole_Whitt,Cole Whitt,Rinnai Tankless Water Heaters,Mark_Smith,Chevrolet,324,running,0,17,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,21,21,19,mexico,Daniel_Suarez,Daniel Suarez,Arris High-Speed Modems,Joe_Gibbs,Toyota,323,running,0,16,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,22,27,34,usa,Landon_Cassill,Landon Cassill,"CSX ""Play It Safe""",Bob_Jenkins,Ford,323,running,0,15,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,23,34,38,usa,David_Ragan,David Ragan,Camping World / Good Sam,Bob_Jenkins,Ford,323,running,0,14,0
2017,W,2017_Folds_of_Honor_QuikTrip_500,24,28,37,usa,Chris_Buescher,Chris Buescher,Bush's Beans / Cheez-It / Tide / Tyson,JTG-Daugherty_Racing,Chevrolet,323,running,0,13,0
