season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1955,W,1955-01,1,3,42,usa,Lee_Petty,Lee Petty,Petty Enterprises,Petty_Enterprises,'54 Chrysler,200,1000,running,194,
1955,W,1955-01,2,5,14,usa,Buck_Baker,Buck Baker,Frank Christian,Frank_Christian,'54 Oldsmobile,200,650,running,0,
1955,W,1955-01,3,1,92,usa,Herb_Thomas,Herb Thomas,Herb Thomas,Herb_Thomas,'54 Hudson,199,450,running,0,
1955,W,1955-01,4,4,51,usa,Gober_Sosebee,Gober Sosebee,Cherokee Garage,Gober_Sosebee,'54 Oldsmobile,196,350,running,0,
1955,W,1955-01,5,12,5,usa,Jimmie_Lewallen,Jimmie Lewallen,Joe Blair,Joe_Blair,'54 Mercury,196,300,running,0,
1955,W,1955-01,6,13,B-29,usa,Dink_Widenhouse,Dink Widenhouse,Dink Widenhouse,Dink_Widenhouse,'53 Oldsmobile,192,250,running,0,
1955,W,1955-01,7,11,111,usa,Blackie_Pitt,Blackie Pitt,Gary Drake,Gary_Drake,'54 Oldsmobile,189,200,running,0,
1955,W,1955-01,8,8,8,usa,Bud_Harless,Bud Harless,Edgar Clay,Edgar_Clay,'53 Hudson,187,150,running,0,
1955,W,1955-01,9,15,19,usa,Clyde_Minter,Clyde Minter,Ken Pace,Ken_Pace,'50 Mercury,178,100,running,0,
1955,W,1955-01,10,10,9,usa,Donald_Thomas,Donald Thomas,Herb Thomas,Herb_Thomas,'53 Hudson,170,100,running,0,
1955,W,1955-01,11,20,71,usa,Ken_Pace,Ken Pace,Ken Pace,Ken_Pace,'49 Hudson,151,25,crash,0,
1955,W,1955-01,12,21,11,usa,George_Parrish,George Parrish,George Parrish,George_Parrish,'53 Studebaker,112,25,wheel,0,
1955,W,1955-01,13,2,13,usa,Dick_Rathman,Dick Rathman,Blue Crown,John_Ditz,'54 Hudson,110,25,clutch,6,
1955,W,1955-01,14,7,1,usa,Elton_Hildreth,Elton Hildreth,Hildreth Motors,Elton_Hildreth,'53 Nash,102,25,transmission,0,
