season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1971,W,1971_Motor_Trend_500,1,3,96,usa,Ray_Elder,Ray Elder,Hargis Engineer's Special,Fred_Elder,'70 Dodge,191,18715,running,67,
1971,W,1971_Motor_Trend_500,2,2,12,usa,Bobby_Allison,Bobby Allison,Coca-Cola,Bobby_Allison,'70 Dodge,191,9215,running,42,
1971,W,1971_Motor_Trend_500,3,7,72,usa,Benny_Parsons,Benny Parsons,Montgomery Motors,L.G._DeWitt,'69 Ford,189,6390,running,0,
1971,W,1971_Motor_Trend_500,4,4,71,usa,Bobby_Isaac,Bobby Isaac,K & K Insurance,Nord_Krauskopf,'70 Dodge,189,4540,running,0,
1971,W,1971_Motor_Trend_500,5,5,48,usa,James_Hylton,James Hylton,Hylton Engineering,James_Hylton,'70 Ford,185,2915,running,0,
1971,W,1971_Motor_Trend_500,6,9,39,usa,Friday_Hassler,Friday Hassler,See Rock City,Friday_Hassler,'69 Chevrolet,184,2040,running,0,
1971,W,1971_Motor_Trend_500,7,10,32,usa,Kevin_Terris,Kevin Terris,Black & Decker,Dean_Barnicle,'70 Plymouth,184,1785,running,0,
1971,W,1971_Motor_Trend_500,8,22,26,usa,Carl_Joiner,Carl Joiner,Dean Thorne,Dean_Thorne,'69 Chevrolet,169,1615,running,0,
1971,W,1971_Motor_Trend_500,9,17,19,usa,Henley_Gray,Henley Gray,Henley Gray,Henley_Gray,'69 Ford,169,1640,running,0,
1971,W,1971_Motor_Trend_500,10,13,24,usa,Cecil_Gordon,Cecil Gordon,Casa Linda Motel,Cecil_Gordon,'69 Ford,167,1415,running,0,
1971,W,1971_Motor_Trend_500,11,29,23,usa,G_T_Tallas,G.T. Tallas,G.T. Tallas,G.T._Tallas,'69 Ford,157,1315,engine,0,
1971,W,1971_Motor_Trend_500,12,8,04,usa,Hershel_McGriff,Hershel McGriff,Beryl Jackson,Beryl_Jackson,'70 Plymouth,156,1290,ignition,0,
1971,W,1971_Motor_Trend_500,13,40,18,usa,Bob_England,Bob England,Bob England,Bob_England,'70 Chevrolet,155,1240,engine,0,
1971,W,1971_Motor_Trend_500,14,27,4,usa,Dick_Kranzler,Dick Kranzler,Dick Kranzler,Dick_Kranzler,'70 Chevrolet,143,1215,running,0,
1971,W,1971_Motor_Trend_500,15,34,70,usa,J_D_McDuffie,J.D. McDuffie,Mercury Cyclone,J.D._McDuffie,'69 Mercury,140,1190,engine,0,
1971,W,1971_Motor_Trend_500,16,6,02,usa,Dick_Bown,Dick Bown,Ober Logging,Mike_Ober,'70 Plymouth,133,1215,steering,0,
1971,W,1971_Motor_Trend_500,17,19,64,usa,Elmo_Langley,Elmo Langley,Elmo Langley,Elmo_Langley,'69 Mercury,130,1190,engine,0,
1971,W,1971_Motor_Trend_500,18,31,7,usa,Jack_McCoy,Jack McCoy,Chuck Sargent,Ernie_Conn,'70 Dodge,126,1235,engine,0,
1971,W,1971_Motor_Trend_500,19,26,82,usa,Ron_Gautsche,Ron Gautsche,Tognotti's Speed Shops,Ron_Gautsche,'69 Ford,118,1125,lug bolt,0,
1971,W,1971_Motor_Trend_500,20,1,43,usa,Richard_Petty,Richard Petty,Plymouth by Petty,Petty_Enterprises,'70 Plymouth,107,1515,engine,62,
1971,W,1971_Motor_Trend_500,21,15,08,usa,John_Soares_Jr,"John Soares, Jr.",Plymouth,John_Soares_Jr.,'70 Plymouth,101,1105,engine,0,
1971,W,1971_Motor_Trend_500,22,30,00,usa,Frank_James,Frank James,Varner Bros. / CJ Racing,Jim_Calder,'69 Chevrolet,97,1095,transmission,0,
1971,W,1971_Motor_Trend_500,23,33,5,usa,Ron_Grable,Ron Grable,Del Smith,Del_Smith,'70 Ford,77,1160,engine,0,
1971,W,1971_Motor_Trend_500,24,14,44,usa,Dick_Guldstrand,Dick Guldstrand,Grande Marque,James_Good,'68 Chevrolet,76,1075,a frame,0,
1971,W,1971_Motor_Trend_500,25,11,38,usa,Jimmy_Insolo,Jimmy Insolo,Bill Martin's Union 76,Marvin_Rowley,'69 Chevrolet,75,1065,engine,0,
1971,W,1971_Motor_Trend_500,26,12,10,usa,Bill_Champion,Bill Champion,Bill Champion,Bill_Champion,'69 Ford,58,1055,transmission,0,
1971,W,1971_Motor_Trend_500,27,24,95,usa,Bob_Kauf,Bob Kauf,Wrought Iron Co. / Ernie's Chevron,Paul_Stockwell,'69 Chevrolet,56,1045,transmission,0,
1971,W,1971_Motor_Trend_500,28,25,15,usa,Paul_Dorrity,Paul Dorrity,Joe Mackie's Star-Winners Inn,Glen_Dorrity,'71 Chevrolet,50,1035,engine,0,
1971,W,1971_Motor_Trend_500,29,23,6,usa,Jerry_Oliver,Jerry Oliver,Concord Olds,Cos_Cancilla,'70 Oldsmobile,47,1025,engine,0,
1971,W,1971_Motor_Trend_500,30,37,79,usa,Frank_Warren,Frank Warren,Prince Chrysler Plymouth,Frank_Warren,'69 Plymouth,40,1015,transmission,0,
1971,W,1971_Motor_Trend_500,31,38,107,usa,Mike_Pittlekow,Mike Pittlekow,-,,'69 Chevrolet,38,1015,clutch,0,
1971,W,1971_Motor_Trend_500,32,32,77,usa,Ray_Johnstone,Ray Johnstone,Smokey's Wheels,Ray_Johnstone,'69 Plymouth,36,1095,crash,0,
1971,W,1971_Motor_Trend_500,33,18,88,usa,Don_Noel,Don Noel,Cambria Spring Co.,Noel_Lewin,'70 Ford,27,1090,engine,0,
1971,W,1971_Motor_Trend_500,34,39,33,usa,Glenn_Francis,Glenn Francis,Bill Andersen,Bill_Andersen,'70 Chevrolet,27,1015,engine,0,
1971,W,1971_Motor_Trend_500,35,16,17,usa,David_Pearson,David Pearson,Purolator,Holman_Moody,'70 Ford,25,1165,engine,20,
1971,W,1971_Motor_Trend_500,36,20,83,usa,Joe_Clark,Joe Clark,Russ Whiteside,Russ_Whiteside,'69 Chevrolet,21,1065,transmission,0,
1971,W,1971_Motor_Trend_500,37,35,148,usa,Harry_Schilling,Harry Schilling,Thomas Hynes,Thomas_Hynes,'69 Dodge,18,1065,engine,0,
1971,W,1971_Motor_Trend_500,38,36,177,usa,Roy_Collins,Roy Collins,Oildale Tire,,'69 Dodge,7,1040,engine,0,
1971,W,1971_Motor_Trend_500,39,28,07,usa,Ivan_Baldwin,Ivan Baldwin,Ivan Baldwin,Ivan_Baldwin,'69 Chevrolet,2,1015,engine,0,
1971,W,1971_Motor_Trend_500,40,21,99,usa,Pat_Fay,Pat Fay,Martin Fay,Martin_Fay,'71 Ford,1,1015,engine,0,
1971,W,1971_Daytona_500_Qualifier_1,1,2,6,usa,Pete_Hamilton,Pete Hamilton,American Brakeblok,Cotton_Owens,'71 Plymouth,50,1300,running,6,
1971,W,1971_Daytona_500_Qualifier_1,2,1,21,usa,A_J_Foyt,A.J. Foyt,Purolator,Wood_Brothers,'69 Mercury,50,800,running,33,
1971,W,1971_Daytona_500_Qualifier_1,3,3,43,usa,Richard_Petty,Richard Petty,Petty Enterprises,Petty_Enterprises,'71 Plymouth,50,550,running,5,
