season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2010,W,2010_Daytona_500,1,13,1,usa,Jamie_McMurray,Jamie McMurray,Bass Pro Shops / Tracker Boats,Earnhardt_Ganassi_Racing,Chevrolet,208,1508449,running,2,190
2010,W,2010_Daytona_500,2,2,88,usa,Dale_Earnhardt_Jr,"Dale Earnhardt, Jr.",AMP Energy / National Guard,Rick_Hendrick,Chevrolet,208,1096995,running,4,175
2010,W,2010_Daytona_500,3,23,16,usa,Greg_Biffle,Greg Biffle,3M,Jack_Roush,Ford,208,793370,running,27,170
2010,W,2010_Daytona_500,4,9,33,usa,Clint_Bowyer,Clint Bowyer,Cheerios / Hamburger Helper,Richard_Childress,Chevrolet,208,648545,running,37,165
2010,W,2010_Daytona_500,5,20,00,usa,David_Reutimann,David Reutimann,Aaron's Dream Machine,Michael_Waltrip,Toyota,208,533726,running,0,155
2010,W,2010_Daytona_500,6,14,56,usa,Martin_Truex_Jr,"Martin Truex, Jr.",NAPA Auto Parts,Michael_Waltrip,Toyota,208,403545,running,3,155
2010,W,2010_Daytona_500,7,5,29,usa,Kevin_Harvick,Kevin Harvick,Shell / Pennzoil,Richard_Childress,Chevrolet,208,421796,running,41,156
2010,W,2010_Daytona_500,8,24,17,usa,Matt_Kenseth,Matt Kenseth,Crown Royal,Jack_Roush,Ford,208,375521,running,0,142
2010,W,2010_Daytona_500,9,27,99,usa,Carl_Edwards,Carl Edwards,Aflac,Jack_Roush,Ford,208,355143,running,0,138
2010,W,2010_Daytona_500,10,8,42,colombia,Juan_Pablo_Montoya,Juan Pablo Montoya,Target,Earnhardt_Ganassi_Racing,Chevrolet,208,362676,running,2,139
2010,W,2010_Daytona_500,11,39,31,usa,Jeff_Burton,Jeff Burton,Caterpillar,Richard_Childress,Chevrolet,208,335160,running,0,130
