season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,1,11,27,usa,Ryan_Newman,Ryan Newman,Alltel,Don_Miller,Ford,80,,running,12,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,2,3,66,usa,Bob_Strait,Bob Strait,Dauphin Tech,Mark_Thompson,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,3,9,46,usa,Frank_Kimmel,Frank Kimmel,Advance Auto Parts,Larry_Clement,Chevrolet,80,,running,18,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,4,1,57,usa,Kirk_Shelmerdine,Kirk Shelmerdine,CLR,Ted_Campbell,Ford,80,,running,3,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,5,4,75,usa,Stuart_Kirby,Stuart Kirby,Dunkin' Donuts,Bob_Schacht,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,6,7,5,usa,Bobby_Gerhart,Bobby Gerhart,Venture / Ernie's / Pioneer Technology,Billy_Gerhart,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,7,8,8,usa,Shawna_Robinson,Shawna Robinson,Pacific Garden,Michael_Kranefuss,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,8,22,91,usa,Blaise_Alexander,Blaise Alexander,L.J. Racing,Joe_Falk,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,9,2,71,usa,Ricky_Hendrick,Ricky Hendrick,GMAC Financial Services,Rick_Hendrick,Chevrolet,80,,running,33,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,10,17,04,usa,Keith_Segars,Keith Segars,Jerry Hamm Chevrolet / Assoc. Builders,Keith_Segars,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,11,28,4,usa,Ronnie_Hornaday,Ronnie Hornaday,SWAT Fitness Club,Eddie_Sharp,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,12,33,6,usa,Brad_Baker,Brad Baker,Peterson-Smith,Gerald_Smith,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,13,31,51,usa,Joe_Cooksey,Joe Cooksey,SunSpeed.net,Joe_Cooksey,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,14,10,2,usa,Kerry_Earnhardt,Kerry Earnhardt,Teresa Earnhardt,"Dale_Earnhardt,_Inc.",Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,15,18,82,usa,Robby_Benton,Robby Benton,MAC Tools,Robby_Benton,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,16,30,1,usa,Andy_Belmont,Andy Belmont,America Online / York / Ameriquest,Andy_Belmont,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,17,41,39,usa,Andy_Hillenburg,Andy Hillenburg,Pro2Call / Discount Auto Parts,Russ_Roulo,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,18,19,94,usa,Dion_Ciccarelli,Dion Ciccarelli,Shamrockrelo.com,Richard_Williams,Ford,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,19,27,7,usa,Jerry_Hill,Jerry Hill,Bobby Gerhart Racing,Bobby_Gerhart,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,20,32,24,usa,Chuck_Weber,Chuck Weber,Cardinal Tool Company,Chuck_Weber,Chevrolet,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,21,12,67,usa,Jason_Jarrett,Jason Jarrett,ML Motorsports,Mary_Louise_Miller,Pontiac,80,,running,0,
2001,N,2001_Discount_Auto_Parts_200/A,2001_01_N,22,38,48,usa,Donny_Morelock,Donny Morelock,Mountain Rock Music,James_Hylton,Ford,80,,running,0,
