season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2012,N,1,04/15/12,Thompson,Thompson_Speedway,29,Ronnie Silk,silkro01,8,Chevrolet ,0.625,P,99,,122.369,12,70.396,5,https://www.racing-reference.info/race-results/2012_Icebreaker/N, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/silkro01/
2012,N,2,04/29/12,Stafford Springs,Stafford_Motor_Speedway,28,Doug Coby,cobydo01,7,Chevrolet ,0.500,P,100,,100.424,6,92.260,3,https://www.racing-reference.info/race-results/2012_Carquest_Tech-Net_Spring_Sizzler/N, https://www.racing-reference.info/tracks/Stafford_Motor_Speedway,https://www.racing-reference.info/driver/cobydo01/
2012,N,3,05/12/12,Monadnock,Monadnock_Speedway,26,Ryan Preece,preecry01,1,Ford ,0.250,P,44,,73.082,10,42.487,0,https://www.racing-reference.info/race-results/2012_Whitcomb_200_Presented_by_Mobix_and_Town_Fair_Tire/N, https://www.racing-reference.info/tracks/Monadnock_Speedway,https://www.racing-reference.info/driver/preecry01/
2012,N,4,05/25/12,Stafford Springs,Stafford_Motor_Speedway,26,Doug Coby,cobydo01,5,Chevrolet ,0.500,P,63,,98.874,5,72.440,1,https://www.racing-reference.info/race-results/2012_TSI_Harley-Davidson_125/N, https://www.racing-reference.info/tracks/Stafford_Motor_Speedway,https://www.racing-reference.info/driver/cobydo01/
2012,N,5,06/23/12,Waterford,Waterford_Speedbowl,24,Doug Coby,cobydo01,3,Chevrolet ,0.375,P,61,,96.943,4,68.211,3,https://www.racing-reference.info/race-results/2012_Mr_Rooter_161/N, https://www.racing-reference.info/tracks/Waterford_Speedbowl,https://www.racing-reference.info/driver/cobydo01/
2012,N,6,07/14/12,Loudon,New_Hampshire_Motor_Speedway,34,Mike Stefanik,stefami01,9,Ford ,1.058,P,106,,129.147,7,82.016,17,https://www.racing-reference.info/race-results/2012_Town_Fair_Tire_100/N, https://www.racing-reference.info/tracks/New_Hampshire_Motor_Speedway,https://www.racing-reference.info/driver/stefami01/
2012,N,7,08/03/12,Stafford Springs,Stafford_Motor_Speedway,27,Doug Coby,cobydo01,6,Chevrolet ,0.500,P,75,,98.296,6,68.234,2,https://www.racing-reference.info/race-results/2012_Stafford_150/N, https://www.racing-reference.info/tracks/Stafford_Motor_Speedway,https://www.racing-reference.info/driver/cobydo01/
2012,N,8,08/09/12,Thompson,Thompson_Speedway,25,Donny Lia,liado01,9,Dodge ,0.625,P,94,,121.372,8,80.549,3,https://www.racing-reference.info/race-results/2012_Budweiser_King_of_Beers_150/N, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/liado01/
2012,N,9,08/22/12,Bristol,Bristol_Motor_Speedway,36,Ronnie Silk,silkro01,1,Chevrolet ,0.533,P,80,,126.634,8,62.299,4,https://www.racing-reference.info/race-results/2012_UNOH_Perfect_Storm/N, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/silkro01/
2012,N,10,09/09/12,Thompson,Thompson_Speedway,24,Justin Bonsignore,bonsiju01,2,Chevrolet ,0.625,P,51,,119.503,3,84.170,1,https://www.racing-reference.info/race-results/2012_Town_Fair_Tire_75/N, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/bonsiju01/
2012,N,11,09/15/12,Riverhead,Riverhead_Raceway,23,Ryan Preece,preecry01,1,Ford ,0.250,P,51,,75.605,7,53.593,2,https://www.racing-reference.info/race-results/2012_Riverhead_200/N, https://www.racing-reference.info/tracks/Riverhead_Raceway,https://www.racing-reference.info/driver/preecry01/
2012,N,12,09/22/12,Loudon,New_Hampshire_Motor_Speedway,31,Doug Coby,cobydo01,2,Chevrolet ,1.058,P,106,,129.763,5,96.817,23,https://www.racing-reference.info/race-results/2012_F_W_Webb_100/N, https://www.racing-reference.info/tracks/New_Hampshire_Motor_Speedway,https://www.racing-reference.info/driver/cobydo01/
2012,N,13,09/29/12,Stafford Springs,Stafford_Motor_Speedway,26,Bobby Santos,santobo01,2,Chevrolet ,0.500,P,75,,98.318,4,74.462,3,https://www.racing-reference.info/race-results/2012_Carquest_Fall_Final/N, https://www.racing-reference.info/tracks/Stafford_Motor_Speedway,https://www.racing-reference.info/driver/santobo01/
2012,N,14,10/14/12,Thompson,Thompson_Speedway,32,Bobby Santos,santobo01,2,Chevrolet ,0.625,P,94,,120.922,8,74.356,5,https://www.racing-reference.info/race-results/2012_Sunoco-Town_Fair_Tire_World_Series/N, https://www.racing-reference.info/tracks/Thompson_Speedway,https://www.racing-reference.info/driver/santobo01/
