season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1984,B,1984_Goody%27s_300,1,12,17,usa,Darrell_Waltrip,Darrell Waltrip,Hodgdon / Curb,Darrell_Waltrip,Pontiac,120,18060,running,3,180
1984,B,1984_Goody%27s_300,2,13,83,usa,Lake_Speed,Lake Speed,Bull Frog Knits,Lake_Speed,Pontiac,120,11395,running,15,170
1984,B,1984_Goody%27s_300,3,5,15,usa,Geoffrey_Bodine,Geoffrey Bodine,Hendrick Honda,Rick_Hendrick,Pontiac,120,9710,running,5,165
1984,B,1984_Goody%27s_300,4,2,00,usa,Sam_Ard,Sam Ard,Thomas Brothers Country Ham,Howard_Thomas,Oldsmobile,120,22675,running,57,160
1984,B,1984_Goody%27s_300,5,8,22,usa,Bobby_Allison,Bobby Allison,Miller High Life,Alan_Dillard_Jr.,Oldsmobile,120,6850,running,24,155
1984,B,1984_Goody%27s_300,6,6,21,usa,Larry_Pearson,Larry Pearson,Chattanooga Chew,David_Pearson,Pontiac,119,6150,running,0,150
1984,B,1984_Goody%27s_300,7,7,3,usa,Mike_Porter,Mike Porter,Wendy's Hamburgers,,Pontiac,118,4850,running,0,146
1984,B,1984_Goody%27s_300,8,1,10,usa,L_D_Ottinger,L.D. Ottinger,Schlitz,C.B._Gwyn,Pontiac,118,4450,running,0,142
1984,B,1984_Goody%27s_300,9,4,28,usa,Phil_Parsons,Phil Parsons,Skoal Bandit,Johnny_Hayes,Pontiac,117,9175,running,0,138
1984,B,1984_Goody%27s_300,10,19,29,usa,Joe_Thurman,Joe Thurman,Longwood Restaurant,Chubby_Arrington,Dodge,117,11400,running,0,134
1984,B,1984_Goody%27s_300,11,36,80,usa,Dick_McCabe,Dick McCabe,Moore Racing,,Pontiac,117,3280,running,0,130
1984,B,1984_Goody%27s_300,12,26,27,usa,Sammy_Swindell,Sammy Swindell,Old Milwaukee,Raymond_Beadle,Pontiac,116,3080,running,0,0
1984,B,1984_Goody%27s_300,13,32,76,usa,Junior_Niedecken,Junior Niedecken,Sims Brothers Construction,Sims_Brothers,Pontiac,116,2955,running,0,124
1984,B,1984_Goody%27s_300,14,9,26,usa,Merv_Treichler,Merv Treichler,Jackson & Johnson,Merv_Treichler,Oldsmobile,115,2655,running,0,121
1984,B,1984_Goody%27s_300,15,23,14,usa,Ronnie_Silver,Ronnie Silver,Banner House Handbags,Ronnie_Silver,Oldsmobile,114,8780,running,0,118
1984,B,1984_Goody%27s_300,16,24,02,usa,Kirk_Bryant,Kirk Bryant,Pierce Racing,,Pontiac,113,2430,running,0,115
1984,B,1984_Goody%27s_300,17,28,48,usa,Carl_Williford,Carl Williford,Williford Prod. Builders,,Pontiac,113,2380,running,0,112
1984,B,1984_Goody%27s_300,18,20,32,usa,Dale_Jarrett,Dale Jarrett,Econo Lodge,Horace_Isenhower,Pontiac,112,7730,running,0,109
1984,B,1984_Goody%27s_300,19,34,73,usa,Robbie_Crouch,Robbie Crouch,New England Air Systems,Len_Boehler,Pontiac,96,2305,running,0,106
1984,B,1984_Goody%27s_300,20,31,70,usa,Bosco_Lowe,Bosco Lowe,Steward Olds-Pontiac,Edgar_Ryder,Pontiac,94,6830,valve,0,103
1984,B,1984_Goody%27s_300,21,27,79,usa,Bob_Shreeves,Bob Shreeves,Stateline Sunoco,Harry_Lee_Hill,Pontiac,91,6080,running,0,100
1984,B,1984_Goody%27s_300,22,11,89,usa,Neil_Bonnett,Neil Bonnett,Hodgdon,,Oldsmobile,85,2530,engine,4,97
1984,B,1984_Goody%27s_300,23,29,33,usa,George_Dalton,George Dalton,Precision Eng. Service,,Oldsmobile,80,1980,rear end,0,94
1984,B,1984_Goody%27s_300,24,33,65,usa,Ken_Bouchard,Ken Bouchard,Ed's Auto Machine,M.J._Sullivan,Pontiac,68,1980,overheating,0,91
1984,B,1984_Goody%27s_300,25,38,90,usa,Mark_Gibson,Mark Gibson,Kokomo Kit Car / Don's Automotive,Mark_Gibson,Pontiac,66,1880,oil pump,0,88
1984,B,1984_Goody%27s_300,26,14,47,usa,Ron_Bouchard,Ron Bouchard,DuBee Racing,Jack_Beebe,Pontiac,58,2230,engine,12,85
1984,B,1984_Goody%27s_300,27,25,62,usa,John_Linville,John Linville,Flow Dynamics,John_Linville,Pontiac,43,4880,engine,0,0
1984,B,1984_Goody%27s_300,28,16,23,usa,Davey_Allison,Davey Allison,Miller High Life,Bobby_Allison,Pontiac,37,2230,transmission,0,79
1984,B,1984_Goody%27s_300,29,39,19,usa,Bob_Park,Bob Park,West Hartford Tool & Die,,Pontiac,35,1580,engine,0,76
1984,B,1984_Goody%27s_300,30,21,6,usa,Tommy_Houston,Tommy Houston,Mason Day Paving,Mike_Day,Oldsmobile,35,6455,transmission,0,73
1984,B,1984_Goody%27s_300,31,40,09,canada,Francis_Affleck,Francis Affleck,Caspro,,Mercury,20,1530,oil pressure,0,70
1984,B,1984_Goody%27s_300,32,30,93,usa,Connie_Saylor,Connie Saylor,Bunton Chevrolet,,Pontiac,19,1505,fuel pump,0,67
1984,B,1984_Goody%27s_300,33,35,50,usa,Jimmy_Hensley,Jimmy Hensley,Cox Racing,Marion_Cox,Mercury,17,4580,oil pressure,0,64
1984,B,1984_Goody%27s_300,34,17,11,usa,Jack_Ingram,Jack Ingram,Fast Fare / Skoal Bandit,Jack_Ingram,Oldsmobile,13,5780,engine,0,61
1984,B,1984_Goody%27s_300,35,22,12,usa,Tommy_Ellis,Tommy Ellis,Thomas Brothers Country Ham,,Oldsmobile,13,4780,overheating,0,58
1984,B,1984_Goody%27s_300,36,15,46,usa,Larry_Hoopaugh,Larry Hoopaugh,Hoopaugh Grading,,Pontiac,5,1370,tie rod,0,55
1984,B,1984_Goody%27s_300,37,10,7,usa,Dale_Earnhardt,Dale Earnhardt,Wrangler Jeans,Ed_Whitaker,Oldsmobile,3,1860,engine,0,52
1984,B,1984_Goody%27s_300,38,3,24,usa,Glenn_Jarrett,Glenn Jarrett,Komfort Koach / Hindman Music,Marvin_Thackston,Ford,3,1800,crash,0,49
1984,B,1984_Goody%27s_300,39,18,84,usa,Mike_Alexander,Mike Alexander,Action Vans,Mike_Alexander,Pontiac,3,1390,crash,0,46
1984,B,1984_Goody%27s_300,40,37,72,usa,Tommy_Hilbert,Tommy Hilbert,Hilbert Racing,Tommy_Hilbert,Oldsmobile,1,1330,vibration,0,43
1984,B,1984_Wrangler_150,1,3,00,usa,Sam_Ard,Sam Ard,Thomas Brothers Country Ham,Howard_Thomas,Oldsmobile,150,7450,running,138,180
1984,B,1984_Wrangler_150,2,2,32,usa,Dale_Jarrett,Dale Jarrett,Econo Lodge,Horace_Isenhower,Pontiac,150,2800,running,0,170
1984,B,1984_Wrangler_150,3,6,7,usa,Dale_Earnhardt,Dale Earnhardt,Wrangler Jeans,Ed_Whitaker,Oldsmobile,150,1800,running,0,165
1984,B,1984_Wrangler_150,4,14,49,usa,Wayne_Patterson,Wayne Patterson,Lowe's / Colonial Tire,,Pontiac,150,1200,running,0,160
1984,B,1984_Wrangler_150,5,4,11,usa,Jack_Ingram,Jack Ingram,Fast Fare / Skoal Bandit,Jack_Ingram,Pontiac,150,2500,running,0,155
1984,B,1984_Wrangler_150,6,18,27,usa,Bosco_Lowe,Bosco Lowe,Ryder's Floor Store,Edgar_Ryder,Pontiac,150,1100,running,0,150
1984,B,1984_Wrangler_150,7,12,02,usa,Elton_Sawyer,Elton Sawyer,Great Bridge,Elton_Sawyer,Pontiac,149,725,running,0,146
1984,B,1984_Wrangler_150,8,16,6,usa,Tommy_Houston,Tommy Houston,Mason Day Paving,Mike_Day,Chevrolet,149,1975,running,0,142
1984,B,1984_Wrangler_150,9,13,21,usa,Larry_Pearson,Larry Pearson,Chattanooga Chew,David_Pearson,Pontiac,148,625,running,0,138
1984,B,1984_Wrangler_150,10,10,2,usa,Jeff_Hensley,Jeff Hensley,Smith-Davis Tires,,Pontiac,148,975,running,0,134
1984,B,1984_Wrangler_150,11,9,04,usa,Eddie_Falk,Eddie Falk,Pabst / Godfather's Pizza,Eddie_Falk,Pontiac,148,825,running,0,130
1984,B,1984_Wrangler_150,12,15,16,usa,Jimmy_Lawson,Jimmy Lawson,Lawson-Fitzgerald Garage,,Pontiac,146,800,running,0,127
1984,B,1984_Wrangler_150,13,7,95,usa,Bubba_Nissen,Bubba Nissen,Nissen Racing,,Pontiac,146,450,running,0,124
