season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1990,B,1990_Goody%27s_300,1,2,3,usa,Dale_Earnhardt,Dale Earnhardt,GM Goodwrench,"Dale_Earnhardt,_Inc.",Chevrolet,120,34700,running,46,180
1990,B,1990_Goody%27s_300,2,11,7,usa,Harry_Gant,Harry Gant,Skoal / Starvin' Marvin,Ed_Whitaker,Buick,120,24325,running,0,170
1990,B,1990_Goody%27s_300,3,10,46,usa,Greg_Sacks,Greg Sacks,City Chevrolet,Rick_Hendrick,Chevrolet,120,17050,running,5,165
1990,B,1990_Goody%27s_300,4,6,25,usa,Jimmy_Hensley,Jimmy Hensley,Crown / Fast Fare,Don_Beverley,Oldsmobile,120,22237,running,10,160
1990,B,1990_Goody%27s_300,5,39,41,usa,Elton_Sawyer,Elton Sawyer,"Alan Dillard, Jr.",Alan_Dillard_Jr.,Buick,120,27547,running,3,155
1990,B,1990_Goody%27s_300,6,3,44,usa,Bobby_Labonte,Bobby Labonte,Penrose Firecracker,Bob_Labonte,Oldsmobile,120,8525,running,18,150
1990,B,1990_Goody%27s_300,7,35,58,usa,Ernie_Irvan,Ernie Irvan,Texas Pete Sauces,Rodney_Franklin,Pontiac,119,7625,running,2,146
1990,B,1990_Goody%27s_300,8,36,87,usa,Joe_Nemechek,Joe Nemechek,Master Machine & Tool,Joe_Nemechek,Buick,118,7070,running,0,142
1990,B,1990_Goody%27s_300,9,13,32,usa,Dale_Jarrett,Dale Jarrett,Nestle Crunch,Horace_Isenhower,Pontiac,118,6675,running,32,138
1990,B,1990_Goody%27s_300,10,25,2,usa,L_D_Ottinger,L.D. Ottinger,Detroit Gasket,Ron_Parker,Oldsmobile,118,18712,running,0,134
