season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1985,B,1985_Goody%27s_300,1,2,5,usa,Geoffrey_Bodine,Geoffrey Bodine,Levi Garrett,Rick_Hendrick,Pontiac,120,32713,running,43,180
1985,B,1985_Goody%27s_300,2,27,22,usa,Bobby_Allison,Bobby Allison,Miller High Life,Alan_Dillard_Jr.,Buick,120,16413,running,11,170
1985,B,1985_Goody%27s_300,3,11,17,usa,Darrell_Waltrip,Darrell Waltrip,Budweiser / Colonial Bread,Darrell_Waltrip,Oldsmobile,120,11763,running,1,165
1985,B,1985_Goody%27s_300,4,1,66,usa,Rusty_Wallace,Rusty Wallace,Alugard,Rusty_Wallace,Pontiac,120,11425,running,42,160
1985,B,1985_Goody%27s_300,5,4,84,usa,Morgan_Shepherd,Morgan Shepherd,Ron Smith,,Pontiac,120,12888,running,1,155
1985,B,1985_Goody%27s_300,6,8,00,usa,Jimmy_Hensley,Jimmy Hensley,Thomas Brothers Country Hams,Howard_Thomas,Oldsmobile,120,7213,running,0,150
1985,B,1985_Goody%27s_300,7,21,11,usa,Jack_Ingram,Jack Ingram,Pantry / Skoal Bandit,Jack_Ingram,Oldsmobile,120,16113,running,0,146
1985,B,1985_Goody%27s_300,8,5,10,usa,L_D_Ottinger,L.D. Ottinger,Gwyn Distributing,C.B._Gwyn,Pontiac,120,12713,running,0,142
1985,B,1985_Goody%27s_300,9,9,32,usa,Dale_Jarrett,Dale Jarrett,Busch / Daytona Budweiser,Horace_Isenhower,Oldsmobile,120,10913,running,0,138
1985,B,1985_Goody%27s_300,10,30,12,usa,Tommy_Ellis,Tommy Ellis,Freedlander,,Oldsmobile,120,6413,running,0,134
1985,B,1985_Goody%27s_300,11,13,58,usa,Merv_Treichler,Merv Treichler,J & J Racing,John_Jackson,Oldsmobile,119,3200,running,0,130
1985,B,1985_Goody%27s_300,12,32,80,usa,Dick_McCabe,Dick McCabe,McCabe Bait,,Pontiac,119,3425,running,0,127
1985,B,1985_Goody%27s_300,13,31,70,usa,Bosco_Lowe,Bosco Lowe,Ryder's Floor Store,Edgar_Ryder,Oldsmobile,119,8200,running,0,124
1985,B,1985_Goody%27s_300,14,7,21,usa,Larry_Pearson,Larry Pearson,Chattanooga Chew,David_Pearson,Pontiac,119,8963,running,0,121
1985,B,1985_Goody%27s_300,15,25,65,usa,Ken_Bouchard,Ken Bouchard,Universal Auto Salvage,M.J._Sullivan,Oldsmobile,119,2875,running,1,118
1985,B,1985_Goody%27s_300,16,19,07,usa,Alan_Kulwicki,Alan Kulwicki,Whitaker Racing,Ed_Whitaker,Oldsmobile,118,2725,running,0,115
1985,B,1985_Goody%27s_300,17,14,43,usa,Kenny_Burks,Kenny Burks,Jones Texaco,,Pontiac,117,2575,running,0,112
1985,B,1985_Goody%27s_300,18,40,51,usa,Robert_Ingram,Robert Ingram,Hall Pontiac,,Pontiac,116,6413,running,0,109
1985,B,1985_Goody%27s_300,19,38,04,usa,Eddie_Falk,Eddie Falk,CHC,Eddie_Falk,Pontiac,116,5450,running,0,106
1985,B,1985_Goody%27s_300,20,20,27,usa,Sammy_Swindell,Sammy Swindell,7-Eleven / Chief Auto,Raymond_Beadle,Pontiac,115,2400,running,0,103
1985,B,1985_Goody%27s_300,21,6,4,usa,Joe_Thurman,Joe Thurman,Davis Racing,Johnny_Davis,Pontiac,114,5050,running,0,100
1985,B,1985_Goody%27s_300,22,28,45,usa,Charlie_Luck,Charlie Luck,Luck Stone / Dryden Oil,Charlie_Luck,Pontiac,112,4700,running,0,97
1985,B,1985_Goody%27s_300,23,41,78,usa,Bob_Shreeves,Bob Shreeves,Billy Bill & Sons Grading,,Oldsmobile,111,4350,running,0,94
1985,B,1985_Goody%27s_300,24,10,6,usa,Tommy_Houston,Tommy Houston,Southern Biscuit Flour,Mike_Day,Oldsmobile,111,4688,running,0,91
1985,B,1985_Goody%27s_300,25,12,3,usa,Mike_Porter,Mike Porter,Wendy's,,Pontiac,105,2738,running,0,88
1985,B,1985_Goody%27s_300,26,39,52,usa,Stuart_Huffman,Stuart Huffman,Jerry's Used Cars,,Pontiac,104,2100,running,0,85
1985,B,1985_Goody%27s_300,27,35,60,usa,Ed_Berrier,Ed Berrier,Horton Distributing,Max_Berrier,Pontiac,84,2400,ignition,0,82
1985,B,1985_Goody%27s_300,28,16,47,usa,Ron_Bouchard,Ron Bouchard,Valvoline,Jack_Beebe,Buick,81,4238,engine,20,79
1985,B,1985_Goody%27s_300,29,42,79,usa,Dickie_Linville,Dickie Linville,Hill Enterprises,,Pontiac,71,2300,engine,0,76
1985,B,1985_Goody%27s_300,30,17,75,usa,Brad_Teague,Brad Teague,Food Country USA,Charlie_Henderson,Pontiac,67,2513,vibration,0,73
1985,B,1985_Goody%27s_300,31,34,34,usa,Joe_Kelly_(2),Joe Kelly,Kelly Builders,Joe_Kelly,Pontiac,63,1800,engine,0,70
1985,B,1985_Goody%27s_300,32,33,2,usa,Rick_Mast,Rick Mast,Mast Racing,Alan_Dillard_Jr.,Pontiac,63,2200,engine,0,67
1985,B,1985_Goody%27s_300,33,23,73,usa,Mike_McLaughlin,Mike McLaughlin,D & H Potato Farm,Len_Boehler,Pontiac,53,1700,crash,0,64
1985,B,1985_Goody%27s_300,34,36,25,usa,Mike_Watts,Mike Watts,Watts Racing,,Pontiac,36,1650,engine,0,61
1985,B,1985_Goody%27s_300,35,3,8,usa,Dale_Earnhardt,Dale Earnhardt,Wrangler Jeans,"Dale_Earnhardt,_Inc.",Pontiac,33,1800,engine,1,58
1985,B,1985_Goody%27s_300,36,29,14,usa,Ronnie_Silver,Ronnie Silver,Coors Light,Ronnie_Silver,Oldsmobile,30,2563,engine,0,55
1985,B,1985_Goody%27s_300,37,37,82,usa,Larry_Walker,Larry Walker,Walker Upholstery,Larry_Walker,Pontiac,25,1550,engine,0,52
1985,B,1985_Goody%27s_300,38,26,23,usa,Davey_Allison,Davey Allison,Miller High Life,Bobby_Allison,Pontiac,20,1525,engine,0,49
1985,B,1985_Goody%27s_300,39,24,24,usa,Glenn_Jarrett,Glenn Jarrett,Hindman Music / Budweiser,Marvin_Thackston,Ford,16,1900,engine,0,46
1985,B,1985_Goody%27s_300,40,22,7,usa,Joe_Ruttman,Joe Ruttman,Whitaker Racing,Ed_Whitaker,Oldsmobile,10,1475,wheel bearing,0,43
