season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,1,2,21,usa,Austin_Hill,Austin Hill,Bennett Transportation / United Rentals,Richard_Childress,Chevrolet,120,running,23,47,5
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,2,11,16,usa,A_J_Allmendinger,A.J. Allmendinger,Nutrien Ag Solutions,Matt_Kaulig,Chevrolet,120,running,18,51,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,3,14,9,usa,Noah_Gragson,Noah Gragson,Bass Pro Shop / TrueTimber / BRCC,JR_Motorsports,Chevrolet,120,running,12,40,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,4,10,98,usa,Riley_Herbst,Riley Herbst,Monster Energy,Stewart_Haas_Racing,Ford,120,running,0,42,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,5,17,7,usa,Justin_Allgaier,Justin Allgaier,Brandt,JR_Motorsports,Chevrolet,120,running,0,42,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,6,4,2,usa,Sheldon_Creed,Sheldon Creed,Whelen Engineering,Richard_Childress,Chevrolet,120,running,0,31,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,7,16,23,usa,Anthony_Alfredo,Anthony Alfredo,Dude Wipes,Chris_Our,Chevrolet,120,running,0,30,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,8,19,39,usa,Ryan_Sieg,Ryan Sieg,CMR Construction & Roofing / A-Game,Rod_Sieg,Ford,120,running,0,41,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,9,31,36,usa,Josh_Bilicki,Josh Bilicki,Zeigler Auto Group / Elliott's Custom Trailer,Mario_Gosselin,Chevrolet,120,running,10,28,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,10,13,68,usa,Brandon_Brown,Brandon Brown,TradeTheChain.com,Jerry_Brown,Chevrolet,120,running,12,34,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,11,15,54,usa,Ty_Gibbs,Ty Gibbs,Monster Energy,Joe_Gibbs,Toyota,120,running,3,35,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,12,38,26,usa,Ryan_Truex,Ryan Truex,Circle B Diecast,Sam_Hunt,Toyota,120,running,0,25,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,13,21,66,usa,J_J_Yeley,J.J. Yeley,Remote Health Solutions,Carl_Long,Chevrolet,120,running,0,24,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,14,6,10,usa,Landon_Cassill,Landon Cassill,Voyager: Crypto For All,Matt_Kaulig,Chevrolet,120,running,0,23,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,15,20,24,usa,Jeffrey_Earnhardt,Jeffrey Earnhardt,Forever Lawn,Sam_Hunt,Toyota,120,running,0,22,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,16,7,8,usa,Josh_Berry,Josh Berry,Harrison's USA,JR_Motorsports,Chevrolet,120,running,1,24,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,17,9,19,usa,Brandon_Jones,Brandon Jones,Menards / Swiffer,Joe_Gibbs,Toyota,120,running,0,22,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,18,8,6,usa,Ryan_Vargas,Ryan Vargas,J.D. Motorsports,Johnny_Davis,Chevrolet,120,running,0,19,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,19,27,27,usa,Jeb_Burton,Jeb Burton,State Water Heaters,Chris_Our,Chevrolet,120,running,0,18,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,20,25,4,usa,Bayley_Currey,Bayley Currey,KSDT CPA,Johnny_Davis,Chevrolet,120,running,0,17,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,21,36,28,usa,Kyle_Sieg,Kyle Sieg,Night Owl Contractors,Rod_Sieg,Ford,120,running,0,16,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,22,33,31,usa,Myatt_Snider,Myatt Snider,Tax Slayer,Jordan_Anderson,Chevrolet,119,crash,0,0,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,23,3,48,usa,Jade_Buford,Jade Buford,Big Machine Spiked Coolers,Scott_Borchetta,Chevrolet,119,crash,0,14,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,24,32,44,usa,Tommy_Joe_Martins,Tommy Joe Martins,Market Rebellion Rally for Valor,Tommy_Joe_Martins,Chevrolet,119,crash,0,13,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,25,18,5,usa,Matt_Mills,Matt Mills,JF Electric,B_J_McLeod,Chevrolet,119,crash,0,12,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,26,28,53,usa,Joey_Gase,Joey Gase,Kitty Kat Coin,Emerling-Gase_Motorsports,Ford,119,running,0,11,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,27,30,34,usa,Jesse_Iwuji,Jesse Iwuji,Equity Prime Mortgage,Jesse_Iwuji,Chevrolet,118,running,0,10,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,28,1,11,usa,Daniel_Hemric,Daniel Hemric,AG1 Athletic Greens,Matt_Kaulig,Chevrolet,116,running,38,29,2
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,29,29,07,usa,Joe_Graf_Jr,"Joe Graf, Jr.",Bucked Up Energy Drink,Bobby_Dotter,Ford,110,running,3,8,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,30,34,1,usa,Sam_Mayer,Sam Mayer,Accelerate Pro Talent,JR_Motorsports,Chevrolet,105,running,0,16,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,31,24,78,usa,Josh_Williams,Josh Williams,Alloy Employment Services,B_J_McLeod,Chevrolet,95,crash,0,6,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,32,23,92,usa,Kyle_Weatherman,Kyle Weatherman,LS Tractor,Mario_Gosselin,Chevrolet,91,crash,0,5,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,33,37,35,usa,Shane_Lee,Shane Lee,Kitty Kat Coin,Emerling-Gase_Motorsports,Toyota,91,crash,0,0,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,34,5,02,usa,Brett_Moffitt,Brett Moffitt,Hometown Lenders,Chris_Our,Chevrolet,91,crash,0,3,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,35,26,38,usa,C_J_McLaughlin,C.J. McLaughlin,Sci Aps,Rod_Sieg,Ford,91,crash,0,0,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,36,12,18,usa,Drew_Dollar,Drew Dollar,Lynx Capital,Joe_Gibbs,Toyota,14,crash,0,1,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,37,35,51,usa,Jeremy_Clements,Jeremy Clements,All South Electric / One Stop Convenience,Jeremy_Clements,Chevrolet,13,crash,0,1,0
2022,B,2022_Beef_Its_What%27s_For_Dinner_300,38,22,45,usa,Caesar_Bacarella,Caesar Bacarella,Lilly Finance,Tommy_Joe_Martins,Chevrolet,11,engine,0,1,0
2022,B,2022_Production_Alliance_Group_300,1,2,07,usa,Cole_Custer,Cole Custer,Production Alliance Group,Bobby_Dotter,Ford,165,running,80,0,0
2022,B,2022_Production_Alliance_Group_300,2,6,9,usa,Noah_Gragson,Noah Gragson,Bass Pro Shops / True Timber / BRCC,JR_Motorsports,Chevrolet,165,running,25,49,0
2022,B,2022_Production_Alliance_Group_300,3,4,18,usa,Trevor_Bayne,Trevor Bayne,Devotion Nutrition,Joe_Gibbs,Toyota,165,running,24,44,1
2022,B,2022_Production_Alliance_Group_300,4,11,8,usa,Josh_Berry,Josh Berry,PUBG Mobile,JR_Motorsports,Chevrolet,165,running,0,39,0
2022,B,2022_Production_Alliance_Group_300,5,28,23,usa,Anthony_Alfredo,Anthony Alfredo,Dude Wipes,Chris_Our,Chevrolet,165,running,0,32,0
2022,B,2022_Production_Alliance_Group_300,6,13,1,usa,Sam_Mayer,Sam Mayer,Accelerate Pros Talent,JR_Motorsports,Chevrolet,165,running,0,35,0
