season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1999,B,1999_NAPA_Auto_Parts_300,1,2,1,usa,Randy_LaJoie,Randy LaJoie,Jani-King,James_Finch,Chevrolet,120,90950,running,61,185
1999,B,1999_NAPA_Auto_Parts_300,2,13,32,usa,Jeff_Green,Jeff Green,Kleenex / Scott,Greg_Pollex,Chevrolet,120,60700,running,18,175
1999,B,1999_NAPA_Auto_Parts_300,3,42,18,usa,Andy_Hillenburg,Andy Hillenburg,MBNA,Joe_Gibbs,Pontiac,120,44825,running,0,165
1999,B,1999_NAPA_Auto_Parts_300,4,18,17,usa,Matt_Kenseth,Matt Kenseth,DeWalt Tools,Robbie_Reiser,Chevrolet,120,48500,running,0,160
1999,B,1999_NAPA_Auto_Parts_300,5,23,8,usa,Bobby_Hillin_Jr,"Bobby Hillin, Jr.",Clean Shower,Robert_Hayes,Chevrolet,120,39650,running,0,155
1999,B,1999_NAPA_Auto_Parts_300,6,21,45,usa,Adam_Petty,Adam Petty,Spree Prepaid Foncard,Kyle_Petty,Chevrolet,120,29600,running,0,150
1999,B,1999_NAPA_Auto_Parts_300,7,19,99,usa,Kevin_Lepage,Kevin Lepage,Red Man,Bill_Papke,Chevrolet,120,31400,running,0,146
1999,B,1999_NAPA_Auto_Parts_300,8,26,37,usa,Kevin_Grubb,Kevin Grubb,Timber Wolf,Clarence_Brewer,Chevrolet,120,29450,running,6,147
1999,B,1999_NAPA_Auto_Parts_300,9,11,9,usa,Jeff_Burton,Jeff Burton,Track Gear,Jack_Roush,Ford,120,34400,running,0,138
1999,B,1999_NAPA_Auto_Parts_300,10,36,90,usa,Brad_Loney,Brad Loney,Coyne Textile Services,Frederick_Maggio,Chevrolet,120,25950,running,0,134
1999,B,1999_NAPA_Auto_Parts_300,11,14,63,usa,Chuck_Bown,Chuck Bown,Exxon Superflo,Hubert_Hensley,Chevrolet,120,23750,running,0,130
1999,B,1999_NAPA_Auto_Parts_300,12,41,29,usa,Curtis_Markham,Curtis Markham,Diamond Ridge / Pep Boys,Gary_Bechtel,Chevrolet,120,23375,running,0,127
1999,B,1999_NAPA_Auto_Parts_300,13,31,25,usa,Jeff_Finley,Jeff Finley,Dura Lube,Ed_Rensi,Chevrolet,120,21000,running,0,124
1999,B,1999_NAPA_Auto_Parts_300,14,16,3,usa,Dale_Earnhardt_Jr,"Dale Earnhardt, Jr.",AC Delco,"Dale_Earnhardt,_Inc.",Chevrolet,120,30200,running,0,121
1999,B,1999_NAPA_Auto_Parts_300,15,3,34,usa,Mike_McLaughlin,Mike McLaughlin,Goulds Pumps,Frank_Cicci,Chevrolet,120,29350,running,4,123
1999,B,1999_NAPA_Auto_Parts_300,16,34,38,usa,Glenn_Allen_Jr,"Glenn Allen, Jr.",Barbasol,Brad_Akins,Ford,120,29350,running,0,115
1999,B,1999_NAPA_Auto_Parts_300,17,4,27,usa,Casey_Atwood,Casey Atwood,Castrol GTX,Clarence_Brewer,Chevrolet,119,21850,crash,0,112
1999,B,1999_NAPA_Auto_Parts_300,18,20,59,usa,Mike_Dillon,Mike Dillon,Kingsford / Matchlight,Tad_Geschickter,Chevrolet,119,23625,running,0,109
1999,B,1999_NAPA_Auto_Parts_300,19,15,44,usa,Terry_Labonte,Terry Labonte,Slim Jim,Terry_Labonte,Chevrolet,118,21500,running,0,106
1999,B,1999_NAPA_Auto_Parts_300,20,33,40,usa,Kerry_Earnhardt,Kerry Earnhardt,Channellock,Darwin_Oordt,Chevrolet,117,19675,running,0,103
1999,B,1999_NAPA_Auto_Parts_300,21,38,98,usa,Elton_Sawyer,Elton Sawyer,Lysol,Brad_Akins,Chevrolet,117,23250,running,0,100
1999,B,1999_NAPA_Auto_Parts_300,22,12,57,usa,Jason_Keller,Jason Keller,IGA,Campbell_DeSouza,Chevrolet,116,22125,running,0,97
1999,B,1999_NAPA_Auto_Parts_300,23,35,89,usa,Jeff_Fuller,Jeff Fuller,Heritage Consumer Products,Meredith_Ruark,Chevrolet,108,21000,running,0,94
1999,B,1999_NAPA_Auto_Parts_300,24,29,50,usa,Mark_Green,Mark Green,Dr. Pepper,Joe_Washington,Chevrolet,104,21900,running,0,91
1999,B,1999_NAPA_Auto_Parts_300,25,8,00,usa,Larry_Pearson,Larry Pearson,Cheez-It,Billy_Jones,Pontiac,93,25450,crash,0,88
1999,B,1999_NAPA_Auto_Parts_300,26,30,5,usa,Dick_Trickle,Dick Trickle,Schneider National,Jimmy_Spencer,Chevrolet,89,18625,crash,0,85
1999,B,1999_NAPA_Auto_Parts_300,27,39,33,usa,Jason_Jarrett,Jason Jarrett,Bayer / Alka-Seltzer,Bill_Baumgardner,Chevrolet,88,25050,crash,0,82
1999,B,1999_NAPA_Auto_Parts_300,28,37,74,usa,Tony_Raines,Tony Raines,Tecumseh / CT,Bill_Baumgardner,Chevrolet,87,24975,crash,0,79
1999,B,1999_NAPA_Auto_Parts_300,29,25,35,usa,Lyndon_Amick,Lyndon Amick,SCANA / Powertel,Bill_Amick_(2),Chevrolet,85,20375,engine,3,81
1999,B,1999_NAPA_Auto_Parts_300,30,6,95,usa,Bobby_Hamilton_Jr,"Bobby Hamilton, Jr.",Shoney's Inn,Sadler_Brothers,Chevrolet,84,18375,running,0,73
1999,B,1999_NAPA_Auto_Parts_300,31,28,22,usa,Jimmy_Kitchens,Jimmy Kitchens,Air Jamaica Vacations,Dave_Carroll,Chevrolet,78,18400,crash,0,70
1999,B,1999_NAPA_Auto_Parts_300,32,17,66,usa,Todd_Bodine,Todd Bodine,Phillips 66,Jeffrey_Welliver,Chevrolet,76,21050,crash,0,67
1999,B,1999_NAPA_Auto_Parts_300,33,24,10,usa,Phil_Parsons,Phil Parsons,Alltel,Phil_Parsons,Chevrolet,76,21000,crash,0,64
1999,B,1999_NAPA_Auto_Parts_300,34,32,31,usa,Ron_Hornaday_Jr,"Ron Hornaday, Jr.",NAPA,"Dale_Earnhardt,_Inc.",Chevrolet,76,19950,crash,0,61
1999,B,1999_NAPA_Auto_Parts_300,35,7,36,usa,Tim_Fedewa,Tim Fedewa,Stanley Works,Scott_Welliver,Pontiac,72,25300,crash,0,58
1999,B,1999_NAPA_Auto_Parts_300,36,10,87,usa,Joe_Nemechek,Joe Nemechek,BellSouth Mobility,Joe_Nemechek,Chevrolet,70,17725,engine,0,55
1999,B,1999_NAPA_Auto_Parts_300,37,43,26,usa,Johnny_Benson_Jr,"Johnny Benson, Jr.",BACE Motorsports,Brian_Baumgardner,Chevrolet,56,17675,crash,0,52
1999,B,1999_NAPA_Auto_Parts_300,38,1,15,usa,Ken_Schrader,Ken Schrader,Oakwood Homes,Andy_Petree,Chevrolet,45,18925,rear end,22,54
1999,B,1999_NAPA_Auto_Parts_300,39,27,60,usa,Mark_Martin,Mark Martin,Winn-Dixie,Jack_Roush,Ford,43,19800,crash,6,51
1999,B,1999_NAPA_Auto_Parts_300,40,9,21,usa,Michael_Waltrip,Michael Waltrip,Band-Aid,Michael_Waltrip,Chevrolet,24,17525,crash,0,43
1999,B,1999_NAPA_Auto_Parts_300,41,40,4,usa,Jeff_Purvis,Jeff Purvis,Lance Double Big Town,Bechtel_Gibbs,Chevrolet,24,24975,crash,0,40
1999,B,1999_NAPA_Auto_Parts_300,42,22,47,usa,Andy_Santerre,Andy Santerre,Monro Muffler & Brake,George_Debidart,Chevrolet,24,20425,crash,0,37
1999,B,1999_NAPA_Auto_Parts_300,43,5,93,usa,Dave_Blaney,Dave Blaney,Amoco,Bill_Davis,Pontiac,1,20375,engine,0,34
1999,B,1999_Alltel_200,1,30,9,usa,Jeff_Burton,Jeff Burton,Track Gear,Jack_Roush,Ford,197,36645,running,71,180
1999,B,1999_Alltel_200,2,32,60,usa,Mark_Martin,Mark Martin,Winn-Dixie,Jack_Roush,Ford,197,20170,running,2,175
1999,B,1999_Alltel_200,3,2,17,usa,Matt_Kenseth,Matt Kenseth,DeWalt Tools,Robbie_Reiser,Chevrolet,197,30945,running,108,175
1999,B,1999_Alltel_200,4,9,1,usa,Randy_LaJoie,Randy LaJoie,Bob Evans,James_Finch,Chevrolet,197,22520,running,0,160
1999,B,1999_Alltel_200,5,14,27,usa,Casey_Atwood,Casey Atwood,Castrol GTX,Clarence_Brewer,Chevrolet,197,11370,running,0,155
1999,B,1999_Alltel_200,6,3,34,usa,Mike_McLaughlin,Mike McLaughlin,Goulds Pumps,Frank_Cicci,Chevrolet,197,18470,running,0,150
1999,B,1999_Alltel_200,7,5,98,usa,Elton_Sawyer,Elton Sawyer,Lysol,Brad_Akins,Ford,197,12670,running,0,146
1999,B,1999_Alltel_200,8,17,64,usa,Geoffrey_Bodine,Geoffrey Bodine,Luxury Travel Motor Coaches,Dennis_Shoemaker,Chevrolet,197,8170,running,9,147
1999,B,1999_Alltel_200,9,19,66,usa,Todd_Bodine,Todd Bodine,Phillips 66,Jeffrey_Welliver,Chevrolet,197,11565,running,0,138
