season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1986,B,1986_Goody%27s_300,1986_01_B,1,9,8,usa,Dale_Earnhardt,Dale Earnhardt,GM Goodwrench,"Dale_Earnhardt,_Inc.",Pontiac,120,29843,running,8,180
1986,B,1986_Goody%27s_300,1986_01_B,2,3,15,usa,Geoffrey_Bodine,Geoffrey Bodine,Levi Garrett,Rick_Hendrick,Pontiac,120,22725,running,28,170
1986,B,1986_Goody%27s_300,1986_01_B,3,18,17,usa,Darrell_Waltrip,Darrell Waltrip,Budweiser / Colonial Bread,Darrell_Waltrip,Oldsmobile,120,15888,running,5,165
1986,B,1986_Goody%27s_300,1986_01_B,4,16,28,usa,Ron_Bouchard,Ron Bouchard,Spencer Racing,,Pontiac,120,11175,running,2,0
1986,B,1986_Goody%27s_300,1986_01_B,5,19,23,usa,Donnie_Allison,Donnie Allison,JerZees by Russell,,Buick,120,8225,running,0,155
1986,B,1986_Goody%27s_300,1986_01_B,6,31,11,usa,Jack_Ingram,Jack Ingram,Pantry / Skoal Bandit,Jack_Ingram,Pontiac,120,22563,running,2,150
1986,B,1986_Goody%27s_300,1986_01_B,7,14,22,usa,Rick_Mast,Rick Mast,A.G. Dillard,Alan_Dillard_Jr.,Pontiac,120,15363,running,0,146
1986,B,1986_Goody%27s_300,1986_01_B,8,5,7,usa,Morgan_Shepherd,Morgan Shepherd,Whitaker Racing,Ed_Whitaker,Pontiac,120,8075,running,21,142
1986,B,1986_Goody%27s_300,1986_01_B,9,12,66,usa,Rusty_Wallace,Rusty Wallace,Alugard,Rusty_Wallace,Pontiac,119,5538,running,0,138
1986,B,1986_Goody%27s_300,1986_01_B,10,29,45,usa,Charlie_Luck,Charlie Luck,Luck Stone / Advance Auto,Charlie_Luck,Oldsmobile,119,11838,running,0,134
1986,B,1986_Goody%27s_300,1986_01_B,11,27,02,usa,Kenny_Burks,Kenny Burks,G.M. Ladd & Sons,J_C_Burks,Pontiac,119,4050,running,0,130
1986,B,1986_Goody%27s_300,1986_01_B,12,6,47,usa,Kyle_Petty,Kyle Petty,Citgo,Randy_Hope,Buick,119,3875,running,0,127
1986,B,1986_Goody%27s_300,1986_01_B,13,20,98,canada,Larry_Pollard,Larry Pollard,Nalley Carolina Trucks,,Pontiac,119,9563,running,0,124
1986,B,1986_Goody%27s_300,1986_01_B,14,23,20,usa,Brett_Hearn,Brett Hearn,Oceans East / Dyson,,Pontiac,119,3600,running,0,121
1986,B,1986_Goody%27s_300,1986_01_B,15,33,85,usa,Jimmy_Horton,Jimmy Horton,S & H Racing,George_Smith,Pontiac,118,3350,running,0,118
1986,B,1986_Goody%27s_300,1986_01_B,16,32,99,usa,Wayne_Patterson,Wayne Patterson,Nelson Building Supply,,Pontiac,118,3175,running,0,115
1986,B,1986_Goody%27s_300,1986_01_B,17,36,51,usa,Sammy_Swindell,Sammy Swindell,Barcomb Racing,Cliff_Barcomb,Pontiac,118,3100,running,0,112
1986,B,1986_Goody%27s_300,1986_01_B,18,39,63,usa,Jimmy_Hensley,Jimmy Hensley,Doughton's Auto,Hubert_Hensley,Oldsmobile,118,9863,running,0,109
1986,B,1986_Goody%27s_300,1986_01_B,19,40,60,usa,Ed_Berrier,Ed Berrier,Berrier Racing,Max_Berrier,Pontiac,117,6775,crash,0,106
1986,B,1986_Goody%27s_300,1986_01_B,20,13,90,usa,Haskell_Willingham,Haskell Willingham,Speedway Sports,Grover_Shugart,Buick,116,2925,running,0,103
1986,B,1986_Goody%27s_300,1986_01_B,21,38,82,usa,Larry_Walker,Larry Walker,Guilford Upholstery,Larry_Walker,Pontiac,112,2875,running,0,100
1986,B,1986_Goody%27s_300,1986_01_B,22,11,32,usa,Dale_Jarrett,Dale Jarrett,Busch / Red Roof Inns,Horace_Isenhower,Pontiac,110,6913,engine,0,97
1986,B,1986_Goody%27s_300,1986_01_B,23,10,00,usa,Brett_Bodine,Brett Bodine,Thomas Brothers Country Ham / Exxon,Howard_Thomas,Oldsmobile,110,8313,running,0,94
1986,B,1986_Goody%27s_300,1986_01_B,24,22,14,usa,Ronnie_Silver,Ronnie Silver,Eljoka Speed,Ronnie_Silver,Oldsmobile,108,8063,crash,0,91
1986,B,1986_Goody%27s_300,1986_01_B,25,24,24,usa,Rodney_Howard,Rodney Howard,Hindman Music,Marvin_Thackston,Ford,105,2675,running,0,88
1986,B,1986_Goody%27s_300,1986_01_B,26,25,4,usa,Joe_Thurman,Joe Thurman,Poeler Farm / Deasey Auto,,Pontiac,97,5663,engine,1,85
1986,B,1986_Goody%27s_300,1986_01_B,27,15,6,usa,Tommy_Houston,Tommy Houston,Southern Biscuit Flour,Steve_Arndt,Buick,86,6463,oil leak,0,82
