season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1992,B,1992_Goody%27s_300,1,4,3,usa,Dale_Earnhardt,Dale Earnhardt,GM Goodwrench,"Dale_Earnhardt,_Inc.",Chevrolet,120,38068,running,100,180
1992,B,1992_Goody%27s_300,2,9,4,usa,Ernie_Irvan,Ernie Irvan,Kodak Film,Ernie_Irvan,Chevrolet,120,26768,running,3,170
1992,B,1992_Goody%27s_300,3,6,27,usa,Ward_Burton,Ward Burton,Gwaltney's Big 8's,Alan_Dillard_Jr.,Chevrolet,120,35607,running,2,165
1992,B,1992_Goody%27s_300,4,17,45,usa,Jimmy_Spencer,Jimmy Spencer,Moly Black Gold,Mike_Laughlin,Chevrolet,120,14300,running,0,160
1992,B,1992_Goody%27s_300,5,25,59,usa,Robert_Pressley,Robert Pressley,Alliance Training Centers,Daniel_Welch,Oldsmobile,120,27782,running,0,155
1992,B,1992_Goody%27s_300,6,15,0,usa,Rick_Mast,Rick Mast,Skoal Classic,Richard_Jackson,Oldsmobile,120,10400,running,0,150
1992,B,1992_Goody%27s_300,7,36,60,usa,Mark_Martin,Mark Martin,Winn-Dixie,Jack_Roush,Ford,120,8650,running,0,146
1992,B,1992_Goody%27s_300,8,5,17,usa,Darrell_Waltrip,Darrell Waltrip,Western Auto,Darrell_Waltrip,Chevrolet,120,8000,running,0,142
1992,B,1992_Goody%27s_300,9,11,15,usa,Ken_Schrader,Ken Schrader,AC Delco,Ken_Schrader,Chevrolet,120,8218,running,0,138
1992,B,1992_Goody%27s_300,10,16,31,usa,Steve_Grissom,Steve Grissom,Roddenbery's Foods,Wayne_Grissom,Oldsmobile,120,19007,running,0,134
1992,B,1992_Goody%27s_300,11,8,11,usa,Bill_Elliott,Bill Elliott,Budweiser,Charles_Hardy,Ford,120,6300,running,0,130
1992,B,1992_Goody%27s_300,12,19,28,usa,Davey_Allison,Davey Allison,Havoline,Davey_Allison,Ford,120,6000,running,0,127
1992,B,1992_Goody%27s_300,13,13,99,usa,Ricky_Craven,Ricky Craven,DuPont,Bill_Papke,Chevrolet,120,13100,running,0,124
1992,B,1992_Goody%27s_300,14,42,82,usa,Jeff_Barry,Jeff Barry,Townsend Race Cars,Jeff_Barry,Oldsmobile,120,8950,running,0,121
1992,B,1992_Goody%27s_300,15,31,24,usa,Troy_Beebe,Troy Beebe,Banana Boat,Marvin_Thackston,Ford,120,10814,running,3,118
1992,B,1992_Goody%27s_300,16,3,36,usa,Kenny_Wallace,Kenny Wallace,Dura Pine by Cox,Rusty_Wallace,Pontiac,120,9357,running,0,115
1992,B,1992_Goody%27s_300,17,27,22,usa,Ed_Berrier,Ed Berrier,Tri-Ad Screen Printing / Greased Lightning,Three_Star_Motorsports,Oldsmobile,120,10157,running,0,112
1992,B,1992_Goody%27s_300,18,32,16,usa,Jeff_Green,Jeff Green,31-W Insulation,Wayne_Day,Chevrolet,120,5589,running,0,109
1992,B,1992_Goody%27s_300,19,12,48,usa,Jack_Sprague,Jack Sprague,Staff America,Fred_Turner,Oldsmobile,119,4700,running,0,106
1992,B,1992_Goody%27s_300,20,18,8,usa,Jeff_Burton,Jeff Burton,TIC Financial Systems,Fil_Martocci,Oldsmobile,115,11332,running,0,103
1992,B,1992_Goody%27s_300,21,37,92,usa,Hut_Stricklin,Hut Stricklin,Stanley Tools,Mac_Martin,Chevrolet,114,4500,running,0,100
1992,B,1992_Goody%27s_300,22,21,75,usa,Butch_Miller,Butch Miller,Food Country USA,Charlie_Henderson,Oldsmobile,111,9157,engine,0,97
1992,B,1992_Goody%27s_300,23,44,1,usa,Jeff_Gordon,Jeff Gordon,Baby Ruth,Bill_Davis,Ford,102,8957,engine,0,94
1992,B,1992_Goody%27s_300,24,30,34,usa,Todd_Bodine,Todd Bodine,Hungry Jack,Frank_Cicci,Chevrolet,101,9957,running,0,91
1992,B,1992_Goody%27s_300,25,1,30,usa,Michael_Waltrip,Michael Waltrip,Pennzoil,Chuck_Rider,Pontiac,92,5518,crash,3,88
1992,B,1992_Goody%27s_300,26,41,6,usa,Tommy_Houston,Tommy Houston,Rose's Stores / Havoline,Tommy_Houston,Oldsmobile,92,7757,running,2,85
1992,B,1992_Goody%27s_300,27,34,25,usa,Jimmy_Hensley,Jimmy Hensley,Beverley Racing,Don_Beverley,Oldsmobile,90,9207,crash,0,82
1992,B,1992_Goody%27s_300,28,38,20,usa,Mike_Wallace,Mike Wallace,Daily's 1st Ade,Dick_Moroso,Oldsmobile,90,3900,running,0,79
1992,B,1992_Goody%27s_300,29,35,91,usa,Clifford_Allison,Clifford Allison,Mac Tools,Barry_Owen,Oldsmobile,87,3825,engine,0,76
