season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2021,T,2021_Frontline_Workers_125,2021_01_T,1,4,80,canada,Raphael_Lessard,Raphael Lessard,Theetge Chevrolet / XPN,,Chevrolet,125,running,19,47,
2021,T,2021_Frontline_Workers_125,2021_01_T,2,6,51,canada,Andrew_Ranger,Andrew Ranger,Miles for Migraine / Canadian Super Sellers,,Dodge,125,running,2,43,
2021,T,2021_Frontline_Workers_125,2021_01_T,3,8,18,canada,Alex_Tagliani,Alex Tagliani,RONA / Viagra / St. Hubert,,Chevrolet,125,running,0,41,
2021,T,2021_Frontline_Workers_125,2021_01_T,4,5,74,canada,Kevin_Lacroix,Kevin Lacroix,Bumper to Bumper / Lacroix Tuning,,Dodge,125,running,0,40,
2021,T,2021_Frontline_Workers_125,2021_01_T,5,12,8,canada,Shae_Gemmell,Shae Gemmell *,North Country Property Maintenance / HUB,,Chevrolet,125,running,0,39,
2021,T,2021_Frontline_Workers_125,2021_01_T,6,3,47,canada,L_P_Dumoulin,L.P. Dumoulin,WeatherTech / Bellemare,,Dodge,125,running,0,38,
2021,T,2021_Frontline_Workers_125,2021_01_T,7,9,22,canada,Marc-Antoine_Camirand,Marc-Antoine Camirand,GM Paille,,Chevrolet,125,running,0,37,
2021,T,2021_Frontline_Workers_125,2021_01_T,8,14,52,canada,Alex_Guenette,Alex Guenette,Motos Illimitees / DLGL.com,,Dodge,125,running,0,36,
2021,T,2021_Frontline_Workers_125,2021_01_T,9,2,20,canada,Treyten_Lapcevich,Treyten Lapcevich *,RGC Sports / Qwick Wick,,Chevrolet,125,running,22,36,
2021,T,2021_Frontline_Workers_125,2021_01_T,10,11,84,canada,Larry_Jackson,Larry Jackson,O'Neil Electric Supply / Milwaukee Tools,,Dodge,125,running,0,34,
2021,T,2021_Frontline_Workers_125,2021_01_T,11,10,64,canada,Mark_Dilley,Mark Dilley,Leland Industries / RGC Sports / NTN,,Chevrolet,125,running,0,33,
2021,T,2021_Frontline_Workers_125,2021_01_T,12,1,7,canada,Peter_Shepherd_III,Peter Shepherd III,APC,,Chevrolet,125,running,82,34,
2021,T,2021_Frontline_Workers_125,2021_01_T,13,17,98,canada,Shantel_Kalika,Shantel Kalika *,Curb Records / Darkhorse Trailers,,Chevrolet,125,running,0,31,
2021,T,2021_Frontline_Workers_125,2021_01_T,14,18,61,canada,Brent_Wheller,Brent Wheller *,Great Lakes Brewery / Queensway Truck Centre,,–,125,running,0,30,
2021,T,2021_Frontline_Workers_125,2021_01_T,15,13,3,canada,Brett_Taylor,Brett Taylor,TCB Trailers / Fast Eddie Speedwear,,Chevrolet,125,running,0,29,
2021,T,2021_Frontline_Workers_125,2021_01_T,16,15,2,canada,TJ_Rinomato,T.J. Rinomato,RGC Sports / IHL,,Chevrolet,125,running,0,28,
2021,T,2021_Frontline_Workers_125,2021_01_T,17,7,17,canada,DJ_Kennington,D.J. Kennington,Castrol Edge / Spark Power,,Dodge,69,running,0,27,
2021,T,2021_Frontline_Workers_125,2021_01_T,18,16,92,canada,Dexter_Stacey,Dexter Stacey,Bully's Truck Stop,,Chevrolet,65,crash,0,26,
2021,T,2021_General_Tire_125,2021_02_T,1,2,80,canada,Raphael_Lessard,Raphael Lessard,Theetge Chevrolet / XPN,,Chevrolet,130,running,126,48,
2021,T,2021_General_Tire_125,2021_02_T,2,3,17,canada,DJ_Kennington,D.J. Kennington,Castrol Edge / Spark Power,,Dodge,130,running,0,42,
2021,T,2021_General_Tire_125,2021_02_T,3,11,47,canada,L_P_Dumoulin,L.P. Dumoulin,WeatherTech / Bellemare,,Dodge,130,running,0,41,
2021,T,2021_General_Tire_125,2021_02_T,4,6,20,canada,Treyten_Lapcevich,Treyten Lapcevich *,RGC Sports / Qwick Wick,,Chevrolet,130,running,2,41,
2021,T,2021_General_Tire_125,2021_02_T,5,10,3,canada,Brett_Taylor,Brett Taylor,TCB Trailers / Fast Eddie Speedwear,,Chevrolet,130,running,0,39,
2021,T,2021_General_Tire_125,2021_02_T,6,9,52,canada,Alex_Guenette,Alex Guenette,Motos Illimitees / DLGL.com,,Dodge,130,running,0,38,
2021,T,2021_General_Tire_125,2021_02_T,7,16,84,canada,Larry_Jackson,Larry Jackson,O'Neil Electric Supply / Milwaukee Tools,,Dodge,130,running,0,37,
2021,T,2021_General_Tire_125,2021_02_T,8,13,64,canada,Mark_Dilley,Mark Dilley,Leland Industries / RGC Sports / NTN,,Chevrolet,130,running,0,36,
2021,T,2021_General_Tire_125,2021_02_T,9,5,18,canada,Alex_Tagliani,Alex Tagliani,RONA / Viagra / St. Hubert,,Chevrolet,130,running,0,35,
2021,T,2021_General_Tire_125,2021_02_T,10,12,8,canada,Shae_Gemmell,Shae Gemmell *,North Country Property Maintenance / HUB,,Chevrolet,130,running,0,34,
2021,T,2021_General_Tire_125,2021_02_T,11,18,98,canada,Shantel_Kalika,Shantel Kalika *,Curb Records / Darkhorse Trailers,,Chevrolet,130,running,0,33,
2021,T,2021_General_Tire_125,2021_02_T,12,8,22,canada,Marc-Antoine_Camirand,Marc-Antoine Camirand,GM Paille,,Chevrolet,130,running,0,32,
2021,T,2021_General_Tire_125,2021_02_T,13,4,7,canada,Peter_Shepherd_III,Peter Shepherd III,APC,,Chevrolet,129,running,1,32,
2021,T,2021_General_Tire_125,2021_02_T,14,15,61,canada,Brent_Wheller,Brent Wheller *,Great Lakes Brewery / Queensway Truck Centre,,Dodge,129,running,0,30,
2021,T,2021_General_Tire_125,2021_02_T,15,14,2,canada,TJ_Rinomato,T.J. Rinomato,RGC Sports / IHL,,Chevrolet,125,running,0,29,
2021,T,2021_General_Tire_125,2021_02_T,16,1,51,canada,Andrew_Ranger,Andrew Ranger,Miles for Migraine / Canadian Super Sellers,,Dodge,111,running,1,29,
2021,T,2021_General_Tire_125,2021_02_T,17,7,74,canada,Kevin_Lacroix,Kevin Lacroix,Bumper to Bumper / Lacroix Tuning,,Dodge,29,rear gear,0,27,
2021,T,2021_General_Tire_125,2021_02_T,18,17,92,canada,Dexter_Stacey,Dexter Stacey,Bully's Truck Stop,,Chevrolet,0,did not start,0,26,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,1,4,18,canada,Alex_Tagliani,Alex Tagliani,RONA / Viagra / St. Hubert,,Chevrolet,60,running,40,48,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,2,5,04,canada,J_F_Dumoulin,J.F. Dumoulin,Groupe Bellemare / Omnifab / Bernier Crepeau,,Dodge,60,running,0,42,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,3,6,74,canada,Kevin_Lacroix,Kevin Lacroix,Bumper to Bumper / Lacroix Tuning,,Dodge,60,running,3,42,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,4,9,20,canada,Treyten_Lapcevich,Treyten Lapcevich *,RGC Sports / Qwick Wick,,Chevrolet,60,running,2,41,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,5,1,47,canada,L_P_Dumoulin,L.P. Dumoulin,WeatherTech / Bellemare,,Dodge,60,running,12,40,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,6,7,17,canada,DJ_Kennington,D.J. Kennington,Castrol Edge / Spark Power,,Dodge,60,running,0,38,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,7,11,37,canada,Simon_Dion-Viens,Simon Dion-Viens,Castrol / Temis Chrysler / Rousseau Metal,,Ford,60,running,3,38,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,8,13,07,canada,Louis-Philippe_Montour,Louis-Philippe Montour *,Kamloop,,Dodge,60,running,0,36,
2021,T,2021_Guardian_Angels_60_Presented_by_Dermathermes,2021_03_T,9,14,25,canada,Luc_Lesage,Luc Lesage *,Trois-Rivieres Toyota,,Chevrolet,60,running,0,35,
