season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2001,SW,1,02/04/01,2001_01,Phoenix,Phoenix_International_Raceway,42,Ken Schrader,schrake01,1,Chevrolet ,1.000,P,100,,131.752,5,72.859,4,https://www.racing-reference.info/race-results/2001_NAPA_Auto_Parts_100/SW, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/schrake01/
2001,SW,2,03/24/01,2001_02,Cajon,Cajon_Speedway,24,M.K. Kanke,kankem.01,3,Chevrolet ,0.375,P,47,,86.833,6,55.877,1,https://www.racing-reference.info/race-results/2001_Coors_Light_125_%28March%29/SW, https://www.racing-reference.info/tracks/Cajon_Speedway,https://www.racing-reference.info/driver/kankem.01/
2001,SW,3,04/21/01,2001_03,Irwindale,Irwindale_Speedway,30,M.K. Kanke,kankem.01,3,Chevrolet ,0.500,P,75,,101.741,1,91.185,5,https://www.racing-reference.info/race-results/2001_Food_4_Less_150_%28April%29/SW, https://www.racing-reference.info/tracks/Irwindale_Speedway,https://www.racing-reference.info/driver/kankem.01/
2001,SW,4,05/06/01,2001_04,LVMS Bullring,The_Bullring_at_Las_Vegas_Motor_Speedway,28,Craig Raudman,raudmcr01,1,Chevrolet ,0.375,P,95,,,10,60.862,6,https://www.racing-reference.info/race-results/2001_StarNursery.com_250/SW, https://www.racing-reference.info/tracks/The_Bullring_at_Las_Vegas_Motor_Speedway,https://www.racing-reference.info/driver/raudmcr01/
2001,SW,5,05/20/01,2001_05,Pikes Peak,Pikes_Peak_International_Raceway,38,Craig Raudman,raudmcr01,1,Chevrolet ,1.000,P,100,,133.978,5,81.614,2,https://www.racing-reference.info/race-results/2001_Sunstate_Equipment_Company_100/SW, https://www.racing-reference.info/tracks/Pikes_Peak_International_Raceway,https://www.racing-reference.info/driver/raudmcr01/
2001,SW,6,06/02/01,2001_06,Mesa Marin,Mesa_Marin_Raceway,30,M.K. Kanke,kankem.01,5,Chevrolet ,0.500,P,64,,99.157,6,68.510,4,https://www.racing-reference.info/race-results/2001_Coors_Light_125_%28June%29/SW, https://www.racing-reference.info/tracks/Mesa_Marin_Raceway,https://www.racing-reference.info/driver/kankem.01/
2001,SW,7,06/09/01,2001_07,Irwindale,Irwindale_Speedway,31,M.K. Kanke,kankem.01,3,Chevrolet ,0.500,P,75,,101.632,3,80.405,5,https://www.racing-reference.info/race-results/2001_Food_4_Less_150_%28June%29/SW, https://www.racing-reference.info/tracks/Irwindale_Speedway,https://www.racing-reference.info/driver/kankem.01/
2001,SW,8,06/23/01,2001_08,Sonoma,Sears_Point_Raceway,42,Jim Inglebright,ingleji01,4,Chevrolet ,1.990,R,127,,93.760,8,59.405,3,https://www.racing-reference.info/race-results/2001_Snap-On_200/SW, https://www.racing-reference.info/tracks/Sears_Point_Raceway,https://www.racing-reference.info/driver/ingleji01/
2001,SW,9,06/30/01,2001_09,Mesa Marin,Mesa_Marin_Raceway,31,Auggie Vidovich,vidovau01,2,Chevrolet ,0.500,P,75,,97.709,4,74.854,1,https://www.racing-reference.info/race-results/2001_Community_Recycling_Center_Firecracker_150/SW, https://www.racing-reference.info/tracks/Mesa_Marin_Raceway,https://www.racing-reference.info/driver/vidovau01/
2001,SW,10,07/28/01,2001_10,Madera,Madera_Speedway,22,Eric Holmes,holmeer01,9,Chevrolet ,0.333,P,42,,84.596,4,63.210,6,https://www.racing-reference.info/race-results/2001_Foods_Co_125/SW, https://www.racing-reference.info/tracks/Madera_Speedway,https://www.racing-reference.info/driver/holmeer01/
2001,SW,11,08/18/01,2001_11,Colorado,Colorado_National_Speedway,26,Auggie Vidovich,vidovau01,3,Chevrolet ,0.375,P,56,,83.976,4,63.241,1,https://www.racing-reference.info/race-results/2001_United_Power-Touchstone_Energy_150/SW, https://www.racing-reference.info/tracks/Colorado_National_Speedway,https://www.racing-reference.info/driver/vidovau01/
2001,SW,12,09/01/01,2001_12,Irwindale,Irwindale_Speedway,30,Craig Raudman,raudmcr01,2,Chevrolet ,0.500,P,75,,100.914,4,73.469,3,https://www.racing-reference.info/race-results/2001_Advantage_Ford_150/SW, https://www.racing-reference.info/tracks/Irwindale_Speedway,https://www.racing-reference.info/driver/raudmcr01/
