race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
5006,1,2021,Busch Clash at DAYTONA,2,0,212,DAYTONA Road Course,2021-02-09T19:00:00,2021-02-09T19:00:00,2021-02-09T19:00:00,2021-02-09T19:00:00,126.35,124.6,35,35,0,0,0,21,4023,0.0,13,8,4,8,83.845,1:30:25,.765,0,0,MRN,FS1,3222,,0,,0,-1,,454,
5007,1,2021,Bluegreen Vacations Duel 1 at DAYTONA,2,1,105,Daytona International Speedway,2021-02-11T19:00:00,2021-02-11T19:00:00,2021-02-11T19:00:00,2021-02-11T19:00:00,150.0,150.0,60,60,0,0,0,22,4045,0.0,9,5,0,0,191.966,0:46:53,.041,0,0,MRN,FS1,3217,,0,,1,-1,,40,
5008,1,2021,Bluegreen Vacations Duel 2 at DAYTONA,2,1,105,Daytona International Speedway,2021-02-11T21:00:00,2021-02-11T19:00:00,2021-02-11T20:45:00,2021-02-11T20:45:00,150.0,157.5,60,63,0,0,0,22,4184,0.0,14,6,2,8,158.071,0:59:47,.057,0,0,MRN,FS1,3218,,0,,2,-1,,3873,
5121,3,2021,NextEra Energy 250,1,1,105,Daytona International Speedway,2021-02-12T19:30:00,2021-02-12T19:30:00,2021-02-12T19:30:00,2021-02-12T19:30:00,250.0,252.5,100,101,20,20,61,36,2911,180.966,31,12,10,43,107.791,2:20:33,.036,0,0,MRN,FS1,3020,,0,,0,-1,,4107,
5088,2,2021,Beef. It's What's For Dinner. 300,1,1,105,Daytona International Speedway,2021-02-13T17:00:00,2021-02-13T17:00:00,,2021-02-13T17:00:00,300.0,305.0,120,122,30,30,62,40,0,0.0,16,11,9,42,118.677,2:34:12,.104,0,0,MRN,FS1,2131,,0,,0,-1,,4180,
5009,1,2021,DAYTONA 500,1,1,105,Daytona International Speedway,2021-02-14T14:30:00,2021-02-14T14:30:00,2021-02-14T14:30:00,2021-02-14T14:30:00,500.0,500.0,200,200,65,65,70,40,4045,191.262,22,13,7,40,144.416,3:27:44,Under Caution,0,0,MRN,FOX,385,,0,,0,-1,,3832,
5122,3,2021,BrakeBest Brake Pads 159 At DAYTONA Presented by O'Reilly,1,0,212,DAYTONA Road Course,2021-02-19T19:30:00,2021-02-19T19:30:00,,2021-02-19T19:30:00,159.0,184.11,44,51,12,13,26,40,0,0.0,9,6,10,20,67.044,2:44:46,Caution,0,0,MRN,FS1,4996,,0,,0,-1,,4107,
5089,2,2021,Super Start Batteries 188 At DAYTONA Presented by O'Reilly,1,0,212,DAYTONA Road Course,2021-02-20T17:00:00,2021-02-20T17:00:00,,2021-02-20T17:00:00,188.0,202.16,52,56,15,15,26,40,0,0.0,11,8,7,14,78.213,2:35:05,1.726,0,0,MRN,FS1,4928,,0,,0,-1,,4368,
5020,1,2021,O'Reilly Auto Parts 253 At DAYTONA,1,0,212,DAYTONA Road Course,2021-02-21T15:00:00,2021-02-21T15:00:00,,2021-02-21T15:00:00,253.0,252.7,70,70,16,18,36,40,0,0.0,12,7,8,12,84.452,2:59:32,2.119,0,0,MRN,FOX,4894,,0,,0,-1,,4153,
5090,2,2021,Contender Boats 250,1,0,40,Homestead-Miami Speedway,2021-02-27T16:30:00,2021-02-27T16:30:00,,2021-02-27T16:30:00,250.0,268.5,167,179,40,40,99,40,0,0.0,20,11,8,42,103.72,2:30:59,.085,0,0,MRN,FS1,2861,,0,,0,-1,,4223,
5011,1,2021,Dixie Vodka 400,1,0,40,Homestead-Miami Speedway,2021-02-28T15:30:00,2021-02-28T15:30:00,,2021-02-28T15:30:00,400.0,400.5,267,267,80,80,107,38,0,0.0,20,9,6,36,124.669,3:12:45,2.777,0,0,MRN,FOX,1887,,0,,0,-1,,4184,
5123,3,2021,Bucked Up 200,1,0,42,Las Vegas Motor Speedway,2021-03-05T21:00:00,2021-03-05T18:00:00,,2021-03-05T21:00:00,201.0,201.0,134,134,30,30,74,40,0,0.0,9,5,9,48,96.134,2:05:27,.686,0,0,MRN,FS1,4103,,0,,0,-1,,4092,
5091,2,2021,Alsco Uniforms 300,1,0,42,Las Vegas Motor Speedway,2021-03-06T16:30:00,2021-03-06T13:30:00,,2021-03-06T16:30:00,300.0,300.0,200,200,45,45,110,40,0,0.0,23,7,8,45,113.804,2:38:10,.978,0,0,PRN,FS1,2573,,0,,0,-1,,3774,
5010,1,2021,Pennzoil 400 presented by Jiffy Lube,1,0,42,Las Vegas Motor Speedway,2021-03-07T15:30:00,2021-03-07T12:30:00,,2021-03-07T15:30:00,400.5,400.5,267,267,80,80,107,38,0,0.0,27,12,6,30,139.615,2:52:07,3.156,0,0,PRN,FOX,1824,,0,,0,-1,,4030,
5092,2,2021,Call 811 Before You Dig 200 presented by Arizona 811,1,0,84,Phoenix Raceway,2021-03-13T17:30:00,2021-03-13T15:30:00,,2021-03-13T17:30:00,200.0,200.0,200,200,45,45,110,40,0,0.0,10,6,11,65,82.408,2:25:37,.360,0,0,MRN,FS1,2837,,0,,0,-1,,4180,
5012,1,2021,Instacart 500,1,0,84,Phoenix Raceway,2021-03-14T15:30:00,2021-03-14T12:30:00,,2021-03-14T15:30:00,312.0,312.0,312,312,75,115,122,38,0,0.0,22,9,7,45,103.808,3:00:20,1.698,0,0,MRN,FOX,2074,,0,,0,-1,,3368,
5124,3,2021,Fr8Auctions 200,1,0,111,Atlanta Motor Speedway,2021-03-20T14:30:00,2021-03-20T14:30:00,,2021-03-20T14:30:00,200.0,200.2,130,130,30,30,70,40,0,0.0,8,4,3,16,133.888,1:29:43,4.133,0,0,MRN,FS1,4475,,0,,0,-1,,454,
5093,2,2021,EchoPark 250,1,0,111,Atlanta Motor Speedway,2021-03-20T17:00:00,2021-03-20T17:00:00,,2021-03-20T17:00:00,308.0,251.02,163,163,40,40,83,40,0,0.0,6,5,7,37,115.117,2:10:50,1.449,0,0,PRN,FS1,2432,,0,,0,-1,,34,
5013,1,2021,Folds of Honor QuikTrip 500,1,0,111,Atlanta Motor Speedway,2021-03-21T15:00:00,2021-03-21T15:00:00,,2021-03-21T15:00:00,500.0,500.5,325,325,105,105,115,39,0,0.0,11,6,5,25,144.595,3:27:41,2.083,0,0,PRN,FOX,3335,,0,,0,-1,,4023,
