race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
5492,3,2025,Heart of Health Care 200,1,0,41,Kansas Speedway,2025-05-10T19:30:00,2025-05-10T19:30:00,2025-05-10T18:30:00,2025-05-10T19:30:00,201.0,201.0,134,134,30,30,74,31,4423,175.655,8,5,7,33,110.829,1:48:49,.262,0,0,NRN,FS1,3055,,0,,0,-1,,4326,
5557,1,2025,AdventHealth 400,1,0,41,Kansas Speedway,2025-05-11T15:00:00,2025-05-11T15:00:00,2025-05-11T14:00:00,2025-05-11T15:00:00,400.5,400.5,267,267,80,85,102,38,4030,183.73,15,9,7,37,129.74,3:05:13,.712,0,0,MRN,FS1,3884,,0,,0,-1,,4030,
5494,3,2025,Window World 250,1,0,177,North Wilkesboro Speedway,2025-05-17T13:30:00,2025-05-17T13:30:00,2025-05-17T00:00:00,2025-05-17T13:30:00,156.25,159.38,250,255,70,70,115,34,0,0.0,7,4,6,42,90.597,1:45:33,Caution,0,0,NRN,FS1,5134,,0,,0,-1,,4312,
5561,1,2025,NASCAR All-Star Open,2,0,177,North Wilkesboro Speedway,2025-05-18T17:30:00,2025-05-18T17:30:00,2025-05-18T17:30:00,2025-05-18T17:30:00,62.5,62.5,100,100,0,0,0,18,4469,76.112,1,2,2,12,98.425,0:38:06,.697,0,0,MRN,FS1,3690,,0,,0,-1,,4326,
5562,1,2025,NASCAR All-Star Race,2,0,177,North Wilkesboro Speedway,2025-05-18T20:00:00,2025-05-18T20:00:00,2025-05-18T20:00:00,2025-05-18T20:00:00,156.25,156.25,250,250,0,0,0,23,1816,0.0,18,8,5,32,95.728,1:37:56,.829,0,0,MRN,FS1,3670,,0,,0,-1,,4153,
5495,3,2025,North Carolina Education Lottery 200,1,0,162,Charlotte Motor Speedway,2025-05-23T20:30:00,2025-05-23T20:30:00,2025-05-23T20:30:00,2025-05-23T20:30:00,201.0,201.0,134,134,30,30,74,34,4503,178.944,14,8,3,20,128.8,1:33:38,6.229,0,0,NRN,FS1,3094,,0,,0,-1,,4387,
5521,2,2025,BetMGM 300,1,0,162,Charlotte Motor Speedway,2025-05-24T16:30:00,2025-05-24T16:30:00,2025-05-24T16:30:00,2025-05-24T16:30:00,300.0,307.5,200,205,45,45,115,38,4406,176.482,10,5,11,53,110.248,2:47:21,Under Caution,0,0,PRN,CW,2143,,0,,0,-1,,4184,
5563,1,2025,Coca-Cola 600,1,0,162,Charlotte Motor Speedway,2025-05-25T18:00:00,2025-05-25T18:00:00,2025-05-24T00:00:00,2025-05-25T18:00:00,600.0,600.0,400,400,100,100,100,40,4228,182.852,34,11,8,52,135.781,4:25:08,.673,0,0,PRN,PRIME VIDEO,447,,0,,0,-1,,4001,
5497,3,2025,Rackley Roofing 200,1,0,52,Nashville Superspeedway,2025-05-30T20:00:00,2025-05-30T20:00:00,2025-05-30T00:00:00,2025-05-30T20:00:00,199.5,199.5,150,150,45,50,55,32,0,0.0,7,4,4,27,116.591,1:42:40,0.518,0,0,NRN,FS1,5134,,0,,0,-1,,4422,
5526,2,2025,Tennessee Lottery 250,1,0,52,Nashville Superspeedway,2025-05-31T19:30:00,2025-05-31T19:30:00,2025-05-31T18:30:00,2025-05-31T19:30:00,250.04,250.04,188,188,45,45,98,38,4459,155.152,8,7,6,39,111.006,2:15:09,1.289,0,0,PRN,CW,5102,,0,,0,-1,,34,
5568,1,2025,Cracker Barrel 400,1,0,52,Nashville Superspeedway,2025-06-01T19:00:00,2025-06-01T19:00:00,2025-05-31T00:00:00,2025-06-01T19:00:00,399.0,399.0,300,300,90,95,115,39,4228,164.395,18,9,7,35,129.068,3:05:29,2.830,0,0,PRN,PRIME VIDEO,5035,,0,,0,-1,,4023,
5501,3,2025,DQS Solutions & Staffing 250 Powered by Precision Vehicle Logistics,1,0,133,Michigan International Speedway,2025-06-07T12:00:00,2025-06-07T12:00:00,2025-06-07T12:00:00,2025-06-07T12:00:00,250.0,278.0,125,139,30,30,79,32,4489,183.505,20,11,9,47,112.792,2:27:53,.111,0,0,NRN,FOX,5358,,0,,0,-1,,4205,
5573,1,2025,FireKeepers Casino 400,1,0,133,Michigan International Speedway,2025-06-08T14:00:00,2025-06-08T14:00:00,2025-06-08T14:00:00,2025-06-08T14:00:00,400.0,400.0,200,200,45,75,80,36,4228,195.514,15,11,7,33,142.574,2:48:20,1.099,0,0,MRN,PRIME VIDEO,930,,0,,0,-1,,1361,
5525,2,2025,The Chilango 150,1,0,75,Autódromo Hermanos Rodríguez,2025-06-14T16:30:00,2025-06-14T16:30:00,2025-06-14T14:30:00,2025-06-14T16:30:00,157.3,163.67,65,65,20,20,25,39,4481,94.314,7,6,5,17,69.278,2:16:14,0.598,0,0,MRN,CW,5106,,0,,0,-1,,4113,
5552,1,2025,Viva Mexico 250,1,0,75,Autódromo Hermanos Rodríguez,2025-06-15T15:00:00,2025-06-15T15:00:00,2025-06-15T13:00:00,2025-06-15T15:00:00,242.0,251.8,100,100,20,25,55,37,4469,93.904,14,8,6,16,74.82,3:14:04,16.567,0,0,MRN,PRIME VIDEO,5038,,0,,0,-1,,4469,
5498,3,2025,MillerTech Battery 200,1,0,198,Pocono Raceway,2025-06-20T17:00:00,2025-06-20T17:00:00,2025-06-20T17:00:00,2025-06-20T17:00:00,200.0,200.0,80,80,20,20,40,35,4446,169.409,7,4,4,24,116.167,1:43:18,3.640,0,0,NRN,FS1,3822,,0,,0,-1,,4446,
5528,2,2025,Explore the Pocono Mountains 250,1,0,198,Pocono Raceway,2025-06-21T15:30:00,2025-06-21T15:30:00,2025-06-21T15:30:00,2025-06-21T15:30:00,250.0,250.0,100,100,25,25,50,38,4062,166.024,10,7,10,41,103.722,2:24:37,.437,0,0,MRN,CW,4532,,0,,0,-1,,4481,
5570,1,2025,The Great American Getaway 400 Presented by VISITPA.COM,1,0,198,Pocono Raceway,2025-06-22T14:00:00,2025-06-22T14:00:00,2025-06-22T14:00:00,2025-06-22T14:00:00,400.0,400.0,160,160,30,65,65,37,1361,172.599,11,9,7,31,130.199,3:04:20,.682,0,0,MRN,PRIME VIDEO,1358,,0,,0,-1,,4228,
5533,2,2025,Focused Health 250,1,0,111,Atlanta Motor Speedway,2025-06-27T19:30:00,2025-06-27T19:30:00,2025-06-27T19:30:00,2025-06-27T19:30:00,251.02,251.02,163,163,45,45,73,38,4204,172.673,12,9,9,58,96.402,2:36:14,.104,0,0,PRN,CW,2432,,0,,0,-1,,4416,
5509,3,2025,LIUNA 150,1,0,220,Lime Rock Park,2025-06-28T13:00:00,2025-06-28T13:00:00,2025-06-28T13:00:00,2025-06-28T13:00:00,147.8,147.8,100,100,35,35,30,34,4387,100.175,2,2,3,13,71.651,2:03:46,1.381,0,0,NRN,FOX,5509,,0,,0,-1,,4387,
5576,1,2025,Quaker State 400 Available at Walmart,1,1,111,Atlanta Motor Speedway,2025-06-28T19:00:00,2025-06-28T19:00:00,2025-06-28T19:00:00,2025-06-28T19:00:00,400.4,400.4,260,260,60,100,100,40,3859,178.96,46,13,10,68,111.792,3:34:54,.168,0,0,PRN,TNT,3335,,0,,0,-1,,4062,
5527,2,2025,The Loop 110,1,0,218,Chicago Street Race,2025-07-05T16:30:00,2025-07-05T16:30:00,2025-07-05T15:30:00,2025-07-05T16:30:00,110.0,110.0,50,50,15,15,20,38,4469,87.917,4,4,6,18,58.999,1:51:52,0.823,0,0,MRN,CW,5337,,0,,0,-1,,4469,
5569,1,2025,Grant Park 165,1,0,218,Chicago Street Race,2025-07-06T14:00:00,2025-07-06T14:00:00,2025-07-06T13:00:00,2025-07-06T14:00:00,165.0,165.0,75,75,20,25,30,40,4469,88.338,6,5,7,15,66.764,2:28:17,Under Caution,0,0,MRN,TNT,5291,,0,,0,-1,,4469,
5523,2,2025,Pit Boss/FoodMaxx 250,1,0,99,Sonoma Raceway,2025-07-12T16:30:00,2025-07-12T16:30:00,2025-07-12T13:30:00,2025-07-12T16:30:00,156.95,157.21,79,79,20,25,34,38,4469,95.191,9,4,2,7,81.176,1:56:12,0.438,0,0,PRN,CW,5321,,0,,0,-1,,4481,
5565,1,2025,Toyota / Save Mart 350,1,0,99,Sonoma Raceway,2025-07-13T15:30:00,2025-07-13T15:30:00,2025-07-13T12:30:00,2025-07-13T15:30:00,218.9,218.9,110,110,25,30,55,37,4469,96.04,12,6,6,17,75.087,2:54:55,1.128,0,0,PRN,TNT,5042,,0,,0,-1,,4469,
5519,2,2025,BetRivers 200,1,0,103,Dover Motor Speedway,2025-07-19T16:30:00,2025-07-19T16:30:00,2025-07-19T16:30:00,2025-07-19T16:30:00,200.0,134.0,200,134,45,45,44,38,4406,152.685,4,4,3,18,105.999,1:15:51,Under Caution,0,0,PRN,CW,2141,,0,,0,-1,,4481,
5556,1,2025,Autotrader EchoPark Automotive 400,1,0,103,Dover Motor Speedway,2025-07-20T14:00:00,2025-07-20T14:00:00,2025-07-19T00:00:00,2025-07-20T14:00:00,400.0,407.0,400,407,120,130,157,37,0,0.0,13,10,8,50,110.849,3:40:18,.310,0,0,PRN,TNT,922,,0,,0,-1,,1361,
5499,3,2025,TSport 200 At IRP,1,0,47,Lucas Oil Indianapolis Raceway Park,2025-07-25T20:00:00,2025-07-25T20:00:00,2025-07-25T00:00:00,2025-07-25T20:00:00,137.2,137.2,200,200,60,60,80,35,0,0.0,3,3,3,24,82.128,1:40:14,1.864,0,0,NRN,FS1,5234,,0,,0,-1,,4446,
5529,2,2025,Pennzoil 250,1,0,123,Indianapolis Motor Speedway,2025-07-26T16:30:00,2025-07-26T16:30:00,2025-07-26T16:30:00,2025-07-26T16:30:00,250.0,250.0,100,100,30,30,40,38,4327,166.623,10,6,6,29,104.907,2:22:59,0.339,0,0,IMS,CW,4074,,0,,0,-1,,4481,
5571,1,2025,Brickyard 400,1,0,123,Indianapolis Motor Speedway,2025-07-27T14:00:00,2025-07-27T14:00:00,2025-07-27T14:00:00,2025-07-27T14:00:00,400.0,420.0,160,168,50,50,68,39,4228,183.165,15,10,6,28,124.598,3:22:15,.222,0,0,IMS,TNT,5074,,0,,0,-1,,4025,
5524,2,2025,HyVee Perks 250,1,0,206,Iowa Speedway,2025-08-02T16:30:00,2025-08-02T16:30:00,2025-08-02T15:30:00,2025-08-02T16:30:00,218.75,218.75,250,250,60,60,130,38,4463,133.237,13,8,9,61,87.832,2:29:26,Under Caution,0,0,MRN,CW,5430,,0,,0,-1,,4327,
5566,1,2025,Iowa Corn 350 Powered by Ethanol,1,0,206,Iowa Speedway,2025-08-03T15:30:00,2025-08-03T15:30:00,2025-08-02T00:00:00,2025-08-03T15:30:00,306.25,306.25,350,350,70,140,140,37,4228,136.933,10,6,12,72,92.905,3:17:47,1.192,0,0,MRN,USA,5386,,0,,0,-1,,4184,
5503,3,2025,Mission 176 at The Glen,1,0,157,Watkins Glen International,2025-08-08T17:00:00,2025-08-08T17:00:00,2025-08-08T17:00:00,2025-08-08T17:00:00,176.4,198.45,72,81,20,20,41,36,4387,124.308,8,6,9,26,76.852,2:34:56,.202,0,0,NRN,FS1,3055,,0,,0,-1,,4387,
5534,2,2025,Mission 200 At The Glen,1,0,157,Watkins Glen International,2025-08-09T15:00:00,2025-08-09T15:00:00,2025-08-09T15:00:00,2025-08-09T15:00:00,200.9,200.9,82,82,20,20,42,38,4481,124.429,17,9,7,20,82.102,2:26:49,2.326,0,0,MRN,CW,5107,,0,,0,-1,,4481,
5577,1,2025,Go Bowling at The Glen,1,0,157,Watkins Glen International,2025-08-10T14:00:00,2025-08-10T14:00:00,2025-08-09T00:00:00,2025-08-10T14:00:00,220.5,220.5,90,90,20,20,50,39,4023,122.568,8,6,3,8,101.263,2:10:39,11.116,0,0,MRN,USA,5071,,0,,0,-1,,4469,
5500,3,2025,eero 250,1,1,26,Richmond Raceway,2025-08-15T19:30:00,2025-08-15T19:30:00,2025-08-15T19:30:00,2025-08-15T19:30:00,187.5,187.5,250,250,70,70,110,35,4387,116.908,13,4,5,48,84.459,2:13:12,0.923,0,0,NRN,FS1,5004,,0,,0,-1,,4387,
5572,1,2025,Cook Out 400,1,0,26,Richmond Raceway,2025-08-16T19:30:00,2025-08-16T19:30:00,2025-08-15T00:00:00,2025-08-16T19:30:00,300.0,300.0,400,400,70,160,170,38,4070,121.381,24,11,5,44,94.126,3:11:14,2.471,0,0,MRN,USA,1544,,0,,0,-1,,3873,
5531,2,2025,Wawa 250 Powered by Coca-Cola,1,1,105,Daytona International Speedway,2025-08-22T19:30:00,2025-08-22T19:30:00,2025-08-22T00:00:00,2025-08-22T19:30:00,250.0,260.0,100,104,30,30,44,38,0,0.0,22,10,7,39,115.157,2:15:28,Caution,0,0,MRN,CW,2744,,0,,0,-1,,4481,
5574,1,2025,Coke Zero Sugar 400,1,1,105,Daytona International Speedway,2025-08-23T19:30:00,2025-08-23T19:30:00,2025-08-22T00:00:00,2025-08-23T19:30:00,400.0,400.0,160,160,35,60,65,40,0,0.0,44,19,8,39,130.909,3:03:20,.031,0,0,MRN,NBC,408,,0,,0,-1,,4023,
5493,3,2025,Sober or Slammer 200,1,0,4,Darlington Raceway,2025-08-30T12:00:00,2025-08-30T12:00:00,2025-08-30T12:00:00,2025-08-30T12:00:00,200.8,200.802,147,147,45,45,57,32,4446,167.705,9,4,3,19,121.514,1:39:09,.766,0,0,NRN,FS1,3055,,1,,0,-1,,4387,
5522,2,2025,Pacific Office Automation 147,1,0,204,Portland International Raceway,2025-08-30T19:30:00,2025-08-30T19:30:00,2025-08-30T16:30:00,2025-08-30T19:30:00,147.75,148.2,75,78,25,25,28,37,4481,96.648,2,2,4,14,66.688,2:18:15,1.572,0,0,MRN,CW,5196,,0,,0,-1,,4481,
5575,1,2025,Cook Out Southern 500,1,0,4,Darlington Raceway,2025-08-31T18:00:00,2025-08-31T18:00:00,2025-08-30T00:00:00,2025-08-31T18:00:00,501.32,501.32,367,367,115,115,137,38,1361,171.381,24,10,7,37,130.148,3:51:07,.408,0,0,MRN,USA,442,,1,,0,-1,,4228,
5532,2,2025,Nu Way 200 Sauced by Blues Hog,1,0,45,World Wide Technology Raceway,2025-09-06T19:30:00,2025-09-06T19:30:00,2025-09-06T18:30:00,2025-09-06T19:30:00,200.0,200.0,160,160,35,35,90,38,4481,136.633,8,5,6,42,90.543,2:12:32,1.506,0,0,MRN,CW,2200,,0,,0,-1,,4481,
5564,1,2025,Enjoy Illinois 300,1,0,45,World Wide Technology Raceway,2025-09-07T15:00:00,2025-09-07T15:00:00,2025-09-06T00:00:00,2025-09-07T15:00:00,300.0,300.0,240,240,45,95,100,36,1361,139.19,15,9,10,52,98.262,3:03:11,1.620,0,0,MRN,USA,5162,,1,,0,-1,,1361,
5502,3,2025,UNOH 250 presented by Ohio Logistics,1,0,14,Bristol Motor Speedway,2025-09-11T20:00:00,2025-09-11T20:00:00,2025-09-11T20:00:00,2025-09-11T20:00:00,133.25,133.25,250,250,65,65,120,36,4423,125.831,5,4,4,31,91.163,1:27:42,0.759,0,0,NRN,FS1,3105,,1,,0,-1,,4446,
5535,2,2025,Food City 300,1,0,14,Bristol Motor Speedway,2025-09-12T19:30:00,2025-09-12T19:30:00,2025-09-12T19:30:00,2025-09-12T19:30:00,159.9,159.9,300,300,85,85,130,38,34,121.113,7,6,7,60,79.861,2:00:08,0.381,0,0,PRN,CW,2153,,1,,0,-1,,40,
