race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4891,1,2020,Quaker State 400 Presented by Walmart,1,0,61,Kentucky Speedway,2020-07-12T14:30:00,2020-07-12T14:30:00,,,400.5,400.5,267,267,80,80,107,38,0,0.0,13,9,8,42,133.636,2:59:49,.271,0,0,PRN,FS1,3889,,0,,,,,4104,
4983,1,2020,NASCAR All-Star Open,2,0,14,Bristol Motor Speedway,2020-07-15T19:00:00,2020-07-15T19:00:00,2020-07-15T19:00:00,,45.3,45.305,85,85,35,35,15,21,3832,0.0,3,4,4,18,57.388,0:47:22,.789,0,0,MRN,FS1,3690,,0,,,,,3916,
4984,1,2020,NASCAR All-Star Race,2,0,14,Bristol Motor Speedway,2020-07-15T20:30:00,2020-07-15T20:30:00,2020-07-15T20:30:00,,74.62,74.62,140,140,55,35,35,20,3368,0.0,6,4,5,13,65.68,1:08:10,.418,0,0,MRN,FS1,3670,,0,,,,,4062,
4985,1,2020,O'Reilly Auto Parts 500,1,0,43,Texas Motor Speedway,2020-07-19T15:00:00,2020-07-19T14:00:00,,,501.0,501.0,334,334,105,105,124,40,0,0.0,29,12,10,45,137.292,3:38:57,.149,0,0,PRN,NBCSN,1795,,0,,,,,3873,
4986,1,2020,Super Start Batteries 400 Presented by O'Reilly Auto Parts,1,0,41,Kansas Speedway,2020-07-23T19:30:00,2020-07-23T18:30:00,,,400.0,400.5,267,267,80,80,107,40,0,0.0,21,9,11,47,121.835,3:17:14,.510,0,0,MRN,NBCSN,3884,,0,,,,,1361,
4892,1,2020,Foxwoods Resort Casino 301,1,0,138,New Hampshire Motor Speedway,2020-08-02T15:00:00,2020-08-02T15:00:00,,,318.46,318.46,301,301,75,110,116,38,0,0.0,22,7,11,52,100.372,3:10:22,1.647,0,0,PRN,NBCSN,1683,,0,,,,,1816,
4992,1,2020,FireKeepers Casino 400,1,0,133,Michigan International Speedway,2020-08-08T17:00:00,2020-08-08T16:00:00,,,312.0,322.0,156,161,40,45,76,39,0,0.0,12,7,9,43,124.712,2:34:55,.284,0,0,MRN,NBCSN,930,,0,,,,,1416,
4895,1,2020,Consumers Energy 400,1,0,133,Michigan International Speedway,2020-08-09T16:30:00,2020-08-09T16:30:00,,,312.0,312.0,156,156,40,45,71,39,0,0.0,10,6,5,24,144.463,2:09:35,.093,0,0,MRN,NBCSN,930,,0,,,,,1416,
4894,1,2020,Go Bowling 235 at the DAYTONA Road Course,1,0,212,Daytona International Speedway Road Course,2020-08-16T15:00:00,2020-08-16T15:00:00,,,231.0,231.4,65,65,15,15,35,39,0,0.0,13,6,4,7,89.39,2:37:30,.202,0,0,MRN,NBC,4894,,0,,,,,4062,
4993,1,2020,Drydene 311 (1),1,0,103,Dover International Speedway,2020-08-22T16:00:00,2020-08-22T16:00:00,,,311.0,311.0,311,311,70,115,126,40,0,0.0,15,10,4,21,124.359,2:30:03,1.179,0,0,MRN,NBCSN,922,,0,,,,,1361,
4902,1,2020,Drydene 311 (2),1,0,103,Dover International Speedway,2020-08-23T16:00:00,2020-08-23T16:00:00,,,311.0,311.0,311,311,70,115,126,40,0,0.0,15,6,7,40,110.994,2:48:07,3.525,0,0,MRN,NBCSN,1038,,0,,,,,1416,
4890,1,2020,Coke Zero Sugar 400,1,1,105,Daytona International Speedway,2020-08-29T19:30:00,2020-08-29T19:30:00,,,400.0,410.0,160,164,50,50,64,40,0,0.0,35,16,6,21,153.766,2:39:59,.119,0,0,MRN,NBC,408,,0,,,,,4184,
4897,1,2020,Cook Out Southern 500,1,0,4,Darlington Raceway,2020-09-06T18:00:00,2020-09-06T18:00:00,,,501.3,501.32,367,367,115,115,137,39,0,0.0,18,6,7,34,132.256,3:47:26,.343,0,0,MRN,NBCSN,442,,1,,,,,1416,
4900,1,2020,Federated Auto Parts 400,1,0,26,Richmond Raceway,2020-09-12T19:30:00,2020-09-12T19:30:00,,,300.0,300.0,400,400,80,155,165,38,0,0.0,19,9,3,21,101.868,2:56:42,1.568,0,0,MRN,NBCSN,1544,,1,,,,,1816,
4896,1,2020,Bass Pro Shops NRA Night Race,1,0,14,Bristol Motor Speedway,2020-09-19T19:30:00,2020-09-19T19:30:00,,,266.5,266.5,500,500,125,125,250,40,0,0.0,14,8,5,50,95.911,2:46:43,.310,0,0,PRN,NBCSN,612,,1,,,,,1416,
4899,1,2020,South Point 400,1,0,42,Las Vegas Motor Speedway,2020-09-27T19:00:00,2020-09-27T16:00:00,,,400.5,402.0,267,268,80,80,108,39,0,0.0,20,11,7,36,131.42,3:03:32,.148,0,0,PRN,NBCSN,4705,,2,,,,,453,
4903,1,2020,YellaWood 500,1,1,82,Talladega Superspeedway,2020-10-04T14:00:00,2020-10-04T13:00:00,,,500.08,532.0,188,200,60,60,80,39,0,0.0,58,18,13,54,129.774,4:05:58,0.086,0,0,MRN,NBCSN,937,,2,,,,,1361,
4901,1,2020,Bank of America ROVAL 400,1,0,210,Charlotte Motor Speedway Road Course,2020-10-11T14:30:00,2020-10-11T14:30:00,,,248.52,252.88,109,109,25,25,59,38,0,0.0,17,11,9,16,76.948,3:17:11,3.895,0,0,PRN,NBC,4707,,2,,,,,4062,
4904,1,2020,Hollywood Casino 400,1,0,41,Kansas Speedway,2020-10-18T14:30:00,2020-10-18T13:30:00,,,400.5,400.5,267,267,80,80,107,40,0,0.0,17,11,6,31,138.329,2:53:43,.312,0,0,MRN,NBC,1950,,3,,,,,3859,
4906,1,2020,Autotrader EchoPark Automotive 500,1,0,43,Texas Motor Speedway,2020-10-25T15:30:00,2020-10-25T14:30:00,,,501.0,501.0,334,334,105,105,124,40,0,0.0,23,11,8,47,135.263,3:42:14,.468,0,0,PRN,NBCSN,2100,,3,,,,,454,
4905,1,2020,Xfinity 500,1,0,22,Martinsville Speedway,2020-11-01T14:00:00,2020-11-01T14:00:00,,,263.0,263.0,500,500,130,130,240,39,0,0.0,20,10,12,83,71.581,3:40:27,6.577,0,0,MRN,NBC,6,,3,,,,,4062,
4907,1,2020,Season Finale 500,1,0,84,Phoenix Raceway,2020-11-08T15:00:00,2020-11-08T13:00:00,,,312.0,312.0,312,312,75,115,122,39,0,0.0,19,9,4,27,112.096,2:47:00,2.740,0,0,MRN,NBC,1550,,4,,,,,4062,
4909,2,2020,NASCAR Racing Experience 300,1,1,105,Daytona International Speedway,2020-02-15T14:30:00,2020-02-15T14:30:00,2020-02-15T14:30:00,,300.0,300.0,120,120,30,30,60,36,4223,188.43,12,8,7,28,136.64,2:11:44,Under Caution,0,0,MRN,FS1,2131,,0,,,,,4224,
4911,2,2020,Boyd Gaming 300,1,0,42,Las Vegas Motor Speedway,2020-02-22T16:00:00,2020-02-22T16:00:00,2020-02-22T16:00:00,,300.0,300.0,200,200,45,45,110,36,0,0.0,17,8,5,28,128.817,2:19:44,2.874,0,0,PRN,FS2,2573,,0,,,,,4228,
4913,2,2020,Production Alliance Group 300,1,0,38,Auto Club Speedway,2020-02-29T16:00:00,2020-02-29T16:00:00,2020-02-29T16:00:00,,300.0,300.0,150,150,35,35,80,36,4085,180.234,13,8,8,36,121.417,2:28:15,0.455,0,0,MRN,FS1,2596,,0,,,,,4217,
4912,2,2020,LS Tractor 200,1,0,84,Phoenix Raceway,2020-03-07T16:00:00,2020-03-07T16:00:00,2020-03-07T16:00:00,,200.0,200.0,200,200,45,45,110,36,454,133.983,11,7,7,45,92.462,2:09:47,3.556,0,0,MRN,FS1,2837,,0,,,,,4085,
4970,2,2020,Toyota 200,1,0,4,Darlington Raceway,2020-05-19T18:00:00,2020-05-21T16:30:00,,,200.0,200.8,147,147,45,45,57,39,0,0.0,11,6,5,28,115.367,1:44:26,.086,0,0,MRN,FS1,4970,,0,,,,,4228,
4919,2,2020,Alsco 300,1,0,162,Charlotte Motor Speedway,2020-05-25T19:30:00,2020-05-25T19:30:00,,,300.0,304.5,200,203,45,45,113,37,0,0.0,20,5,11,53,111.743,2:43:30,0.178,0,0,PRN,FS1,2143,,0,,,,,454,
4976,2,2020,Cheddar's 300 presented by Alsco,1,0,14,Bristol Motor Speedway,2020-06-01T19:00:00,2020-06-01T19:00:00,,,159.5,161.5,300,303,85,85,133,37,0,0.0,10,6,12,85,69.687,2:19:03,.328,0,0,PRN,FS1,4976,,0,,,,,4224,
4977,2,2020,EchoPark 250,1,0,111,Atlanta Motor Speedway,2020-06-06T16:30:00,2020-06-06T16:30:00,,,251.0,251.02,162,163,40,40,83,37,0,0.0,10,7,6,28,122.832,2:02:37,1.858,0,0,PRN,FOX,2432,,0,,,,,3774,
4978,2,2020,Hooters 250,1,0,40,Homestead-Miami Speedway,2020-06-13T15:30:00,2020-06-13T15:30:00,,,250.0,250.5,167,167,40,40,87,37,0,0.0,18,7,5,25,118.752,2:06:34,0.179,0,0,MRN,FOX,2861,,0,,,,,4217,
4979,2,2020,Contender Boats 250,1,0,40,Homestead-Miami Speedway,2020-06-14T12:00:00,2020-06-14T12:00:00,,,250.0,265.5,167,177,40,40,97,38,0,0.0,20,8,6,28,117.247,2:15:52,0.072,0,0,MRN,FS1,2861,,0,,,,,4228,
4980,2,2020,Unhinged 300,1,1,82,Talladega Superspeedway,2020-06-20T17:30:00,2020-06-20T16:30:00,,,300.0,300.58,113,113,25,25,63,39,0,0.0,22,12,6,22,136.249,2:12:22,0.299,0,0,MRN,FS1,2447,,0,,,,,4172,
4920,2,2020,Pocono Green 225 Recycled by J.P. Mascaro & Sons,1,0,198,Pocono Raceway,2020-06-28T12:30:00,2020-06-28T12:30:00,,,225.0,227.5,90,91,20,20,51,36,0,0.0,12,6,9,31,108.563,2:05:44,1.015,0,0,MRN,FS1,4532,,0,,,,,4228,
4933,2,2020,Pennzoil 150 at the Brickyard,1,0,211,Indianapolis Motor Speedway Road Course,2020-07-04T15:00:00,2020-07-04T15:00:00,,,150.0,151.22,62,62,20,20,22,38,0,0.0,13,8,5,15,73.885,2:02:48,1.717,0,0,IMS,NBC,4074,,0,,,,,4228,
4987,2,2020,Shady Rays 200,1,0,61,Kentucky Speedway,2020-07-09T20:00:00,2020-07-09T20:00:00,,,200.0,204.0,134,136,30,30,76,36,0,0.0,6,4,9,40,109.759,1:51:31,Caution,0,0,PRN,FS1,2709,,0,,,,,4180,
4925,2,2020,Alsco 300,1,0,61,Kentucky Speedway,2020-07-10T20:00:00,2020-07-10T20:00:00,,,300.0,300.0,200,200,45,45,110,36,0,0.0,8,6,5,27,134.916,2:13:25,2.262,0,0,PRN,FS1,2709,,0,,,,,4180,
4926,2,2020,My Bariatric Solutions 300,1,0,43,Texas Motor Speedway,2020-07-18T15:00:00,2020-07-18T14:00:00,,,300.0,301.5,200,201,45,45,111,37,0,0.0,15,7,9,39,126.918,2:22:32,0.949,0,0,PRN,NBCSN,2576,,0,,,,,4180,
4988,2,2020,Kansas Lottery 250,1,0,41,Kansas Speedway,2020-07-25T17:00:00,2020-07-25T16:00:00,,,250.0,262.5,167,175,40,40,95,37,0,0.0,9,5,5,22,126.388,02:04:37,0.405,0,0,MRN,NBCSN,2721,,0,,,,,4085,
4931,2,2020,Henry 180,1,0,34,Road America,2020-08-08T12:00:00,2020-08-08T11:00:00,,,182.16,182.16,45,45,14,15,16,37,0,0.0,13,9,7,15,61.83,2:56:37,1.318,0,0,MRN,NBCSN,3793,,0,,,,,4180,
4928,2,2020,UNOH 188 at the DAYTONA Road Course,1,0,212,Daytona International Speedway Road Course,2020-08-15T15:00:00,2020-08-15T15:00:00,,,182.0,185.12,52,52,15,15,22,38,0,0.0,7,6,7,8,81.894,2:17:32,7.108,0,0,MRN,NBCSN,2530,,0,,,,,4180,
4937,2,2020,Drydene 200,1,0,103,Dover International Speedway,2020-08-22T12:30:00,2020-08-22T12:30:00,,,200.0,200.0,200,200,45,45,110,36,0,0.0,6,4,6,27,110.142,1:48:57,1.977,0,0,MRN,NBCSN,2141,,0,,,,,34,
4994,2,2020,Drydene 200,1,0,103,Dover International Speedway,2020-08-23T13:00:00,2020-08-23T13:00:00,,,200.0,200.0,200,200,45,45,110,36,0,0.0,12,8,5,24,111.784,1:47:21,2.463,0,0,MRN,NBCSN,2275,,0,,,,,4228,
4924,2,2020,Wawa 250 Powered By Coca-Cola,1,1,105,Daytona International Speedway,2020-08-28T19:30:00,2020-08-28T19:30:00,,,250.0,250.0,100,100,30,30,40,37,0,0.0,9,7,8,28,122.034,2:02:55,.253,0,0,MRN,NBCSN,2744,,0,,,,,4172,
4932,2,2020,Sport Clips Haircuts VFW 200,1,0,4,Darlington Raceway,2020-09-05T12:30:00,2020-09-05T12:30:00,,,200.8,200.8,147,147,45,45,57,37,0,0.0,17,6,7,37,101.643,1:58:32,3.363,0,0,MRN,NBCSN,2200,,0,,,,,4085,
4935,2,2020,Go Bowling 250,1,0,26,Richmond Raceway,2020-09-11T19:00:00,2020-09-11T19:00:00,,,187.5,187.5,250,250,75,75,100,37,0,0.0,10,6,5,31,91.476,2:02:59,0.604,0,0,MRN,NBCSN,2332,,0,,,,,34,
5000,2,2020,Virginia is for Racing Lovers 250,1,0,26,Richmond Raceway,2020-09-12T14:00:00,2020-09-12T14:00:00,,,187.5,187.5,250,250,75,75,100,36,0,0.0,9,6,5,29,92.39,2:01:46,2.185,0,0,MRN,NBCSN,2332,,0,,,,,34,
4930,2,2020,Food City 300,1,0,14,Bristol Motor Speedway,2020-09-18T19:00:00,2020-09-18T19:00:00,,,159.9,159.9,300,300,85,85,130,36,0,0.0,10,5,7,45,82.957,1:55:39,0.651,0,0,PRN,NBCSN,2153,,0,,,,,4228,
4934,2,2020,Alsco 300,1,0,42,Las Vegas Motor Speedway,2020-09-26T19:30:00,2020-09-26T16:30:00,,,300.0,300.0,200,200,45,45,110,36,0,0.0,8,5,6,28,127.796,2:20:51,1.370,0,0,PRN,NBCSN,4082,,1,,,,,4228,
5001,2,2020,Ag-Pro 300,1,1,82,Talladega Superspeedway,2020-10-03T16:30:00,2020-10-03T15:30:00,,,300.0,300.58,113,113,25,25,63,37,0,0.0,13,9,7,25,140.458,2:08:24,Caution,0,0,MRN,NBCSN,5001,,1,,,,,4172,
4936,2,2020,Drive for the Cure 250 presented by Blue Cross Blue Shield of North Carolina,1,0,210,Charlotte Motor Speedway Road Course,2020-10-10T15:30:00,2020-10-10T15:30:00,,,155.3,157.76,67,68,20,20,28,38,0,0.0,14,6,10,24,58.041,2:43:05,0.446,0,0,PRN,NBC,4742,,1,,,,,3774,
4938,2,2020,Kansas Lottery 300,1,0,41,Kansas Speedway,2020-10-17T19:00:00,2020-10-17T18:00:00,,,300.0,300.0,200,200,45,45,110,36,0,0.0,10,6,10,45,112.735,2:39:40,1.199,0,0,MRN,NBCSN,2721,,2,,,,,4228,
4939,2,2020,O'Reilly Auto Parts 300,1,0,43,Texas Motor Speedway,2020-10-24T16:30:00,2020-10-24T15:30:00,,,300.0,300.0,200,200,45,45,110,36,0,0.0,19,10,10,51,115.867,2:35:21,0.445,0,0,PRN,NBCSN,3794,,2,,,,,4217,
4916,2,2020,Draft Top 250,1,0,22,Martinsville Speedway,2020-10-31T15:30:00,2020-10-31T15:30:00,,,131.5,131.5,250,250,60,60,130,39,0,0.0,11,6,10,63,61.673,2:07:56,0.355,0,0,MRN,NBC,4916,,2,,,,,4217,
4940,2,2020,Desert Diamond Casino West Valley 200,1,0,84,Phoenix Raceway,2020-11-07T17:00:00,2020-11-07T15:00:00,,,200.0,206.0,200,206,45,45,116,37,0,0.0,16,7,8,47,92.342,2:13:51,0.162,0,0,MRN,NBCSN,2860,,3,,,,,4180,
4942,3,2020,NextEra Energy 250,1,1,105,Daytona International Speedway,2020-02-14T19:30:00,2020-02-14T19:30:00,2020-02-14T00:00:00,,250.0,265.0,100,106,20,20,66,32,4269,181.657,15,7,5,26,127.319,2:04:53,0.010,0,0,MRN,FS1,3020,,0,,,,,3978,
4944,3,2020,Strat 200,1,0,42,Las Vegas Motor Speedway,2020-02-21T21:00:00,2020-02-21T21:00:00,2020-02-21T21:00:00,,201.0,201.0,134,134,30,30,74,32,2911,177.836,15,5,5,25,121.206,1:39:30,5.958,0,0,MRN,FS1,4103,,0,,,,,454,
4949,3,2020,North Carolina Education Lottery 200,1,0,162,Charlotte Motor Speedway,2020-05-26T20:00:00,2020-05-26T20:00:00,,,201.0,201.0,134,134,30,30,74,40,0,0.0,19,10,7,37,111.978,1:47:42,0.627,0,0,MRN,FS1,3094,,0,,,,,4062,
4981,3,2020,Vet Tix Camping World 200,1,0,111,Atlanta Motor Speedway,2020-06-06T13:00:00,2020-06-06T13:00:00,,,200.0,209.44,130,136,30,30,76,40,0,0.0,14,7,6,28,117.352,1:47:05,0.215,0,0,MRN,FS1,4475,,0,,,,,3978,
4982,3,2020,Baptist Health 200,1,0,40,Homestead-Miami Speedway,2020-06-13T19:30:00,2020-06-13T19:30:00,,,201.0,201.0,134,134,75,110,-51,38,0,0.0,8,6,7,34,105.435,1:54:23,2.847,0,0,MRN,FS1,2918,,0,,,,,454,
4955,3,2020,Pocono Organics 150 to benefit Farm Aid,1,0,198,Pocono Raceway,2020-06-27T12:30:00,2020-06-28T09:30:00,,,150.0,150.0,60,60,15,15,30,40,0,0.0,8,5,9,29,94.077,1:35:40,0.864,0,0,MRN,FS1,3822,,0,,,,,4085,
4954,3,2020,Buckle Up In Your Truck 225,1,0,61,Kentucky Speedway,2020-07-11T18:00:00,2020-07-11T18:00:00,,,225.0,106.5,150,71,35,35,1,40,0,0.0,6,5,7,25,97.956,1:05:14,Caution,0,0,MRN,FS1,3994,,0,,,,,4204,
4989,3,2020,Vankor 350,1,0,43,Texas Motor Speedway,2020-07-18T20:00:00,2020-07-18T19:00:00,,,217.0,250.5,145,167,40,40,87,36,0,0.0,15,7,5,26,132.209,1:53:41,0.777,0,0,MRN,FS1,4095,,0,,,,,454,
4990,3,2020,Blu-Emu Maximum Pain Relief 200,1,0,41,Kansas Speedway,2020-07-24T19:00:00,2020-07-24T18:00:00,,,200.0,201.0,134,134,30,30,74,38,0,0.0,17,8,4,19,126.349,1:35:27,2.928,0,0,MRN,FS1,3055,,0,,,,,4133,
4991,3,2020,e.p.t 200,1,0,41,Kansas Speedway,2020-07-25T13:30:00,2020-07-25T12:30:00,,,200.0,201.0,134,134,30,30,74,37,0,0.0,15,9,9,38,102.016,1:58:13,0.324,0,0,MRN,FS1,3055,,0,,,,,694,
4995,3,2020,Henry Ford Health System 200,1,0,133,Michigan International Speedway,2020-08-07T18:00:00,2020-08-07T18:00:00,,,200.0,214.0,100,107,20,20,67,39,0,0.0,16,13,11,51,96.918,2:12:29,.318,0,0,MRN,FS1,3010,,0,,,,,4272,
4996,3,2020,Sunoco 159,1,0,212,Daytona International Speedway Road Course,2020-08-16T12:00:00,2020-08-16T12:00:00,,,153.0,163.76,43,46,12,13,21,38,0,0.0,10,6,5,7,81.435,2:02:21,0.743,0,0,MRN,FS1,4996,,0,,,,,4204,
4997,3,2020,KDI Office Technology 200,1,0,103,Dover International Speedway,2020-08-21T17:00:00,2020-08-21T17:00:00,,,200.0,200.0,200,200,45,45,110,35,0,0.0,13,10,5,27,110.752,1:48:21,0.989,0,0,MRN,FS1,3041,,0,,,,,4272,
4952,3,2020,CarShield 200 Presented by CK Power,1,0,45,World Wide Technology Raceway at Gateway,2020-08-30T12:00:00,2020-08-30T11:00:00,,,200.0,200.0,160,160,55,55,50,33,0,0.0,7,5,5,23,99.682,2:00:23,0.881,0,0,MRN,FS1,4376,,0,,,,,4204,
5002,3,2020,South Carolina Education Lottery 200,1,0,4,Darlington Raceway,2020-09-06T14:00:00,2020-09-06T14:00:00,,,200.8,207.63,147,152,45,45,62,34,0,0.0,11,5,7,35,109.536,1:53:44,0.785,0,0,MRN,FS1,3055,,0,,,,,4107,
5004,3,2020,ToyotaCare 250,1,0,26,Richmond Raceway,2020-09-10T20:00:00,2020-09-10T20:00:00,,,187.0,187.5,250,250,70,70,110,36,0,0.0,8,6,4,37,94.551,1:58:59,1.033,0,0,MRN,FS1,5004,,1,,,,,3978,
4958,3,2020,UNOH 200 presented by Ohio Logistics,1,0,14,Bristol Motor Speedway,2020-09-17T19:30:00,2020-09-17T19:30:00,,,106.6,106.6,200,200,55,55,90,36,0,0.0,4,3,5,41,82.053,1:17:57,4.413,0,0,MRN,FS1,3105,,1,,,,,4327,
4960,3,2020,World of Westgate 200,1,0,42,Las Vegas Motor Speedway,2020-09-25T21:00:00,2020-09-25T18:00:00,,,201.0,201.0,134,134,30,30,74,36,0,0.0,4,4,5,25,119.861,1:40:37,0.546,0,0,MRN,FS1,2941,,1,,,,,4133,
4961,3,2020,Chevrolet Silverado 250,1,1,82,Talladega Superspeedway,2020-10-03T13:00:00,2020-10-03T12:00:00,,,250.04,250.04,94,94,20,20,54,38,0,0.0,14,10,6,25,129.424,1:55:55,Caution,0,0,MRN,FS1,3198,,2,,,,,4306,
5003,3,2020,Clean Harbors 200,1,0,41,Kansas Speedway,2020-10-17T16:00:00,2020-10-17T15:00:00,,,201.0,208.5,134,139,30,30,79,36,0,0.0,13,9,4,24,119.942,1:44:18,0.111,0,0,MRN,FOX,3055,,2,,,,,4038,
