race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4716,2,2018,Boyd Gaming 300,1,0,42,Las Vegas Motor Speedway,2018-03-03T16:00:00,2018-03-03T16:00:00,2018-03-03T00:00:00,,300.0,300.0,200,200,45,45,110,40,4153,183.686,10,6,6,29,131.884,02:16:29,0.881,0,0,PRN,FS1,2573,,,,,,,,
4678,1,2018,Pennzoil 400 presented by Jiffy Lube,1,0,42,Las Vegas Motor Speedway,2018-03-04T15:30:00,2018-03-04T15:30:00,2018-03-02T00:00:00,,400.5,400.5,267,267,80,80,107,37,4023,191.489,11,6,4,29,141.756,02:49:31,2.906,0,0,PRN,FOX,1824,,,,,,,,
4717,2,2018,DC Solar 200,1,0,84,ISM Raceway,2018-03-10T16:00:00,2018-03-10T16:00:00,2018-03-10T00:00:00,,200.0,200.0,200,200,45,45,110,40,34,133.849,10,6,4,24,103.019,01:56:29,0.53,0,0,MRN,FOX,2837,,,,,,,,
4679,1,2018,TicketGuardian 500,1,0,84,ISM Raceway,2018-03-11T15:30:00,2018-03-11T15:30:00,2018-03-09T00:00:00,,312.0,312.0,312,312,75,75,162,37,3368,136.945,15,9,6,36,108.073,02:53:13,0.774,0,0,MRN,FOX,2074,,,,,,,,
4718,2,2018,Roseanne 300,1,0,38,Auto Club Speedway,2018-03-17T17:00:00,2018-03-17T17:00:00,2018-03-17T00:00:00,,300.0,300.0,150,150,35,35,80,40,4153,181.059,6,5,7,32,127.283,02:21:25,1.429,0,0,MRN,FS1,2596,,,,,,,,
4680,1,2018,Auto Club 400,1,0,38,Auto Club Speedway,2018-03-18T15:30:00,2018-03-18T15:30:00,2018-03-16T00:00:00,,400.0,400.0,200,200,60,60,80,37,3368,186.567,16,7,5,21,147.526,02:42:41,11.685,0,0,MRN,FOX,1804,,,,,,,,
4749,3,2018,Alpha Energy Solutions 250,1,0,22,Martinsville Speedway,2018-03-24T14:00:00,2018-03-24T00:00:00,2018-03-24T00:00:00,,131.5,131.5,250,250,70,70,110,32,4107,95.942,10,6,10,68,64.628,02:02:05,0.106,0,0,MRN,FS1,2913,,,,,,,,
4681,1,2018,STP 500,1,0,22,Martinsville Speedway,2018-03-25T14:00:00,2018-03-26T14:00:00,,,263.0,263.0,500,500,130,130,240,38,0,0.0,11,6,4,33,81.663,03:13:14,1.146,0,0,MRN,FS1,12,,,,,,,,
4719,2,2018,My Bariatric Solutions 300,1,0,43,Texas Motor Speedway,2018-04-07T15:00:00,2018-04-07T15:00:00,2018-04-07T00:00:00,,300.0,300.0,200,200,45,45,110,40,4023,189.88,11,9,8,42,124.986,02:24:01,2.327,0,0,PRN,FOX,2576,,,,,,,,
4682,1,2018,O'Reilly Auto Parts 500,1,0,43,Texas Motor Speedway,2018-04-08T14:00:00,2018-04-08T14:00:00,2018-04-06T00:00:00,,501.0,501.0,334,334,85,85,164,37,453,197.368,16,8,8,48,141.714,03:32:07,0.3,0,0,PRN,FS1,1795,,,,,,,,
4720,2,2018,Fitzgerald Glider Kits 300,1,0,14,Bristol Motor Speedway,2018-04-14T13:00:00,2018-04-14T13:00:00,2018-04-14T00:00:00,,159.9,159.9,300,300,85,85,130,40,4104,127.157,13,8,12,93,67.857,02:21:57,Caution,0,0,PRN,FS1,2133,,,,,,,,
4683,1,2018,Food City 500,1,0,14,Bristol Motor Speedway,2018-04-15T13:00:00,2018-04-16T13:00:00,2018-04-13T00:00:00,,266.5,266.5,500,500,125,125,250,39,454,128.822,18,8,13,114,67.587,03:26:25,0.628,0,0,PRN,FOX,588,,,,,,,,
4721,2,2018,ToyotaCare 250,1,0,26,Richmond Raceway,2018-04-20T19:00:00,2018-04-20T19:00:00,2018-04-20T00:00:00,,187.5,187.5,250,250,75,75,100,40,4104,121.332,9,6,5,39,93.284,02:00:36,0.423,0,0,MRN,FS1,2368,,,,,,,,
4684,1,2018,TOYOTA OWNERS 400,1,0,26,Richmond Raceway,2018-04-21T18:30:00,2018-04-21T18:30:00,2018-04-20T00:00:00,,300.0,301.5,400,402,100,100,202,38,3368,123.859,16,7,6,46,96.215,03:08:01,0.511,0,0,MRN,FOX,1555,,,,,,,,
4722,2,2018,Sparks Energy 300,1,1,82,Talladega Superspeedway,2018-04-28T15:00:00,2018-04-28T15:00:00,2018-04-28T00:00:00,,300.58,305.9,113,115,25,25,65,40,4093,189.402,12,11,5,29,133.258,02:17:44,0.152,0,0,MRN,FOX,2447,,,,,,,,
4685,1,2018,GEICO 500,1,1,82,Talladega Superspeedway,2018-04-29T14:00:00,2018-04-29T14:00:00,2018-04-28T00:00:00,,500.08,500.08,188,188,55,55,78,40,1416,194.448,25,16,6,29,152.489,03:16:46,0.127,0,0,MRN,FOX,957,,,,,,,,
4752,3,2018,JEGS 200,1,0,103,Dover International Speedway,2018-05-04T17:00:00,2018-05-04T17:00:00,2018-05-04T00:00:00,,200.0,210.0,200,210,45,45,120,32,4224,157.66,8,4,7,46,98.386,02:08:04,0.533,0,0,MRN,FS1,3041,,,,,,,,
4724,2,2018,OneMain Financial 200,1,0,103,Dover International Speedway,2018-05-05T12:30:00,2018-05-05T12:30:00,2018-05-05T00:00:00,,200.0,200.0,200,200,45,45,110,40,4085,155.831,11,7,8,45,98.053,02:02:23,0.306,0,0,MRN,FS1,2141,,,,,,,,
4690,1,2018,AAA 400 Drive for Autism,1,0,103,Dover International Speedway,2018-05-06T14:00:00,2018-05-06T14:00:00,2018-05-04T00:00:00,,400.0,400.0,400,400,120,120,160,38,4030,158.103,17,6,8,48,115.044,03:28:37,7.45,0,0,MRN,FS1,922,,,,,,,,
4750,3,2018,37 Kind Days 250,1,0,41,Kansas Speedway,2018-05-11T20:30:00,2018-05-11T20:30:00,2018-05-11T00:00:00,,250.5,250.5,167,167,40,40,87,32,4224,176.678,13,8,4,21,134.137,01:52:03,1.558,0,0,MRN,FS1,3055,,,,,,,,
4686,1,2018,KC Masterpiece 400,1,0,41,Kansas Speedway,2018-05-12T20:00:00,2018-05-12T20:00:00,2018-05-11T00:00:00,,400.5,400.5,267,267,80,80,107,38,1416,188.811,13,7,6,31,128.395,02:53:38,0.39,0,0,MRN,FS1,3884,,,,,,,,
4751,3,2018,North Carolina Education Lottery 200,1,0,162,Charlotte Motor Speedway,2018-05-18T20:30:00,2018-05-18T20:30:00,,,201.0,201.0,134,134,30,30,74,32,0,0.0,11,5,7,36,112.675,01:47:02,1.34,0,0,MRN,FS1,3094,,,,,,,,
4688,1,2018,Monster Energy Open,2,0,162,Charlotte Motor Speedway,2018-05-19T18:00:00,2018-05-19T18:00:00,2018-05-18T00:00:00,,75.0,75.0,50,50,0,0,0,21,0,0.0,7,6,2,2,98.72,00:45:35,0.327,0,0,MRN,FS1,3690,,,,,,,,
4687,1,2018,Monster Energy NASCAR All-Star Race,2,0,162,Charlotte Motor Speedway,2018-05-19T20:00:00,2018-05-19T20:00:00,2018-05-18T00:00:00,,105.0,139.5,70,93,0,0,0,21,1810,126.915,12,7,8,21,84.688,01:38:50,0.325,0,0,MRN,FS1,3670,,,,,,,,
4723,2,2018,Alsco 300,1,0,162,Charlotte Motor Speedway,2018-05-26T13:00:00,2018-05-26T13:00:00,2018-05-26T00:00:00,,300.0,306.0,200,204,45,45,114,40,1816,184.382,12,6,13,59,108.596,02:49:04,Caution,0,0,PRN,FS1,2143,,,,,,,,
4689,1,2018,Coca-Cola 600,1,0,162,Charlotte Motor Speedway,2018-05-27T18:00:00,2018-05-27T18:00:00,2018-05-24T00:00:00,,600.0,600.0,400,400,100,100,200,40,454,191.836,9,4,11,54,136.692,04:23:22,3.823,0,0,PRN,FOX,447,,,,,,,,
4725,2,2018,Pocono Green 250 Recycled by J.P. Mascaro & Sons,1,0,198,Pocono Raceway,2018-06-02T13:00:00,2018-06-02T13:00:00,2018-06-02T00:00:00,,250.0,250.0,100,100,25,25,50,40,4104,161.423,7,6,5,18,127.137,01:57:59,2.852,0,0,MRN,FS1,4532,,,,,,,,
4691,1,2018,Pocono 400,1,0,198,Pocono Raceway,2018-06-03T14:00:00,2018-06-03T14:00:00,2018-06-01T00:00:00,,400.0,400.0,160,160,50,50,60,38,4023,176.897,11,7,6,23,139.535,02:52:00,2.496,0,0,MRN,FS1,1358,,,,,,,,
4753,3,2018,PPG 400,1,0,43,Texas Motor Speedway,2018-06-08T21:00:00,2018-06-08T21:00:00,2018-06-08T00:00:00,,250.5,250.5,167,167,40,40,87,32,4205,185.103,12,9,9,44,115.66,02:09:57,0.092,0,0,MRN,FS1,4095,,,,,,,,
4726,2,2018,LTi Printing 250,1,0,133,Michigan International Speedway,2018-06-09T16:45:00,2018-06-09T16:45:00,,,250.0,182.0,125,91,30,30,31,40,0,0.0,14,9,10,37,103.067,01:45:57,Caution,0,0,MRN,FS2,2450,,,,,,,,
4692,1,2018,FireKeepers Casino 400,1,0,133,Michigan International Speedway,2018-06-10T14:00:00,2018-06-10T14:00:00,2018-06-08T00:00:00,,400.0,266.0,200,133,60,60,13,39,453,203.361,9,7,8,30,132.723,02:00:15,Caution,0,0,MRN,FOX,917,,,,,,,,
4755,3,2018,M&M's 200 presented by Casey's General Store,1,0,206,Iowa Speedway,2018-06-16T19:00:00,2018-06-16T19:00:00,2018-06-16T00:00:00,,175.0,175.0,200,200,60,60,80,32,4217,133.085,7,7,6,44,89.936,01:56:45,0.333,0,0,MRN,FS1,3715,,,,,,,,
4727,2,2018,Iowa 250 presented by Enogen,1,0,206,Iowa Speedway,2018-06-17T17:00:00,2018-06-17T17:00:00,2018-06-17T00:00:00,,218.75,218.75,250,250,60,60,130,40,4180,131.409,13,5,5,31,102.1,02:08:33,0.745,0,0,MRN,FS1,3961,,,,,,,,
4754,3,2018,Villa Lighting delivers the Eaton 200 presented by CK Power,1,0,45,Gateway Motorsports Park,2018-06-23T20:30:00,2018-06-23T20:30:00,2018-06-23T00:00:00,,200.0,200.0,100,160,35,35,90,32,3978,138.867,7,7,9,53,85.328,02:20:38,0.753,0,0,MRN,FS1,4376,,,,,,,,
4693,1,2018,Toyota / Save Mart 350,1,0,99,Sonoma Raceway,2018-06-24T15:00:00,2018-06-24T15:00:00,2018-06-23T00:00:00,,218.9,218.9,110,110,25,25,60,38,4030,94.597,11,7,3,8,82.882,02:38:28,10.513,0,0,PRN,FS1,1563,,,,,,,,
4762,3,2018,Overton’s 225,1,0,39,Chicagoland Speedway,2018-06-29T21:00:00,2018-06-29T21:00:00,2018-06-29T00:00:00,,225.0,225.0,150,150,35,35,80,32,4224,175.131,17,6,6,29,119.346,01:53:07,5.092,0,0,MRN,FS1,3714,,,,,,,,
4739,2,2018,Overton’s 300,1,0,39,Chicagoland Speedway,2018-06-30T15:30:00,2018-06-30T15:30:00,2018-06-30T00:00:00,,300.0,300.0,200,200,45,45,110,40,4030,173.796,13,7,4,21,134.764,02:13:34,8.03,0,0,MRN,NBCSN,2712,,,,,,,,
4704,1,2018,Overton’s 400,1,0,39,Chicagoland Speedway,2018-07-01T14:30:00,2018-07-01T14:30:00,2018-06-30T00:00:00,,400.5,400.5,267,267,80,80,107,39,2225,180.012,24,10,5,23,140.636,02:50:52,1.875,0,0,MRN,NBCSN,1976,,,,,,,,
4728,2,2018,Coca-Cola Firecracker 250,1,1,105,Daytona International Speedway,2018-07-06T19:30:00,2018-07-06T19:30:00,,,250.0,262.5,100,105,30,30,45,40,0,0.0,10,5,6,29,129.541,02:01:35,0.005,0,0,MRN,NBCSN,2744,,,,,,,,
4694,1,2018,Coke Zero Sugar 400,1,1,105,Daytona International Speedway,2018-07-07T19:00:00,2018-07-07T19:00:00,2018-07-06T00:00:00,,400.0,420.0,160,168,40,40,88,40,4062,194.045,25,16,10,46,130.435,03:13:12,0.125,0,0,MRN,NBC,408,,,,,,,,
4756,3,2018,Buckle Up in Your Truck 225,1,0,61,Kentucky Speedway,2018-07-12T19:30:00,2018-07-12T19:30:00,2018-07-12T00:00:00,,225.0,225.0,150,150,35,35,80,32,4224,183.955,11,5,3,14,146.739,01:32:00,0.922,0,0,MRN,FS1,3994,,,,,,,,
4729,2,2018,Alsco 300,1,0,61,Kentucky Speedway,2018-07-13T20:00:00,2018-07-13T20:00:00,2018-07-13T00:00:00,,300.0,300.0,200,200,45,45,110,40,4104,181.458,8,7,7,32,131.884,02:16:29,0.848,0,0,PRN,NBCSN,2709,,,,,,,,
4695,1,2018,Quaker State 400,1,0,61,Kentucky Speedway,2018-07-14T19:30:00,2018-07-14T19:30:00,2018-07-13T00:00:00,,400.5,400.5,267,267,80,80,107,39,3368,188.89,14,7,4,22,150.454,02:39:43,1.901,0,0,PRN,NBCSN,3889,,,,,,,,
4757,3,2018,Eldora Dirt Derby,1,0,208,Eldora Speedway,2018-07-18T21:00:00,2018-07-18T21:00:00,2018-07-18T00:00:00,,75.0,76.5,150,153,40,50,63,32,4107,86.801,7,5,9,41,46.131,01:39:30,0.038,0,0,MRN,FS1,4363,,,,,,,,
4730,2,2018,Lakes Region 200,1,0,138,New Hampshire Motor Speedway,2018-07-21T16:00:00,2018-07-21T16:00:00,2018-07-21T00:00:00,,211.6,211.6,200,200,45,45,110,40,1816,130.296,13,5,7,33,99.616,02:07:27,0.416,0,0,PRN,NBCSN,2395,,,,,,,,
4696,1,2018,Foxwoods Resort Casino 301,1,0,138,New Hampshire Motor Speedway,2018-07-22T13:00:00,2018-07-22T13:00:00,2018-07-20T00:00:00,,318.46,318.458,301,301,80,80,141,37,453,133.591,10,7,7,31,110.49,02:52:56,1.877,0,0,PRN,NBCSN,1683,,,,,,,,
4758,3,2018,Gander Outdoors 150,1,0,198,Pocono Raceway,2018-07-28T13:00:00,2018-07-28T13:00:00,2018-07-28T00:00:00,,125.0,150.0,50,60,15,15,30,32,454,170.345,9,6,2,8,136.813,01:05:47,1.469,0,0,MRN,FS1,3822,,,,,,,,
4732,2,2018,U.S. Cellular 250 presented by The Rasmussen Group,1,0,206,Iowa Speedway,2018-07-28T17:00:00,2018-07-28T17:00:00,2018-07-28T00:00:00,,218.75,224.875,250,257,60,60,137,40,2878,133.61,12,7,6,41,97.772,02:18:00,0.421,0,0,MRN,NBCSN,3713,,,,,,,,
4698,1,2018,Gander Outdoors 400,1,0,198,Pocono Raceway,2018-07-29T14:30:00,2018-07-29T14:30:00,2018-07-28T00:00:00,,400.0,410.0,160,164,50,50,64,40,4113,176.988,13,10,7,29,132.46,03:05:43,1.788,0,0,MRN,NBCSN,1122,,,,,,,,
4733,2,2018,Zippo 200 at The Glen,1,0,157,Watkins Glen International,2018-08-04T15:00:00,2018-08-04T15:00:00,2018-08-04T00:00:00,,200.9,200.9,82,82,20,20,42,40,3859,122.995,13,7,7,20,81.685,02:27:34,3.362,0,0,MRN,NBC,2530,,,,,,,,
4699,1,2018,Go Bowling at The Glen,1,0,157,Watkins Glen International,2018-08-05T15:00:00,2018-08-05T15:00:00,2018-08-04T00:00:00,,220.5,220.5,90,90,20,20,50,37,1361,125.534,9,5,4,11,98.928,02:13:44,7.56,0,0,MRN,NBC,1482,,,,,,,,
4759,3,2018,Corrigan Oil 200,1,0,133,Michigan International Speedway,2018-08-11T13:00:00,2018-08-11T13:00:00,2018-08-11T00:00:00,,200.0,200.0,100,100,20,20,60,32,4092,184.044,16,9,5,22,130.175,01:32:11,0.025,0,0,MRN,FS1,3010,,,,,,,,
4734,2,2018,Rock N Roll Tequila 170 Presented by Amethyst Beverage,1,0,72,Mid-Ohio Sports Car Course,2018-08-11T15:00:00,2018-08-11T15:00:00,2018-08-11T00:00:00,,169.35,180.0,75,75,20,20,35,40,4180,96.386,7,4,6,18,73.312,02:18:36,2.095,0,0,MRN,NBCSN,4229,,,,,,,,
4700,1,2018,Consumers Energy 400,1,0,133,Michigan International Speedway,2018-08-12T14:30:00,2018-08-12T14:30:00,2018-08-10T00:00:00,,400.0,400.0,200,200,60,60,80,40,1361,202.794,15,9,8,37,140.474,02:50:51,3.233,0,0,MRN,NBCSN,930,,,,,,,,
4760,3,2018,UNOH 200,1,0,14,Bristol Motor Speedway,2018-08-16T20:30:00,2018-08-16T20:30:00,2018-08-16T00:00:00,,106.6,106.6,200,200,55,55,90,32,4153,125.839,6,4,5,38,83.119,01:16:57,0.236,0,0,MRN,FOX,3105,,,,,,,,
4735,2,2018,Food City 300,1,0,14,Bristol Motor Speedway,2018-08-17T19:15:00,2018-08-17T19:15:00,2018-08-17T00:00:00,,159.9,165.23,300,310,85,85,140,40,454,124.686,12,7,8,59,82.306,02:00:27,0.434,0,0,PRN,NBCSN,2153,,,,,,,,
4701,1,2018,Bass Pro Shops NRA Night Race,1,0,14,Bristol Motor Speedway,2018-08-18T18:30:00,2018-08-18T18:30:00,2018-08-17T00:00:00,,266.5,266.5,500,500,125,125,250,40,4030,127.792,19,9,9,70,89.538,02:58:35,0.367,0,0,PRN,NBCSN,612,,,,,,,,
4736,2,2018,Johnsonville 180,1,0,34,Road America,2018-08-25T15:00:00,2018-08-25T15:00:00,2018-08-25T00:00:00,,182.16,182.16,45,45,10,10,25,40,4131,109.307,10,7,7,10,75.926,02:23:57,5.403,0,0,MRN,NBCSN,3793,,,,,,,,
4761,3,2018,Chevrolet Silverado 250,1,0,209,Canadian Tire Motorsport Park,2018-08-26T14:30:00,2018-08-26T14:30:00,2018-08-25T00:00:00,,157.38,162.5,64,65,20,20,25,32,4107,97.854,8,6,5,18,76.476,02:05:24,2.223,0,0,MRN,FS1,4252,,,,,,,,
4737,2,2018,Sport Clips Haircuts VFW 200,1,0,4,Darlington Raceway,2018-09-01T15:30:00,2018-09-01T15:30:00,2018-09-01T00:00:00,,200.8,200.802,147,147,45,45,57,40,4001,169.531,10,5,6,30,111.179,01:48:22,0.738,0,0,MRN,NBC,2200,,,,,,,,
4702,1,2018,Bojangles' Southern 500,1,0,4,Darlington Raceway,2018-09-02T18:00:00,2018-09-02T18:00:00,2018-09-01T00:00:00,,501.32,501.322,367,367,100,100,167,40,1361,173.571,7,5,6,35,131.408,03:48:54,1.224,0,0,MRN,NBCSN,442,,,,,,,,
4731,2,2018,Lilly Diabetes 250,1,0,123,Indianapolis Motor Speedway,2018-09-10T10:00:00,2018-09-10T10:00:00,,,250.0,250.0,100,100,30,30,40,40,0,0.0,14,9,7,31,112.038,02:13:53,0.092,0,0,IMS,NBCSN,4074,,,,,,,,
4697,1,2018,Big Machine Vodka 400 at the Brickyard,1,0,123,Indianapolis Motor Speedway,2018-09-10T14:00:00,2018-09-10T14:00:00,,,400.0,400.0,160,160,50,50,60,40,0,0.0,14,9,10,39,128.629,03:06:35,0.904,0,0,IMS,NBCSN,1716,,,,,,,,
4764,3,2018,World of Westgate 200,1,0,42,Las Vegas Motor Speedway,2018-09-14T21:00:00,2018-09-14T21:00:00,2018-09-14T00:00:00,,200.0,216.0,134,144,30,30,84,32,4224,178.036,21,9,11,47,101.647,02:07:30,0.142,0,0,MRN,FS1,2941,,,,,,,,
4740,2,2018,DC Solar 300,1,0,42,Las Vegas Motor Speedway,2018-09-15T17:00:00,2018-09-15T17:00:00,2018-09-15T00:00:00,,300.0,300.0,200,200,45,45,110,40,4104,179.295,11,4,8,40,119.258,02:30:56,1.629,0,0,PRN,NBCSN,4082,,,,,,,,
4705,1,2018,South Point 400,1,0,42,Las Vegas Motor Speedway,2018-09-16T15:00:00,2018-09-16T15:00:00,2018-09-14T00:00:00,,400.0,408.0,267,272,80,80,112,40,4059,188.121,23,9,12,59,111.849,03:28:15,1.276,0,0,PRN,NBCSN,4705,,,,,,,,
4738,2,2018,Go Bowling 250,1,0,26,Richmond Raceway,2018-09-21T19:30:00,2018-09-21T19:30:00,2018-09-21T00:00:00,,187.5,187.5,250,250,75,75,100,40,4153,118.99,11,5,5,40,91.352,02:03:09,0.566,0,0,MRN,NBCSN,2332,,,,,,,,
4703,1,2018,Federated Auto Parts 400,1,0,26,Richmond Raceway,2018-09-22T19:30:00,2018-09-22T19:30:00,2018-09-21T00:00:00,,300.0,300.0,400,400,100,100,200,40,1416,121.88,16,8,3,23,103.152,02:54:30,0.777,0,0,MRN,NBCSN,1544,,,,,,,,
4742,2,2018,Drive for the Cure 200 presented by Blue Cross Blue Shield of North Carolina,1,0,210,Charlotte Motor Speedway Road Course,2018-09-29T15:00:00,2018-09-29T15:00:00,2018-09-29T00:00:00,,125.4,0.0,55,55,15,15,25,40,4180,105.527,4,4,5,10,81.267,01:32:35,1.478,0,0,PRN,NBCSN,4742,,,,,,,,
4707,1,2018,Bank of America ROVAL 400,1,0,210,Charlotte Motor Speedway Road Course,2018-09-30T14:00:00,2018-09-30T14:00:00,2018-09-28T00:00:00,,248.52,248.52,109,109,25,25,59,40,453,106.868,10,8,8,16,82.125,03:01:34,0.792,0,0,PRN,NBC,4707,,,,,,,,
4741,2,2018,Bar Harbor 200 presented by Sea Watch International,1,0,103,Dover International Speedway,2018-10-06T15:00:00,2018-10-06T15:00:00,2018-10-06T00:00:00,,200.0,200.0,200,200,45,45,110,40,4093,158.249,10,6,4,23,116.845,01:42:42,0.525,0,0,MRN,NBCSN,2275,,,,,,,,
4706,1,2018,Gander Outdoors 400,1,0,103,Dover International Speedway,2018-10-07T14:00:00,2018-10-07T14:00:00,2018-10-05T00:00:00,,400.0,404.0,400,404,120,120,164,39,0,0.0,15,8,5,31,122.404,03:18:02,0.265,0,0,MRN,NBCSN,1038,,,,,,,,
4765,3,2018,Fr8Auctions 250,1,1,82,Talladega Superspeedway,2018-10-13T13:00:00,2018-10-13T13:00:00,2018-10-12T00:00:00,,250.04,250.04,94,94,20,20,54,32,1202,180.57,22,12,6,21,137.911,01:48:47,Caution,0,0,MRN,FOX,3198,,,,,,,,
4708,1,2018,1000Bulbs.com 500,1,1,82,Talladega Superspeedway,2018-10-14T14:00:00,2018-10-14T14:00:00,2018-10-13T00:00:00,,500.08,513.38,188,193,55,55,83,40,453,195.804,15,11,8,32,153.707,03:20:24,0.105,0,0,MRN,NBC,937,,,,,,,,
4743,2,2018,Kansas Lottery 300,1,0,41,Kansas Speedway,2018-10-20T15:00:00,2018-10-20T15:00:00,2018-10-20T00:00:00,,300.0,300.0,200,200,45,45,110,40,4093,183.955,10,6,7,41,118.995,02:31:16,5.2,0,0,MRN,NBC,2721,,,,,,,,
4709,1,2018,Hollywood Casino 400,1,0,41,Kansas Speedway,2018-10-21T14:30:00,2018-10-21T14:30:00,2018-10-19T00:00:00,,400.5,400.5,267,267,80,80,107,40,3859,191.646,11,8,3,17,152.057,02:38:02,0.903,0,0,MRN,NBC,1950,,,,,,,,
4766,3,2018,Texas Roadhouse 200 presented by Alpha Energy Solutions,1,0,22,Martinsville Speedway,2018-10-27T13:00:00,2018-10-27T13:00:00,2018-10-27T00:00:00,,105.2,105.2,200,200,50,50,100,32,4231,95.113,5,4,6,43,69.299,01:31:05,4.572,0,0,MRN,FS1,3112,,,,,,,,
4710,1,2018,First Data 500,1,0,22,Martinsville Speedway,2018-10-28T14:30:00,2018-10-28T14:30:00,2018-10-27T00:00:00,,263.0,263.0,500,500,130,30,340,40,454,96.254,11,6,8,68,75.31,03:29:32,0.107,0,0,MRN,NBCSN,6,,,,,,,,
4767,3,2018,JAG Metals 350,1,0,43,Texas Motor Speedway,2018-11-02T20:30:00,2018-11-02T20:30:00,2018-11-02T00:00:00,,220.5,220.5,147,147,35,35,77,32,2911,188.758,12,8,7,36,119.064,01:51:07,8.133,0,0,MRN,FS1,3018,,,,,,,,
4744,2,2018,O'Reilly Auto Parts 300,1,0,43,Texas Motor Speedway,2018-11-03T16:30:00,2018-11-03T16:30:00,2018-11-03T00:00:00,,300.0,300.0,200,200,45,45,110,39,4153,189.321,17,8,13,54,116.82,02:34:05,0.162,0,0,PRN,NBCSN,3794,,,,,,,,
