race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
5149,1,2022,Ruoff Mortgage 500,1,0,84,Phoenix Raceway,2022-03-13T15:30:00,2022-03-13T15:30:00,2022-03-13T12:30:00,2022-03-13T15:30:00,312.0,312.0,312,312,60,125,127,36,4023,132.709,14,6,8,52,100.339,3:06:34,.771,0,0,MRN,FOX,2074,,0,,0,-1,,4228,
5220,3,2022,Fr8 208,1,0,111,Atlanta Motor Speedway,2022-03-19T14:30:00,2022-03-19T14:30:00,,2022-03-19T14:30:00,208.0,207.9,135,135,30,30,75,36,0,0.0,18,10,7,40,109.182,1:54:15,0.173,0,0,MRN,FS1,4475,,0,,0,-1,,4387,
5188,2,2022,Nalley Cars 250,1,0,111,Atlanta Motor Speedway,2022-03-19T17:00:00,2022-03-19T17:00:00,,2022-03-19T17:00:00,251.0,264.88,163,172,40,40,92,38,0,0.0,11,10,10,56,101.454,2:36:39,0.178,0,0,PRN,FS1,2432,,0,,0,-1,,4368,
5150,1,2022,Folds of Honor QuikTrip 500,1,1,111,Atlanta Motor Speedway,2022-03-20T15:00:00,2022-03-20T15:00:00,,2022-03-20T15:00:00,500.0,500.5,325,325,105,105,115,37,0,0.0,46,20,11,65,126.584,3:57:14,.145,0,0,PRN,FOX,3335,,0,,0,-1,,4184,
5221,3,2022,XPEL 225,1,0,214,Circuit of The Americas,2022-03-26T13:00:00,2022-03-26T12:00:00,2022-03-26T12:00:00,2022-03-26T13:00:00,143.22,157.596,42,46,12,14,20,36,4204,90.985,10,6,8,12,64.908,2:25:00,3.529,0,0,MRN,FS1,5129,,0,,0,-1,,4272,
5189,2,2022,Pit Boss 250,1,0,214,Circuit of The Americas,2022-03-26T16:30:00,2022-03-26T15:30:00,2022-03-26T15:30:00,2022-03-26T16:30:00,156.86,157.596,48,46,14,16,16,38,4368,91.258,8,5,4,8,70.64,2:13:14,2.039,0,0,PRN,FS1,5098,,0,,0,-1,,3774,
5151,1,2022,EchoPark Automotive Grand Prix,1,0,214,Circuit of The Americas,2022-03-27T15:30:00,2022-03-27T14:30:00,2022-03-27T14:30:00,2022-03-27T15:30:00,231.88,236.394,68,69,15,15,39,39,4023,92.759,13,9,9,13,70.253,3:20:57,1.331,0,0,PRN,FOX,5033,,0,,0,-1,,4001,
5190,2,2022,ToyotaCare 250,1,0,26,Richmond Raceway,2022-04-02T13:30:00,2022-04-02T13:30:00,2022-04-02T13:30:00,2022-04-02T13:30:00,187.5,187.5,250,250,75,75,100,38,4368,121.836,8,3,3,24,95.299,1:58:03,0.116,0,0,MRN,FS1,2332,,0,,0,-1,,4368,
5152,1,2022,Toyota Owners 400,1,0,26,Richmond Raceway,2022-04-03T15:30:00,2022-04-03T15:30:00,2022-04-03T15:30:00,2022-04-03T15:30:00,300.0,300.0,400,400,70,160,170,37,4023,119.782,13,7,5,35,97.447,3:04:43,.552,0,0,MRN,FOX,5038,,0,,0,-1,,1361,
5222,3,2022,Blue-Emu Maximum Pain Relief 200,1,0,22,Martinsville Speedway,2022-04-07T20:00:00,2022-04-07T20:00:00,2022-04-07T00:00:00,2022-04-07T20:00:00,105.0,105.2,200,200,50,50,100,36,0,0.0,9,6,11,71,58.662,1:47:36,1.138,0,0,MRN,FS1,3112,,0,,0,-1,,4184,
5191,2,2022,Call 811 Before You Dig 250 Powered by Call811.com,1,0,22,Martinsville Speedway,2022-04-08T19:30:00,2022-04-08T19:30:00,2022-04-08T19:30:00,2022-04-08T19:30:00,131.5,137.286,250,261,60,60,141,38,4368,95.985,12,7,16,100,56.099,2:26:50,0.677,0,0,MRN,FS1,4916,,0,,0,-1,,4085,
5153,1,2022,Blue-Emu Maximum Pain Relief 400,1,0,22,Martinsville Speedway,2022-04-09T19:30:00,2022-04-09T19:30:00,2022-04-09T19:30:00,2022-04-09T19:30:00,210.0,211.978,400,403,80,100,223,36,4062,96.151,5,4,4,36,79.244,2:40:30,0.303,0,0,MRN,FS1,12,,0,,0,-1,,4184,
5223,3,2022,Pinty’s Truck Race on Dirt,1,0,216,Bristol Motor Speedway Dirt,2022-04-16T20:00:00,2022-04-16T20:00:00,2022-04-16T20:00:00,2022-04-16T20:00:00,75.0,75.0,150,150,40,50,60,36,3859,0.0,3,2,8,43,45.957,1:37:55,0.824,0,0,MRN,FS1,3105,,0,,0,-1,,4107,
5154,1,2022,Food City Dirt Race,1,0,216,Bristol Motor Speedway Dirt,2022-04-17T19:00:00,2022-04-17T19:00:00,2022-04-17T19:00:00,2022-04-17T19:00:00,125.5,125.0,250,250,75,75,100,36,4104,0.0,6,5,14,82,34.973,3:34:27,0.330,0,0,PRN,FOX,588,,0,,0,-1,,454,
5194,2,2022,Ag-Pro 300,1,1,82,Talladega Superspeedway,2022-04-23T16:00:00,2022-04-23T15:00:00,2022-04-23T15:00:00,2022-04-23T16:00:00,300.58,329.84,113,124,25,25,74,38,3894,182.56,25,14,10,39,123.024,2:40:52,0.131,0,0,MRN,FOX,2447,,0,,0,-1,,4224,
5155,1,2022,GEICO 500,1,1,82,Talladega Superspeedway,2022-04-24T15:00:00,2022-04-24T14:00:00,2022-04-23T00:00:00,2022-04-24T15:00:00,500.0,500.08,188,188,60,60,68,39,4153,180.928,41,16,6,28,149.637,03:21:52,0.105,0,0,MRN,FOX,957,,0,,0,-1,,4001,
5193,2,2022,A-GAME 200,1,0,103,Dover Motor Speedway,2022-04-30T13:30:00,2022-04-30T13:30:00,2022-04-30T13:30:00,2022-04-30T13:30:00,200.0,200.0,200,200,45,45,110,38,4085,157.398,7,5,5,36,104.091,1:55:17,0.604,0,0,MRN,FS1,2141,,0,,0,-1,,4123,
5156,1,2022,DuraMAX Drydene 400 presented by RelaDyne,1,0,103,Dover Motor Speedway,2022-05-01T15:00:00,2022-05-01T15:00:00,2022-05-01T15:00:00,2022-05-02T12:00:00,400.0,400.0,400,400,120,130,150,36,3989,160.149,17,10,13,75,104.507,3:49:39,Under Caution,0,0,MRN,FS1,922,,0,,0,-1,,4062,
5224,3,2022,Dead On Tools 200,1,0,4,Darlington Raceway,2022-05-06T19:30:00,2022-05-06T19:30:00,2022-05-06T19:30:00,2022-05-06T19:30:00,200.8,203.534,147,149,45,45,59,36,4092,171.232,16,9,10,54,91.625,2:13:17,.552,0,0,MRN,FS1,3055,,0,,0,-1,,4092,
5207,2,2022,Mahindra ROXOR 200,1,0,4,Darlington Raceway,2022-05-07T13:30:00,2022-05-07T13:30:00,2022-05-07T13:30:00,2022-05-07T13:30:00,200.1,200.802,147,147,45,45,57,38,4368,0.0,13,6,8,33,107.589,1:51:59,0.259,0,0,MRN,FS1,4970,,0,,0,-1,,34,
5157,1,2022,Goodyear 400,1,0,4,Darlington Raceway,2022-05-08T15:30:00,2022-05-08T15:30:00,2022-05-08T15:30:00,2022-05-08T15:30:00,400.2,400.238,293,293,90,95,108,36,3859,170.72,24,13,9,47,119.158,3:21:32,.775,0,0,MRN,FS1,442,,0,,0,-1,,3859,
5225,3,2022,Heart Of America 200,1,0,41,Kansas Speedway,2022-05-14T20:00:00,2022-05-14T19:00:00,2022-05-14T19:00:00,2022-05-14T20:00:00,201.0,201.0,134,134,30,30,74,35,4092,176.644,9,5,4,19,127.709,1:34:26,1.653,0,0,MRN,FS1,3055,,0,,0,-1,,4272,
5158,1,2022,AdventHealth 400,1,0,41,Kansas Speedway,2022-05-15T15:00:00,2022-05-15T14:00:00,2022-05-15T14:00:00,2022-05-15T15:00:00,400.0,400.5,267,267,80,85,102,36,4153,179.575,18,10,8,47,124.476,3:13:03,1.413,0,0,MRN,FS1,3884,,0,,0,-1,,453,
5226,3,2022,SpeedyCash.com 220,1,0,43,Texas Motor Speedway,2022-05-20T20:30:00,2022-05-20T19:30:00,2022-05-20T19:30:00,2022-05-20T20:30:00,220.5,223.5,147,149,35,35,79,36,4092,182.359,18,7,7,36,116.575,1:55:02,0.122,0,0,MRN,FS1,4095,,0,,0,-1,,4205,
5197,2,2022,SRS Distribution 250,1,0,43,Texas Motor Speedway,2022-05-21T13:30:00,2022-05-21T12:30:00,2022-05-21T12:30:00,2022-05-21T13:30:00,250.5,250.5,167,167,40,40,87,38,4224,182.791,8,7,11,62,101.497,2:28:05,1.825,0,0,PRN,FS1,2576,,0,,0,-1,,4065,
5159,1,2022,NASCAR All-Star Open,2,0,43,Texas Motor Speedway,2022-05-22T17:30:00,2022-05-22T16:30:00,2022-05-22T16:30:00,2022-05-22T17:30:00,75.0,75.0,50,50,20,20,10,16,4065,186.981,4,4,4,8,82.518,0:54:32,1.393,0,0,MRN,FS1,3690,,0,,0,-1,,4113,
5160,1,2022,NASCAR All-Star Race,2,0,43,Texas Motor Speedway,2022-05-22T20:00:00,2022-05-22T19:00:00,2022-05-22T19:00:00,2022-05-22T20:00:00,187.5,210.0,125,140,25,25,25,24,454,189.115,3,4,8,31,102.62,2:02:47,0.266,0,0,MRN,FS1,3670,,0,,0,-1,,4023,
5227,3,2022,North Carolina Education Lottery 200,1,0,162,Charlotte Motor Speedway,2022-05-27T20:30:00,2022-05-27T20:30:00,2022-05-27T20:30:00,2022-05-27T20:30:00,200.0,214.5,134,143,30,30,83,35,4235,178.312,15,9,5,25,125.827,1:42:17,0.102,0,0,MRN,FS1,3094,,0,,0,-1,,4001,
5195,2,2022,Alsco Uniforms 300,1,0,162,Charlotte Motor Speedway,2022-05-28T13:00:00,2022-05-28T13:00:00,2022-05-28T13:00:00,2022-05-28T13:00:00,300.0,300.0,200,200,45,45,110,38,4327,179.892,12,5,8,44,117.557,2:33:07,18.039,0,0,PRN,FS1,2143,,0,,0,-1,,4123,
5161,1,2022,Coca-Cola 600,1,0,162,Charlotte Motor Speedway,2022-05-29T18:00:00,2022-05-29T18:00:00,2022-05-29T18:00:00,2022-05-29T18:00:00,600.0,619.5,400,413,100,100,100,37,1361,183.68,31,13,18,90,118.703,5:13:08,0.119,0,0,PRN,FOX,447,,0,,0,-1,,1361,
5228,3,2022,Toyota 200,1,0,45,World Wide Technology Raceway,2022-06-04T13:30:00,2022-06-04T13:30:00,2022-06-04T12:30:00,2022-06-04T13:30:00,200.0,206.25,160,165,35,35,95,36,4387,138.232,11,9,11,54,86.397,2:23:14,Under Caution,0,0,MRN,FS1,4376,,0,,0,-1,,4387,
5196,2,2022,Pacific Office Automation 147,1,0,204,Portland International Raceway,2022-06-04T16:30:00,2022-06-04T13:30:00,2022-06-04T13:30:00,2022-06-04T16:30:00,147.52,142.5,75,75,25,25,25,38,4301,93.229,8,6,9,26,48.883,3:01:21,2.879,0,0,MRN,FS1,5196,,0,,0,-1,,3774,
5162,1,2022,Enjoy Illinois 300 presented by TicketSmarter,1,0,45,World Wide Technology Raceway,2022-06-05T15:30:00,2022-06-05T15:30:00,2022-06-05T14:30:00,2022-06-05T15:30:00,300.0,306.25,240,245,45,95,105,36,4228,138.274,12,9,10,53,97.965,3:07:34,.655,0,0,MRN,FS1,5162,,0,,0,-1,,3859,
5229,3,2022,DoorDash 250,1,0,99,Sonoma Raceway,2022-06-11T19:30:00,2022-06-11T16:30:00,2022-06-11T00:00:00,2022-06-11T19:30:00,149.25,149.25,75,75,20,25,30,36,4326,91.135,10,5,6,17,68.612,2:10:31,1.176,0,0,MRN,FS1,5229,,0,,0,-1,,454,
5163,1,2022,Toyota / Save Mart 350,1,0,99,Sonoma Raceway,2022-06-12T16:00:00,2022-06-12T13:00:00,2022-06-12T13:00:00,2022-06-12T16:00:00,218.9,218.9,110,110,25,30,55,36,4030,92.111,6,6,4,14,78.008,2:48:22,3.849,0,0,PRN,FS1,5042,,0,,0,-1,,4113,
5230,3,2022,Clean Harbors 150,1,0,215,Knoxville Raceway,2022-06-18T21:00:00,2022-06-18T20:00:00,2022-06-18T20:00:00,2022-06-18T21:00:00,75.0,75.0,150,150,40,50,60,36,4297,0.0,6,4,9,45,34.061,2:12:07,0.945,0,0,MRN,FS1,5134,,0,,0,-1,,4231,
5231,3,2022,Rackley Roofing 200,1,0,52,Nashville Superspeedway,2022-06-24T20:00:00,2022-06-24T19:00:00,2022-06-24T00:00:00,2022-06-24T20:00:00,200.0,199.5,150,150,45,50,55,36,4070,160.925,7,4,8,43,102.717,1:56:32,0.507,0,0,MRN,FS1,5134,,0,,0,-1,,4070,
5198,2,2022,Tennessee Lottery 250,1,0,52,Nashville Superspeedway,2022-06-25T15:30:00,2022-06-25T14:30:00,2022-06-25T14:30:00,2022-06-25T15:30:00,250.04,250.04,188,188,45,45,98,38,4269,156.665,13,5,5,27,119.319,2:05:44,4.513,0,0,MRN,USA,5102,,0,,0,-1,,34,
5164,1,2022,Ally 400,1,0,52,Nashville Superspeedway,2022-06-26T17:00:00,2022-06-26T16:00:00,2022-06-26T16:00:00,2022-06-26T17:00:00,399.0,399.0,300,300,90,95,115,36,1361,160.413,18,7,10,57,111.22,3:35:15,.551,0,0,MRN,NBC,5035,,0,,0,-1,,4062,
5200,2,2022,Henry 180,1,0,34,Road America,2022-07-02T14:30:00,2022-07-02T13:30:00,2022-07-02T13:30:00,2022-07-02T14:30:00,182.16,194.304,45,48,10,10,28,38,4030,108.495,9,6,5,12,74.621,2:36:14,0.858,0,0,MRN,USA,3793,,0,,0,-1,,4368,
5165,1,2022,Kwik Trip 250 presented by JOCKEY Made in America,1,0,34,Road America,2022-07-03T15:00:00,2022-07-03T14:00:00,2022-07-03T14:00:00,2022-07-03T15:00:00,250.0,250.976,62,62,15,15,32,37,4062,108.407,8,6,2,2,96.622,2:35:51,3.304,0,0,MRN,USA,5054,,0,,0,-1,,4065,
5232,3,2022,O'Reilly Auto Parts 150 at Mid-Ohio,1,0,72,Mid-Ohio Sports Car Course,2022-07-09T13:30:00,2022-07-09T13:30:00,2022-07-09T13:30:00,2022-07-09T13:30:00,151.0,160.8,67,67,20,20,27,36,4387,69.181,5,3,7,15,65.116,2:19:24,0.119,0,0,MRN,FS1,5232,,0,,0,-1,,3914,
5201,2,2022,Alsco Uniforms 250,1,0,111,Atlanta Motor Speedway,2022-07-09T17:00:00,2022-07-09T17:00:00,2022-07-09T17:00:00,2022-07-09T17:00:00,251.0,251.02,163,163,40,40,83,38,4368,0.0,17,7,6,28,128.071,1:57:36,.111,0,0,PRN,USA,2432,,0,,0,-1,,4133,
5166,1,2022,Quaker State 400 Presented by Walmart,1,1,111,Atlanta Motor Speedway,2022-07-10T15:00:00,2022-07-10T15:00:00,,2022-07-10T15:00:00,400.0,400.4,260,260,60,100,100,36,0,0.0,27,12,13,64,118.754,3:22:18,Caution,0,0,PRN,USA,3335,,0,,0,-1,,4062,
5202,2,2022,Crayon 200,1,0,138,New Hampshire Motor Speedway,2022-07-16T14:30:00,2022-07-16T14:30:00,2022-07-16T14:30:00,2022-07-16T14:30:00,211.6,211.6,200,200,45,45,110,38,4123,127.163,15,10,9,56,86.24,2:27:13,3.869,0,0,PRN,USA,5106,,0,,0,-1,,34,
5167,1,2022,Ambetter 301,1,0,138,New Hampshire Motor Speedway,2022-07-17T15:00:00,2022-07-17T15:00:00,2022-07-17T15:00:00,2022-07-17T15:00:00,318.46,318.458,301,301,70,115,116,36,3368,127.113,8,7,9,52,98.113,3:14:45,5.439,0,0,PRN,USA,1683,,0,,0,-1,,4153,
5233,3,2022,CRC Brakleen 150,1,0,198,Pocono Raceway,2022-07-23T12:00:00,2022-07-23T12:00:00,2022-07-22T00:00:00,2022-07-23T12:00:00,150.0,150.0,60,60,15,15,30,36,0,0.0,5,3,5,20,111.593,1:20:39,0.262,0,0,MRN,FOX,3822,,0,,0,-1,,4312,
5199,2,2022,Explore The Pocono Mountains 225,1,0,198,Pocono Raceway,2022-07-23T17:00:00,2022-07-23T17:00:00,2022-07-23T17:00:00,2022-07-23T17:00:00,225.0,225.0,90,90,20,20,50,38,34,168.669,9,8,5,18,123.438,1:49:22,0.281,0,0,MRN,USA,4532,,0,,0,-1,,4224,
5168,1,2022,M&M's Fan Appreciation 400,1,0,198,Pocono Raceway,2022-07-24T15:00:00,2022-07-24T15:00:00,2022-07-23T00:00:00,2022-07-24T15:00:00,400.0,400.0,160,160,30,65,65,36,1361,169.991,15,10,9,37,122.459,3:15:59,.927,0,0,MRN,USA,1358,,0,,0,-1,,4062,
5234,3,2022,TSport 200,1,0,47,Lucas Oil Indianapolis Raceway Park,2022-07-29T21:00:00,2022-07-29T21:00:00,2022-07-29T21:00:00,2022-07-29T21:00:00,137.0,142.002,200,207,60,60,87,36,4092,111.188,12,6,10,78,69.961,2:01:47,0.477,0,0,MRN,FS1,5234,,1,,0,-1,,3978,
5204,2,2022,Pennzoil 150 at The Brickyard,1,0,211,Indianapolis Motor Speedway Road Course,2022-07-30T15:30:00,2022-07-30T15:30:00,2022-07-30T15:30:00,2022-07-30T15:30:00,151.2,151.218,62,62,20,20,22,38,3774,97.834,8,6,4,11,77.825,1:56:35,2.084,0,0,IMS,NBC,4074,,0,,0,-1,,3774,
5169,1,2022,Verizon 200 at the Brickyard,1,0,211,Indianapolis Motor Speedway Road Course,2022-07-31T14:30:00,2022-07-31T14:30:00,2022-07-31T14:30:00,2022-07-31T14:30:00,200.0,209.754,82,86,15,20,51,38,4065,99.378,9,7,5,15,78.511,2:40:18,1.065,0,0,IMS,NBC,5074,,0,,0,-1,,4065,
5205,2,2022,New Holland 250,1,0,133,Michigan International Speedway,2022-08-06T15:30:00,2022-08-06T15:30:00,2022-08-06T00:00:00,2022-08-06T15:30:00,250.0,250.0,125,125,30,30,65,38,4224,190.37,12,9,4,19,141.621,1:45:55,1.160,0,0,MRN,USA,5109,,0,,0,-1,,4368,
5170,1,2022,FireKeepers Casino 400,1,0,133,Michigan International Speedway,2022-08-07T15:00:00,2022-08-07T15:00:00,2022-08-06T00:00:00,2022-08-07T15:00:00,400.0,400.0,200,200,45,75,80,37,4025,190.703,15,10,7,36,137.825,2:54:08,2.903,0,0,MRN,USA,930,,0,,0,-1,,1416,
5235,3,2022,Worldwide Express 250 for Carrier Appreciation,1,1,26,Richmond Raceway,2022-08-13T20:00:00,2022-08-13T20:00:00,2022-08-13T20:00:00,2022-08-13T20:00:00,187.5,187.5,250,250,70,70,110,36,4235,119.58,4,3,3,25,96.209,1:56:56,2.790,0,0,MRN,FS1,5004,,1,,0,-1,,4312,
5171,1,2022,Federated Auto Parts 400,1,0,26,Richmond Raceway,2022-08-14T15:00:00,2022-08-14T15:00:00,2022-08-13T00:00:00,2022-08-14T15:00:00,300.0,300.0,400,400,70,160,170,36,4030,117.177,16,9,5,28,98.11,3:03:27,.441,0,0,MRN,USA,1544,,0,,0,-1,,1416,
5203,2,2022,Sunoco Go Rewards 200 at The Glen,1,0,157,Watkins Glen International,2022-08-20T15:00:00,2022-08-20T15:00:00,2022-08-20T15:00:00,2022-08-20T15:00:00,200.9,200.9,82,82,20,20,42,38,4184,125.021,15,7,8,23,77.651,2:35:14,0.273,0,0,MRN,USA,5107,,0,,0,-1,,4030,
5172,1,2022,Go Bowling at The Glen,1,0,157,Watkins Glen International,2022-08-21T15:00:00,2022-08-21T15:00:00,2022-08-20T15:00:00,2022-08-21T15:00:00,220.5,220.5,90,90,20,20,50,39,4062,125.147,12,9,5,11,95.962,2:17:52,.882,0,0,MRN,USA,5071,,0,,0,-1,,,
5206,2,2022,Wawa 250 Powered by Coca-Cola,1,1,105,Daytona International Speedway,2022-08-26T19:30:00,2022-08-26T19:30:00,,2022-08-26T19:30:00,250.0,295.0,100,118,30,30,58,38,0,0.0,19,12,11,42,113.328,2:36:11,Caution,0,0,MRN,USA,2744,,0,,0,-1,,595,
5173,1,2022,Coke Zero Sugar 400,1,1,105,Daytona International Speedway,2022-08-27T19:00:00,2022-08-28T10:00:00,,2022-08-28T10:00:00,400.0,400.0,160,160,35,60,65,37,0,0.0,39,19,7,30,138.942,2:52:44,0.128,0,0,MRN,CNBC,408,,0,,0,-1,,,
5217,2,2022,Sport Clips Haircuts VFW Help A Hero 200,1,0,4,Darlington Raceway,2022-09-03T15:00:00,2022-09-03T15:00:00,2022-09-03T15:00:00,2022-09-03T15:00:00,200.8,200.802,147,147,45,45,57,38,4085,165.453,10,6,5,39,97.979,2:02:58,0.794,0,0,MRN,USA,2200,,0,,0,-1,,,
5174,1,2022,Cook Out Southern 500,1,0,4,Darlington Raceway,2022-09-04T18:00:00,2022-09-04T18:00:00,2022-09-03T00:00:00,2022-09-04T18:00:00,501.3,501.32,367,367,115,115,137,36,3859,168.521,21,11,9,58,120.406,4:09:49,.252,0,0,MRN,USA,442,,1,,0,-1,,,
5236,3,2022,Kansas Lottery 200,1,0,41,Kansas Speedway,2022-09-09T19:30:00,2022-09-09T18:30:00,2022-09-09T18:30:00,2022-09-09T19:30:00,201.0,201.0,134,134,30,30,74,36,4092,175.444,11,6,4,25,118.023,1:42:11,1.815,0,0,MRN,FS1,3055,,1,,0,-1,,4092,
5214,2,2022,Kansas Lottery 300,1,0,41,Kansas Speedway,2022-09-10T15:00:00,2022-09-10T14:00:00,2022-09-09T00:00:00,2022-09-10T15:00:00,300.0,139.5,200,93,45,45,3,38,4085,174.695,6,4,4,18,113.697,1:13:37,Caution,0,0,MRN,USA,2721,,0,,0,-1,,,
5175,1,2022,Hollywood Casino 400 Presented by Barstool Sportsbook,1,0,41,Kansas Speedway,2022-09-11T15:00:00,2022-09-11T14:00:00,2022-09-10T00:00:00,2022-09-11T15:00:00,400.0,400.5,267,267,80,85,102,36,4065,180.608,16,12,9,43,126.44,3:10:03,1.000,0,0,MRN,USA,1950,,1,,0,-1,,,
5237,3,2022,UNOH 200 presented by Ohio Logistics,1,0,14,Bristol Motor Speedway,2022-09-15T21:00:00,2022-09-15T21:00:00,2022-09-15T21:00:00,2022-09-15T21:00:00,106.6,106.6,200,200,55,55,90,36,4297,125.609,3,4,6,49,74.705,1:25:37,1.152,0,0,MRN,FS1,3105,,2,,0,-1,,4235,
5209,2,2022,Food City 300,1,0,14,Bristol Motor Speedway,2022-09-16T19:30:00,2022-09-16T19:30:00,2022-09-16T19:30:00,2022-09-16T19:30:00,159.9,159.9,300,300,85,85,130,38,4368,122.584,6,5,8,58,80.996,1:58:27,0.145,0,0,PRN,USA,2153,,0,,0,-1,,,
5176,1,2022,Bass Pro Shops Night Race,1,0,14,Bristol Motor Speedway,2022-09-17T19:30:00,2022-09-17T19:30:00,2022-09-16T00:00:00,2022-09-17T19:30:00,266.5,266.5,500,500,125,125,250,36,40,128.382,12,6,11,80,88.286,3:01:07,0.458,0,0,PRN,USA,612,,1,,0,-1,,,
