race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
5482,3,2024,Love’s RV Stop 225,1,1,82,Talladega Superspeedway,2024-10-04T16:30:00,2024-10-04T16:30:00,,2024-10-04T16:30:00,226.1,226.1,85,85,20,20,45,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,3198,,2,,0,-1,,,
5448,2,2024,United Rentals 250,1,1,82,Talladega Superspeedway,2024-10-05T16:00:00,2024-10-05T16:00:00,,2024-10-05T16:00:00,250.04,250.04,94,94,25,25,44,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,2447,,1,,0,-1,,,
5423,1,2024,YellaWood 500,1,1,82,Talladega Superspeedway,2024-10-06T14:00:00,2024-10-06T14:00:00,,2024-10-06T14:00:00,500.08,500.08,188,188,60,60,68,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,937,,2,,0,-1,,,
5457,2,2024,Drive for the Cure 250 Presented by Blue Cross and Blue Shield of North Carolina,1,0,210,Charlotte Motor Speedway Road Course,2024-10-12T16:00:00,2024-10-12T16:00:00,,2024-10-12T16:00:00,155.44,155.44,67,67,20,20,27,38,0,0.0,0,0,0,0,0.0,,,0,0,PRN,CW,4742,,1,,0,-1,,,
5424,1,2024,Bank of America ROVAL 400,1,0,210,Charlotte Motor Speedway Road Course,2024-10-13T14:00:00,2024-10-13T14:00:00,,2024-10-13T14:00:00,252.88,252.88,109,109,25,25,59,40,0,0.0,0,0,0,0,0.0,,,0,0,PRN,NBC,4707,,2,,0,-1,,,
5458,2,2024,Ambetter Health 302,1,0,42,Las Vegas Motor Speedway,2024-10-19T19:30:00,2024-10-19T19:30:00,,2024-10-19T19:30:00,301.5,301.5,201,201,45,45,111,38,0,0.0,0,0,0,0,0.0,,,0,0,PRN,CW,4082,,2,,0,-1,,,
5425,1,2024,South Point 400,1,0,42,Las Vegas Motor Speedway,2024-10-20T14:30:00,2024-10-20T14:30:00,,2024-10-20T14:30:00,400.5,400.5,267,267,80,85,102,40,0,0.0,0,0,0,0,0.0,,,0,0,PRN,NBC,4705,,3,,0,-1,,,
5483,3,2024,NASCAR Craftsman Truck Series Playoff Race at Homestead-Miami,1,0,40,Homestead-Miami Speedway,2024-10-26T12:00:00,2024-10-26T12:00:00,,2024-10-26T12:00:00,201.0,201.0,134,134,30,30,74,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,5483,,2,,0,-1,,,
5459,2,2024,NASCAR Xfinity Series Race at Homestead-Miami,1,0,40,Homestead-Miami Speedway,2024-10-26T16:00:00,2024-10-26T16:00:00,,2024-10-26T16:00:00,300.0,300.0,200,200,45,45,110,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,2861,,2,,0,-1,,,
5426,1,2024,Straight Talk Wireless 400,1,0,40,Homestead-Miami Speedway,2024-10-27T14:30:00,2024-10-27T14:30:00,,2024-10-27T14:30:00,400.5,400.5,267,267,80,85,102,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,1887,,3,,0,-1,,,
5475,3,2024,"Zip Buy Now, Pay Later 200",1,0,22,Martinsville Speedway,2024-11-01T18:00:00,2024-11-01T18:00:00,,2024-11-01T18:00:00,105.2,105.2,200,200,50,50,100,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,5475,,2,,0,-1,,,
5460,2,2024,NASCAR Xfinity Series Playoff Race at Martinsville,1,0,22,Martinsville Speedway,2024-11-02T16:00:00,2024-11-02T16:00:00,,2024-11-02T16:00:00,131.5,131.5,250,250,60,60,130,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,4916,,2,,0,-1,,,
5427,1,2024,XFINITY 500,1,0,22,Martinsville Speedway,2024-11-03T14:00:00,2024-11-03T14:00:00,,2024-11-03T14:00:00,263.0,263.0,500,500,130,130,240,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,6,,3,,0,-1,,,
5484,3,2024,NASCAR Craftsman Truck Series Championship,1,0,84,Phoenix Raceway,2024-11-08T20:00:00,2024-11-08T20:00:00,,2024-11-08T20:00:00,150.0,150.0,150,150,45,45,60,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,2898,,3,,0,-1,,,
5461,2,2024,NASCAR Xfinity Series Championship,1,0,84,Phoenix Raceway,2024-11-09T19:30:00,2024-11-09T19:30:00,,2024-11-09T19:30:00,200.0,200.0,200,200,45,45,110,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,2860,,3,,0,-1,,,
5428,1,2024,NASCAR Cup Series Championship,1,0,84,Phoenix Raceway,2024-11-10T15:00:00,2024-11-10T15:00:00,,2024-11-10T15:00:00,312.0,312.0,312,312,60,125,127,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,1550,,4,,0,-1,,,
