race_id,start_lap,end_lap,car_number
5015,150,152,20
5015,153,174,5
5015,175,179,48
5015,180,182,11
5015,183,187,9
5015,188,230,5
5015,231,247,24
5015,248,249,8
5015,250,250,3
5015,251,252,38
5015,253,305,5
5015,306,306,18
5015,307,346,5
5015,347,349,8
5015,350,351,12
5015,352,400,5
5042,1,9,5
5042,10,11,11
5042,12,21,5
5042,22,27,1
5042,28,32,24
5042,33,42,5
5042,43,44,1
5042,45,57,9
5042,58,64,5
5042,65,66,22
5042,67,68,18
5042,69,72,5
5042,73,75,22
5042,76,92,5
5067,1,18,8
5067,19,20,42
5067,21,40,8
5067,41,50,10
5068,1,6,18
5068,7,15,5
5068,16,30,12
5068,31,36,21
5068,37,45,48
5068,46,75,24
5068,76,79,2
5068,80,91,9
5068,92,92,2
5068,93,100,5
5035,0,0,10
5035,1,5,18
5035,6,45,5
5035,46,48,1
5035,49,49,10
5035,50,53,18
5035,54,79,5
5035,80,92,9
5035,93,137,5
5035,138,138,18
5035,139,176,5
5035,177,181,14
5035,182,218,5
5035,219,222,42
5035,223,300,5
5022,1,4,5
5022,5,17,24
5022,18,26,18
5022,27,44,22
5022,45,54,42
5022,55,72,18
5022,73,83,1
5022,84,91,5
5022,92,92,1
5022,93,103,11
5022,104,108,34
5022,109,111,18
5022,112,126,48
5022,127,129,5
5022,130,130,48
5023,1,6,17
5023,7,13,34
5023,14,32,19
5023,33,45,2
5023,46,73,18
5023,74,76,23
5023,77,93,24
5023,94,96,20
5023,97,114,48
5023,115,132,2
5023,133,137,24
5023,138,138,11
5023,139,140,18
5054,1,15,24
5054,16,16,19
5054,17,18,33
5054,19,23,21
5054,24,26,18
5054,27,31,8
5054,32,32,18
5054,33,37,21
5054,38,44,9
5054,45,45,10
5054,46,62,9
5018,1,13,9
5018,14,27,18
5018,28,29,11
5018,30,83,18
5018,84,121,1
5018,122,122,41
5018,123,130,10
5018,131,131,37
5018,132,212,1
5018,213,235,18
5018,236,260,1
5030,1,6,18
5030,7,23,9
5030,24,25,1
5030,26,61,9
5030,62,77,12
5030,78,78,2
5030,79,130,4
5030,131,131,11
5030,132,145,4
5030,146,197,2
5030,198,245,12
5030,246,250,10
5030,251,253,42
5030,254,273,21
5030,274,293,10
5071,1,9,2
5071,10,20,22
5071,21,21,5
5071,22,22,47
5071,23,56,19
5071,57,62,11
5071,63,64,1
5071,65,90,5
5074,1,1,24
5074,2,13,14
5074,14,16,8
5074,17,17,34
5074,18,19,2
5074,20,33,9
5074,34,36,8
5074,37,37,3
5074,38,54,5
5074,55,62,11
5074,63,63,21
5074,64,74,5
5074,75,93,11
5074,94,95,16
5031,1,2,5
5031,3,3,21
5031,4,22,5
5031,23,26,11
5031,27,63,9
5031,64,65,5
5031,66,67,3
5031,68,79,5
5031,80,110,9
5031,111,113,18
5031,114,115,20
5031,116,122,18
5031,123,126,5
5031,127,127,1
5031,128,158,5
5031,159,164,11
5031,165,167,18
5031,168,173,2
5031,174,174,20
5031,175,192,24
5031,193,200,12
5036,0,0,5
5036,1,6,24
5036,7,8,4
5036,9,9,24
5036,10,13,11
5036,14,15,24
5036,16,16,11
5036,17,17,24
5036,18,19,3
5036,20,41,9
5036,42,43,22
5036,44,52,9
5036,53,53,6
5036,54,55,9
5036,56,56,19
5036,57,57,7
5036,58,69,19
5036,70,76,20
5036,77,94,22
5036,95,96,12
5036,97,101,22
5036,102,102,3
5036,103,103,6
5036,104,105,24
5036,106,107,11
5036,108,108,4
5036,109,109,9
5036,110,110,4
5036,111,111,22
5036,112,113,42
5036,114,116,12
5036,117,123,42
5036,124,124,23
5036,125,126,42
5036,127,128,23
5036,129,129,42
5036,130,130,23
5036,131,132,42
5036,133,136,23
5036,137,141,18
5036,142,142,20
5036,143,153,22
5036,154,154,17
5036,155,156,9
5036,157,163,17
5036,164,165,12
5078,1,14,12
5078,15,27,1
5078,28,29,43
5078,30,49,4
5078,50,50,15
5078,51,80,11
5078,81,83,12
5078,84,121,11
5078,122,158,5
5078,159,165,20
5078,166,196,5
5078,197,199,20
5078,200,232,5
5078,233,233,42
5078,234,269,5
5078,270,278,11
5078,279,279,19
5078,280,298,5
5078,299,367,11
5079,0,0,5
5079,1,32,11
5079,33,36,1
5079,37,90,11
5079,91,131,9
5079,132,132,19
5079,133,134,5
5079,135,137,20
5079,138,161,11
5079,162,177,9
5079,178,179,11
5079,180,180,9
5079,181,184,5
5079,185,186,20
5079,187,268,11
5079,269,296,19
5079,297,301,20
5079,302,305,42
5079,306,344,18
5079,345,347,11
5079,348,349,5
5079,350,400,19
5039,1,5,19
5039,6,43,9
5039,44,44,2
5039,45,83,9
5039,84,90,5
5039,91,121,11
5039,122,122,5
5039,123,129,11
5039,130,130,2
5039,131,137,5
5039,138,144,2
5039,145,171,11
5039,172,172,12
5039,173,253,5
5039,254,254,2
5039,255,264,4
5039,265,307,12
5039,308,336,4
5039,337,365,5
5039,366,366,12
5039,367,412,5
5039,413,464,9
5039,465,496,4
5039,497,500,5
5081,0,0,5
5081,1,7,12
5081,8,26,11
5081,27,27,12
5081,28,29,18
5081,30,44,11
5081,45,83,5
5081,84,88,11
5081,89,91,5
5081,92,98,24
5081,99,101,5
5081,102,102,9
5081,103,152,5
5081,153,162,11
5081,163,163,8
5081,164,166,11
5081,167,167,19
5081,168,213,11
5081,214,217,8
5081,218,221,2
5081,222,228,3
5081,229,267,11
5082,0,0,11
5082,1,1,18
5082,2,2,22
5082,3,5,18
5082,6,11,4
5082,12,13,21
5082,14,14,4
5082,15,16,19
5082,17,19,5
5082,20,26,41
5082,27,27,38
5082,28,29,4
5082,30,33,1
5082,34,37,4
5082,38,38,11
5082,39,40,2
5082,41,42,11
5082,43,53,2
5082,54,60,17
5082,61,61,47
5082,62,64,22
5082,65,66,8
5082,67,71,22
5082,72,75,51
5082,76,79,16
5082,80,83,20
5082,84,86,11
5082,87,88,20
5082,89,91,4
5082,92,96,20
5082,97,97,48
5082,98,105,47
5082,106,106,20
5082,107,107,47
5082,108,112,1
5082,113,117,23
5083,1,9,11
5083,10,13,22
5083,14,22,12
5083,23,24,16
5083,25,26,9
5083,27,29,16
5083,30,51,18
5083,52,52,12
5083,53,75,24
5083,76,76,1
5083,77,77,17
5083,78,80,11
5083,81,87,24
5083,88,88,1
5083,89,101,11
5083,102,109,5
5044,1,27,5
5044,28,39,24
5044,40,40,19
5044,41,82,24
5044,83,93,5
5044,94,94,24
5044,95,96,11
5044,97,116,18
5044,117,334,5
5084,1,14,5
5084,15,16,2
5084,17,24,5
5084,25,27,21
5084,28,28,5
5084,29,29,21
5084,30,32,5
5084,33,34,9
5084,35,36,24
5084,37,87,5
5084,88,121,9
5084,122,122,24
5084,123,123,1
5084,124,145,22
5084,146,163,24
5084,164,167,5
5084,168,169,24
5084,170,172,5
5084,173,178,8
5084,179,185,5
5084,186,219,24
5084,220,222,1
5084,223,228,9
5084,229,267,5
5060,1,55,5
5060,56,62,9
5060,63,84,5
5060,85,199,9
5060,200,204,19
5060,205,341,9
5060,342,350,22
5060,351,380,9
5060,381,385,3
5060,386,388,19
5060,389,437,11
5060,438,438,19
5060,439,477,11
5060,478,478,48
5060,479,493,11
5060,494,501,48
5087,1,1,5
5087,2,16,9
5087,17,48,12
5087,49,49,4
5087,50,50,12
5087,51,78,19
5087,79,79,5
5087,80,119,9
5087,120,130,19
5087,131,131,5
5087,132,155,9
5087,156,156,5
5087,157,160,8
5087,161,161,1
5087,162,235,5
5087,236,250,9
5087,251,251,5
5087,252,284,19
5087,285,312,5
5088,1,2,22
5088,3,10,7
5088,11,17,22
5088,18,29,98
5088,30,32,19
5088,33,35,39
5088,36,36,68
5088,37,56,39
5088,57,62,02
5088,63,63,66
5088,64,65,54
5088,66,74,22
5088,75,78,11
5088,79,81,66
5088,82,84,11
5088,85,112,20
5088,113,122,22
5089,0,0,02
5089,1,10,22
5089,11,14,16
5089,15,17,22
5089,18,20,20
5089,21,32,54
5089,33,33,52
5089,34,35,18
5089,36,51,22
5089,52,52,39
5089,53,54,10
5089,55,56,54
5090,1,30,22
5090,31,32,9
5090,33,37,11
5090,38,42,16
5090,43,43,20
5090,44,73,16
5090,74,76,9
5090,77,83,22
5090,84,86,15
5090,87,99,22
5090,100,102,51
5090,103,115,22
5090,116,120,19
5090,121,130,16
5090,131,136,02
5090,137,165,9
5090,166,167,23
5090,168,168,19
5090,169,171,2
5090,172,177,23
5090,178,179,2
5091,0,0,2
5091,1,1,18
5091,2,25,22
5091,26,28,18
5091,29,47,22
5091,48,48,19
5091,49,62,18
5091,63,63,7
5091,64,68,18
5091,69,69,7
5091,70,75,18
5091,76,76,7
5091,77,92,18
5091,93,93,7
5091,94,118,19
5091,119,138,18
5091,139,148,16
5091,149,149,19
5091,150,154,11
5091,155,175,16
5091,176,176,19
5091,177,178,54
5091,179,187,18
5091,188,200,16
5092,1,50,22
5092,51,94,18
5092,95,125,7
5092,126,126,54
5092,127,128,39
5092,129,136,22
5092,137,137,7
5092,138,144,22
5092,145,146,19
5092,147,200,22
5093,1,6,22
5093,7,46,54
5093,47,50,68
5093,51,113,54
5093,114,133,7
5093,134,136,15
5093,137,163,7
5094,1,52,20
5094,53,63,9
5094,64,70,02
5094,71,77,19
5094,78,87,8
5094,88,96,19
5094,97,124,18
5094,125,125,9
5094,126,130,44
5094,131,179,8
5094,180,186,74
5094,187,193,8
5094,194,221,54
5094,222,250,8
5095,1,15,18
5095,16,16,9
5095,17,19,18
5095,20,21,22
5095,22,24,9
5095,25,26,11
5095,27,27,13
5095,28,37,10
5095,38,40,22
5095,41,41,10
5095,42,49,22
5095,50,51,9
5095,52,52,39
5095,53,54,9
5095,55,57,2
5095,58,68,22
5095,69,69,20
5095,70,70,68
5095,71,73,15
5095,74,76,6
5095,77,81,20
5095,82,90,10
5096,1,3,16
5096,4,15,22
5096,16,25,9
5096,26,47,22
5096,48,48,9
5096,49,86,18
5096,87,89,16
5096,90,99,20
5096,100,128,9
5096,129,130,20
5096,131,137,8
5096,138,145,7
5096,146,146,8
5096,147,148,7
5097,1,1,18
5097,2,48,7
5097,49,49,99
5097,50,54,44
5097,55,74,7
5097,75,91,8
5097,92,113,7
5097,114,144,8
5097,145,149,7
5097,150,200,22
5098,1,11,54
5098,12,14,16
5098,15,17,7
5098,18,19,22
5098,20,27,54
5098,28,30,11
5098,31,46,54
5099,1,7,98
5099,8,47,18
5099,48,48,16
5099,49,92,18
5099,93,93,16
5099,94,114,18
5099,115,120,99
5099,121,121,22
5099,122,145,99
5099,146,146,22
5099,147,150,39
5099,151,180,99
5099,181,200,54
5100,0,0,22
5100,1,14,22
5100,15,27,16
5100,28,43,54
5100,44,46,16
5100,47,53,11
5100,54,55,39
5100,56,71,22
5100,72,78,16
5101,1,8,16
5101,9,24,19
5101,25,28,54
5101,29,42,22
5101,43,43,11
5101,44,47,18
5101,48,82,54
5101,83,83,20
5101,84,88,54
5101,89,97,18
5101,98,110,54
5101,111,111,20
5101,112,116,54
5101,117,139,7
5101,140,171,54
5102,0,0,54
5102,1,53,22
5102,54,74,54
5102,75,75,18
5102,76,93,54
5102,94,95,9
5102,96,150,54
5102,151,159,7
5102,160,178,54
5102,179,179,7
5102,180,186,54
5102,187,187,7
5102,188,189,54
5103,1,21,20
5103,22,31,7
5103,32,35,18
5103,36,45,54
5103,46,48,22
5103,49,49,9
5103,50,56,22
5103,57,57,54
5103,58,71,18
5103,72,73,51
5103,74,74,36
5103,75,90,22
5104,0,0,81
5104,1,2,81
5104,3,10,16
5104,11,12,22
5104,13,15,18
5104,16,17,7
5104,18,20,16
5104,21,23,7
5104,24,26,22
5104,27,30,19
5104,31,35,22
5104,36,39,9
5104,40,40,16
5104,41,45,54
5105,1,43,54
5105,44,46,20
5105,47,48,9
5105,49,65,54
5105,66,66,16
5105,67,97,54
5105,98,100,9
5105,101,104,7
5105,105,120,18
5105,121,124,23
5105,125,148,18
5105,149,151,47
5105,152,156,18
5105,157,157,16
5105,158,161,54
5105,162,162,10
5105,163,164,54
5106,1,16,10
5106,17,43,16
5106,44,48,54
5106,49,52,68
5106,53,54,16
5106,55,200,54
5107,0,0,7
5107,1,21,22
5107,22,24,20
5107,25,25,19
5107,26,36,54
5107,37,41,16
5107,42,48,54
5107,49,55,18
5107,56,70,54
5107,71,71,22
5107,72,78,54
5107,79,79,16
5107,80,82,54
5108,1,14,11
5108,15,16,22
5108,17,19,98
5108,20,23,11
5108,24,32,22
5108,33,40,16
5108,41,44,54
5108,45,62,22
5109,1,20,16
5109,21,32,22
5109,33,53,10
5109,54,62,16
5109,63,63,54
5109,64,86,16
5109,87,87,7
5109,88,107,1
5109,108,110,7
5109,111,112,10
5109,113,117,7
5109,118,121,1
5109,122,139,16
5110,1,3,16
5110,4,4,9
5110,5,13,16
5110,14,16,9
5110,17,26,16
5110,27,30,11
5110,31,34,68
5110,35,43,98
5110,44,45,68
5110,46,49,16
5110,50,52,68
5110,53,53,8
5110,54,61,10
5110,62,65,54
5110,66,77,9
5110,78,96,54
5110,97,99,16
5110,100,100,11
5111,1,10,18
5111,11,24,7
5111,25,25,9
5111,26,30,7
5111,31,33,9
5111,34,44,54
5111,45,48,18
5111,49,49,16
5111,50,53,11
5111,54,70,16
5111,71,92,9
5111,93,93,22
5111,94,97,9
5111,98,102,16
5111,103,110,54
5111,111,111,16
5111,112,114,66
5111,115,138,54
5111,139,142,18
5111,143,152,9
5112,1,45,22
5112,46,69,16
5112,70,74,44
5112,75,78,16
5112,79,79,54
5112,80,84,22
5112,85,97,18
5112,98,153,54
5112,154,157,18
5112,158,165,9
5112,166,175,54
5112,176,184,20
5112,185,191,99
5112,192,225,20
5112,226,236,16
5112,237,250,9
5113,1,4,9
5113,5,35,18
5113,36,108,7
5113,109,135,18
5113,136,153,7
5113,154,173,18
5113,174,180,10
5113,181,229,8
5113,230,241,22
5113,242,242,7
5113,243,305,22
5113,306,306,16
5114,1,29,22
5114,30,48,16
5114,49,65,31
5114,66,92,7
5114,93,93,9
5114,94,121,7
5114,122,122,16
5114,123,133,7
5114,134,137,22
5114,138,159,7
5114,160,180,1
5114,181,182,11
5114,183,184,7
5114,185,201,1
5115,66,67,22
5115,68,70,10
5115,71,71,36
5115,72,72,15
5115,73,76,78
5115,77,79,98
5115,80,87,9
5115,88,89,02
5115,90,92,10
5115,93,99,19
5115,100,107,68
5115,1,2,22
5115,3,3,1
5115,4,6,22
5115,7,8,1
5115,9,9,22
5115,10,12,16
5115,13,16,19
5115,17,18,20
5115,19,19,19
5115,20,26,54
5115,27,27,15
5115,28,31,98
5115,32,32,54
5115,33,49,98
5115,50,51,23
5115,52,52,07
5115,53,54,98
5115,55,55,7
5115,56,57,22
5115,58,63,7
5115,64,64,02
5115,65,65,10
5116,0,0,22
5116,1,7,22
5116,8,20,18
5116,21,21,9
5116,22,36,22
5116,37,40,18
5116,41,47,54
5116,48,68,16
5117,1,13,16
5117,14,47,22
5117,48,71,18
5117,72,72,54
5117,73,73,18
5117,74,144,54
5117,145,174,18
5117,175,180,20
5117,181,200,54
5118,0,0,18
5118,1,9,18
5118,10,37,22
5118,38,42,16
5118,43,43,18
5118,44,47,16
5118,48,48,18
5118,49,92,22
5118,93,96,18
5118,97,106,22
5118,107,107,2
5118,108,136,22
5118,137,137,54
5118,138,140,22
5118,141,142,54
5118,143,155,22
5118,156,158,9
5118,159,159,16
5118,160,165,9
5118,166,189,22
5118,190,200,54
5119,1,64,22
5119,65,124,9
5119,125,125,20
5119,126,130,9
5119,131,131,20
5119,132,179,9
5119,180,180,54
5119,181,184,52
5119,185,191,54
5119,192,192,9
5119,193,200,54
5119,201,231,9
5119,232,249,18
5119,250,257,9
5120,1,20,54
5120,21,47,22
5120,48,48,9
5120,49,66,18
5120,67,85,54
5120,86,92,18
5120,93,93,9
5120,94,114,18
5120,115,130,22
5120,131,131,1
5120,132,183,22
5120,184,184,9
5120,185,201,22
5120,202,202,18
5120,203,203,22
5120,204,204,18
5121,1,12,13
5121,13,23,24
5121,24,26,98
5121,27,27,4
5121,28,28,24
5121,29,38,4
5121,39,39,99
5121,40,42,4
5121,43,46,98
5121,47,48,26
5121,49,49,17
5121,50,50,26
5121,51,52,17
5121,53,55,26
5121,56,57,17
5121,58,58,98
5121,59,61,17
5121,62,62,45
5121,63,64,28
5121,65,78,18
5121,79,80,98
5121,81,85,18
5121,86,86,25
5121,87,87,99
5121,88,88,25
5121,89,89,99
5121,90,90,25
5121,91,93,18
5121,94,96,98
5121,97,99,99
5121,100,100,2
5121,101,101,99
5122,1,14,4
5122,15,21,2
5122,22,26,24
5122,27,33,2
5122,34,34,17
5122,35,35,52
5122,36,41,99
5122,42,44,2
5122,45,51,99
5123,0,0,99
5123,1,6,2
5123,7,32,4
5123,33,33,2
5123,34,47,4
5123,48,63,51
5123,64,67,52
5123,68,90,4
5123,91,103,45
5123,104,134,4
5124,1,3,88
5124,4,28,51
5124,29,45,4
5124,46,59,51
5124,60,63,4
5124,64,101,51
5124,102,105,23
5124,106,130,51
5125,0,0,4
5125,1,1,16
5125,2,39,2
5125,40,41,51
5125,42,42,52
5125,43,57,51
5125,58,58,99
5125,59,75,51
5125,76,77,99
5125,78,91,51
5125,92,93,98
5125,94,150,51
5126,1,2,99
5126,3,73,98
5126,74,99,51
5126,100,144,4
5126,145,145,99
5126,146,197,4
5126,198,198,99
5126,199,209,88
5126,210,233,18
5126,234,250,4
5127,1,11,4
5127,12,25,2
5127,26,37,51
5127,38,39,2
5127,40,63,51
5127,64,68,4
5127,69,74,51
5127,75,99,2
5127,100,100,51
5127,101,102,99
5127,103,105,98
5127,106,118,13
5127,119,132,51
5127,133,138,44
5127,139,140,51
5128,1,6,4
5128,7,17,16
5128,18,21,40
5128,22,32,99
5128,33,48,38
5128,49,49,34
5128,50,51,52
5128,52,52,38
5128,53,85,4
5128,86,87,15
5128,88,88,56
5128,89,94,4
5128,95,95,42
5128,96,105,4
5128,106,106,51
5128,107,116,4
5128,117,117,51
5128,118,139,99
5128,140,144,2
5128,145,145,99
5128,146,147,2
5129,1,11,02
5129,12,13,38
5129,14,23,2
5129,24,26,99
5129,27,27,88
5129,28,31,2
5129,32,35,26
5129,36,41,38
5130,1,33,2
5130,34,38,38
5130,39,56,4
5130,57,63,21
5130,64,68,42
5130,69,69,52
5130,70,101,4
5130,102,104,98
5130,105,106,26
5130,107,112,21
5130,113,113,40
5130,114,134,4
5131,1,1,99
5131,2,7,4
5131,8,12,99
5131,13,36,4
5131,37,44,38
5131,45,58,24
5131,59,64,15
5131,65,65,21
5131,66,66,15
5131,67,72,21
5131,73,77,45
5131,78,108,24
5131,109,120,4
5131,121,125,21
5131,126,147,4
5132,1,48,19
5132,49,50,16
5132,51,98,18
5132,99,103,98
5132,104,108,52
5132,109,117,98
5132,118,118,17
5132,119,143,98
5132,144,150,17
5133,1,4,38
5133,5,5,21
5133,6,7,99
5133,8,24,21
5133,25,27,2
5133,28,32,4
5133,33,33,41
5133,34,53,51
5133,54,60,4
5134,1,2,19
5134,3,10,13
5134,11,21,42
5134,22,36,38
5134,37,40,19
5134,41,86,38
5134,87,90,19
5134,91,99,18
5134,100,101,42
5134,102,110,18
5134,111,111,42
5134,112,120,18
5134,121,122,42
5134,123,135,18
5134,136,136,88
5134,137,144,18
5134,145,145,42
5134,146,148,18
5134,149,149,16
5134,150,169,18
5134,170,179,16
5135,1,4,16
5135,5,22,38
5135,23,23,24
5135,24,24,42
5135,25,28,21
5135,29,41,16
5135,42,43,4
5135,44,61,16
5136,1,2,16
5136,3,29,2
5136,30,38,21
5136,39,39,2
5136,40,49,21
5136,50,163,2
5137,1,9,2
5137,10,48,4
5137,49,63,2
5137,64,67,18
5137,68,147,2
5138,1,115,2
5138,116,121,42
5138,122,195,2
5138,196,200,18
5139,1,33,4
5139,34,36,38
5139,37,37,52
5139,38,45,38
5139,46,50,99
5139,51,62,38
5139,63,70,42
5139,71,82,16
5139,83,83,12
5139,84,84,32
5139,85,85,25
5139,86,115,38
5139,116,117,13
5139,118,130,38
5139,131,134,98
5140,1,2,99
5140,3,3,38
5140,4,14,99
5140,15,15,4
5140,16,22,99
5140,23,23,26
5140,24,25,4
5140,26,27,88
5140,28,34,4
5140,35,35,88
5140,36,37,2
5140,38,38,4
5140,39,39,13
5140,40,42,2
5140,43,43,41
5140,44,47,23
5140,48,49,32
5140,50,50,16
5140,51,59,32
5140,60,62,38
5140,63,63,2
5140,64,98,38
5140,99,99,12
5140,100,100,88
5141,1,71,38
5141,72,73,4
5141,74,105,38
5141,106,109,21
5141,110,111,42
5141,112,122,21
5141,123,124,42
5141,125,173,21
5141,174,203,38
5141,204,204,21
5142,1,30,2
5142,31,31,18
5142,32,34,2
5142,35,48,18
5142,49,83,2
5142,84,84,18
5142,85,88,2
5142,89,93,18
5142,94,94,2
5142,95,99,52
5142,100,132,2
5142,133,150,18
