season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,1,6,64,usa,Garrett_Evans,Garrett Evans,Evans Lease,,Chevrolet,100,,running,64,180
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,2,5,7,usa,Ron_Eaton,Ron Eaton,Lake's Body Shop,,Pontiac,100,,running,0,170
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,3,11,2,usa,Dirk_Stephens,Dirk Stephens,Super 8 Motels,,Chevrolet,100,,running,0,165
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,4,1,92,usa,Ken_Longley,Ken Longley,Aable Auto Wrecking,,Pontiac,100,,running,0,160
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,5,3,99,usa,Kirk_Rogers,Kirk Rogers,Monaco Enterprises,,Chevrolet,100,,running,0,155
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,6,22,84,usa,Ron_Fritzley,Ron Fritzley,Public Auto Auction,,Chevrolet,100,,running,0,150
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,7,17,90,usa,Mel_Shenyer,Mel Shenyer,Okanogan / Seattle Transport,,Pontiac,100,,running,0,146
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,8,20,29,usa,Perry_Chappelle,Perry Chappelle,Page's Auto Body,,Chevrolet,100,,running,0,142
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,9,13,81,usa,Martin_Rosler,Martin Rosler,Security Race Products,,Chevrolet,100,,running,0,138
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,10,23,78,usa,Joe_Constance,Joe Constance,AAA Lock & Safe,,Chevrolet,99,,running,0,134
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,11,12,3,usa,Ken_McMahon,Ken McMahon,Ross Custom Builders,,Ford,99,,running,0,130
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,12,34,27,usa,Ken_Bailey,Ken Bailey,Frank & Son Auto Body,,Chevrolet,98,,running,0,127
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,13,16,12,usa,Mark_Bold,Mark Bold,Gold's Gym,,Chevrolet,98,,running,0,124
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,14,36,58,usa,Jerry_Fink,Jerry Fink,Fink Racing,,Chevrolet,98,,running,0,121
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,15,4,52,usa,Monte_English,Monte English,Lawson Racing,,Pontiac,97,,running,0,118
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,16,8,4,usa,Dean_Owens,Dean Owens,Sunfair,,Chevrolet,96,,running,0,115
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,17,29,61,usa,Mike_Ramsey,Mike Ramsey,DeCamp Racing,,Chevrolet,95,,running,0,112
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,18,19,04,usa,Hershel_McGriff,Hershel McGriff,ACS Motorsports,,Pontiac,93,,running,0,109
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,19,37,17,usa,Bruce_Vollstedt,Bruce Vollstedt,Valvoline,,Chevrolet,93,,running,0,106
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,20,9,38,usa,Tobey_Butler,Tobey Butler,Van Cleve Ford,,Ford,93,,crash,0,103
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,21,15,41,usa,Mark_Hubbard,Mark Hubbard,Jones Lighting,,Pontiac,91,,running,0,100
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,22,25,60,none,Larry_Fairbanks,Larry Fairbanks,"PMF, Inc.",,Chevrolet,91,,crash,0,97
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,23,26,9,usa,Jon_Kirk,Jon Kirk,Kirk's Lodge,,Chevrolet,91,,crash,0,94
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,24,24,19,usa,Mike_Goodwin,Mike Goodwin,Schaeffer Oil,,Pontiac,90,,crash,0,91
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,25,18,22,usa,Kevin_Quesnell,Kevin Quesnell,Yakima Insulation,,Pontiac,89,,running,0,88
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,26,31,28,usa,Greg_Walden,Greg Walden,Ulrick's Transmission,,Buick,73,,oil pressure,0,85
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,27,33,26,usa,Bob_Kerslake,Bob Kerslake,Eddie Miles Construction,,Chevrolet,72,,crash,0,82
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,28,27,14,usa,Paul_Dunbar,Paul Dunbar,Dunbar Automotive,,Chevrolet,63,,crash,0,79
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,29,35,11,usa,Rory_Price,Rory Price,Straw Hat Pizza,,Chevrolet,59,,crash,0,76
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,30,2,25,usa,Kevin_Stimberis,Kevin Stimberis,CFN / Nutter Racing Engines,,Pontiac,36,,rear end,36,73
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,31,7,10,usa,Ernie_Cope,Ernie Cope,Thunderbird Sports Lounge,,Chevrolet,19,,crash,0,70
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,32,14,83,usa,Stan_Smith,Stan Smith,Public Auto Auction,,Buick,18,,crash,0,67
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,33,10,65,usa,Kelly_Tanner,Kelly Tanner,Poor Richard's Smokehouse,,Chevrolet,17,,crash,0,64
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,34,30,75,none,Chuck_Chambers_Jr,"Chuck Chambers, Jr.",Chamberlain Distributing,,Chevrolet,15,,overheating,0,61
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,35,40,2x,usa,Bobby_Baker,Bobby Baker,Hydraulic Outfitters,,Chevrolet,10,,dnf,0,58
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,36,39,91,usa,Randy_Turner,Randy Turner,Prestige Ford,,Ford,10,,flagged,0,55
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,37,21,00,usa,Mike_Chase,Mike Chase,ACS Motorsports,,Buick,8,,transmission,0,52
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,38,38,49,usa,Don_Malbeck,Don Malbeck,Columbia River Body Works,,Chevrolet,4,,rod,0,49
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,39,32,1,usa,Gary_Becktold,Gary Becktold,Kimbridge Enterprises,,Chevrolet,0,,crash,0,46
1992,NW,1992_Valvoline_100_%28March%29,1992_01_NW,40,28,97,usa,Dave_Butterton,Dave Butterton,Butterton Racing,,Pontiac,0,,ignition,0,43
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,1,4,2,usa,Dirk_Stephens,Dirk Stephens,Super 8 Motels,,Chevrolet,125,,running,15,180
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,2,1,x,usa,Chris_Hart,Chris Hart,Hart Racing,,Chevrolet,125,,running,110,170
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,3,6,64,usa,Garrett_Evans,Garrett Evans,Evans Lease,,Chevrolet,125,,running,0,165
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,4,11,38,usa,Tobey_Butler,Tobey Butler,Van Cleve Ford,,Ford,125,,running,0,160
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,5,16,71,usa,Jerry_Bowers,Jerry Bowers,Bowers Racing,,Pontiac,125,,running,0,155
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,6,7,81,usa,Martin_Rosler,Martin Rosler,Security Race Products,,Chevrolet,125,,running,0,150
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,7,13,3,usa,Ken_McMahon,Ken McMahon,Ross Custom Builders,,Ford,125,,running,0,146
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,8,19,41,usa,Mark_Hubbard,Mark Hubbard,Jones Lighting,,Pontiac,125,,running,0,142
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,9,12,65,usa,Kelly_Tanner,Kelly Tanner,Poor Richard's Smokehouse,,Chevrolet,125,,running,0,138
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,10,23,29,usa,Perry_Chappelle,Perry Chappelle,Page's Auto Body,,Chevrolet,125,,running,0,134
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,11,25,49,usa,Mike_Goodwin,Mike Goodwin,Schaeffer Oil,,Pontiac,124,,running,0,130
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,12,24,61,usa,Mike_Ramsey,Mike Ramsey,DeCamp Racing,,Chevrolet,124,,running,0,127
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,13,5,99,usa,Kirk_Rogers,Kirk Rogers,Monaco Enterprises,,Chevrolet,124,,running,0,124
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,14,26,92,usa,Ken_Longley,Ken Longley,Aable Auto Wrecking,,Pontiac,123,,running,0,121
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,15,15,04,canada,Pete_Harding,Pete Harding,ACS Motorsports,,Pontiac,123,,running,0,118
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,16,18,02,usa,Larry_Barton,Larry Barton,Keith Pontiac-GMC,,Chevrolet,121,,running,0,115
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,17,8,10,usa,Ernie_Cope,Ernie Cope,Thunderbird Sports Lounge,,Chevrolet,120,,clutch,0,112
1992,NW,1992_Franks_Chevrolet_Spring_Classic,1992_02_NW,18,2,22,usa,Kevin_Quesnell,Kevin Quesnell,Yakima Insulation,,Pontiac,119,,crash,0,109
