season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2015,M,1,03/15/15,Caraway,Caraway_Speedway,19,Eric Goodale,goodaer01,8,Chevrolet ,0.455,P,68,,105.250,4,63.934,3,https://www.racing-reference.info/race-results/2015_Spring_Classic_150/M, https://www.racing-reference.info/tracks/Caraway_Speedway,https://www.racing-reference.info/driver/goodaer01/
2015,M,2,03/28/15,Caraway,Caraway_Speedway,19,Andy Seuss,seussan01,4,Chevrolet ,0.455,P,70,,104.152,6,63.958,4,https://www.racing-reference.info/race-results/2015_Charles_Kepley_Memorial_150/M, https://www.racing-reference.info/tracks/Caraway_Speedway,https://www.racing-reference.info/driver/seussan01/
2015,M,3,04/04/15,South Boston,South_Boston_Speedway,19,Ryan Preece,preecry01,1,Chevrolet ,0.400,P,64,,99.358,3,69.818,2,https://www.racing-reference.info/race-results/2015_South_Boston_150/M, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/preecry01/
2015,M,4,04/11/15,Hampton,Langley_Speedway,15,Burt Myers,myersbu01,3,Ford ,0.396,P,59,,95.479,4,68.715,3,https://www.racing-reference.info/race-results/2015_Pepsi_150/M, https://www.racing-reference.info/tracks/Langley_Speedway,https://www.racing-reference.info/driver/myersbu01/
2015,M,5,07/04/15,Caraway,Caraway_Speedway,18,George Brunnhoelzl I,brunnge01,4,Chevrolet ,0.455,P,68,,101.878,4,71.863,5,https://www.racing-reference.info/race-results/2015_Rusty_Harpe_Memorial_150/M, https://www.racing-reference.info/tracks/Caraway_Speedway,https://www.racing-reference.info/driver/brunnge01/
2015,M,6,08/01/15,Winston-Salem,Bowman_Gray_Stadium,21,Danny Bohn,bohnda01,2,Chevrolet ,0.250,P,50,,68.171,11,38.641,13,https://www.racing-reference.info/race-results/2015_Strutmasters.com_199/M, https://www.racing-reference.info/tracks/Bowman_Gray_Stadium,https://www.racing-reference.info/driver/bohnda01/
2015,M,7,08/19/15,Bristol,Bristol_Motor_Speedway,36,Ryan Preece,preecry01,2,Chevrolet ,0.533,P,55,,130.940,7,53.720,5,https://www.racing-reference.info/race-results/2015_Bushs_Beans_150/M, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/preecry01/
2015,M,8,09/05/15,Hampton,Langley_Speedway,14,George Brunnhoelzl I,brunnge01,1,Chevrolet ,0.396,P,59,,94.411,7,65.555,4,https://www.racing-reference.info/race-results/2015_Bayport_Credit_Union_150/M, https://www.racing-reference.info/tracks/Langley_Speedway,https://www.racing-reference.info/driver/brunnge01/
2015,M,9,09/19/15,South Boston,South_Boston_Speedway,15,Andy Seuss,seussan01,2,Chevrolet ,0.400,P,60,,97.383,2,77.447,4,https://www.racing-reference.info/race-results/2015_South_Boston_150_%28Sept.%29/M, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/seussan01/
2015,M,10,10/08/15,Charlotte,Charlotte_Motor_Speedway,18,George Brunnhoelzl I,brunnge01,1,Chevrolet ,0.250,P,40,,61.291,1,52.440,2,https://www.racing-reference.info/race-results/2015_Southern_Slam_150/M, https://www.racing-reference.info/tracks/Charlotte_Motor_Speedway,https://www.racing-reference.info/driver/brunnge01/
