season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2008,A1,2008_Netherlands_Sprint,2008_01,1,4,MAL,malaysia,Fairuz_Fauzy,Fairuz Fauzy,A1 Team Malaysia,,Ferrari / Ferrari,10,100000,running,2,10
2008,A1,2008_Netherlands_Sprint,2008_01,2,2,NZL,new_zealand,Earl_Bamber,Earl Bamber,A1 Team New Zealand,,Ferrari / Ferrari,10,70000,running,3,8
2008,A1,2008_Netherlands_Sprint,2008_01,3,11,FRA,france,Loic_Duval,Loic Duval,A1 Team France,,Ferrari / Ferrari,10,50000,running,0,7
2008,A1,2008_Netherlands_Sprint,2008_01,4,1,NED,netherlands,Jeroen_Bleekemolen,Jeroen Bleekemolen,A1 Team Netherlands,,Ferrari / Ferrari,10,35000,running,5,5
2008,A1,2008_Netherlands_Sprint,2008_01,5,6,SUI,switzerland,Neel_Jani,Neel Jani,A1 Team Switzerland,,Ferrari / Ferrari,10,30000,running,0,4
2008,A1,2008_Netherlands_Sprint,2008_01,6,7,RSA,south_africa,Adrian_Zaugg,Adrian Zaugg,A1 Team South Africa,,Ferrari / Ferrari,10,20000,running,0,3
2008,A1,2008_Netherlands_Sprint,2008_01,7,8,ITA,italy,Fabio_Onidi,Fabio Onidi,A1 Team Italy,,Ferrari / Ferrari,10,15000,running,0,2
2008,A1,2008_Netherlands_Sprint,2008_01,8,9,USA,usa,Charlie_Kimball,Charlie Kimball,A1 Team USA,,Ferrari / Ferrari,10,10000,running,0,1
2008,A1,2008_Netherlands_Sprint,2008_01,9,13,POR,portugal,Filipe_Albuquerque,Filipe Albuquerque,A1 Team Portugal,,Ferrari / Ferrari,10,7000,running,0,0
2008,A1,2008_Netherlands_Sprint,2008_01,10,10,LEB,canada,Daniel_Morad,Daniel Morad,A1 Team Lebanon,,Ferrari / Ferrari,10,3000,running,0,0
