season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1990,B,1,02/17/90,Daytona,Daytona_International_Speedway,42,Dale Earnhardt,earnhda01,2,Chevrolet ,2.500,P,300,356902,188.945,4,149.357,18,https://www.racing-reference.info/race-results/1990_Goody%27s_300/B, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/earnhda01/
1990,B,2,02/24/90,Richmond,Richmond_International_Raceway,36,Michael Waltrip,waltrmi01,1,Pontiac ,0.750,P,150,90008,118.561,7,88.091,7,https://www.racing-reference.info/race-results/1990_Pontiac_200/B, https://www.racing-reference.info/tracks/Richmond_International_Raceway,https://www.racing-reference.info/driver/waltrmi01/
1990,B,3,03/03/90,Rockingham,North_Carolina_Motor_Speedway,41,Dale Earnhardt,earnhda01,11,Chevrolet ,1.017,P,200,84994,145.361,10,106.948,15,https://www.racing-reference.info/race-results/1990_Goodwrench_200/B, https://www.racing-reference.info/tracks/North_Carolina_Motor_Speedway,https://www.racing-reference.info/driver/earnhda01/
1990,B,4,03/11/90,Martinsville,Martinsville_Speedway,32,Tommy Houston,houstto01,10,Buick ,0.526,P,105,72683,91.522,9,64.212,2,https://www.racing-reference.info/race-results/1990_Miller_Classic/B, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/houstto01/
1990,B,5,03/25/90,Hickory,Hickory_Motor_Speedway,30,Tommy Houston,houstto01,3,Buick ,0.363,P,73,50865,86.025,3,74.631,1,https://www.racing-reference.info/race-results/1990_Mountain_Dew_400/B, https://www.racing-reference.info/tracks/Hickory_Motor_Speedway,https://www.racing-reference.info/driver/houstto01/
1990,B,6,03/31/90,Darlington,Darlington_Raceway,41,Harry Gant,gantha01,3,Buick ,1.366,P,201,93927,156.821,3,129.689,11,https://www.racing-reference.info/race-results/1990_Pontiac_200_%28March%29/B, https://www.racing-reference.info/tracks/Darlington_Raceway,https://www.racing-reference.info/driver/gantha01/
1990,B,7,04/07/90,Bristol,Bristol_International_Speedway,30,L.D. Ottinger,ottinl.01,13,Oldsmobile ,0.533,P,133,98100,NTT,14,79.936,8,https://www.racing-reference.info/race-results/1990_Budweiser_250/B, https://www.racing-reference.info/tracks/Bristol_International_Speedway,https://www.racing-reference.info/driver/ottinl.01/
1990,B,8,04/28/90,Lanier,Lanier_Speedway,30,Chuck Bown,bownch01,1,Pontiac ,0.375,P,75,55080,92.510,6,74.033,0,https://www.racing-reference.info/race-results/1990_U-Can-Rent_200/B, https://www.racing-reference.info/tracks/Lanier_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,9,05/05/90,South Boston,South_Boston_Speedway,30,Chuck Bown,bownch01,2,Pontiac ,0.357,P,71,49580,91.161,7,58.778,1,https://www.racing-reference.info/race-results/1990_Roses_Stores_200_%28May%29/B, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,10,05/12/90,Nazareth,Pennsylvania_International_Raceway,38,Jimmy Hensley,henslji01,2,Oldsmobile ,1.000,P,300,129717,124.146,11,95.676,11,https://www.racing-reference.info/race-results/1990_Pontiac_300_%28May%29/B, https://www.racing-reference.info/tracks/Pennsylvania_International_Raceway,https://www.racing-reference.info/driver/henslji01/
1990,B,11,05/19/90,Hickory,Hickory_Motor_Speedway,30,Chuck Bown,bownch01,1,Pontiac ,0.363,P,73,54296,86.664,4,71.546,3,https://www.racing-reference.info/race-results/1990_Granger_Select_200_%28May%29/B, https://www.racing-reference.info/tracks/Hickory_Motor_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,12,05/26/90,Charlotte,Charlotte_Motor_Speedway,42,Dale Jarrett,jarreda01,3,Pontiac ,1.500,P,300,203525,168.219,8,132.337,10,https://www.racing-reference.info/race-results/1990_Champion_300/B, https://www.racing-reference.info/tracks/Charlotte_Motor_Speedway,https://www.racing-reference.info/driver/jarreda01/
1990,B,13,06/02/90,Dover,Dover_Downs_International_Speedway,36,Michael Waltrip,waltrmi01,4,Pontiac ,1.000,P,200,81815,143.885,5,108.091,5,https://www.racing-reference.info/race-results/1990_Budweiser_200/B, https://www.racing-reference.info/tracks/Dover_Downs_International_Speedway,https://www.racing-reference.info/driver/waltrmi01/
1990,B,14,06/09/90,Rougemont,Orange_County_Speedway,29,Chuck Bown,bownch01,3,Pontiac ,0.375,P,75,55077,95.016,9,65.982,7,https://www.racing-reference.info/race-results/1990_Roses_Stores_200_%28June%29/B, https://www.racing-reference.info/tracks/Orange_County_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,15,06/23/90,Volusia County,Volusia_County_Speedway,30,Tommy Houston,houstto01,2,Buick ,0.500,P,100,68107,104.220,16,60.342,3,https://www.racing-reference.info/race-results/1990_Firecracker_200/B, https://www.racing-reference.info/tracks/Volusia_County_Speedway,https://www.racing-reference.info/driver/houstto01/
1990,B,16,06/30/90,Myrtle Beach,Myrtle_Beach_Speedway,32,Mark Martin,martima01,19,Ford ,0.538,P,108,67758,97.375,6,76.072,1,https://www.racing-reference.info/race-results/1990_Carolina_Pride_Budweiser_200/B, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/martima01/
1990,B,17,07/08/90,Oxford,Oxford_Plains_Speedway,43,Chuck Bown,bownch01,7,Pontiac ,0.333,P,102,183740,76.454,9,53.380,4,https://www.racing-reference.info/race-results/1990_True_Value_Oxford_250/B, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,18,07/15/90,Loudon,New_Hampshire_International_Speedway,46,Tommy Ellis,ellisto01,4,Buick ,1.058,P,317,322369,123.410,17,85.797,17,https://www.racing-reference.info/race-results/1990_Budweiser_300/B, https://www.racing-reference.info/tracks/New_Hampshire_International_Speedway,https://www.racing-reference.info/driver/ellisto01/
1990,B,19,07/21/90,South Boston,South_Boston_Speedway,28,Tommy Houston,houstto01,14,Buick ,0.357,P,71,50572,91.610,3,80.000,3,https://www.racing-reference.info/race-results/1990_Coors_200/B, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/houstto01/
1990,B,20,07/28/90,Dublin,New_River_Valley_Speedway,30,Steve Grissom,grissst01,1,Oldsmobile ,0.416,P,83,68407,92.937,6,67.617,4,https://www.racing-reference.info/race-results/1990_Granger_Select_200_%28July%29/B, https://www.racing-reference.info/tracks/New_River_Valley_Speedway,https://www.racing-reference.info/driver/grissst01/
1990,B,21,08/04/90,IRP,Indianapolis_Raceway_Park,36,Steve Grissom,grissst01,17,Oldsmobile ,0.686,P,137,90820,110.260,9,75.719,5,https://www.racing-reference.info/race-results/1990_Kroger_200/B, https://www.racing-reference.info/tracks/Indianapolis_Raceway_Park,https://www.racing-reference.info/driver/grissst01/
1990,B,22,08/11/90,Rougemont,Orange_County_Speedway,30,Chuck Bown,bownch01,5,Pontiac ,0.375,P,75,53164,94.716,3,82.720,8,https://www.racing-reference.info/race-results/1990_Texas_Pete_200/B, https://www.racing-reference.info/tracks/Orange_County_Speedway,https://www.racing-reference.info/driver/bownch01/
1990,B,23,08/24/90,Bristol,Bristol_International_Speedway,32,Rick Mast,mastri01,12,Buick ,0.533,P,133,102044,114.850,8,85.447,9,https://www.racing-reference.info/race-results/1990_Jay_Johnson_250/B, https://www.racing-reference.info/tracks/Bristol_International_Speedway,https://www.racing-reference.info/driver/mastri01/
1990,B,24,09/01/90,Darlington,Darlington_Raceway,41,Dale Jarrett,jarreda01,28,Pontiac ,1.366,P,201,106225,155.056,2,136.342,7,https://www.racing-reference.info/race-results/1990_Gatorade_200/B, https://www.racing-reference.info/tracks/Darlington_Raceway,https://www.racing-reference.info/driver/jarreda01/
1990,B,25,09/08/90,Richmond,Richmond_International_Raceway,34,Rick Mast,mastri01,22,Buick ,0.750,P,150,83090,118.974,4,99.759,3,https://www.racing-reference.info/race-results/1990_Autolite_200/B, https://www.racing-reference.info/tracks/Richmond_International_Raceway,https://www.racing-reference.info/driver/mastri01/
1990,B,26,09/15/90,Dover,Dover_Downs_International_Speedway,40,Harry Gant,gantha01,3,Buick ,1.000,P,200,86969,144.289,2,123.097,10,https://www.racing-reference.info/race-results/1990_Ames_Splitfire_200/B, https://www.racing-reference.info/tracks/Dover_Downs_International_Speedway,https://www.racing-reference.info/driver/gantha01/
1990,B,27,09/22/90,Martinsville,Martinsville_Speedway,32,Jeff Burton,burtoje01,4,Buick ,0.526,P,79,64613,90.499,10,66.241,2,https://www.racing-reference.info/race-results/1990_Zerex_150/B, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/burtoje01/
1990,B,28,10/06/90,Charlotte,Charlotte_Motor_Speedway,40,Sterling Marlin,marlist01,32,Oldsmobile ,1.500,P,300,332025,NTT,7,132.272,18,https://www.racing-reference.info/race-results/1990_All_Pro_300/B, https://www.racing-reference.info/tracks/Charlotte_Motor_Speedway,https://www.racing-reference.info/driver/marlist01/
1990,B,29,10/14/90,Loudon,New_Hampshire_International_Speedway,46,Rick Mast,mastri01,18,Buick ,1.058,P,265,240085,122.085,9,94.405,8,https://www.racing-reference.info/race-results/1990_NE_Chevy_250/B, https://www.racing-reference.info/tracks/New_Hampshire_International_Speedway,https://www.racing-reference.info/driver/mastri01/
1990,B,30,10/20/90,Rockingham,North_Carolina_Motor_Speedway,40,Steve Grissom,grissst01,32,Oldsmobile ,1.017,P,200,84025,143.915,6,105.896,9,https://www.racing-reference.info/race-results/1990_AC-Delco_200/B, https://www.racing-reference.info/tracks/North_Carolina_Motor_Speedway,https://www.racing-reference.info/driver/grissst01/
1990,B,31,10/28/90,Martinsville,Martinsville_Speedway,32,Steve Grissom,grissst01,4,Oldsmobile ,0.526,P,105,79285,NTT,4,74.026,3,https://www.racing-reference.info/race-results/1990_Winston_Classic/B, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/grissst01/
