season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2008,B,1,02/16/08,2008_01,Daytona,Daytona_International_Speedway,43,Tony Stewart,stewato01,1,Toyota ,2.500,P,300,2271231,180.937,4,154.154,16,https://www.racing-reference.info/race-results/2008_Camping_World_300_Presented_by_Chevrolet/B, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/stewato01/
2008,B,2,02/25/08,2008_02,Fontana,Auto_Club_Speedway,42,Tony Stewart,stewato01,2,Toyota ,2.000,P,300,1331400,NTT,5,141.769,11,https://www.racing-reference.info/race-results/2008_Stater_Brothers_300/B, https://www.racing-reference.info/tracks/Auto_Club_Speedway,https://www.racing-reference.info/driver/stewato01/
2008,B,3,03/01/08,2008_03,Las Vegas,Las_Vegas_Motor_Speedway,43,Mark Martin,martima01,17,Chevrolet ,1.500,P,303,1363819,181.708,13,108.118,15,https://www.racing-reference.info/race-results/2008_Sam%27s_Town_300/B, https://www.racing-reference.info/tracks/Las_Vegas_Motor_Speedway,https://www.racing-reference.info/driver/martima01/
2008,B,4,03/08/08,2008_04,Atlanta,Atlanta_Motor_Speedway,43,Matt Kenseth,kensema01,10,Ford ,1.540,P,305,910326,NTT,8,131.290,22,https://www.racing-reference.info/race-results/2008_Nicorette_300/B, https://www.racing-reference.info/tracks/Atlanta_Motor_Speedway,https://www.racing-reference.info/driver/kensema01/
2008,B,5,03/15/08,2008_05,Bristol,Bristol_Motor_Speedway,43,Clint Bowyer,bowyecl01,4,Chevrolet ,0.533,P,91,1209409,NTT,7,78.874,6,https://www.racing-reference.info/race-results/2008_Sharpie_Mini_300/B, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/bowyecl01/
2008,B,6,03/22/08,2008_06,Nashville,Nashville_Superspeedway,43,Scott Wimmer,wimmesc01,14,Chevrolet ,1.333,P,300,889935,163.726,3,134.095,10,https://www.racing-reference.info/race-results/2008_Pepsi_300/B, https://www.racing-reference.info/tracks/Nashville_Superspeedway,https://www.racing-reference.info/driver/wimmesc01/
2008,B,7,04/05/08,2008_07,Fort Worth,Texas_Motor_Speedway,43,Kyle Busch,buschky01,31,Toyota ,1.500,P,300,1252445,NTT,4,151.707,12,https://www.racing-reference.info/race-results/2008_O%27Reilly_300/B, https://www.racing-reference.info/tracks/Texas_Motor_Speedway,https://www.racing-reference.info/driver/buschky01/
2008,B,8,04/11/08,2008_08,Phoenix,Phoenix_International_Raceway,43,Kyle Busch,buschky01,1,Toyota ,1.000,P,202,1010215,132.582,9,98.764,14,https://www.racing-reference.info/race-results/2008_Bashas%27_Supermarkets_200/B, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/buschky01/
2008,B,9,04/20/08,2008_09,Mexico City,Autodromo_Hermanos_Rodriguez,43,Kyle Busch,buschky01,6,Toyota ,2.518,R,201,2143500,102.756,7,68.124,10,https://www.racing-reference.info/race-results/2008_Corona_Mexico_200_Presented_by_Banamex/B, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/buschky01/
2008,B,10,04/26/08,2008_10,Talladega,Talladega_Superspeedway,43,Tony Stewart,stewato01,1,Toyota ,2.660,P,311,1104966,185.308,8,133.111,15,https://www.racing-reference.info/race-results/2008_Aaron%27s_312/B, https://www.racing-reference.info/tracks/Talladega_Superspeedway,https://www.racing-reference.info/driver/stewato01/
2008,B,11,05/02/08,2008_11,Richmond,Richmond_International_Raceway,43,Denny Hamlin,hamlide01,3,Toyota ,0.750,P,190,907555,125.127,8,96.238,3,https://www.racing-reference.info/race-results/2008_Lipton_Tea_250/B, https://www.racing-reference.info/tracks/Richmond_International_Raceway,https://www.racing-reference.info/driver/hamlide01/
2008,B,12,05/09/08,2008_12,Darlington,Darlington_Raceway,43,Tony Stewart,stewato01,3,Toyota ,1.366,P,204,890535,176.994,8,107.139,11,https://www.racing-reference.info/race-results/2008_Diamond_Hill_Plywood_200/B, https://www.racing-reference.info/tracks/Darlington_Raceway,https://www.racing-reference.info/driver/stewato01/
2008,B,13,05/24/08,2008_13,Charlotte,Lowe's_Motor_Speedway,43,Kyle Busch,buschky01,6,Toyota ,1.500,P,303,1038161,179.904,12,120.331,18,https://www.racing-reference.info/race-results/2008_Carquest_Auto_Parts_300/B, https://www.racing-reference.info/tracks/Lowe's_Motor_Speedway,https://www.racing-reference.info/driver/buschky01/
2008,B,14,05/31/08,2008_14,Dover,Dover_International_Speedway,43,Denny Hamlin,hamlide01,2,Toyota ,1.000,P,200,926321,154.387,6,112.395,5,https://www.racing-reference.info/race-results/2008_Heluva_Good_200/B, https://www.racing-reference.info/tracks/Dover_International_Speedway,https://www.racing-reference.info/driver/hamlide01/
2008,B,15,06/07/08,2008_15,Nashville,Nashville_Superspeedway,43,Brad Keselowski,keselbr01,2,Chevrolet ,1.333,P,300,978849,159.944,10,117.643,10,https://www.racing-reference.info/race-results/2008_Federated_Auto_Parts_300_Presented_by_Dollar_General/B, https://www.racing-reference.info/tracks/Nashville_Superspeedway,https://www.racing-reference.info/driver/keselbr01/
2008,B,16,06/14/08,2008_16,Kentucky,Kentucky_Speedway,43,Joey Logano,loganjo01,1,Toyota ,1.500,P,300,1193226,175.558,5,135.508,14,https://www.racing-reference.info/race-results/2008_Meijer_300_Presented_By_Oreo/B, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/loganjo01/
2008,B,17,06/21/08,2008_17,Milwaukee,Milwaukee_Mile,43,Carl Edwards,edwarca01,11,Ford ,1.000,P,250,947598,121.298,9,91.678,12,https://www.racing-reference.info/race-results/2008_Camping_World_RV_Rental_250/B, https://www.racing-reference.info/tracks/Milwaukee_Mile,https://www.racing-reference.info/driver/edwarca01/
2008,B,18,06/28/08,2008_18,Loudon,New_Hampshire_Motor_Speedway,43,Tony Stewart,stewato01,8,Toyota ,1.058,P,212,959327,127.799,5,109.025,11,https://www.racing-reference.info/race-results/2008_Camping_World_RV_Sales_200_Presented_by_RVs.com/B, https://www.racing-reference.info/tracks/New_Hampshire_Motor_Speedway,https://www.racing-reference.info/driver/stewato01/
2008,B,19,07/04/08,2008_19,Daytona,Daytona_International_Speedway,43,Denny Hamlin,hamlide01,17,Toyota ,2.500,P,263,1290459,180.610,3,155.761,17,https://www.racing-reference.info/race-results/2008_Winn-Dixie_250_Powered_by_Coca-Cola/B, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/hamlide01/
2008,B,20,07/11/08,2008_20,Chicago,Chicagoland_Speedway,43,Kyle Busch,buschky01,10,Toyota ,1.500,P,300,1291064,176.436,3,144.443,10,https://www.racing-reference.info/race-results/2008_Dollar_General_300_Powered_by_Coca-Cola/B, https://www.racing-reference.info/tracks/Chicagoland_Speedway,https://www.racing-reference.info/driver/buschky01/
2008,B,21,07/19/08,2008_21,Gateway,Gateway_International_Raceway,43,Carl Edwards,edwarca01,3,Ford ,1.250,P,250,1280055,133.101,6,108.095,12,https://www.racing-reference.info/race-results/2008_Missouri-Illinois_Dodge_Dealers_250/B, https://www.racing-reference.info/tracks/Gateway_International_Raceway,https://www.racing-reference.info/driver/edwarca01/
2008,B,22,07/26/08,2008_22,IRP,O'Reilly_Raceway_Park,43,Kyle Busch,buschky01,2,Toyota ,0.686,P,137,837213,108.140,7,80.522,4,https://www.racing-reference.info/race-results/2008_Kroger_200_Benefiting_Riley_Hospital_for_Children/B, https://www.racing-reference.info/tracks/O'Reilly_Raceway_Park,https://www.racing-reference.info/driver/buschky01/
2008,B,23,08/02/08,2008_23,Montreal,Circuit_Gilles_Villeneuve,43,Ron Fellows,felloro01,6,Chevrolet ,2.709,R,130,1757311,95.082,4,50.149,3,https://www.racing-reference.info/race-results/2008_NAPA_Auto_Parts_200_Presented_by_Dodge/B, https://www.racing-reference.info/tracks/Circuit_Gilles_Villeneuve,https://www.racing-reference.info/driver/felloro01/
2008,B,24,08/09/08,2008_24,Watkins Glen,Watkins_Glen_International,43,Marcos Ambrose,ambroma01,12,Ford ,2.450,R,201,943564,121.327,6,85.954,11,https://www.racing-reference.info/race-results/2008_Zippo_200_at_the_Glen/B, https://www.racing-reference.info/tracks/Watkins_Glen_International,https://www.racing-reference.info/driver/ambroma01/
