vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
76,Spencer Boyd,Chevrolet,106,105,2,2,3386.334,3439.997,53.663,3400.1079,3414.1884,14.0804,13.7739,25.8085,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,23,31,-8,5468
76,Spencer Boyd,Chevrolet,136,135,2,2,4173.549,4226.6049,53.0559,4187.4666,4200.4464,12.9797,13.9176,26.1585,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,29,27,2,5468
76,Spencer Boyd,Chevrolet,138,137,2,2,4274.8909,4339.808,64.917,4289.3353,4312.1575,22.8221,14.4443,27.6504,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,19,32,-13,5468
76,Spencer Boyd,Chevrolet,165,165,2,2,5380.485,5446.91,66.425,5395.4905,5420.45,24.9595,15.0055,26.4599,OTHER,False,False,False,False,0,0,8,28,-20,5468
76,Spencer Boyd,Chevrolet,167,167,2,2,5509.352,5583.2,73.8479,5524.555,5556.1204,31.5653,15.203,27.0795,OTHER,False,False,False,False,0,0,21,25,-4,5468
22,Stephen Mallozzi,Ford,55,54,2,2,1500.589,1571.717,71.128,1522.2761,1555.0076,32.7315,21.6871,16.7093,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,33,-1,5468
22,Stephen Mallozzi,Ford,80,78,2,2,2507.567,2569.2979,61.7309,2528.0582,2552.4155,24.3573,20.4912,16.8824,OTHER,False,False,False,False,0,0,33,33,0,5468
22,Stephen Mallozzi,Ford,105,103,2,2,3332.164,3394.553,62.3889,3351.9267,3377.4517,25.5249,19.7627,17.1012,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0,5468
22,Stephen Mallozzi,Ford,165,165,2,2,5383.637,5457.8239,74.1869,5406.201,5441.6037,35.4027,22.564,16.2202,OTHER,False,False,False,False,0,0,12,29,-17,5468
22,Stephen Mallozzi,Ford,168,167,2,2,5510.291,5654.144,143.853,5533.3637,5639.7876,106.4238,23.0727,14.3563,OTHER,False,False,False,False,0,0,23,30,-7,5468
22,Stephen Mallozzi,Ford,181,178,2,2,6071.986,6138.648,66.662,6094.3359,6122.5516,28.2156,22.3499,16.0963,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0,5468
20,Blake Lothian,Chevrolet,18,17,1,1,381.964,0.0,0.0,390.7655,491.3463,100.5808,8.8015,0.0,OTHER,False,False,False,False,0,0,34,34,0,5468
46,Thad Moffitt #,Chevrolet,33,31,2,2,773.857,816.2089,42.3519,788.9679,795.0739,6.106,15.1109,21.135,OTHER,False,False,False,False,0,0,33,33,0,5468
46,Thad Moffitt #,Chevrolet,55,54,2,2,1501.422,1561.477,60.055,1516.6371,1540.6937,24.0565,15.2151,20.7832,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,32,1,5468
46,Thad Moffitt #,Chevrolet,79,78,2,2,2463.913,2520.706,56.793,2478.8415,2500.3957,21.5541,14.9285,20.3102,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5468
46,Thad Moffitt #,Chevrolet,136,135,2,2,4171.756,4230.42,58.6639,4186.7993,4209.9557,23.1564,15.0433,20.4642,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,30,-5,5468
46,Thad Moffitt #,Chevrolet,150,149,2,2,4715.778,4762.34,46.5619,4731.5155,4741.8924,10.3769,15.7375,20.4475,OTHER,False,False,False,False,0,0,25,30,-5,5468
90,Justin Carroll,Toyota,32,31,2,2,756.244,810.136,53.8919,785.8982,792.8384,6.9401,29.6542,17.2975,OTHER,False,False,False,False,0,0,31,31,0,5468
90,Justin Carroll,Toyota,55,54,2,2,1499.755,1545.223,45.4679,1527.4478,1533.1863,5.7385,27.6928,12.0366,OTHER,False,False,False,False,0,0,31,31,0,5468
90,Justin Carroll,Toyota,102,101,2,2,3181.766,3235.7199,53.9539,3211.1169,3225.2972,14.1803,29.3509,10.4227,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,24,31,-7,5468
90,Justin Carroll,Toyota,104,103,2,2,3281.4319,3333.481,52.049,3310.083,3323.7298,13.6467,28.651,9.7511,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,29,30,-1,5468
90,Justin Carroll,Toyota,158,157,2,2,5028.719,0.0,0.0,5058.1143,5073.1143,15.0,29.3953,0.0,OTHER,False,False,False,False,0,0,31,31,0,5468
20,Blake Lothian,Chevrolet,0,0,8,8,0.0,46.653,46.653,8.8393,19.3827,10.5434,8.8393,27.2702,OTHER,False,False,False,False,0,0,0,0,0,5468
9,Brandon Jones,Chevrolet,37,37,2,2,1003.226,1056.686,53.4599,1030.0312,1049.517,19.4858,26.8052,7.1689,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,32,-13,5436
9,Brandon Jones,Chevrolet,124,124,2,2,3980.925,4033.248,52.3229,4007.7114,4026.13,18.4185,26.7864,7.1179,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,9,-2,5436
9,Brandon Jones,Chevrolet,171,171,2,2,5196.18,5249.009,52.8289,5223.0696,5242.3551,19.2855,26.8896,6.6538,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,11,-4,5436
00,Cole Custer,Ford,64,64,2,2,1825.086,1874.602,49.516,1842.1264,1857.3404,15.214,17.0404,17.2615,FOUR_WHEEL_CHANGE,False,False,False,False,0,0,3,10,-7,5436
00,Cole Custer,Ford,124,124,2,2,3979.999,4030.06,50.061,3997.2342,4013.3837,16.1495,17.2352,16.6762,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,6,-1,5436
00,Cole Custer,Ford,171,171,2,2,5194.9309,5243.109,48.178,5212.0585,5226.573,14.5145,17.1275,16.5359,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,5,0,5436
18,Sheldon Creed,Toyota,64,64,2,2,1824.669,1873.994,49.3249,1836.4207,1852.0365,15.6157,11.7517,21.9574,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,9,-7,5436
18,Sheldon Creed,Toyota,124,124,2,2,3980.354,4029.565,49.211,3992.0956,4007.0441,14.9484,11.7416,22.5208,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,5,1,5436
18,Sheldon Creed,Toyota,171,171,2,2,5193.954,5242.725,48.771,5205.7524,5221.2344,15.482,11.7984,21.4905,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,4,-1,5436
27,Jeb Burton,Chevrolet,64,64,2,2,1828.019,1880.832,52.813,1852.3034,1869.1517,16.8483,24.2844,11.6802,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,14,-6,5436
27,Jeb Burton,Chevrolet,124,124,2,2,3981.747,4038.025,56.278,4006.1098,4026.5303,20.4205,24.3628,11.4946,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,17,-8,5436
27,Jeb Burton,Chevrolet,171,171,2,2,5198.9979,5251.336,52.338,5223.5033,5240.253,16.7497,24.5053,11.0829,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,14,-1,5436
7,Justin Allgaier,Chevrolet,37,37,2,2,1002.632,1060.493,57.8609,1026.7613,1050.3512,23.5898,24.1293,10.1417,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,34,-17,5436
7,Justin Allgaier,Chevrolet,124,124,2,2,3978.204,4030.577,52.373,4002.0725,4020.7244,18.6519,23.8685,9.8525,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,8,-7,5436
7,Justin Allgaier,Chevrolet,171,171,2,2,5194.535,5243.97,49.435,5218.5984,5234.1137,15.5153,24.0634,9.8562,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,7,-3,5436
20,Aric Almirola,Toyota,64,64,2,2,1824.3,1872.101,47.801,1845.9969,1860.8437,14.8468,21.6969,11.2572,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,8,-7,5436
20,Aric Almirola,Toyota,124,124,2,2,3978.614,4028.898,50.284,4000.8045,4017.5878,16.7832,22.1905,11.3101,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,3,-1,5436
20,Aric Almirola,Toyota,171,171,2,2,5193.125,5242.1319,49.0069,5215.195,5230.8439,15.6489,22.07,11.288,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,3,-2,5436
5,Anthony Alfredo,Chevrolet,64,64,2,2,1826.709,1886.256,59.547,1842.7269,1868.2466,25.5196,16.0179,18.0093,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,23,-18,5436
5,Anthony Alfredo,Chevrolet,124,124,2,2,3983.294,4040.505,57.211,3999.7702,4022.1927,22.4225,16.4762,18.3122,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,19,-7,5436
5,Anthony Alfredo,Chevrolet,171,171,2,2,5198.441,5253.063,54.622,5215.0949,5235.4483,20.3534,16.6539,17.6146,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,17,-5,5436
39,Ryan Sieg,Ford,64,64,2,2,1827.087,1878.869,51.7819,1835.6866,1853.5713,17.8847,8.5996,25.2976,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,13,-7,5436
39,Ryan Sieg,Ford,124,124,2,2,3982.158,4034.473,52.315,3990.9611,4008.8125,17.8514,8.8031,25.6604,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,11,-1,5436
39,Ryan Sieg,Ford,171,171,2,2,5197.902,5253.011,55.109,5206.2528,5227.941,21.6881,8.3508,25.0699,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,16,-5,5436
39,Ryan Sieg,Ford,236,235,2,2,7038.789,7093.519,54.73,7048.2749,7068.3614,20.0864,9.4859,25.1575,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,27,-5,5436
1,Sam Mayer,Chevrolet,124,124,2,2,3983.914,4036.122,52.2079,4012.5162,4030.7345,18.2183,28.6022,5.3874,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,16,-3,5436
1,Sam Mayer,Chevrolet,171,171,2,2,5197.483,5248.044,50.5609,5225.8723,5241.888,16.0156,28.3893,6.1559,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,10,0,5436
21,Austin Hill,Chevrolet,64,64,2,2,1827.523,1877.352,49.829,1847.4316,1863.4462,16.0145,19.9086,13.9057,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,11,-4,5436
21,Austin Hill,Chevrolet,70,70,2,2,2133.032,0.0,0.0,2162.4485,3272.4968,1110.0482,29.4165,0.0,OTHER,False,False,False,False,0,0,3,34,-31,5436
2,Jesse Love #,Chevrolet,64,64,2,2,1828.992,1882.05,53.0579,1855.0061,1870.8535,15.8473,26.0141,11.1964,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,15,-5,5436
2,Jesse Love #,Chevrolet,124,124,2,2,3985.312,4036.016,50.704,4010.7477,4026.8306,16.0828,25.4357,9.1853,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,15,1,5436
2,Jesse Love #,Chevrolet,171,171,2,2,5200.298,5251.805,51.507,5225.7389,5241.3875,15.6486,25.4409,10.4174,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,15,0,5436
88,Carson Kvapil,Chevrolet,37,37,2,2,994.655,1065.77,71.115,1010.8457,1045.0126,34.1669,16.1907,20.7573,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,35,-29,5436
88,Carson Kvapil,Chevrolet,124,124,2,2,3979.608,4035.121,55.5129,3995.2321,4015.686,20.4538,15.6241,19.4349,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,13,-9,5436
88,Carson Kvapil,Chevrolet,171,171,2,2,5195.528,5249.589,54.0609,5211.4245,5230.3434,18.9188,15.8965,19.2455,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,12,-6,5436
31,Parker Retzlaff,Chevrolet,64,64,2,2,1828.528,1885.512,56.9839,1860.8104,1882.3646,21.5542,32.2824,3.1473,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,20,-11,5436
38,Matt DiBenedetto,Ford,64,64,2,2,1836.098,1892.364,56.266,1849.2003,1869.9526,20.7523,13.1023,22.4113,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,27,-5,5436
38,Matt DiBenedetto,Ford,87,86,2,2,2957.135,3016.996,59.8609,2970.3655,2994.2223,23.8567,13.2305,22.7737,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,28,-10,5436
38,Matt DiBenedetto,Ford,124,124,2,2,3988.6,4052.701,64.101,4001.5386,4029.2663,27.7277,12.9386,23.4346,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,28,-6,5436
38,Matt DiBenedetto,Ford,171,171,2,2,5205.667,5262.441,56.7739,5218.0645,5239.9194,21.8548,12.3975,22.5215,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,24,1,5436
38,Matt DiBenedetto,Ford,245,245,2,2,7428.677,7489.768,61.091,7442.7409,7465.73,22.989,14.0639,24.0379,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,25,-11,5436
16,AJ Allmendinger,Chevrolet,64,64,2,2,1826.019,1884.018,57.999,1836.0536,1859.042,22.9883,10.0346,24.9759,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,18,-14,5436
19,Taylor Gray(i),Toyota,64,64,2,2,1829.988,1887.503,57.5149,1860.2098,1882.0643,21.8545,30.2218,5.4386,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,25,-13,5436
19,Taylor Gray(i),Toyota,124,124,2,2,3985.788,4035.693,49.905,4015.8194,4030.9681,15.1486,30.0314,4.7248,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,14,3,5436
19,Taylor Gray(i),Toyota,171,171,2,2,5201.433,5250.969,49.536,5231.1108,5246.5259,15.415,29.6778,4.443,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,13,4,5436
8,Sammy Smith,Chevrolet,37,37,2,2,1002.056,1051.319,49.2629,1008.8104,1024.459,15.6486,6.7544,26.8599,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,29,-14,5436
8,Sammy Smith,Chevrolet,124,124,2,2,3979.002,4028.899,49.8969,3985.4889,4002.4183,16.9294,6.4869,26.4806,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,4,-1,5436
8,Sammy Smith,Chevrolet,171,171,2,2,5196.494,5244.512,48.018,5203.0164,5218.3673,15.3509,6.5224,26.1446,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,8,0,5436
48,Parker Kligerman,Chevrolet,64,64,2,2,1832.002,1885.837,53.835,1844.1951,1861.6779,17.4827,12.1931,24.159,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,21,-4,5436
48,Parker Kligerman,Chevrolet,85,84,2,2,2881.159,2951.818,70.659,2898.0932,2924.0512,25.958,16.9342,27.7667,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,30,31,-1,5436
48,Parker Kligerman,Chevrolet,87,86,2,2,3009.406,3058.679,49.273,3021.4841,3034.7638,13.2797,12.0781,23.9151,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,31,30,1,5436
48,Parker Kligerman,Chevrolet,125,125,2,2,4035.319,4099.327,64.008,4046.4856,4074.6456,28.1599,11.1666,24.6813,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,30,-28,5436
48,Parker Kligerman,Chevrolet,197,197,2,2,5972.136,6027.25,55.1139,5983.4702,6003.6888,20.2185,11.3342,23.5611,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,27,-16,5436
97,Shane Van Gisbergen #,Chevrolet,64,64,2,2,1833.018,1886.142,53.124,1851.6694,1870.1862,18.5167,18.6514,15.9557,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,22,-3,5436
97,Shane Van Gisbergen #,Chevrolet,124,124,2,2,3984.871,4034.954,50.083,4003.4405,4019.423,15.9824,18.5695,15.5309,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,12,3,5436
97,Shane Van Gisbergen #,Chevrolet,171,171,2,2,5202.999,5255.7389,52.7399,5222.1019,5239.7525,17.6506,19.1029,15.9864,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1,5436
26,Corey Heim(i),Toyota,64,64,2,2,1830.478,1883.214,52.7359,1835.5531,1853.2377,17.6845,5.0751,29.9762,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,17,-3,5436
26,Corey Heim(i),Toyota,71,70,2,2,2169.139,3056.762,887.623,2175.9294,3006.6928,830.7634,6.7904,50.0691,OTHER,False,False,False,False,0,0,24,37,-13,5436
51,Jeremy Clements,Chevrolet,64,64,2,2,1832.421,1887.205,54.7839,1858.6083,1879.3284,20.7201,26.1873,7.8765,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,24,-6,5436
51,Jeremy Clements,Chevrolet,71,70,2,2,2173.198,2910.247,737.049,2206.3945,2902.3201,695.9255,33.1965,7.9268,OTHER,False,False,False,False,0,0,25,32,-7,5436
51,Jeremy Clements,Chevrolet,72,72,2,2,2370.288,2434.184,63.896,2396.7833,2426.1789,29.3956,26.4953,8.005,OTHER,False,False,False,False,0,0,16,31,-15,5436
51,Jeremy Clements,Chevrolet,75,74,2,2,2487.7979,2546.605,58.807,2515.5035,2538.7931,23.2895,27.7055,7.8118,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,31,-13,5436
51,Jeremy Clements,Chevrolet,87,86,2,2,2958.267,3020.936,62.669,2984.5127,3012.8738,28.361,26.2457,8.0621,OTHER,False,False,False,False,0,0,20,29,-9,5436
51,Jeremy Clements,Chevrolet,88,88,2,2,3067.38,3108.563,41.1829,3093.3566,3099.4625,6.1059,25.9766,9.1004,OTHER,False,False,False,False,0,0,13,24,-11,5436
51,Jeremy Clements,Chevrolet,124,124,2,2,3989.086,4047.604,58.518,4017.0539,4039.7434,22.6894,27.9679,7.8605,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,25,-2,5436
51,Jeremy Clements,Chevrolet,171,171,2,2,5203.5069,5257.526,54.019,5230.0765,5249.5621,19.4856,26.5695,7.9638,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,21,-1,5436
51,Jeremy Clements,Chevrolet,236,235,2,2,7035.875,7090.131,54.256,7062.0885,7082.4085,20.3199,26.2135,7.7224,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,26,-10,5436
51,Jeremy Clements,Chevrolet,246,245,2,2,7435.876,7500.226,64.3499,7462.8272,7492.6228,29.7955,26.9512,7.6031,OTHER,False,False,False,False,0,0,23,27,-4,5436
98,Riley Herbst,Ford,64,64,2,2,1829.46,1878.739,49.2789,1860.2098,1874.7239,14.5141,30.7498,4.015,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,12,-1,5436
98,Riley Herbst,Ford,71,71,2,2,2295.855,2383.51,87.655,2327.5483,2379.3756,51.8273,31.6933,4.1343,OTHER,False,False,False,False,0,0,3,32,-29,5436
98,Riley Herbst,Ford,74,73,2,2,2433.578,2502.4609,68.8829,2465.8524,2498.6726,32.8202,32.2744,3.7883,OTHER,False,False,False,False,0,0,25,32,-7,5436
98,Riley Herbst,Ford,124,124,2,2,3984.331,4033.309,48.978,4014.8852,4029.5332,14.648,30.5542,3.7757,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,10,4,5436
98,Riley Herbst,Ford,171,171,2,2,5196.897,5246.098,49.201,5227.3738,5242.4552,15.0814,30.4768,3.6427,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,9,0,5436
11,Josh Williams,Chevrolet,64,64,2,2,1831.617,1884.93,53.313,1845.8301,1862.7122,16.8821,14.2131,22.2177,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,19,-3,5436
11,Josh Williams,Chevrolet,124,124,2,2,3982.757,4039.026,56.2689,3997.1007,4018.0216,20.9208,14.3437,21.0043,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,18,-7,5436
11,Josh Williams,Chevrolet,171,171,2,2,5199.476,5253.594,54.118,5213.9604,5232.9126,18.9521,14.4844,20.6813,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,18,-4,5436
44,Brennan Poole,Chevrolet,64,64,2,2,1833.626,1887.979,54.353,1842.1264,1861.4777,19.3513,8.5004,26.5012,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,26,-6,5436
44,Brennan Poole,Chevrolet,71,71,2,2,2302.546,2374.654,72.108,2312.8339,2347.1977,34.3637,10.2879,27.4562,OTHER,False,False,False,False,0,0,11,29,-18,5436
44,Brennan Poole,Chevrolet,74,73,2,2,2430.4319,2499.156,68.724,2440.1279,2472.1242,31.9963,9.6959,27.0317,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,18,31,-13,5436
44,Brennan Poole,Chevrolet,124,124,2,2,3986.394,4042.275,55.881,3995.132,4016.1197,20.9876,8.738,26.1552,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,21,-3,5436
44,Brennan Poole,Chevrolet,171,171,2,2,5200.927,5255.154,54.227,5209.6895,5229.3758,19.6862,8.7625,25.7781,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,19,-3,5436
44,Brennan Poole,Chevrolet,173,173,2,2,5312.899,5363.8059,50.9069,5322.8372,5336.4173,13.5801,9.9382,27.3886,OTHER,False,False,False,False,0,0,9,27,-18,5436
42,Leland Honeyman #,Chevrolet,64,64,2,2,1837.891,1896.994,59.1029,1857.4415,1878.8289,21.3873,19.5505,18.165,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,27,31,-4,5436
42,Leland Honeyman #,Chevrolet,67,66,2,2,1950.951,1997.94,46.989,1969.188,1979.5649,10.3768,18.237,18.375,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,24,35,-11,5436
42,Leland Honeyman #,Chevrolet,71,70,2,2,2175.764,2904.426,728.6619,2198.1531,2880.8783,682.7252,22.3891,23.5476,TWO_WHEEL_CHANGE_RIGHT,False,False,True,False,0,0,26,30,-4,5436
42,Leland Honeyman #,Chevrolet,74,73,2,2,2431.602,2497.732,66.13,2450.1371,2479.0428,28.9056,18.5351,18.6891,OTHER,False,False,False,False,0,0,21,30,-9,5436
42,Leland Honeyman #,Chevrolet,76,75,2,2,2540.355,2593.853,53.498,2558.2129,2574.9625,16.7495,17.8579,18.8904,OTHER,False,False,False,False,0,0,21,29,-8,5436
42,Leland Honeyman #,Chevrolet,78,77,2,2,2648.66,2706.9229,58.2629,2667.0565,2686.3747,19.3181,18.3965,20.5482,OTHER,False,False,False,False,0,0,23,30,-7,5436
42,Leland Honeyman #,Chevrolet,87,86,2,2,2960.37,3086.885,126.515,2978.5068,3067.2838,88.7769,18.1368,19.6011,OTHER,False,False,False,False,0,0,23,31,-8,5436
42,Leland Honeyman #,Chevrolet,158,155,1,1,4854.966,4919.501,64.5349,4872.9187,4901.1469,28.2282,17.9527,18.354,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5436
42,Leland Honeyman #,Chevrolet,198,193,2,2,6010.561,6074.155,63.594,6029.0823,6056.0087,26.9263,18.5213,18.1462,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5436
91,Kyle Weatherman,Chevrolet,37,37,2,2,1004.026,1071.7539,67.7279,1025.2931,1056.8891,31.5959,21.2671,14.8648,OTHER,False,False,False,False,0,0,21,36,-15,5436
91,Kyle Weatherman,Chevrolet,40,39,2,2,1125.554,1182.257,56.7029,1146.8834,1168.0705,21.1871,21.3294,14.1864,OTHER,False,False,False,False,0,0,30,36,-6,5436
91,Kyle Weatherman,Chevrolet,64,64,2,2,1840.475,1907.99,67.515,1863.2804,1893.9101,30.6297,22.8054,14.0798,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,36,-3,5436
91,Kyle Weatherman,Chevrolet,67,66,2,2,1954.754,2005.765,51.011,1976.0614,1991.5767,15.5152,21.3074,14.1882,OTHER,False,False,False,False,0,0,30,36,-6,5436
91,Kyle Weatherman,Chevrolet,71,70,2,2,2183.121,2907.896,724.775,2210.3324,2891.1227,680.7902,27.2114,16.7732,OTHER,False,False,False,False,0,0,27,31,-4,5436
91,Kyle Weatherman,Chevrolet,73,72,2,2,2371.556,2442.8359,71.2799,2394.3809,2428.7521,34.3712,22.8249,14.0838,OTHER,False,False,False,False,0,0,18,32,-14,5436
91,Kyle Weatherman,Chevrolet,75,74,2,2,2489.445,0.0,0.0,2513.5015,2629.8151,116.3135,24.0565,0.0,OTHER,False,False,False,False,0,0,21,33,-12,5436
15,Hailie Deegan #,Ford,37,36,2,2,985.543,1070.527,84.984,998.9663,1048.1814,49.2151,13.4233,22.3455,OTHER,False,False,False,False,0,0,37,38,-1,5436
15,Hailie Deegan #,Ford,62,60,2,2,1699.864,1748.531,48.6669,1713.8284,1726.4742,12.6457,13.9644,22.0567,OTHER,False,False,False,False,0,0,36,37,-1,5436
15,Hailie Deegan #,Ford,64,62,2,2,1803.858,1853.577,49.719,1818.4352,1832.5158,14.0805,14.5772,21.0611,OTHER,False,False,False,False,0,0,36,37,-1,5436
15,Hailie Deegan #,Ford,65,64,2,2,1887.516,1949.146,61.6299,1902.4194,1927.3439,24.9244,14.9034,21.802,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,37,37,0,5436
15,Hailie Deegan #,Ford,71,69,2,2,2167.492,2905.541,738.049,2181.8688,2879.5323,697.6634,14.3768,26.0086,OTHER,False,False,False,False,0,0,37,37,0,5436
15,Hailie Deegan #,Ford,75,73,2,2,2488.479,2549.892,61.413,2504.1923,2528.1828,23.9904,15.7133,21.7091,OTHER,False,False,False,False,0,0,33,33,0,5436
15,Hailie Deegan #,Ford,87,87,2,2,3009.899,3073.966,64.067,3023.8198,3051.0801,27.2603,13.9208,22.8858,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,29,-10,5436
15,Hailie Deegan #,Ford,124,124,2,2,3991.786,4055.939,64.1529,4007.3777,4033.5035,26.1257,15.5917,22.4354,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,30,-3,5436
15,Hailie Deegan #,Ford,127,126,2,2,4107.612,4155.192,47.5799,4122.46,4131.9693,9.5093,14.848,23.2226,OTHER,False,False,False,False,0,0,23,30,-7,5436
15,Hailie Deegan #,Ford,172,172,2,2,5247.301,5308.095,60.7939,5262.11,5286.2,24.0899,14.809,21.8949,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,25,-24,5436
28,Kyle Sieg,Ford,64,64,2,2,1835.433,1893.397,57.9639,1842.0263,1864.6474,22.6211,6.5933,28.7495,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,28,-7,5436
28,Kyle Sieg,Ford,71,71,2,2,2310.972,2377.038,66.0659,2318.1393,2344.5315,26.3921,7.1673,32.5064,OTHER,False,False,False,False,0,0,19,30,-11,5436
28,Kyle Sieg,Ford,74,73,2,2,2432.196,2495.25,63.054,2439.1269,2465.0173,25.8903,6.9309,30.2326,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,28,-6,5436
28,Kyle Sieg,Ford,76,75,2,2,2539.156,2598.7869,59.6309,2545.7008,2569.5573,23.8564,6.5448,29.2296,OTHER,False,False,False,False,0,0,18,30,-12,5436
