vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
31,Justin Haley,Chevrolet,122,122,2,2,4426.559,4471.764,45.2049,4442.3003,4454.4102,12.1098,15.7413,17.3537,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,15,-1,5156
7,Corey LaJoie,Chevrolet,122,122,2,2,4429.99,4474.787,44.797,4443.9353,4455.8117,11.8763,13.9453,18.9752,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,21,1,5156
3,Austin Dillon,Chevrolet,122,122,2,2,4432.63,4476.773,44.143,4445.9716,4457.0807,11.109,13.3416,19.6922,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,25,3,5156
48,Alex Bowman,Chevrolet,122,122,2,2,4425.278,4468.959,43.6809,4447.9724,4458.8148,10.8424,22.6944,10.1441,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,11,0,5156
10,Aric Almirola,Ford,122,122,2,2,4426.9309,4471.548,44.617,4449.6389,4461.3509,11.7119,22.7079,10.197,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,14,1,5156
16,AJ Allmendinger(i),Chevrolet,122,122,2,2,4429.466,4473.906,44.4399,4447.5387,4458.9483,11.4096,18.0727,14.9576,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,19,2,5156
34,Michael McDowell,Ford,122,122,2,2,4431.227,4475.377,44.15,4451.5739,4462.3184,10.7444,20.3469,13.0585,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,22,3,5156
47,Ricky Stenhouse Jr.,Chevrolet,122,122,2,2,4425.8149,4470.193,44.378,4450.3729,4461.2841,10.9112,24.5579,8.9088,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,12,0,5156
18,Kyle Busch,Toyota,122,122,2,2,4424.533,4468.027,43.4939,4450.6732,4462.0181,11.3449,26.1402,6.0088,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,8,1,5156
23,Bubba Wallace,Toyota,122,122,2,2,4427.331,4478.454,51.1229,4449.372,4467.3167,17.9447,22.041,11.1372,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,27,-11,5156
11,Denny Hamlin,Toyota,122,122,2,2,4421.755,4464.088,42.3329,4446.8714,4456.6459,9.7744,25.1164,7.442,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0,5156
19,Martin Truex Jr.,Toyota,122,122,2,2,4423.1719,4467.082,43.91,4453.042,4464.621,11.5789,29.87,2.4609,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,4,1,5156
43,Erik Jones,Chevrolet,122,122,2,2,4428.646,4474.479,45.833,4456.112,4468.9839,12.8719,27.466,5.495,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1,5156
45,Kurt Busch,Toyota,122,122,2,2,4429.023,4473.0,43.9769,4458.114,4469.3371,11.223,29.091,3.6628,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,17,3,5156
17,Chris Buescher,Ford,122,122,2,2,4424.177,4467.578,43.401,4454.9106,4465.989,11.0783,30.7336,1.5889,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,6,2,5156
14,Chase Briscoe,Ford,122,122,2,2,4431.74,4477.296,45.556,4461.8513,4474.3969,12.5456,30.1113,2.899,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0,5156
22,Joey Logano,Ford,122,122,2,2,4430.384,4475.79,45.4059,4455.4779,4467.7905,12.3125,25.0939,7.9994,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,24,-1,5156
21,Harrison Burton #,Ford,123,122,2,2,4504.122,4550.985,46.8629,4515.0996,4528.2464,13.1467,10.9776,22.7385,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,31,0,5156
77,Josh Bilicki(i),Chevrolet,123,115,2,2,4502.868,4559.222,56.3539,4511.4623,4532.4808,21.0185,8.5943,26.7411,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,35,0,5156
78,BJ McLeod,Ford,123,116,2,2,4503.323,4559.988,56.6649,4519.8711,4542.1907,22.3196,16.5481,17.7972,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0,5156
38,Todd Gilliland #,Ford,123,120,2,2,4503.726,4548.576,44.85,4521.3727,4533.1816,11.8088,17.6467,15.3943,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0,5156
51,Cody Ware,Ford,123,122,2,2,4504.697,4554.62,49.9229,4523.8419,4540.0218,16.1799,19.1449,14.5981,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5156
42,Ty Dillon,Chevrolet,123,123,2,2,4505.301,4582.673,77.3719,4514.9327,4558.3724,43.4396,9.6317,24.3005,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,1,29,-28,5156
42,Ty Dillon,Chevrolet,125,124,2,2,4611.217,4667.206,55.989,4620.7062,4641.2933,20.587,9.4892,25.9126,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,24,30,-6,5156
8,Tyler Reddick,Chevrolet,122,122,2,2,4430.857,4505.166,74.309,4459.4155,4499.3142,39.8986,28.5585,5.8517,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,30,-6,5156
11,Denny Hamlin,Toyota,124,123,2,2,4526.775,4595.29,68.515,4552.9691,4586.8034,33.8342,26.1941,8.4865,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,30,-15,5156
20,Christopher Bell,Toyota,131,130,1,1,4914.439,4958.7569,44.3179,4933.3715,4945.1492,11.7777,18.9325,13.6077,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,32,-6,5156
5,Kyle Larson,Chevrolet,156,155,2,2,5570.683,5669.214,98.5309,5578.5508,5641.6107,63.0598,7.8678,27.6032,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,30,-1,5156
5,Kyle Larson,Chevrolet,159,157,2,2,5755.18,5834.571,79.3909,5762.0875,5807.7325,45.6449,6.9075,26.8384,OTHER,False,False,False,False,0,0,29,30,-1,5156
10,Aric Almirola,Ford,159,159,2,2,5816.958,5864.724,47.766,5839.5333,5854.5153,14.9819,22.5753,10.2086,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,19,-7,5156
1,Ross Chastain,Chevrolet,159,159,2,2,5812.85,5855.764,42.9139,5823.6966,5834.4268,10.7301,10.8466,21.3371,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,1,0,5156
24,William Byron,Chevrolet,159,159,2,2,5814.455,5858.941,44.4859,5823.6526,5835.5956,11.943,9.1976,23.3453,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,8,-2,5156
4,Kevin Harvick,Ford,159,159,2,2,5815.3549,5859.765,44.41,5825.9883,5837.2308,11.2425,10.6333,22.5341,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,9,-1,5156
12,Ryan Blaney,Ford,159,159,2,2,5818.979,5862.1049,43.1259,5826.1884,5836.7303,10.5418,7.2094,25.3746,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,12,5,5156
6,Brad Keselowski,Ford,159,159,2,2,5814.875,5858.357,43.4819,5831.6939,5842.303,10.609,16.8189,16.0539,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,5,2,5156
99,Daniel Suarez,Chevrolet,159,159,2,2,5816.593,5866.888,50.295,5830.7263,5848.2821,17.5558,14.1333,18.6058,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,21,-10,5156
15,Ryan Preece(i),Ford,159,159,2,2,5819.4489,5864.697,45.248,5831.8941,5844.1051,12.2109,12.4451,20.5918,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,18,0,5156
41,Cole Custer,Ford,159,159,2,2,5822.595,5867.856,45.2609,5829.1914,5841.6023,12.4109,6.5964,26.2536,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,25,25,0,5156
9,Chase Elliott,Chevrolet,159,159,2,2,5813.792,5856.84,43.0479,5833.9277,5844.3053,10.3776,20.1357,12.5346,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,4,0,5156
31,Justin Haley,Chevrolet,159,159,2,2,5817.514,5856.4979,38.9839,5833.227,5839.4881,6.2611,15.713,17.0098,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,13,3,10,5156
48,Alex Bowman,Chevrolet,159,159,2,2,5816.161,5861.363,45.202,5839.2664,5851.8795,12.6131,23.1054,9.4834,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,11,-1,5156
16,AJ Allmendinger(i),Chevrolet,159,159,2,2,5817.735,5862.697,44.962,5836.0294,5847.7423,11.7128,18.2944,14.9546,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,14,0,5156
34,Michael McDowell,Ford,159,159,2,2,5821.717,5867.213,45.496,5841.7357,5853.9146,12.1788,20.0187,13.2983,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,23,0,5156
18,Kyle Busch,Toyota,159,159,2,2,5814.115,5858.381,44.266,5840.234,5850.5784,10.3443,26.119,7.8025,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,6,-1,5156
47,Ricky Stenhouse Jr.,Chevrolet,159,159,2,2,5815.7569,5859.851,44.094,5840.0338,5851.2457,11.2118,24.2768,8.6052,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,10,-1,5156
7,Corey LaJoie,Chevrolet,159,159,2,2,5820.316,5869.101,48.7849,5834.1611,5850.2105,16.0493,13.8451,18.8904,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,26,-6,5156
23,Bubba Wallace,Toyota,159,159,2,2,5821.282,5866.25,44.9679,5842.9243,5855.2237,12.2994,21.6423,11.0262,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,20,2,5156
43,Erik Jones,Chevrolet,159,159,2,2,5818.631,5862.2389,43.6079,5846.2073,5856.7719,10.5646,27.5763,5.467,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,13,3,5156
19,Martin Truex Jr.,Toyota,159,159,2,2,5813.167,5856.362,43.1949,5843.0372,5853.9814,10.9442,29.8702,2.3805,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0,5156
22,Joey Logano,Ford,159,159,2,2,5822.14,5867.214,45.0739,5847.2417,5859.4533,12.2115,25.1017,7.7606,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5156
42,Ty Dillon,Chevrolet,159,159,2,2,5824.087,5870.39,46.3029,5832.9935,5846.4409,13.4473,8.9065,23.949,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0,5156
17,Chris Buescher,Ford,159,159,2,2,5813.486,5858.492,45.006,5844.3386,5856.951,12.6123,30.8526,1.5409,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,7,-4,5156
45,Kurt Busch,Toyota,159,159,2,2,5818.154,5863.125,44.9709,5847.4419,5859.3198,11.8779,29.2879,3.8051,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,15,0,5156
8,Tyler Reddick,Chevrolet,159,159,2,2,5820.753,5864.261,43.508,5849.1094,5860.1873,11.0779,28.3564,4.0736,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,17,4,5156
14,Chase Briscoe,Ford,159,159,2,2,5823.091,5867.109,44.018,5852.9804,5864.2242,11.2437,29.8894,2.8847,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,22,4,5156
21,Harrison Burton #,Ford,160,160,2,2,5896.3549,5945.305,48.95,5907.7987,5922.5464,14.7477,11.4437,22.7585,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,15,-14,5156
78,BJ McLeod,Ford,160,151,2,2,5894.842,5946.086,51.244,5911.8365,5928.5857,16.7492,16.9945,17.5002,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,35,-1,5156
77,Josh Bilicki(i),Chevrolet,160,151,2,2,5895.71,5942.2479,46.5379,5904.1619,5916.9745,12.8126,8.4519,25.2734,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,35,34,1,5156
51,Cody Ware,Ford,160,158,2,2,5894.4,5943.043,48.643,5913.3712,5928.5789,15.2077,18.9712,14.464,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,32,-1,5156
3,Austin Dillon,Chevrolet,159,159,2,2,5823.524,5898.862,75.3379,5837.0306,5879.0046,41.974,13.5066,19.8573,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,29,-2,5156
11,Denny Hamlin,Toyota,159,159,2,2,5819.969,5863.8549,43.8859,5845.3063,5856.5172,11.2108,25.3373,7.3377,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,16,3,5156
5,Kyle Larson,Chevrolet,160,159,2,2,5896.837,5995.722,98.8849,5903.1943,5969.2879,66.0936,6.3573,26.434,OTHER,False,False,False,False,0,0,30,31,-1,5156
99,Daniel Suarez,Chevrolet,160,160,2,2,5914.954,5985.856,70.902,5929.9881,5967.4081,37.42,15.0341,18.4478,OTHER,False,False,False,False,0,0,17,29,-12,5156
1,Ross Chastain,Chevrolet,190,190,2,2,6847.04,6889.955,42.9149,6857.9436,6868.5058,10.5621,10.9036,21.4491,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,7,-6,5156
24,William Byron,Chevrolet,190,190,2,2,6850.09,6888.501,38.411,6859.4479,6865.1533,5.7053,9.3579,23.3476,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,7,5,2,5156
10,Aric Almirola,Ford,190,190,2,2,6853.155,6898.579,45.4239,6875.6302,6888.4094,12.7791,22.4752,10.1695,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,22,-9,5156
4,Kevin Harvick,Ford,190,190,2,2,6849.665,6892.955,43.2899,6859.548,6870.3791,10.831,9.883,22.5758,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,14,-8,5156
12,Ryan Blaney,Ford,190,190,2,2,6850.839,6894.077,43.238,6857.8675,6872.0267,14.1591,7.0285,22.0502,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,16,-7,5156
15,Ryan Preece(i),Ford,190,190,2,2,6853.644,6901.414,47.7699,6866.1209,6881.0355,14.9145,12.4769,20.3784,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,28,-14,5156
9,Chase Elliott,Chevrolet,190,190,2,2,6848.417,6891.73,43.3129,6868.59,6879.3338,10.7438,20.173,12.3961,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,12,-8,5156
6,Brad Keselowski,Ford,190,190,2,2,6851.669,6895.062,43.393,6868.4899,6878.8333,10.3434,16.8209,16.2286,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,20,-9,5156
41,Cole Custer,Ford,190,190,2,2,6855.27,6899.119,43.8489,6862.017,6873.3005,11.2835,6.747,25.8184,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,24,-7,5156
21,Harrison Burton #,Ford,190,190,2,2,6858.284,6903.848,45.564,6870.1248,6881.536,11.4111,11.8408,22.3119,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,29,-5,5156
18,Kyle Busch,Toyota,190,190,2,2,6847.888,6890.285,42.3969,6873.8942,6884.3224,10.4282,26.0062,5.9625,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,8,-5,5156
47,Ricky Stenhouse Jr.,Chevrolet,190,190,2,2,6851.36,6895.02,43.66,6875.6302,6886.4074,10.7771,24.2702,8.6125,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,19,-9,5156
7,Corey LaJoie,Chevrolet,190,190,2,2,6856.397,6894.397,38.0,6870.1582,6874.9295,4.7713,13.7612,19.4674,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,21,18,3,5156
45,Kurt Busch,Toyota,189,187,2,2,6744.89,6872.225,127.335,6786.3395,6868.5526,82.2131,41.4495,3.6723,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,33,-2,5156
19,Martin Truex Jr.,Toyota,190,190,2,2,6847.44,6891.179,43.739,6877.1307,6888.7087,11.5779,29.6907,2.4702,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,11,-9,5156
11,Denny Hamlin,Toyota,190,190,2,2,6850.438,6894.105,43.6669,6875.5968,6886.5409,10.944,25.1588,7.564,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,17,-9,5156
34,Michael McDowell,Ford,190,190,2,2,6856.034,6899.963,43.929,6875.5968,6887.008,11.4111,19.5628,12.9549,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,26,-6,5156
17,Chris Buescher,Ford,190,190,2,2,6848.896,6893.54,44.644,6879.8343,6891.9128,12.0784,30.9383,1.6271,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,15,-10,5156
43,Erik Jones,Chevrolet,190,190,2,2,6852.092,6897.24,45.148,6879.4005,6891.846,12.4454,27.3085,5.3939,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,21,-9,5156
22,Joey Logano,Ford,190,190,2,2,6854.02,6898.961,44.9409,6878.9668,6891.112,12.1451,24.9468,7.8489,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,23,-8,5156
14,Chase Briscoe,Ford,190,190,2,2,6854.888,6899.641,44.7529,6884.8058,6896.7842,11.9783,29.9178,2.8567,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,25,-9,5156
77,Josh Bilicki(i),Chevrolet,191,181,2,2,6930.6,6980.007,49.4069,6939.7951,6954.2741,14.479,9.1951,25.7328,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0,5156
20,Christopher Bell,Toyota,191,190,2,2,6933.049,6976.826,43.777,6951.7049,6963.2167,11.5118,18.6559,13.6092,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0,5156
38,Todd Gilliland #,Ford,191,189,2,2,6936.628,6982.646,46.018,6954.4076,6967.3544,12.9467,17.7796,15.2915,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,31,1,5156
5,Kyle Larson,Chevrolet,191,191,2,2,6936.985,6981.556,44.5709,6943.196,6955.3085,12.1125,6.211,26.2474,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,19,-17,5156
45,Kurt Busch,Toyota,191,189,2,2,6945.787,7033.24,87.4529,6975.0631,7029.4824,54.4192,29.2761,3.7575,OTHER,False,False,False,False,0,0,33,33,0,5156
51,Cody Ware,Ford,191,189,2,2,6936.254,7013.215,76.961,6955.1417,6998.0177,42.876,18.8877,15.1972,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,32,-1,5156
22,Joey Logano,Ford,196,196,2,2,7229.384,7306.476,77.0919,7254.6274,7297.8699,43.2425,25.2434,8.606,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,29,-16,5156
45,Kurt Busch,Toyota,198,195,2,2,7314.963,7395.099,80.136,7344.1817,7391.4361,47.2543,29.2187,3.6628,OTHER,False,False,False,False,0,0,31,33,-2,5156
20,Christopher Bell,Toyota,198,197,2,2,7331.886,7400.118,68.2319,7351.1235,7386.4811,35.3575,19.2375,13.6368,OTHER,False,False,False,False,0,0,29,30,-1,5156
8,Tyler Reddick,Chevrolet,232,231,1,1,8251.333,8290.35,39.0169,8280.0456,8285.8827,5.8371,28.7126,4.4672,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,27,29,-2,5156
42,Ty Dillon,Chevrolet,236,234,1,1,8336.856,8383.33,46.474,8346.1469,8359.1598,13.0128,9.2909,24.1701,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,31,-3,5156
24,William Byron,Chevrolet,243,243,2,2,8626.367,8673.1119,46.7449,8635.6032,8650.0841,14.4809,9.2362,23.0278,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,13,-7,5156
4,Kevin Harvick,Ford,243,243,2,2,8626.753,8671.915,45.162,8636.9712,8648.7161,11.7449,10.2182,23.1988,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,11,-4,5156
5,Kyle Larson,Chevrolet,243,243,2,2,8632.202,8675.1299,42.9279,8638.1724,8649.0164,10.844,5.9704,26.1135,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,15,4,5156
1,Ross Chastain,Chevrolet,243,243,2,2,8626.012,8669.403,43.3909,8637.0045,8648.0188,11.0142,10.9925,21.3841,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,7,-2,5156
15,Ryan Preece(i),Ford,243,243,2,2,8631.04,8675.962,44.9219,8643.5109,8655.7562,12.2452,12.4709,20.2057,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,18,-2,5156
41,Cole Custer,Ford,243,243,2,2,8633.174,8692.404,59.2299,8640.141,8663.3296,23.1886,6.967,29.0743,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,25,-4,5156
9,Chase Elliott,Chevrolet,243,243,2,2,8624.8259,8668.823,43.997,8644.9124,8656.39,11.4776,20.0864,12.4329,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,5,-3,5156
48,Alex Bowman,Chevrolet,243,243,2,2,8625.578,8669.009,43.431,8648.3158,8659.2253,10.9095,22.7378,9.7836,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,6,-2,5156
6,Brad Keselowski,Ford,243,243,2,2,8631.878,8675.318,43.4399,8648.7829,8659.4922,10.7093,16.9049,15.8257,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,16,2,5156
31,Justin Haley,Chevrolet,243,243,2,2,8633.925,8686.9419,53.0169,8649.8839,8669.4357,19.5517,15.9589,17.5062,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,24,-2,5156
7,Corey LaJoie,Chevrolet,243,243,2,2,8635.058,8680.614,45.5559,8649.1509,8661.5287,12.3778,14.0929,19.0852,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,22,2,5156
14,Chase Briscoe,Ford,243,243,2,2,8629.01,8682.325,53.315,8658.6247,8679.1868,20.562,29.6147,3.1381,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,23,-11,5156
16,AJ Allmendinger(i),Chevrolet,243,243,2,2,8630.186,8674.043,43.8569,8648.1823,8659.1252,10.9428,17.9963,14.9177,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,14,0,5156
18,Kyle Busch,Toyota,243,243,2,2,8624.519,8667.163,42.644,8650.5513,8661.194,10.6427,26.0323,5.9689,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,3,-2,5156
10,Aric Almirola,Ford,243,243,2,2,8628.495,8672.597,44.1019,8651.0518,8662.4621,11.4102,22.5568,10.1348,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,12,-1,5156
99,Daniel Suarez,Chevrolet,243,243,2,2,8634.324,8705.2549,70.9309,8648.7829,8686.2848,37.5019,14.4589,18.9701,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,26,-3,5156
23,Bubba Wallace,Toyota,243,243,2,2,8630.583,8675.731,45.1479,8652.3531,8664.5347,12.1816,21.7701,11.1962,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,17,-2,5156
20,Christopher Bell,Toyota,243,243,2,2,8631.424,8676.406,44.9819,8650.8849,8662.1951,11.3101,19.4609,14.2108,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,19,-2,5156
47,Ricky Stenhouse Jr.,Chevrolet,243,243,2,2,8627.161,8671.492,44.331,8651.4855,8662.2952,10.8096,24.3245,9.1967,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,8,0,5156
19,Martin Truex Jr.,Toyota,243,243,2,2,8625.178,8668.497,43.3189,8655.1223,8666.0657,10.9433,29.9443,2.4312,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,4,-1,5156
43,Erik Jones,Chevrolet,243,243,2,2,8627.561,8671.653,44.092,8655.1557,8666.1992,11.0434,27.5947,5.4537,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,9,0,5156
17,Chris Buescher,Ford,243,243,2,2,8627.925,8671.829,43.904,8658.8249,8670.2699,11.445,30.8999,1.559,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,10,0,5156
34,Michael McDowell,Ford,243,243,2,2,8632.684,8677.331,44.647,8653.0204,8664.3307,11.3102,20.3364,13.0002,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,21,-1,5156
3,Austin Dillon,Chevrolet,244,244,2,2,8711.368,8759.087,47.7189,8724.9214,8739.0024,14.0809,13.5534,20.0845,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,10,-9,5156
11,Denny Hamlin,Toyota,243,243,2,2,8629.624,8726.92,97.296,8654.9221,8719.4816,64.5594,25.2981,7.4383,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,27,-14,5156
11,Denny Hamlin,Toyota,246,245,2,2,8813.409,8865.043,51.634,8838.9014,8857.6356,18.7341,25.4924,7.4073,OTHER,False,False,False,False,0,0,16,27,-11,5156
22,Joey Logano,Ford,244,242,2,2,8710.097,8806.624,96.527,8735.1319,8798.3937,63.2617,25.0349,8.2302,OTHER,False,False,False,False,0,0,28,31,-3,5156
51,Cody Ware,Ford,242,238,2,2,8543.613,0.0,0.0,8565.9649,8978.6089,412.644,22.3519,0.0,ONE_WHEEL_CHANGE,False,False,True,False,0,0,32,34,-2,5156
12,Ryan Blaney,Ford,252,252,2,2,9155.945,9203.328,47.3829,9163.8264,9175.4034,11.577,7.8814,27.9245,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,10,-9,5156
11,Denny Hamlin,Toyota,251,251,2,2,9079.838,9179.1389,99.3009,9105.2327,9171.5936,66.3608,25.3947,7.5453,OTHER,False,False,False,False,0,0,11,27,-16,5156
21,Harrison Burton #,Ford,252,252,2,2,9157.6479,9205.801,48.153,9168.7643,9179.7743,11.01,11.1163,26.0266,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,14,-12,5156
3,Austin Dillon,Chevrolet,252,252,2,2,9171.149,9238.778,67.629,9185.7466,9218.2455,32.4988,14.5976,20.5324,OTHER,False,False,False,False,0,0,13,27,-14,5156
38,Todd Gilliland #,Ford,254,251,2,2,9257.102,9302.23,45.1279,9274.4317,9287.1109,12.6791,17.3297,15.119,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,31,30,1,5156
77,Josh Bilicki(i),Chevrolet,254,241,2,2,9257.641,9304.831,47.19,9265.7933,9279.5034,13.71,8.1523,25.3275,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,33,33,0,5156
42,Ty Dillon,Chevrolet,254,251,2,2,9256.276,9302.542,46.2659,9265.2929,9278.6025,13.3095,9.0169,23.9394,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,31,-2,5156
22,Joey Logano,Ford,254,251,2,2,9256.6479,9300.917,44.269,9281.6388,9292.9521,11.3133,24.9908,7.9648,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,29,1,5156
45,Kurt Busch,Toyota,254,249,2,2,9258.07,9333.55,75.4799,9287.3444,9330.0167,42.6722,29.2744,3.5332,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0,5156
11,Denny Hamlin,Toyota,254,253,2,2,9258.459,9343.745,85.286,9284.5417,9336.2566,51.7149,26.0827,7.4883,OTHER,False,False,False,False,0,0,19,28,-9,5156
