season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1999,V8,1,03/28/99,Sydney,Eastern_Creek_Raceway,40,Mark Skaife,skaifma01,1,Holden ,3.930,R,51,,90.656,0,152.207,0,https://www.racing-reference.info/race-results/1999_Eastern_Creek_Race_1/V8, https://www.racing-reference.info/tracks/Eastern_Creek_Raceway,https://www.racing-reference.info/driver/skaifma01/
1999,V8,2,03/28/99,Sydney,Eastern_Creek_Raceway,39,Mark Skaife,skaifma01,1,Holden ,3.930,R,51,,NTT,0,151.881,0,https://www.racing-reference.info/race-results/1999_Eastern_Creek_Race_2/V8, https://www.racing-reference.info/tracks/Eastern_Creek_Raceway,https://www.racing-reference.info/driver/skaifma01/
1999,V8,3,03/28/99,Sydney,Eastern_Creek_Raceway,38,Craig Lowndes,lowndcr01,2,Holden ,3.930,R,35,,NTT,0,152.766,1,https://www.racing-reference.info/race-results/1999_Eastern_Creek_Race_3/V8, https://www.racing-reference.info/tracks/Eastern_Creek_Raceway,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,4,04/10/99,Adelaide,Adelaide_Grand_Prix_Circuit,40,Craig Lowndes,lowndcr01,3,Holden ,3.219,S,502,,85.237,5,,13,https://www.racing-reference.info/race-results/1999_Sensational_Adelaide_500/V8, https://www.racing-reference.info/tracks/Adelaide_Grand_Prix_Circuit,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,5,05/01/99,Wanneroo,Barbagallo_Raceway,31,Craig Lowndes,lowndcr01,1,Holden ,2.411,R,48,,57.043,0,,0,https://www.racing-reference.info/race-results/1999_Barbagallo_Race_1/V8, https://www.racing-reference.info/tracks/Barbagallo_Raceway,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,6,05/02/99,Wanneroo,Barbagallo_Raceway,31,Craig Lowndes,lowndcr01,1,Holden ,2.411,R,48,,NTT,0,,0,https://www.racing-reference.info/race-results/1999_Barbagallo_Race_2/V8, https://www.racing-reference.info/tracks/Barbagallo_Raceway,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,7,05/02/99,Wanneroo,Barbagallo_Raceway,31,Craig Lowndes,lowndcr01,1,Holden ,2.411,R,48,,NTT,0,,2,https://www.racing-reference.info/race-results/1999_Barbagallo_Race_3/V8, https://www.racing-reference.info/tracks/Barbagallo_Raceway,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,8,05/16/99,Phillip Island,Phillip_Island_Grand_Prix_Circuit,37,Mark Skaife,skaifma01,6,Holden ,4.445,R,62,,92.130,1,,2,https://www.racing-reference.info/race-results/1999_Phillip_Island_Race_1/V8, https://www.racing-reference.info/tracks/Phillip_Island_Grand_Prix_Circuit,https://www.racing-reference.info/driver/skaifma01/
1999,V8,9,05/16/99,Phillip Island,Phillip_Island_Grand_Prix_Circuit,33,Mark Skaife,skaifma01,1,Holden ,4.445,R,53,,NTT,0,,0,https://www.racing-reference.info/race-results/1999_Phillip_Island_Race_2/V8, https://www.racing-reference.info/tracks/Phillip_Island_Grand_Prix_Circuit,https://www.racing-reference.info/driver/skaifma01/
1999,V8,10,05/16/99,Phillip Island,Phillip_Island_Grand_Prix_Circuit,33,Craig Lowndes,lowndcr01,2,Holden ,4.445,R,53,,NTT,0,,1,https://www.racing-reference.info/race-results/1999_Phillip_Island_Race_3/V8, https://www.racing-reference.info/tracks/Phillip_Island_Grand_Prix_Circuit,https://www.racing-reference.info/driver/lowndcr01/
1999,V8,11,06/06/99,Darwin,Hidden_Valley_Raceway,33,Russell Ingall,ingalru01,2,Holden ,2.870,R,49,,69.200,0,,1,https://www.racing-reference.info/race-results/1999_Hidden_Valley_Race_1/V8, https://www.racing-reference.info/tracks/Hidden_Valley_Raceway,https://www.racing-reference.info/driver/ingalru01/
