season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2013,V8,1,03/02/13,Adelaide,Adelaide_Grand_Prix_Circuit,28,Craig Lowndes,lowndcr01,3,Holden ,3.219,S,251,,,0,161.377,3,https://www.racing-reference.info/race-results/2013_Clipsal_500_Race_1/V8, https://www.racing-reference.info/tracks/Adelaide_Grand_Prix_Circuit,https://www.racing-reference.info/driver/lowndcr01/
2013,V8,2,03/03/13,Adelaide,Adelaide_Grand_Prix_Circuit,28,Shane Van Gisbergen,vangish01,1,Holden ,3.219,S,251,,,1,158.129,8,https://www.racing-reference.info/race-results/2013_Clipsal_500_Race_2/V8, https://www.racing-reference.info/tracks/Adelaide_Grand_Prix_Circuit,https://www.racing-reference.info/driver/vangish01/
2013,V8,3,04/06/13,Launceston,Symmons_Plains_Raceway,28,Fabian Coulthard,coultfa01,2,Holden ,2.410,R,121,,,2,93.060,1,https://www.racing-reference.info/race-results/2013_Tasmania_Microsoft_Office_365_Race_1/V8, https://www.racing-reference.info/tracks/Symmons_Plains_Raceway,https://www.racing-reference.info/driver/coultfa01/
2013,V8,4,04/07/13,Launceston,Symmons_Plains_Raceway,28,Jason Bright,brighja01,1,Holden ,2.410,R,101,,,1,149.718,0,https://www.racing-reference.info/race-results/2013_Tasmania_Microsoft_Office_365_Race_2/V8, https://www.racing-reference.info/tracks/Symmons_Plains_Raceway,https://www.racing-reference.info/driver/brighja01/
2013,V8,5,04/08/13,Launceston,Symmons_Plains_Raceway,28,Fabian Coulthard,coultfa01,2,Holden ,2.410,R,101,,,2,143.415,1,https://www.racing-reference.info/race-results/2013_Tasmania_Microsoft_Office_365_Race_3/V8, https://www.racing-reference.info/tracks/Symmons_Plains_Raceway,https://www.racing-reference.info/driver/coultfa01/
2013,V8,6,04/13/13,Pukekohe,Pukekohe_Park_Raceway,27,Scott McLaughlin,mclausc01,4,Holden ,2.910,R,102,,,1,153.099,2,https://www.racing-reference.info/race-results/2013_ITM_400_Auckland_Race_1/V8, https://www.racing-reference.info/tracks/Pukekohe_Park_Raceway,https://www.racing-reference.info/driver/mclausc01/
2013,V8,7,04/13/13,Pukekohe,Pukekohe_Park_Raceway,27,Jamie Whincup,whincja01,3,Holden ,2.910,R,102,,,2,143.628,1,https://www.racing-reference.info/race-results/2013_ITM_400_Auckland_Race_2/V8, https://www.racing-reference.info/tracks/Pukekohe_Park_Raceway,https://www.racing-reference.info/driver/whincja01/
2013,V8,8,04/14/13,Pukekohe,Pukekohe_Park_Raceway,27,Will Davison,davidwi01,5,Ford ,2.910,R,93,,,4,124.963,3,https://www.racing-reference.info/race-results/2013_ITM_400_Auckland_Race_3/V8, https://www.racing-reference.info/tracks/Pukekohe_Park_Raceway,https://www.racing-reference.info/driver/davidwi01/
2013,V8,9,04/14/13,Pukekohe,Pukekohe_Park_Raceway,26,Jason Bright,brighja01,1,Holden ,2.910,R,102,,,0,162.297,2,https://www.racing-reference.info/race-results/2013_ITM_400_Auckland_Race_4/V8, https://www.racing-reference.info/tracks/Pukekohe_Park_Raceway,https://www.racing-reference.info/driver/brighja01/
2013,V8,10,05/04/13,Wanneroo,Barbagallo_Raceway,28,Craig Lowndes,lowndcr01,4,Holden ,2.411,R,121,,,0,98.967,1,https://www.racing-reference.info/race-results/2013_Chill_Perth_360_Race_1/V8, https://www.racing-reference.info/tracks/Barbagallo_Raceway,https://www.racing-reference.info/driver/lowndcr01/
