season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2016,O,1,03/13/16,2016_01,St. Petersburg,Streets_of_St._Petersburg,22,Juan Pablo Montoya,montoju01,3,DCF ,1.800,S,198,,107.561,2,89.006,4,https://www.racing-reference.info/race-results/2016_Firestone_Grand_Prix_of_St_Petersburg/O, https://www.racing-reference.info/tracks/Streets_of_St._Petersburg,https://www.racing-reference.info/driver/montoju01/
2016,O,2,04/02/16,2016_02,Phoenix,Phoenix_International_Raceway,22,Scott Dixon,dixonsc01,6,DCF ,1.022,P,256,,192.324,6,139.822,2,https://www.racing-reference.info/race-results/2016_Desert_Diamond_West_Valley_Phoenix_Grand_Prix/O, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/dixonsc01/
2016,O,3,04/17/16,2016_03,Long Beach,Long_Beach_Street_Circuit,21,Simon Pagenaud,pagensi01,3,DCF ,1.968,S,157,,105.547,0,100.592,6,https://www.racing-reference.info/race-results/2016_Toyota_Grand_Prix_of_Long_Beach/O, https://www.racing-reference.info/tracks/Long_Beach_Street_Circuit,https://www.racing-reference.info/driver/pagensi01/
2016,O,4,04/24/16,2016_04,Birmingham,Barber_Motorsports_Park,21,Simon Pagenaud,pagensi01,1,DCF ,2.300,R,207,,124.089,1,114.254,4,https://www.racing-reference.info/race-results/2016_Honda_Indy_Grand_Prix_of_Alabama/O, https://www.racing-reference.info/tracks/Barber_Motorsports_Park,https://www.racing-reference.info/driver/pagensi01/
2016,O,5,05/14/16,2016_05,Indianapolis G.P.,Indianapolis_Grand_Prix_Circuit,25,Simon Pagenaud,pagensi01,1,DCF ,2.439,R,200,,127.832,2,108.784,7,https://www.racing-reference.info/race-results/2016_Angies_List_Grand_Prix_of_Indianapolis/O, https://www.racing-reference.info/tracks/Indianapolis_Grand_Prix_Circuit,https://www.racing-reference.info/driver/pagensi01/
2016,O,6,05/29/16,2016_06,Indianapolis,Indianapolis_Motor_Speedway,33,Alexander Rossi,rossial01,11,DHF ,2.500,P,500,,230.760,6,166.634,54,https://www.racing-reference.info/race-results/2016_Indianapolis_500/O, https://www.racing-reference.info/tracks/Indianapolis_Motor_Speedway,https://www.racing-reference.info/driver/rossial01/
2016,O,7,06/04/16,2016_07,Belle Isle,The_Raceway_at_Belle_Isle,22,Sebastien Bourdais,bourdse01,13,DCF ,2.350,S,165,,112.926,2,97.857,8,https://www.racing-reference.info/race-results/2016_Chevrolet_Indy_Dual_in_Detroit_1/O, https://www.racing-reference.info/tracks/The_Raceway_at_Belle_Isle,https://www.racing-reference.info/driver/bourdse01/
2016,O,8,06/05/16,2016_08,Belle Isle,The_Raceway_at_Belle_Isle,22,Will Power,powerwi01,8,DCF ,2.350,S,165,,114.266,3,96.414,5,https://www.racing-reference.info/race-results/2016_Chevrolet_Indy_Dual_in_Detroit_2/O, https://www.racing-reference.info/tracks/The_Raceway_at_Belle_Isle,https://www.racing-reference.info/driver/powerwi01/
2016,O,9,06/26/16,2016_09,Elkhart Lake,Road_America,22,Will Power,powerwi01,1,DCF ,4.014,R,201,,141.379,1,121.426,4,https://www.racing-reference.info/race-results/2016_Kohler_Grand_Prix/O, https://www.racing-reference.info/tracks/Road_America,https://www.racing-reference.info/driver/powerwi01/
2016,O,10,07/10/16,2016_10,Iowa,Iowa_Speedway,22,Josef Newgarden,newgajo01,2,DCF ,0.894,P,268,,185.855,3,143.330,11,https://www.racing-reference.info/race-results/2016_Iowa_Corn_Indy_300/O, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/newgajo01/
2016,O,11,07/17/16,2016_11,Toronto,Exhibition_Place,22,Will Power,powerwi01,4,DCF ,1.786,S,152,,107.326,5,88.739,6,https://www.racing-reference.info/race-results/2016_Honda_Indy_Toronto/O, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/powerwi01/
2016,O,12,07/31/16,2016_12,Mid-Ohio,Mid-Ohio_Sports_Car_Course,22,Simon Pagenaud,pagensi01,1,DCF ,2.258,R,203,,127.271,2,110.853,7,https://www.racing-reference.info/race-results/2016_Honda_Indy_200_at_Mid-Ohio/O, https://www.racing-reference.info/tracks/Mid-Ohio_Sports_Car_Course,https://www.racing-reference.info/driver/pagensi01/
2016,O,13,08/22/16,2016_13,Pocono,Pocono_Raceway,22,Will Power,powerwi01,8,DCF ,2.500,P,500,,220.445,4,180.198,29,https://www.racing-reference.info/race-results/2016_ABC_Supply_500/O, https://www.racing-reference.info/tracks/Pocono_Raceway,https://www.racing-reference.info/driver/powerwi01/
