season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2017,M2,1,03/26/17,Monterrey,Autodromo_de_Monterrey,22,Fabian Welter,weltefa01,2,Toyota ,1.820,R,56,,85.987,4,64.235,1,https://www.racing-reference.info/race-results/2017_Difrenosa_Monterrey_120/M2, https://www.racing-reference.info/tracks/Autodromo_de_Monterrey,https://www.racing-reference.info/driver/weltefa01/
2017,M2,2,04/23/17,San Luis Potosi,Autodromo_Potosino,19,Luis Michael Dorrbecker,dorrblu01,1,Toyota ,0.500,P,56,,81.275,5,62.941,0,https://www.racing-reference.info/race-results/2017_Canels_200/M2, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/dorrblu01/
2017,M2,3,05/14/17,Puebla,Autodromo_Miguel_E_Abed,22,Fabian Welter,weltefa01,1,Toyota ,2.012,R,54,,80.512,1,72.782,0,https://www.racing-reference.info/race-results/2017_Red_Cola_120/M2, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/weltefa01/
2017,M2,4,06/04/17,Guadalajara,Triovalo_Bernardo_Obregon,24,Fabian Welter,weltefa01,1,Chevrolet ,0.840,P,48,,85.872,4,51.575,2,https://www.racing-reference.info/race-results/2017_Gran_Premio_Transportes_del_Norte/M2, https://www.racing-reference.info/tracks/Triovalo_Bernardo_Obregon,https://www.racing-reference.info/driver/weltefa01/
2017,M2,5,06/25/17,Leon,Autodromo_de_Leon,25,"Jorge Contreras, Jr.",contrjo01,2,Toyota ,0.750,R,44,,68.511,2,57.300,1,https://www.racing-reference.info/race-results/2017_Sidral_Aga_90/M2, https://www.racing-reference.info/tracks/Autodromo_de_Leon,https://www.racing-reference.info/driver/contrjo01/
2017,M2,6,07/16/17,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,21,"Jorge Contreras, Jr.",contrjo01,5,Toyota ,0.875,P,81,,127.185,4,98.174,1,https://www.racing-reference.info/race-results/2017_Gran_Premio_Aguascalientes/M2, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/contrjo01/
2017,M2,7,08/06/17,Pachuca,Autodromo_Moises_Solana,26,Fabian Welter,weltefa01,2,Toyota ,1.087,R,48,,78.820,2,63.653,1,https://www.racing-reference.info/race-results/2017_Red_Cola_Pachuca/M2, https://www.racing-reference.info/tracks/Autodromo_Moises_Solana,https://www.racing-reference.info/driver/weltefa01/
2017,M2,8,08/20/17,Queretaro,Nuevo_Autodromo_de_Queretaro,24,Rodrigo Rejon,rejonro01,3,Ford ,0.797,P,49,,95.969,3,57.725,6,https://www.racing-reference.info/race-results/2017_Chedraui_120/M2, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/rejonro01/
2017,M2,9,09/10/17,Guadalajara,Triovalo_Bernardo_Obregon,27,Elliot Van Rankin,vanrael01,1,Toyota ,0.840,P,34,,85.780,2,35.904,4,https://www.racing-reference.info/race-results/2017_Sidral_Aga_Guadalajara/M2, https://www.racing-reference.info/tracks/Triovalo_Bernardo_Obregon,https://www.racing-reference.info/driver/vanrael01/
2017,M2,10,10/15/17,Puebla,Autodromo_Miguel_E_Abed,27,Fabian Welter,weltefa01,2,Toyota ,1.250,P,35,,65.601,5,40.764,3,https://www.racing-reference.info/race-results/2017_Corriendo_por_Puebla/M2, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/weltefa01/
2017,M2,11,11/12/17,Mexico City,Autodromo_Hermanos_Rodriguez,26,Juan Manuel Gonzalez,gonzaju02,1,Toyota ,1.013,R,35,,81.971,4,41.794,2,https://www.racing-reference.info/race-results/2017_Gran_Premio_FedEx/M2, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/gonzaju02/
