season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2018,M2,1,03/25/18,2018_01,Monterrey,Autodromo_de_Monterrey,25,Luis Michael Dorrbecker,dorrblu01,1,Toyota ,1.860,P,47,,89.271,3,53.925,2,https://www.racing-reference.info/race-results/2018_Monterrey_200/M2, https://www.racing-reference.info/tracks/Autodromo_de_Monterrey,https://www.racing-reference.info/driver/dorrblu01/
2018,M2,2,04/22/18,2018_02,San Luis Potosi,Autodromo_Potosino,23,Rodrigo Rejon,rejonro01,1,Toyota ,0.500,P,65,,81.986,6,47.638,0,https://www.racing-reference.info/race-results/2018_Gran_Premio_Canels/M2, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/rejonro01/
2018,M2,3,06/10/18,2018_03,Guadalajara,Triovalo_Bernardo_Obregon,24,Rodrigo Rejon,rejonro01,4,Toyota ,0.840,P,55,,96.617,4,59.960,4,https://www.racing-reference.info/race-results/2018_Gran_Premio_Sams_Club/M2, https://www.racing-reference.info/tracks/Triovalo_Bernardo_Obregon,https://www.racing-reference.info/driver/rejonro01/
2018,M2,4,07/08/18,2018_04,Puebla,Autodromo_Miguel_E_Abed,26,Luis Michael Dorrbecker,dorrblu01,3,Toyota ,1.740,R,78,,91.096,1,83.022,2,https://www.racing-reference.info/race-results/2018_Gran_Premio_Red_Cola/M2, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/dorrblu01/
2018,M2,5,07/29/18,2018_05,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,21,Juan Manuel Gonzalez,gonzaju02,2,Toyota ,0.875,P,89,,126.919,2,106.673,1,https://www.racing-reference.info/race-results/2018_Grand_Prix_BLU_Smartphones/M2, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/gonzaju02/
2018,M2,6,08/19/18,2018_06,Queretaro,Nuevo_Autodromo_de_Queretaro,26,Oscar Peralta,peralos01,3,Toyota ,1.491,R,46,,92.601,3,56.240,2,https://www.racing-reference.info/race-results/2018_Monster_Energy_Grand_Prix/M2, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/peralos01/
2018,M2,7,09/09/18,2018_07,Puebla,Autodromo_Miguel_E_Abed,23,Jacobo Cosio,cosioja01,3,Dodge ,1.250,R,41,,92.601,4,63.049,1,https://www.racing-reference.info/race-results/2018_Grand_Prix_Red_Cola/M2, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/cosioja01/
2018,M2,8,10/21/18,2018_08,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,24,Luis Michael Dorrbecker,dorrblu01,1,Toyota ,1.000,R,58,,62.011,2,52.138,2,https://www.racing-reference.info/race-results/2018_Gran_Premio_Baoli/M2, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/dorrblu01/
2018,M2,9,11/11/18,2018_09,Guadalajara,Triovalo_Internacional_Cajititlan,22,Luis Michael Dorrbecker,dorrblu01,1,Toyota ,0.840,P,50,,96.920,5,57.146,0,https://www.racing-reference.info/race-results/2018_Gran_Premio_Scotiabank/M2, https://www.racing-reference.info/tracks/Triovalo_Internacional_Cajititlan,https://www.racing-reference.info/driver/dorrblu01/
2018,M2,10,12/02/18,2018_10,Mexico City,Autodromo_Hermanos_Rodriguez,27,Luis Michael Dorrbecker,dorrblu01,1,Toyota ,1.013,R,43,,81.013,6,51.818,0,https://www.racing-reference.info/race-results/2018_Gran_Premio_FedEx/M2, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/dorrblu01/
