season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2012,MX,1,03/25/12,Monterrey,Autodromo_de_Monterrey,33,Ruben Rovelo,rovelru01,2,Toyota ,2.100,R,132,,102.253,4,58.678,6,https://www.racing-reference.info/race-results/2012_Regia_200_%28March%29/MX, https://www.racing-reference.info/tracks/Autodromo_de_Monterrey,https://www.racing-reference.info/driver/rovelru01/
2012,MX,2,04/15/12,San Luis Potosi,Autodromo_Potosino,34,Antonio Perez,perezan01,5,Chevrolet ,0.500,P,125,,83.426,7,52.521,10,https://www.racing-reference.info/race-results/2012_Potosina_200_%28April%29/MX, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/perezan01/
2012,MX,3,04/29/12,Queretaro,Nuevo_Autodromo_de_Queretaro,34,Homero Richards,richaho01,2,Toyota ,0.746,P,124,,91.081,9,51.815,7,https://www.racing-reference.info/race-results/2012_Queretana_200_%28April%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/richaho01/
2012,MX,4,05/12/12,Mexico City,Autodromo_Hermanos_Rodriguez,34,Daniel Suarez,suareda01,5,Dodge ,1.000,P,161,,110.895,7,63.650,5,https://www.racing-reference.info/race-results/2012_Mexico_Nocturna_200_presented_by_AC_Delco/MX, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/suareda01/
2012,MX,5,05/27/12,Puebla,Autodromo_Miguel_E_Abed,33,Jorge Goeters,goetejo01,10,Mazda ,1.268,P,164,,115.110,7,76.877,6,https://www.racing-reference.info/race-results/2012_Puebla_240_%28May%29/MX, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/goetejo01/
2012,MX,6,06/17/12,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,32,Antonio Perez,perezan01,2,Chevrolet ,0.875,P,150,,128.624,6,83.010,17,https://www.racing-reference.info/race-results/2012_Aguascalientes_240_%28June%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/perezan01/
2012,MX,7,07/08/12,Mexico City,Autodromo_Hermanos_Rodriguez,32,Hugo Olivares,olivahu01,7,Toyota ,1.000,P,150,,110.957,3,84.165,4,https://www.racing-reference.info/race-results/2012_Mexico_Fest_200/MX, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/olivahu01/
2012,MX,8,07/29/12,San Luis Potosi,Autodromo_Potosino,33,Rafael Martinez,martira01,21,Mazda ,0.500,P,129,,,15,48.229,8,https://www.racing-reference.info/race-results/2012_Potosina_200_%28July%29/MX, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/martira01/
2012,MX,9,08/12/12,Queretaro,Nuevo_Autodromo_de_Queretaro,32,Daniel Suarez,suareda01,1,Dodge ,0.746,P,117,,91.510,6,62.174,10,https://www.racing-reference.info/race-results/2012_Queretana_200_%28August%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/suareda01/
2012,MX,10,08/26/12,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,35,Ruben Rovelo,rovelru01,2,Dodge ,0.875,P,150,,,8,69.593,24,https://www.racing-reference.info/race-results/2012_Aguascalientes_240_%28August%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/rovelru01/
2012,MX,11,09/09/12,Puebla,Autodromo_Miguel_E_Abed,34,Rogelio Lopez,lopezro01,1,Toyota ,1.268,P,152,,114.772,9,69.570,28,https://www.racing-reference.info/race-results/2012_Puebla_240_%28September%29/MX, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/lopezro01/
2012,MX,12,09/30/12,Monterrey,Autodromo_de_Monterrey,31,Jorge Goeters,goetejo01,9,Mazda ,1.000,P,150,,100.014,9,112.765,9,https://www.racing-reference.info/race-results/2012_Regia_200_%28September%29/MX, https://www.racing-reference.info/tracks/Autodromo_de_Monterrey,https://www.racing-reference.info/driver/goetejo01/
2012,MX,13,10/28/12,Chihuahua,El_Dorado_Speedway,31,Ruben Pardo,pardoru01,2,Toyota ,0.625,P,156,,114.656,7,75.890,9,https://www.racing-reference.info/race-results/2012_Chihuahua_200/MX, https://www.racing-reference.info/tracks/El_Dorado_Speedway,https://www.racing-reference.info/driver/pardoru01/
2012,MX,14,11/11/12,Mexico City,Autodromo_Hermanos_Rodriguez,33,Homero Richards,richaho01,1,Toyota ,1.000,P,150,,111.211,1,92.134,2,https://www.racing-reference.info/race-results/2012_Mexico_Final_200/MX, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/richaho01/
