season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2021,MX,1,05/23/21,2021_01,Chiapas,Autodromo_de_Chiapas,15,"Salvador de Alba, Jr.",dealbsa01,12,Ford ,0.750,P,88,,NTT,8,58.360,11,https://www.racing-reference.info/race-results/2021_Gran_Premio_Chiapas/MX, https://www.racing-reference.info/tracks/Autodromo_de_Chiapas,https://www.racing-reference.info/driver/dealbsa01/
2021,MX,2,06/20/21,2021_02,Queretaro,Nuevo_Autodromo_de_Queretaro,16,Ruben Rovelo,rovelru01,4,Mustang ,0.797,P,113,,NTT,4,69.231,4,https://www.racing-reference.info/race-results/2021_Gran_Premio_Queretaro/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/rovelru01/
2021,MX,3,07/11/21,2021_03,Puebla,Autodromo_Miguel_E_Abed,17,"Salvador de Alba, Jr.",dealbsa01,17,Ford ,1.280,P,134,,NTT,3,88.908,4,https://www.racing-reference.info/race-results/2021_Gran_Premio_Puebla/MX, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/dealbsa01/
2021,MX,4,08/01/21,2021_04,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,16,"Ruben Garcia, Jr.",garciru02,15,Camaro ,0.875,P,143,,NTT,4,94.732,3,https://www.racing-reference.info/race-results/2021_Gran_Premio_Aguascalientes/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/garciru02/
2021,MX,5,08/22/21,2021_05,San Luis Potosi,Autodromo_Potosino,15,Abraham Calderon,caldeab01,2,Camaro ,0.500,P,93,,NTT,11,54.769,7,https://www.racing-reference.info/race-results/2021_Gran_Premio_Canels/MX, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/caldeab01/
2021,MX,6,09/05/21,2021_06,Queretaro,Nuevo_Autodromo_de_Queretaro,17,"Salvador de Alba, Jr.",dealbsa01,15,Ford ,1.491,R,97,,NTT,4,62.125,5,https://www.racing-reference.info/race-results/2021_Gran_Premio_Queretaro_%28September%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Queretaro,https://www.racing-reference.info/driver/dealbsa01/
2021,MX,7,09/26/21,2021_07,Monterrey,Autodromo_de_Monterrey,15,Ruben Rovelo,rovelru01,2,Mustang ,1.988,R,127,,110.766,4,72.348,3,https://www.racing-reference.info/race-results/2021_Gran_Premio_Monterey/MX, https://www.racing-reference.info/tracks/Autodromo_de_Monterrey,https://www.racing-reference.info/driver/rovelru01/
2021,MX,8,10/10/21,2021_08,Aguascalientes,Nuevo_Autodromo_de_Aguascalientes,16,"Ruben Garcia, Jr.",garciru02,15,Camaro ,0.875,P,148,,NTT,4,98.274,5,https://www.racing-reference.info/race-results/2021_Gran_Premio_Aguascalientes_%28October%29/MX, https://www.racing-reference.info/tracks/Nuevo_Autodromo_de_Aguascalientes,https://www.racing-reference.info/driver/garciru02/
2021,MX,9,10/24/21,2021_09,San Luis Potosi,Autodromo_Potosino,14,Ruben Rovelo,rovelru01,1,Mustang ,0.500,P,100,,84.073,5,63.964,2,https://www.racing-reference.info/race-results/2021_Gran_Premio_San_Luis_Potosi/MX, https://www.racing-reference.info/tracks/Autodromo_Potosino,https://www.racing-reference.info/driver/rovelru01/
2021,MX,10,11/14/21,2021_10,Guadalajara,Triovalo_Internacional_Cajititlan,16,Abraham Calderon,caldeab01,6,Camaro ,0.840,P,109,,101.191,10,65.313,6,https://www.racing-reference.info/race-results/2021_Gran_Premio_Guadalajara/MX, https://www.racing-reference.info/tracks/Triovalo_Internacional_Cajititlan,https://www.racing-reference.info/driver/caldeab01/
2021,MX,11,12/04/21,2021_11,Puebla,Autodromo_Miguel_E_Abed,18,"Salvador de Alba, Jr.",dealbsa01,2,Ford ,1.609,R,116,,93.069,5,69.197,1,https://www.racing-reference.info/race-results/2021_NASCAR_Mexico_Funfest_Race_1/MX, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/dealbsa01/
2021,MX,12,12/05/21,2021_12,Puebla,Autodromo_Miguel_E_Abed,18,Jose Luis Ramirez,ramirjo01,3,Ford ,1.609,R,117,,NTT,8,62.644,5,https://www.racing-reference.info/race-results/2021_NASCAR_Mexico_Funfest_Race_2/MX, https://www.racing-reference.info/tracks/Autodromo_Miguel_E_Abed,https://www.racing-reference.info/driver/ramirjo01/
