season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,1,1,9,usa,Aaron_Telitz,Aaron Telitz,Rice Lake Weighing Systems,,Dallara / Mazda,35,running,35,32,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,2,5,98,usa,Colton_Herta,Colton Herta,Deltro Energy,,Dallara / Mazda,35,running,0,26,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,3,7,22,usa,Neil_Alberico,Neil Alberico,Rising Star Racing,,Dallara / Mazda,35,running,0,22,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,4,8,51,usa,Shelby_Blackstock,Shelby Blackstock,Starstruck,,Dallara / Mazda,35,running,0,19,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,5,9,3,mexico,Patricio_Oward,Patricio O'Ward,Gap Guard / Topo Chico,,Dallara / Mazda,35,running,0,17,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,6,2,18,usa,Kyle_Kaiser,Kyle Kaiser,Juncos Racing,,Dallara / Mazda,35,running,0,15,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,7,11,27,france,Nico_Jamin,Nico Jamin,Synova Automotive EcoPlastics,,Dallara / Mazda,35,running,0,14,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,8,10,13,canada,Zachary_Claman_DeMelo,Zachary Claman DeMelo,ZCD Montreal / Zoological Wildlife Fnd.,,Dallara / Mazda,35,running,0,13,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,9,13,31,argentina,Nicolas_Dapero,Nicolas Dapero,American Brokers,,Dallara / Mazda,35,running,0,12,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,10,15,48,usa,Ryan_Norman,Ryan Norman,Flip Side / Aggressive Sound,,Dallara / Mazda,35,running,0,11,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,11,14,11,usa,Garth_Rickards,Garth Rickards,Luther Automotive,,Dallara / Mazda,34,running,0,10,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,12,12,28,canada,Dalton_Kellett,Dalton Kellett,K-Line Insulators USA,,Dallara / Mazda,33,off course,0,9,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,13,6,5,uruguay,Santiago_Urrutia,Santiago Urrutia,Arrow Exhaust,,Dallara / Mazda,30,running,0,8,
2017,IL,2017_Grand_Prix_of_St._Petersburg_Race_1,2017_01,14,3,2,colombia,Juan_Piedrahita,Juan Piedrahita,Petrosur,,Dallara / Mazda,27,crash,0,7,
