season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1998,IL,1998-01,1998_01_IL,1,2,16,japan,Shigeaki_Hattori,Shigeaki Hattori,Epson,,Lola / Buick,67,running,64,21,
1998,IL,1998-01,1998_01_IL,2,4,2,brazil,Cristiano_da_Matta,Cristiano da Matta,Medley / LCI,,Lola / Buick,67,running,0,16,
1998,IL,1998-01,1998_01_IL,3,7,6,uk,Guy_Smith,Guy Smith,NTS Dream Writer / Swift,,Lola / Buick,67,running,0,14,
1998,IL,1998-01,1998_01_IL,4,6,32,spain,Oriol_Servia,Oriol Servia,Catalonia / Elf / Heritage,,Lola / Buick,67,running,0,12,
1998,IL,1998-01,1998_01_IL,5,9,78,usa,Chris_Simmons,Chris Simmons,Alco Capital Group / Nassi,,Lola / Buick,67,running,0,10,
1998,IL,1998-01,1998_01_IL,6,19,17,australia,Paul_Morris,Paul Morris,PacWest Indy Lights,,Lola / Buick,67,running,0,8,
1998,IL,1998-01,1998_01_IL,7,16,88,ireland,Derek_Higgins,Derek Higgins,Quaker State,,Lola / Buick,67,running,0,6,
1998,IL,1998-01,1998_01_IL,8,23,28,mexico,Rodolfo_Lavin,Rodolfo Lavin,Corona / Modelo,,Lola / Buick,67,running,0,5,
1998,IL,1998-01,1998_01_IL,9,18,14,usa,Geoff_Boss,Geoff Boss,LCI / Exide Electronics,,Lola / Buick,67,running,0,4,
1998,IL,1998-01,1998_01_IL,10,13,9,usa,Casey_Mears,Casey Mears,Penske Auto Center / Mobil,,Lola / Buick,67,running,0,3,
1998,IL,1998-01,1998_01_IL,11,15,31,austria,Philipp_Peter,Philipp Peter,Sebring / Red Bull / Estebe,,Lola / Buick,66,running,0,2,
1998,IL,1998-01,1998_01_IL,12,5,15,usa,Brian_Cunningham,Brian Cunningham,LCI / Exide Electronics,,Lola / Buick,66,running,0,1,
1998,IL,1998-01,1998_01_IL,13,20,11,usa,Andy_Boss,Andy Boss,Cross Pens / Border Patrol,,Lola / Buick,66,running,0,0,
1998,IL,1998-01,1998_01_IL,14,12,18,france,Didier_Andre,Didier Andre,Motorola / Mack Trucks,,Lola / Buick,63,out of fuel,0,0,
1998,IL,1998-01,1998_01_IL,15,21,5,sweden,Mattias_Andersson,Mattias Andersson,IFS / Sega / STP,,Lola / Buick,54,transmission,0,0,
1998,IL,1998-01,1998_01_IL,16,17,87,mexico,Jorge_Goeters,Jorge Goeters,Quaker State,,Lola / Buick,34,crash,0,0,
1998,IL,1998-01,1998_01_IL,17,14,1,brazil,Airton_Dare,Airton Dare,Banestado / LCI,,Lola / Buick,34,crash,0,0,
1998,IL,1998-01,1998_01_IL,18,10,27,japan,Naoki_Hattori,Naoki Hattori,Kool,,Lola / Buick,34,crash,0,0,
