season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1987,IL,1987-01,1987_01_IL,1,2,1,usa,Jeff_Andretti,Jeff Andretti,Arciero Racing,,March / Buick,75,running,75,21,
1987,IL,1987-01,1987_01_IL,2,1,5,belgium,Didier_Theys,Didier Theys,TrueSports Racing,,March / Buick,75,running,0,17,
1987,IL,1987-01,1987_01_IL,3,3,2,argentina,Juan_Manuel_Fangio_II,Juan Manuel Fangio II,Teamkar International,,March / Buick,75,running,0,14,
1987,IL,1987-01,1987_01_IL,4,8,20,usa,Mike_Groff,Mike Groff,Groff Motorsports,,March / Buick,75,running,0,12,
1987,IL,1987-01,1987_01_IL,5,10,4,greece,George_Metsos,George Metsos,Agapiou Racing,,March / Buick,75,running,0,10,
1987,IL,1987-01,1987_01_IL,6,7,71,new_zealand,Steve_Millen,Steve Millen,Hemelgarn Racing,,March / Buick,73,running,0,8,
1987,IL,1987-01,1987_01_IL,7,11,6,greece,Nikolas_Konstant,Nikolas Konstant,Agapiou Racing,,March / Buick,72,running,0,6,
1987,IL,1987-01,1987_01_IL,8,9,3,usa,Gordon_Johncock,Gordon Johncock,Teamkar International,,March / Buick,35,ignition,0,0,
1987,IL,1987-01,1987_01_IL,9,4,7,usa,Dave_Simpson,Dave Simpson,Simpson Racing Equipment,,March / Buick,23,crash,0,5,
1987,IL,1987-01,1987_01_IL,10,6,59,usa,Billy_Boat,Billy Boat,Machinist Union Racing,,March / Buick,12,crash,0,4,
1987,IL,1987-01,1987_01_IL,11,5,50,ireland,Tommy_Byrne,Tommy Byrne,Opar Racing,,March / Buick,0,did not start,0,3,
1987,IL,1987-02,1987_02_IL,1,1,5,belgium,Didier_Theys,Didier Theys,TrueSports Racing,,March / Buick,75,running,58,22,
1987,IL,1987-02,1987_02_IL,2,9,7,usa,Dave_Simpson,Dave Simpson,Simpson Racing Equipment,,March / Buick,75,running,0,16,
1987,IL,1987-02,1987_02_IL,3,5,20,usa,Mike_Groff,Mike Groff,Monarch Motorsports,,March / Buick,75,running,17,14,
1987,IL,1987-02,1987_02_IL,4,4,50,ireland,Tommy_Byrne,Tommy Byrne,Opar Racing,,March / Buick,75,running,0,12,
1987,IL,1987-02,1987_02_IL,5,14,4,greece,George_Metsos,George Metsos,Agapiou Racing,,March / Buick,74,running,0,10,
1987,IL,1987-02,1987_02_IL,6,13,6,greece,Nikolas_Konstant,Nikolas Konstant,Agapiou Racing,,March / Buick,74,running,0,8,
1987,IL,1987-02,1987_02_IL,7,8,2,argentina,Juan_Manuel_Fangio_II,Juan Manuel Fangio II,ProMotion / Manliba,,March / Buick,74,running,0,6,
1987,IL,1987-02,1987_02_IL,8,7,3,usa,Brad_Murphey,Brad Murphey,Teamkar International,,March / Buick,74,running,0,5,
1987,IL,1987-02,1987_02_IL,9,10,9,usa,Wally_Dallenbach_Jr,"Wally Dallenbach, Jr.",Teamkar International,,March / Buick,73,running,0,4,
1987,IL,1987-02,1987_02_IL,10,12,11,usa,Rich_Rutherford,Rich Rutherford,Monarch Motorsports,,March / Buick,72,running,0,3,
1987,IL,1987-02,1987_02_IL,11,2,1,usa,Jeff_Andretti,Jeff Andretti,Arciero Racing,,March / Buick,66,gearbox,0,2,
1987,IL,1987-02,1987_02_IL,12,11,8,usa,Paul_Dallenbach,Paul Dallenbach,Teamkar International,,March / Buick,40,transmission,0,1,
1987,IL,1987-02,1987_02_IL,13,6,59,usa,Billy_Boat,Billy Boat,Machinist Union Racing,,March / Buick,22,gearbox,0,0,
1987,IL,1987-02,1987_02_IL,14,3,71,new_zealand,Steve_Millen,Steve Millen,Hemelgarn Racing,,March / Buick,11,electronics,0,0,
1987,IL,1987-02,1987_02_IL,15,15,10,usa,Stan_Fox,Stan Fox,Petty Racing,,March / Buick,6,handling,0,0,
1987,IL,1987-03,1987_03_IL,1,1,5,belgium,Didier_Theys,Didier Theys,TrueSports Racing,,March / Buick,41,running,41,22,
1987,IL,1987-03,1987_03_IL,2,5,1,usa,Jeff_Andretti,Jeff Andretti,Arciero Racing,,March / Buick,40,running,0,16,
1987,IL,1987-03,1987_03_IL,3,8,11,usa,Rich_Rutherford,Rich Rutherford,Monarch Motorsports,,March / Buick,40,running,0,14,
1987,IL,1987-03,1987_03_IL,4,7,7,usa,Dave_Simpson,Dave Simpson,Simpson Racing Equipment,,March / Buick,39,running,0,12,
1987,IL,1987-03,1987_03_IL,5,9,81,usa,Lee_Perkinson_Jr,"Lee Perkinson, Jr.",Living Well / Provimi Veal,,March / Buick,39,running,0,10,
1987,IL,1987-03,1987_03_IL,6,11,10,usa,Steve_Petty,Steve Petty,Airweld,,March / Buick,39,running,0,8,
1987,IL,1987-03,1987_03_IL,7,2,50,ireland,Tommy_Byrne,Tommy Byrne,Opar Racing,,March / Buick,38,crash,0,6,
1987,IL,1987-03,1987_03_IL,8,6,71,new_zealand,Steve_Millen,Steve Millen,Living Well / Provimi Veal,,March / Buick,38,-,0,5,
1987,IL,1987-03,1987_03_IL,9,10,3,usa,Brad_Murphey,Brad Murphey,Teamkar International,,March / Buick,38,-,0,4,
1987,IL,1987-03,1987_03_IL,10,4,20,usa,Mike_Groff,Mike Groff,E-Z Wider,,March / Buick,38,-,0,3,
1987,IL,1987-03,1987_03_IL,11,3,2,argentina,Juan_Manuel_Fangio_II,Juan Manuel Fangio II,ProMotion / Manliba,,March / Buick,38,-,0,2,
1987,IL,1987-03,1987_03_IL,12,12,6,greece,Nikolas_Konstant,Nikolas Konstant,Agapiou Racing,,March / Buick,0,did not start,0,0,
1987,IL,1987-03,1987_03_IL,13,13,4,greece,George_Metsos,George Metsos,Agapiou Racing,,March / Buick,0,did not start,0,0,
1987,IL,1987-04,1987_04_IL,1,1,5,belgium,Didier_Theys,Didier Theys,TrueSports Racing,,March / Buick,30,running,30,22,
1987,IL,1987-04,1987_04_IL,2,2,50,ireland,Tommy_Byrne,Tommy Byrne,Opar Racing,,March / Buick,30,running,0,16,
1987,IL,1987-04,1987_04_IL,3,3,71,new_zealand,Steve_Millen,Steve Millen,Living Well / Provimi Veal,,March / Buick,30,running,0,14,
1987,IL,1987-04,1987_04_IL,4,8,1,usa,Jeff_Andretti,Jeff Andretti,GBS Technology,,March / Buick,30,running,0,12,
1987,IL,1987-04,1987_04_IL,5,9,11,usa,Rich_Rutherford,Rich Rutherford,Monarch Motorsports,,March / Buick,30,running,0,10,
1987,IL,1987-04,1987_04_IL,6,7,6,new_zealand,Paul_Radisich,Paul Radisich,Agapiou Racing,,March / Buick,30,running,0,8,
1987,IL,1987-04,1987_04_IL,7,4,23,usa,Albert_Naon_Jr,"Albert Naon, Jr.",Clean Change,,March / Buick,30,running,0,6,
1987,IL,1987-04,1987_04_IL,8,5,7,usa,Dave_Simpson,Dave Simpson,Simpson Racing Equipment,,March / Buick,30,running,0,5,
1987,IL,1987-04,1987_04_IL,9,10,2,usa,Wally_Dallenbach_Jr,"Wally Dallenbach, Jr.",Teamkar International,,March / Buick,29,running,0,4,
1987,IL,1987-04,1987_04_IL,10,11,81,usa,Lee_Perkinson_Jr,"Lee Perkinson, Jr.",Living Well / Provimi Veal,,March / Buick,29,running,0,3,
1987,IL,1987-04,1987_04_IL,11,12,3,usa,Brad_Murphey,Brad Murphey,Teamkar International,,March / Buick,29,running,0,2,
1987,IL,1987-04,1987_04_IL,12,6,20,usa,Mike_Groff,Mike Groff,E-Z Wider,,March / Buick,4,mechanical,0,1,
1987,IL,1987-05,1987_05_IL,1,1,50,ireland,Tommy_Byrne,Tommy Byrne,Opar Racing,,March / Buick,41,running,41,22,
1987,IL,1987-05,1987_05_IL,2,3,20,usa,Mike_Groff,Mike Groff,E-Z Wider,,March / Buick,41,running,0,16,
1987,IL,1987-05,1987_05_IL,3,6,71,new_zealand,Steve_Millen,Steve Millen,Living Well / Provimi Veal,,March / Buick,41,running,0,14,
1987,IL,1987-05,1987_05_IL,4,7,23,usa,Albert_Naon_Jr,"Albert Naon, Jr.",Clean Change,,March / Buick,41,running,0,12,
