race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
4974,172,175,Unknown,"#22, 6 Incident Turn 2",38,2
4975,27,29,Competition,Competition Caution ,15,2
4975,57,64,Weather,Weather/Stage 1 Conclusion [Red Flag: 00:57:18],27,2
4975,96,99,Spin,#38 Spin Frontstretch,77,2
4975,116,118,Debris,Debris Backstretch,51,2
4975,122,125,Unknown,Stage 2 Conclusion,51,2
4975,135,138,Unknown,"#9, 2, 3 Incident Backstretch",00,2
4975,143,146,Unknown,"#15, 51 Incident Turn 4",00,2
4975,187,189,Unknown,"#48, 4 Incident Frontstretch",62,2
4886,14,16,Competition,Competition Caution,7,2
4886,18,20,Unknown,#00 Incident Turn 2,53,2
4886,27,30,Unknown,Stage 1 Conclusion,47,2
4886,66,69,Debris,Debris,17,2
4886,73,75,Unknown,"#8, #20 Incident Frontstretch",38,2
4886,79,82,Unknown,Stage 2 Conclusion,47,2
4893,5,11,Unknown,Precipitation [Red Flag - 50:50],None,2
4893,16,18,Unknown,#34 Incident Turn 2,78,2
4893,32,35,Unknown,Stage 1 Conclusion,48,2
4893,40,44,Unknown,#95 Incident Turn 2,66,2
4893,47,50,Unknown,#17 Incident Turn 3,53,2
4893,77,79,Unknown,"#12, #18 Incident Turn 2",15,2
4893,81,83,Unknown,#37 Incident Turn 2,27,2
4893,87,89,Unknown,Stage 2 Conclusion,66,2
4898,14,19,Competition,Competition Caution [Red Flag: 00:11:17],None,2
4898,42,46,Unknown,#6 Incident Turn 3,53,2
4898,52,55,Unknown,Stage 1 Conclusion,51,2
4898,76,82,Unknown,#20 Incident Turn 3,34,2
4898,84,87,Debris,Debris On Backstretch,51,2
4898,89,91,Unknown,"#2, 12 Incident Turn 3",78,2
4898,102,105,Unknown,Stage 2 Conclusion,88,2
4898,134,138,Unknown,#88 Incident Turn 1,43,2
4898,155,159,Unknown,#11 Incident Turn 1,1,2
4891,27,30,Competition,Competition Caution,00,2
4891,82,87,Unknown,Stage 1 Conclusion,6,2
4891,155,159,Spin,#42 Spin Turn 4,6,2
4891,162,167,Unknown,Stage 2 Conclusion,34,2
4891,230,237,Debris,Debris on Frontstretch,14,2
4891,245,248,Unknown,#38 Incident Turn 2,6,2
4891,250,254,Unknown,"#2, #48 Incident Frontstretch",42,2
4891,262,265,Spin,#42 Spin Turn 4,96,2
4983,19,29,Unknown,"#24, 34, 43 Incident Backstretch",None,2
4983,35,35,Unknown,Stage 1 Conclusion,None,2
4983,38,42,Unknown,"#37, 38 Incident Turn 1",None,2
4983,70,70,Unknown,Stage 2 Conclusion,53,2
4984,9,14,Unknown,"#1, 2 Incident Turn 1",None,2
4984,55,55,Unknown,Stage 1 Conclusion,1,2
4984,58,61,Spin,#6 Spin Backstretch,None,2
4984,90,90,Unknown,Stage 2 Conclusion,1,2
4984,125,125,Unknown,Stage 3 Conclusion,None,2
4985,22,25,Competition,Competition Caution,00,2
4985,107,111,Unknown,Stage 1 Conclusion,32,2
4985,118,121,Unknown,#48 Incident Turn 4,6,2
4985,212,217,Unknown,Stage 2 Conclusion,6,2
4985,220,224,Unknown,"#18, 17, 19, 42, 41, 10, 1, 24, 37, 47, 43, 4 Incident Frontstretch [Red: 00:11:29]",14,2
4985,244,248,Unknown,#38 Incident Backstretch,8,2
4985,252,255,Unknown,"#13, 24 Incident Turn 2",34,2
4985,307,311,Unknown,"#00, 95, 21 Incident Turn 4",11,2
4985,320,323,Unknown,"#88, 11 Incident Turn 2",21,2
4985,330,332,Unknown,#11 Incident Turn 4,17,2
4986,27,30,Competition,Competition ,27,2
4986,82,86,Unknown,Stage 1 Conclusion,42,2
4986,101,104,Unknown,#43 Incident Turn 4,6,2
4986,144,148,Spin,#17 Spin Turn 2,43,2
4986,162,166,Unknown,Stage 2 Conclusion,17,2
4986,172,175,Unknown,"#37, 42, 43 Incident Turn 4",13,2
4986,177,181,Unknown,"#3, 48, 21, 22, 4, Incident Turn 2",27,2
4986,183,186,Unknown,"#6, 17, 37, 95 Incident Backstretch [Red: 00:02:45]",27,2
4986,196,199,Spin,#6 Spin Turn 3,95,2
4986,236,239,Unknown,#32 Incident Turn 2,96,2
4986,243,245,Unknown,#38 Incident Backstretch,42,2
4892,17,21,Unknown,#18 Incident Turn 3,51,2
4892,32,34,Competition,Competition Caution,20,2
4892,64,67,Unknown,"#14, 48 Incident Turn 2",77,2
4892,77,82,Unknown,Stage 1 Conclusion,51,2
4892,94,100,Weather,Weather - Rain,53,2
4892,172,176,Spin,#95 Spin Turn 2,47,2
4892,180,183,Unknown,"#42, 1 Incident Turn 2",43,2
4892,187,191,Unknown,Stage 2 Conclusion,95,2
4892,197,200,Unknown,#42 Incident Turn 3,27,2
4892,205,208,Unknown,#42 Incident Turn 3,53,2
4892,214,218,Unknown,#38 Incident Turn 3,77,2
4992,17,19,Competition,Competition,66,2
4992,42,47,Unknown,Stage 1 Conclusion,00,2
4992,87,91,Unknown,Stage 2 Conclusion,27,2
4992,94,98,Unknown,"#17, 38 Incident Frontstretch",19,2
4992,107,110,Spin,#38 Spin Turn 4,00,2
4992,132,138,Unknown,#38 Incident Turn 3,00,2
4992,144,147,Unknown,"#8, 37 Incident Turn 2",77,2
4992,150,153,Unknown,#41 Incident Turn 3 [Red: 00:05:45],66,2
4992,155,159,Unknown,"#3, 6, 34, 95 Incident Turn 4",66,2
4895,42,47,Unknown,Stage 1 Conclusion,96,2
4895,87,91,Unknown,Stage 2 Conclusion,34,2
4895,97,101,Unknown,"#2, 12, 14, 88 Incident Turn 2",27,2
4895,106,109,Spin,#95 Spin Turn 2,14,2
4895,138,141,Debris,Debris,95,2
4894,17,17,Unknown,Stage 1 Conclusion,None,2
4894,32,32,Unknown,Stage 2 Conclusion,88,2
4894,37,39,Weather,Weather - Lightning [Red: 00:31:14],27,2
4894,61,62,Unknown,#18 Incident Turn 8,00,2
4993,8,11,Unknown,"#1, 20 incident backstretch",7,2
4993,27,31,Competition,Competition,7,2
4993,72,77,Unknown,Stage 1 Conclusion,15,2
4993,187,192,Unknown,Stage 2 Conclusion,12,2
4902,7,11,Unknown,"#7, 9, 18, 22, 47, 51 incident frontstretch",None,2
4902,34,39,Debris,Debris Turn 3,77,2
4902,72,78,Unknown,"Stage 1 Conclusion [Red Flag: Lap 76, 12:19]",77,2
4902,101,106,Unknown,"#13, 32 incident turn 2",78,2
4902,187,192,Unknown,Stage 2 Conclusion,38,2
4902,217,221,Spin,#00 spin turn 2,43,2
4902,290,294,Unknown,#32 incident turn 3,42,2
4890,22,24,Competition,Competition ,53,2
4890,52,55,Unknown,Stage 1 Conclusion,66,2
4890,102,105,Unknown,Stage 2 Conclusion,15,2
4890,144,147,Unknown,"#51, 62 Incident Turn 3",77,2
4890,153,155,Unknown,"#1, 8, 18, 6, 19, 20, 3, 47, 34, 37 Incident Turn 4 [Red: 00:10:13]",00,2
4890,160,162,Unknown,"#22, 42, 95, 8, 41, 21, 88, 96, 38, 48, 43 Incident Turn 1 [Red: 00:05:34]",34,2
4897,27,31,Competition,Competition Caution,77,2
4897,82,86,Debris,Debris Turn 4,13,2
4897,117,121,Unknown,Stage 1 Conclusion,96,2
4897,181,185,Spin,#43 Spin Turn 4,38,2
4897,232,235,Unknown,Stage 2 Conclusion,34,2
4897,246,250,Unknown,#38 Incident Frontstretch,21,2
4897,322,326,Debris,Debris on Backstretch,6,2
4900,32,37,Competition,Competition Caution,66,2
4900,82,89,Unknown,Stage 1 Conclusion,96,2
4900,237,243,Unknown,Stage 2 Conclusion,41,2
4896,30,40,Unknown,"#47, 48 Incident Backstretch",66,2
4896,127,136,Unknown,Stage 1 Conclusion,32,2
4896,234,241,Unknown,"#95, 24 Incident Backstretch",2,2
4896,251,260,Spin,#6 Spin Turn 2 / Stage 2 Conclusion,21,2
4896,408,418,Unknown,"#3, 53, 77 Incident Turn 1",None,2
4899,27,30,Competition,Competition Caution,77,2
4899,82,86,Unknown,Stage 1 Conclusion,32,2
4899,162,166,Unknown,Stage 2 Conclusion,47,2
4899,191,196,Debris,Debris,48,2
4899,237,242,Debris,Debris,88,2
4899,251,255,Unknown,"#20, 38, 47 Incident Turn 3",22,2
4899,262,266,Unknown,"#24, 32, 95 Incident Frontstretch",37,2
4903,2,4,Unknown,"8, 13, 43, 95 Incidident in Turn 2",None,2
4903,10,12,Unknown,"38, 47 Incident in Turn 4 ",None,2
4903,14,15,Unknown,#32 Stopped on the Track,None,2
4903,27,30,Competition,Competition Caution,None,2
4903,59,65,Unknown,"#3, 10, 12, 18, 88 Incident on the Backstretch",62,2
4903,69,73,Debris,Debris in Turn 2,00,2
4903,88,92,Unknown,#12 Incident in Turn 3,51,2
4903,110,113,Unknown,"#1, 2, 3, 14, 15, 18, 37, 41, 62, 96 Incident on the Frontstretch [Red: 10:27]",77,2
4903,122,125,Unknown,Stage 2 Conclusion,32,2
4903,149,152,Debris,Debris on the Track,51,2
4903,184,187,Spin,#53 Spin in Turn 4,3,2
4903,189,192,Unknown,"#4, 6, 8, 18, 19, 22 Incident on the Frontstretch [Red: 10:52]",3,2
4903,194,198,Unknown,"#2, 3, 4, 12, 19, 20, 37, 42, 43 Incident in Turn 4",19,2
4901,12,12,Competition,Competition Caution,None,2
4901,24,24,Unknown,#38 Stalled In Turn 6,None,2
4901,27,28,Unknown,Stage 1 Conclusion,None,2
4901,47,48,Unknown,#77 Stalled In Turn 5,None,2
4901,52,53,Unknown,Stage 2 Conclusion,10,2
4901,66,67,Debris,Debris Turn 6,53,2
4901,71,72,Accident,"#3, 18 Incident Turn 16",77,2
4901,87,89,Debris,Debris Turn 4,3,2
4901,99,99,Unknown,#15 Stalled Turn 9,None,2
4904,27,30,Competition,Competition,27,2
4904,82,86,Unknown,Stage 1 Conclusion,32,2
4904,145,149,Accident,"#20, 42 Incident Turn 4",8,2
4904,162,167,Unknown,Stage 2 Conclusion,17,2
4904,199,205,Unknown,Fluid On Track From #1,20,2
4904,222,225,Accident,#8 Incident Turn 4,13,2
4906,6,8,Accident,#17 Incident in Turn 2,None,2
4906,23,27,Accident,#27 Incident in Turn 2,51,2
4906,45,56,Weather,Weather [Red: 72:28:34],49,2
4906,61,68,Accident,"#10, 11, 42 and 43 Incident on the Frontstretch   ",4,2
4906,77,81,Debris,Debris in Turn 4  ,7,2
4906,107,111,Unknown,Stage 1 Conclusion,66,2
4906,135,138,Accident,#51 Incident in Turn 2 ,66,2
4906,212,216,Unknown,Stage 2 Conclusion ,6,2
4905,62,68,Competition,Competition,13,2
4905,74,79,Accident,"#14, 3, 10 Incident Turn 1",38,2
4905,105,109,Unknown,#77 Stalled On Track ,96,2
4905,116,120,Accident,"#00, 51 Incident Turn 4",27,2
4905,132,139,Unknown,Stage 1 Conclusion,15,2
4905,147,158,Unknown,Possible Fluid On Track From #17,66,2
4905,186,192,Accident,#15 Incident Turn 2,None,2
4905,217,221,Accident,"#38, 37 Incident Turn 2",66,2
4905,262,267,Unknown,Stage 2 Conclusion,66,2
4905,353,358,Accident,#66 Incident Turn 2,42,2
4905,401,408,Unknown,#53 Stalled On Track,4,2
4905,442,449,Accident,#24 Incident Turn 4,37,2
4907,32,36,Competition,Competition ,15,2
4907,77,83,Competition,Stage 1 Conclusion,15,2
4907,162,167,Accident,#53 Incident Turn 2,88,2
4907,192,200,Competition,Stage 2 Conclusion,15,2
4909,20,23,Debris,Debris Backstretch,78,2
4909,32,35,Unknown,Stage 1 Conclusion,90,2
4909,39,43,Unknown,"#1, 08, 61, 18, 93 Incident Turn 2",90,2
4909,61,66,Unknown,"#18, 25, 92, 21, 20 Incident Turn 3",90,2
4909,109,113,Unknown,"#7, 99, 51 Incident Turn 4",36,2
4909,115,117,Unknown,"#8, 22, 39, 90, 9, 1, 02, 51, 07, 52, 4, 68, 6 Incident Backstretch {Red: 7:50}",None,2
4909,120,120,Unknown,"#1, 68, 36, 6, 4, Incident Backstretch",None,2
4911,20,22,Unknown,#8 Incident Frontstretch,47,2
4911,47,54,Unknown,Stage 1 Conclusion,52,2
4911,71,76,Unknown,#4 Incident Turn 2,13,2
4911,92,95,Unknown,Stage 2 Conclusion,5,2
4911,163,169,Unknown,"#9, 21 Incident Frontstretch",18,2
4913,37,42,Unknown,Stage 1 Conclusion,78,2
4913,72,77,Unknown,Stage 2 Conclusion,78,2
4913,83,85,Spin,#11 Spin in Turn 4,44,2
4913,87,90,Unknown,"#02, 08, 1, 68 Incident in Turn 2",None,2
4913,93,96,Unknown,#5 Incident in Turn 2,93,2
4913,98,101,Unknown,#9 and 10 Incident on the backstretch,68,2
4913,110,113,Debris,Debris in Turn 4 ,1,2
4913,127,131,Spin,#98 Spin in Turn 4,61,2
4912,33,36,Spin,#07 Spin Turn 2,0,2
4912,47,55,Unknown,Stage 1 Conclusion,4,2
4912,85,88,Unknown,#15 Incident Backstretch,0,2
4912,92,99,Unknown,Stage 2 Conclusion,07,2
4912,129,133,Unknown,#47 Incident Turn 4,61,2
4912,138,142,Unknown,"#68, 90 Incident Turn 4",10,2
4912,144,153,Unknown,"#8, 12, 36, 07, 08 Incident Turn 2",61,2
4970,17,24,Competition,Competition Caution,74,2
4970,35,39,Debris,Debris from #93,15,2
4970,47,50,Unknown,Stage 1 Conclusion,99,2
4970,92,96,Unknown,Stage 2 Conclusion,90,2
4970,133,138,Spin,#1 Spins Turn 4,90,2
4919,5,7,Unknown,#52 Incident Turn 2,None,2
4919,22,25,Competition,Competition Caution,52,2
4919,29,32,Unknown,#52 Incident Turn 4,44,2
4919,47,52,Unknown,Stage 1 Conclusion,5,2
4919,92,98,Unknown,Stage 2 Conclusion,66,2
4919,156,162,Unknown,Fluid On The Track From #66,9,2
4919,172,175,Unknown,#98 Incident Turn 1,51,2
4919,177,183,Unknown,"#61, 51 Incident Turn 2",10,2
4919,185,188,Unknown,"#21, 7 Incident Backstretch",44,2
4919,194,196,Unknown,"#18, 11, 19 Incident Frontstretch",7,2
4919,198,201,Unknown,"#19, 20, 9, 11, 44 Incident Turn 2",21,2
4976,7,15,Unknown,"#10, 22, 1 Incident Turn 4",None,2
4976,37,42,Competition,Competition Caution,08,2
4976,64,68,Debris,Debris Frontstretch,08,2
4976,87,98,Unknown,Stage 1 Conclusion,44,2
4976,103,108,Unknown,"#61, 78 Incident Turn 1 ",08,2
4976,125,128,Spin,#16 Spin Turn 4,07,2
4976,143,147,Unknown,#02 Incident Turn 4 [Red Flag: 00:09:31],74,2
4976,172,182,Unknown,Stage 2 Conclusion,08,2
4976,248,255,Spin,#44 Spins Turn 4,68,2
4976,257,264,Unknown,"#18, 11, 15 Incident Turn 2",61,2
4976,288,293,Unknown,#15 Incident Turn 1,78,2
4976,297,301,Unknown,"#7, 9 Incident Turns 1-2",16,2
4977,18,21,Competition,#44 Incident Backstretch / Competition Caution,47,2
4977,42,47,Unknown,Stage 1 Conclusion,6,2
4977,70,73,Unknown,#18 Incident Turn 2,21,2
4977,82,87,Unknown,Stage 2 Conclusion,44,2
4977,99,102,Spin,#92 Spin Turn 4,90,2
4977,126,129,Spin,#78 Spin Turn 2,99,2
4978,22,24,Competition,Competition Caution,90,2
4978,38,45,Unknown,Possible Fluid On Track From #52 / Stage 1 Conclusion,5,2
4978,59,62,Unknown,"#02, 78 Incident Turn 3",74,2
4978,82,87,Unknown,Stage 2 Conclusion,98,2
4978,162,165,Spin,#39 Spin Turn 1,21,2
4979,22,24,Competition,Competition Caution,90,2
4979,34,36,Unknown,"#90, 44 Incident Backstretch",07,2
4979,42,47,Unknown,Stage 1 Conclusion,44,2
4979,82,89,Unknown,Stage 2 Conclusion,5,2
4979,167,170,Unknown,#22 Incident Turn 4,16,2
4979,172,175,Unknown,"#8, 18, 1, 16 Incident Backstretch",20,2
4980,12,14,Competition,Competition Caution,None,2
4980,27,29,Unknown,Stage 1 Conclusion,39,2
4980,52,56,Unknown,Stage 2 Conclusion,4,2
4980,78,80,Unknown,"#18, 98, 02, 08 Incident Frontstretch",74,2
4980,97,99,Unknown,"#52, 20, 08, 26, 92, 0 Incident Turn 3 [Red Flag 00:10:43}",4,2
4980,106,110,Unknown,"#9, 7, 19, 13, 38, 61, 93, 44, 1, 15, 68, Incident Frontstretch [Red Flag: 00:06:29]",74,2
4920,2,4,Unknown,"#19, #22 Incident Turn 1",None,2
4920,6,8,Unknown,"#08, #92 Incident Long Pond Straightaway",None,2
4920,16,17,Unknown,#20 Incident Turn 1 [Red Flag - 20:56],None,2
4920,21,26,Unknown,#90 Incident Turn 1 / Stage 1 Conclusion,None,2
4920,42,44,Unknown,Stage 2 Conclusion,90,2
4920,50,52,Unknown,"#11, #18 Incident Frontstretch",07,2
4920,54,57,Unknown,"#7, #8, #9, #21, #22, #39 Incident Long Pond Straightaway",90,2
4920,70,72,Spin,#98 Spin Turn 1,7,2
4920,86,89,Unknown,#13 Incident Turn 2,18,2
4933,19,23,Debris,Debris From #78 / Stage 1 Conclusion,5,2
4933,27,28,Unknown,#74 Stalled On Track,8,2
4933,36,38,Unknown,#19 Incident Turn 9,8,2
4933,42,43,Unknown,Stage 2 Conclusion,66,2
4933,53,55,Debris,Debris From #44 ,66,2
4987,2,7,Unknown,"#8, #19 Incident Turn 2",None,2
4987,17,19,Competition,Competition Caution,8,2
4987,32,37,Unknown,Stage 1 Conclusion,13,2
4987,62,67,Unknown,Stage 2 Conclusion,08,2
4987,90,94,Unknown,"#11, #68 Incident Turn 4",6,2
4987,104,107,Unknown,"#02, #10 Incident Turn 4",13,2
4987,121,125,Unknown,#15 Incident Turn 1,02,2
4987,131,134,Unknown,"#1, #20 Incident Turn 3",74,2
4987,136,136,Unknown,"#7, #52, #61, #90 Incident Backstretch",None,2
4925,4,6,Unknown,#39 Incident Backstretch,None,2
4925,22,25,Competition,Competition Caution,5,2
4925,47,52,Unknown,Stage 1 Conclusion,61,2
4925,92,97,Unknown,Stage 2 Conclusion,68,2
4925,180,187,Unknown,"#8, #19 Incident Turn 2",10,2
4926,6,8,Unknown,"#9, 18 Incident Turn 4",66,2
4926,19,23,Unknown,"#93, 5 Incident Backstretch ",None,2
4926,47,51,Unknown,Stage 1 Conclusion,61,2
4926,68,72,Debris,Debris From #93 Turn 2,15,2
4926,76,78,Unknown,#52 Incident Turn 2,78,2
4926,92,96,Unknown,Stage 2 Conclusion,0,2
4926,108,111,Unknown,#21 Incident Backstretch,0,2
4926,118,122,Unknown,#9 Incident Turn 3,0,2
4926,196,199,Unknown,#08 Incident Frontstretch,11,2
4988,22,25,Competition,Competition,13,2
4988,42,46,Unknown,Stage 1 Conclusion,93,2
4988,82,86,Unknown,Stage 2 Conclusion,0,2
4988,165,168,Unknown,#08 Incident Turn 4,68,2
4988,170,173,Unknown,#4 Incident Turn 2,21,2
4931,3,4,Unknown,#74 Stopped On Track,None,2
4931,9,11,Unknown,Possible Fluid On Track From #8 [Red: 01:33:16],68,2
4931,13,13,Unknown,#5 Stopped on Track,78,2
4931,16,17,Unknown,Stage 1 Conclusion,None,2
4931,28,32,Unknown,#4 Stopped On Track / Stage 2 Conclusion,None,2
4931,41,41,Unknown,#78 Stopped On Track,13,2
4931,43,43,Unknown,"#7, 15, 21, 51, 93 Incident Turn 3",78,2
4928,14,14,Unknown,#10 Stopped In Turn 8,47,2
4928,17,17,Unknown,Stage 1 Conclusion,74,2
4928,19,19,Unknown,"#9, 15 Stalled On Track",16,2
4928,22,22,Debris,Debris From #92 In Turn 11,51,2
4928,32,32,Unknown,Stage 2 Conclusion,0,2
4928,44,45,Debris,Debris From #21 In Turn 9,None,2
4928,47,47,Unknown,"#36, 99, 98 Incident Turn 2",52,2
4937,22,25,Competition,Competition,99,2
4937,47,51,Unknown,Stage 1 Conclusion,78,2
4937,78,81,Unknown,#98 incident backstretch,99,2
4937,92,96,Unknown,Stage 2 Conclusion,08,2
4937,150,154,Unknown,#6 incident turn 4,93,2
4937,164,167,Spin,#19 spin turn 4,98,2
4994,12,15,Unknown,"#0, 78 incident backstretch",None,2
4994,22,24,Competition,Competition,None,2
4994,47,52,Unknown,Stage 1 Conclusion,52,2
4994,65,69,Unknown,"#0, 18 incident turn 2",36,2
4994,92,97,Unknown,,13,2
4924,8,11,Competition,"#0, 08, 90 Incident Frontstretch / Competition Caution",None,2
4924,15,17,Unknown,#90 Incident Turn 3,None,2
4924,26,29,Unknown,"#0, 6, 52 Incident Turn 1",None,2
4924,32,34,Unknown,Stage 1 Conclusion,None,2
4924,41,45,Unknown,"#02, 1, 9, 7, 8, 15, 19, 21, 36, 44, 68, 93, 98 Incident Turn 4 ",None,2
4924,47,49,Unknown,"#7, 36, 51, 68, 93, 99 Incident Turn 3 [Red Flag: 00:11:22]",8,2
4924,53,55,Debris,Debris Backstretch,19,2
4924,62,64,Unknown,Stage 2 Conclusion,None,2
4932,3,8,Unknown,"#8, 21, 39, 68 Incident Backstretch",None,2
4932,22,25,Competition,Competition Caution,39,2
4932,47,51,Unknown,Stage 1 Conclusion,68,2
