race_id,start_lap,end_lap,reason,comment,beneficiary_car_number,flag_state
5466,3,8,Accident,"#18, 20, 46, 71 Incident Backstretch ",None,2
5466,13,16,Spin,#71 Spin Turn 2,1,2
5466,42,46,Competition,Stage 1 Conclusion,02,2
5466,82,86,Competition,Stage 2 Conclusion,15,2
5466,132,141,Accident,#38 Incident Turn 2,15,2
5466,147,150,Accident,"#1, 02, 52 Incident Turn 2",41,2
5466,152,157,Accident,"#5, 9, 45, 88 Incident Turn 3",71,2
5469,3,6,Accident,No. 98 Incident Turn 1,None,2
5469,32,37,Competition,Stage 1 Conclusion,22,2
5469,62,67,Competition,Stage 2 Conclusion,22,2
5470,3,5,Accident,#7 Incident Backstretch,None,2
5470,13,16,Accident,#7 Incident Turn 1,None,2
5470,47,53,Competition,Stage 1 Conclusion,None,2
5470,67,70,Spin,76 Spin Turn 4,43,2
5470,92,97,Competition,Stage 2 Conclusion,43,2
5470,99,105,Accident,"#5, 11, 71, 91, 38, 88 Incident Turn 2",43,2
5470,143,148,Accident,#91 Incident Turn 1,02,2
5471,59,67,Unknown,Precipitation,02,2
5471,72,86,Competition,Stage 1 Conclusion [Red Flag 21:06:14],7,2
5471,93,98,Accident,"#71, 98 Incident Turn 2",75,2
5471,117,123,Accident,#33 Incident Turn 2,56,2
5471,140,146,Accident,#32 Incident Turn 2 / Stage 2 Conclusion,2,2
5471,178,185,Accident,#66 Incident Turn 4,26,2
5471,213,218,Accident,"#2, 5 Incident Turn 2",25,2
5472,32,37,Competition,Stage 1 Conclusion,56,2
5472,62,67,Competition,Stage 2 Conclusion,02,2
5472,69,76,Accident,"Nos. 18, 22, 46, 67 Incident Turn 4",76,2
5472,82,87,Accident,No. 88 Incident Turn 3,21,2
5472,121,125,Accident,No. 77 Incident Turn 2,41,2
5473,11,15,Spin,No. 66 Spin Turn 1,None,2
5473,37,41,Competition,Stage 1 Conclusion,66,2
5473,47,54,Accident,No. 1 Incident Turn 3 ,None,2
5473,72,77,Competition,Stage 2 Conclusion,None,2
5473,130,137,Accident,No. 91 Incident Turn 4,43,2
5474,2,7,Accident,"Incident Turn 3 Nos. 5, 32, 02, 21, 56, 20",None,2
5474,10,14,Accident,Incident Turn 2 No. 32,None,2
5474,47,52,Competition,Stage 1 Conclusion,15,2
5474,54,59,Accident,"Incident Turn 1 Nos. 17, 99",76,2
5474,61,65,Accident,"Incident Frontstretch No. 33, 46",2,2
5474,94,102,Accident,"Incident Turn 4 Nos. 38, 75 / Stage 2 Conclusion",76,2
5474,114,118,Accident,"Incident Turn 4 Nos. 66, 91",46,2
5476,17,20,Competition,Stage 1 Conclusion,90,2
5476,32,36,Competition,Stage 2 Conclusion,38,2
5476,46,48,Accident,"Nos. 7, 71 Incident Turn 1",13,2
5476,63,67,Weather,Weather - Precipitation [Red Flag 1 00:10:30] [Red Flag 2 00:23:50],91,2
5478,44,49,Spin,#25 Spin Turn 3,56,2
5478,62,68,Competition,Stage 1 Conclusion,16,2
5478,87,92,Accident,#44 Incident Turn 1,None,2
5478,122,129,Competition,Stage 2 Conclusion,04,2
5477,57,63,Accident,#42 incident turn 4,25,2
5477,72,79,Competition,Stage 1 Conclusion,32,2
5477,129,134,Accident,#88 incident turn 4,13,2
5477,142,149,Competition,Stage 2 Conclusion,15,2
5477,151,165,Accident,"#46, 22, 5, 25, 02, 75, 88, 1 incident turn 4",77,2
5477,169,177,Spin,#33 spin turn 3,75,2
5477,183,187,Unknown,#66 slow on track,None,2
5477,225,230,Accident,"#25, 45 incident turn 4",56,2
5477,238,242,Accident,"#7, 32 incident turn 2",45,2
5479,49,62,Accident,#21 Incident Turn 3 / Stage 1 Conclusion,32,2
5479,112,119,Competition,Stage 2 Conclusion,52,2
5481,57,65,Competition,Stage 1 Conclusion,32,2
5481,110,120,Accident,No. 7 Incident Turn 4 / Stage 2 Conclusion,33,2
5481,158,171,Accident,"Nos. 43, 45 Incident Frontstretch",41,2
5481,183,187,Accident,"Nos. 91, 99 Incident Turn 4",7,2
